Date,NOVA17,position
2014-06-17,-0.0002178960638860028,BIL
2014-06-18,0.00021794355292836798,BIL
2014-06-19,0.0,BIL
2014-06-20,0.0,BIL
2014-06-23,0.0,BIL
2014-06-24,0.0,BIL
2014-06-25,-0.0002178960638860028,BIL
2014-06-26,0.0,BIL
2014-06-27,0.00021794355292836798,BIL
2014-06-30,-0.0002178960638860028,BIL
2014-07-01,0.00021794355292836798,BIL
2014-07-02,0.0,BIL
2014-07-03,-0.0002178960638860028,BIL
2014-07-07,0.00021794355292836798,BIL
2014-07-08,0.0,BIL
2014-07-09,-0.0002178960638860028,BIL
2014-07-10,0.0,BIL
2014-07-11,0.0,BIL
2014-07-14,0.0,BIL
2014-07-15,0.0,BIL
2014-07-16,0.0,BIL
2014-07-17,0.0,BIL
2014-07-18,-0.00021866351747312773,BIL
2014-07-21,0.00021871134166451256,BIL
2014-07-22,-0.00021866351747312773,BIL
2014-07-23,0.00021871134166451256,BIL
2014-07-24,0.0,BIL
2014-07-25,0.0,BIL
2014-07-28,0.0,BIL
2014-07-29,0.0,BIL
2014-07-30,0.0,BIL
2014-07-31,-0.00021866351747312773,BIL
2014-08-01,0.00021871134166451256,BIL
2014-08-04,0.0,BIL
2014-08-05,-0.00021866351747312773,BIL
2014-08-06,0.0,BIL
2014-08-07,0.00021871134166451256,BIL
2014-08-08,-0.00021866351747312773,BIL
2014-08-11,0.0,BIL
2014-08-12,0.0,BIL
2014-08-13,0.00021871134166451256,BIL
2014-08-14,-0.00021866351747312773,BIL
2014-08-15,0.00021871134166451256,BIL
2014-08-18,-0.00021866351747312773,BIL
2014-08-19,0.00021871134166451256,BIL
2014-08-20,-0.00021866351747312773,BIL
2014-08-21,0.00021871134166451256,BIL
2014-08-22,0.0,BIL
2014-08-25,0.0,BIL
2014-08-26,0.0,BIL
2014-08-27,-0.00021866351747312773,BIL
2014-08-28,0.00021871134166451256,BIL
2014-08-29,0.0,BIL
2014-09-02,-0.00021866351747312773,BIL
2014-09-03,0.00021871134166451256,BIL
2014-09-04,-0.00021866351747312773,BIL
2014-09-05,0.00021871134166451256,BIL
2014-09-08,-0.00021866351747312773,BIL
2014-09-09,0.0,BIL
2014-09-10,0.00021871134166451256,BIL
2014-09-11,-0.00021866351747312773,BIL
2014-09-12,0.0,BIL
2014-09-15,0.0,BIL
2014-09-16,0.0,BIL
2014-09-17,0.0,BIL
2014-09-18,0.00021871134166451256,BIL
2014-09-19,0.0,BIL
2014-09-22,0.0,BIL
2014-09-23,0.0,BIL
2014-09-24,0.0,BIL
2014-09-25,0.0,BIL
2014-09-26,0.0,BIL
2014-09-29,-0.00021866351747312773,BIL
2014-09-30,0.00021871134166451256,BIL
2014-10-01,0.0,BIL
2014-10-02,0.0,BIL
2014-10-03,-0.0004370184787129139,BIL
2014-10-06,0.0,BIL
2014-10-07,0.00021845042811352577,BIL
2014-10-08,0.0,BIL
2014-10-09,0.0,BIL
2014-10-10,0.0,BIL
2014-10-13,0.0,BIL
2014-10-14,-0.00021840271794626442,BIL
2014-10-15,0.0,BIL
2014-10-16,0.00021845042811352577,BIL
2014-10-17,0.0,BIL
2014-10-20,0.0,BIL
2014-10-21,-0.00021840271794626442,BIL
2014-10-22,0.00021845042811352577,BIL
2014-10-23,-0.00021840271794626442,BIL
2014-10-24,0.0,BIL
2014-10-27,0.0,BIL
2014-10-28,0.0,BIL
2014-10-29,0.00021845042811352577,BIL
2014-10-30,-0.00021840271794626442,BIL
2014-10-31,0.00021845042811352577,BIL
2014-11-03,-0.00021840271794626442,BIL
2014-11-04,0.00021845042811352577,BIL
2014-11-05,-0.00021840271794626442,BIL
2014-11-06,0.00021845042811352577,BIL
2014-11-07,-0.00021840271794626442,BIL
2014-11-10,0.00021845042811352577,BIL
2014-11-11,0.0,BIL
2014-11-12,0.0,BIL
2014-11-13,-0.00021840271794626442,BIL
2014-11-14,0.0,BIL
2014-11-17,0.00021845042811352577,BIL
2014-11-18,-0.00021840271794626442,BIL
2014-11-19,0.0,BIL
2014-11-20,0.0,BIL
2014-11-21,0.0,BIL
2014-11-24,0.00021845042811352577,BIL
2014-11-25,0.0,BIL
2014-11-26,-0.00021840271794626442,BIL
2014-11-28,0.00021845042811352577,BIL
2014-12-01,-0.00021840271794626442,BIL
2014-12-02,0.0,BIL
2014-12-03,0.0,BIL
2014-12-04,0.0,BIL
2014-12-05,0.00021845042811352577,BIL
2014-12-08,0.0,BIL
2014-12-09,-0.00021840271794626442,BIL
2014-12-10,0.0,BIL
2014-12-11,0.0,BIL
2014-12-12,0.00021845042811352577,BIL
2014-12-15,-0.00043659968674691907,BIL
2014-12-16,0.0,BIL
2014-12-17,0.0,BIL
2014-12-18,0.00021829227513969762,BIL
2014-12-19,-0.00021824463402198013,BIL
2014-12-22,0.0,BIL
2014-12-23,0.0,BIL
2014-12-24,0.00021829227513969762,BIL
2014-12-26,-0.00021824463402198013,BIL
2014-12-29,0.0,BIL
2014-12-30,0.0,BIL
2014-12-31,0.00021829227513969762,BIL
2015-01-02,-0.00021824463402198013,BIL
2015-01-05,0.00021829227513969762,BIL
2015-01-06,-0.00021824463402198013,BIL
2015-01-07,0.0,BIL
2015-01-08,0.0,BIL
2015-01-09,0.0,BIL
2015-01-12,0.0,BIL
2015-01-13,0.0,BIL
2015-01-14,0.0,BIL
2015-01-15,0.0,BIL
2015-01-16,0.0,BIL
2015-01-20,0.0,BIL
2015-01-21,0.00021829227513969762,BIL
2015-01-22,-0.00021824463402198013,BIL
2015-01-23,0.00021829227513969762,BIL
2015-01-26,0.0,BIL
2015-01-27,0.0,BIL
2015-01-28,-0.00021824463402198013,BIL
2015-01-29,0.0,BIL
2015-01-30,0.0,BIL
2015-02-02,0.0,BIL
2015-02-03,0.00021829227513969762,BIL
2015-02-04,-0.00021824463402198013,BIL
2015-02-05,0.0,BIL
2015-02-06,0.0,BIL
2015-02-09,-0.00021911563119869637,BIL
2015-02-10,0.00021916365338081611,BIL
2015-02-11,-0.00021911563119869637,BIL
2015-02-12,0.0,BIL
2015-02-13,0.00021916365338081611,BIL
2015-02-17,0.0,BIL
2015-02-18,0.0,BIL
2015-02-19,0.0,BIL
2015-02-20,-0.00021911563119869637,BIL
2015-02-23,0.00021916365338081611,BIL
2015-02-24,-0.00021911563119869637,BIL
2015-02-25,0.00021916365338081611,BIL
2015-02-26,-0.00021911563119869637,BIL
2015-02-27,0.00021916365338081611,BIL
2015-03-02,-0.00021911563119869637,BIL
2015-03-03,0.00021916365338081611,BIL
2015-03-04,0.0,BIL
2015-03-05,0.0,BIL
2015-03-06,-0.00021911563119869637,BIL
2015-03-09,0.00021916365338081611,BIL
2015-03-10,0.0,BIL
2015-03-11,0.0,BIL
2015-03-12,-0.00021911563119869637,BIL
2015-03-13,0.00021916365338081611,BIL
2015-03-16,0.0,BIL
2015-03-17,0.0,BIL
2015-03-18,0.0,BIL
2015-03-19,0.0,BIL
2015-03-20,0.0,BIL
2015-03-23,-0.00021911563119869637,BIL
2015-03-24,0.00021916365338081611,BIL
2015-03-25,-0.00021911563119869637,BIL
2015-03-26,0.0,BIL
2015-03-27,0.0,BIL
2015-03-30,-0.00021844305893581328,BIL
2015-03-31,0.00043770232535145226,BIL
2015-04-01,-0.00043751082584564394,BIL
2015-04-02,0.00021849078673152889,BIL
2015-04-06,0.0,BIL
2015-04-07,0.00021916365338081611,BIL
2015-04-08,0.0,BIL
2015-04-09,-0.00021911563119869637,BIL
2015-04-10,0.0,BIL
2015-04-13,-0.00021844305893581328,BIL
2015-04-14,0.00021849078673152889,BIL
2015-04-15,-0.00021844305893581328,BIL
2015-04-16,0.00021849078673152889,BIL
2015-04-17,-0.00021844305893581328,BIL
2015-04-20,0.0,BIL
2015-04-21,0.00021849078673152889,BIL
2015-04-22,-0.00021844305893581328,BIL
2015-04-23,0.0,BIL
2015-04-24,0.0,BIL
2015-04-27,0.00021849078673152889,BIL
2015-04-28,0.0,BIL
2015-04-29,0.0,BIL
2015-04-30,0.0,BIL
2015-05-01,-0.00021844305893581328,BIL
2015-05-04,0.00021849078673152889,BIL
2015-05-05,0.0,BIL
2015-05-06,0.0,BIL
2015-05-07,-0.00021844305893581328,BIL
2015-05-08,0.00021849078673152889,BIL
2015-05-11,-0.00021844305893581328,BIL
2015-05-12,0.00021849078673152889,BIL
2015-05-13,0.0,BIL
2015-05-14,-0.00021844305893581328,BIL
2015-05-15,0.0,BIL
2015-05-18,0.0,BIL
2015-05-19,0.0,BIL
2015-05-20,0.0,BIL
2015-05-21,0.00021849078673152889,BIL
2015-05-22,0.0,BIL
2015-05-26,0.0,BIL
2015-05-27,0.0,BIL
2015-05-28,-0.00021844305893581328,BIL
2015-05-29,0.0,BIL
2015-06-01,0.0,BIL
2015-06-02,0.00021849078673152889,BIL
2015-06-03,0.0,BIL
2015-06-04,-0.00021844305893581328,BIL
2015-06-05,0.0,BIL
2015-06-08,-0.00021879968039806297,BIL
2015-06-09,0.0,BIL
2015-06-10,0.00021884756417511753,BIL
2015-06-11,0.00021849078673152889,BIL
2015-06-12,-0.00021844305893581328,BIL
2015-06-15,0.00021849078673152889,BIL
2015-06-16,-0.0004371949440623579,BIL
2015-06-17,0.0004373861670832202,BIL
2015-06-18,-0.0004371949440623579,BIL
2015-06-19,0.0,BIL
2015-06-22,0.00021884756417511753,BIL
2015-06-23,-0.00021879968039806297,BIL
2015-06-24,0.0,BIL
2015-06-25,0.00021884756417511753,BIL
2015-06-26,-0.00021879968039806297,BIL
2015-06-29,0.00021884756417511753,BIL
2015-06-30,0.0,BIL
2015-07-01,0.0,BIL
2015-07-02,0.0,BIL
2015-07-06,0.0,BIL
2015-07-07,-0.00021879968039806297,BIL
2015-07-08,0.0,BIL
2015-07-09,0.0,BIL
2015-07-10,0.0,BIL
2015-07-13,0.0,BIL
2015-07-14,0.00021884756417511753,BIL
2015-07-15,-0.00021879968039806297,BIL
2015-07-16,0.0,BIL
2015-07-17,0.00021884756417511753,BIL
2015-07-20,-0.00021879968039806297,BIL
2015-07-21,0.00021884756417511753,BIL
2015-07-22,-0.00021879968039806297,BIL
2015-07-23,0.0,BIL
2015-07-24,0.00021884756417511753,BIL
2015-07-27,-0.00021879968039806297,BIL
2015-07-28,0.0,BIL
2015-07-29,0.00021884756417511753,BIL
2015-07-30,0.0,BIL
2015-07-31,0.0,BIL
2015-08-03,0.0,BIL
2015-08-04,-0.00021879968039806297,BIL
2015-08-05,0.0,BIL
2015-08-06,0.0,BIL
2015-08-07,0.0,BIL
2015-08-10,0.00021884756417511753,BIL
2015-08-11,-0.00021879968039806297,BIL
2015-08-12,0.0,BIL
2015-08-13,0.0,BIL
2015-08-14,-0.00021905353835316443,BIL
2015-08-17,0.0,BIL
2015-08-18,0.00021910153331927695,BIL
2015-08-19,0.00021884756417511753,BIL
2015-08-20,-0.00021879968039806297,BIL
2015-08-21,0.0,BIL
2015-08-24,0.0,BIL
2015-08-25,0.0,BIL
2015-08-26,0.00021884756417511753,BIL
2015-08-27,-0.00021879968039806297,BIL
2015-08-28,0.00021884756417511753,BIL
2015-08-31,0.0,BIL
2015-09-01,0.0,BIL
2015-09-02,-0.00021879968039806297,BIL
2015-09-03,0.00021884756417511753,BIL
2015-09-04,-0.00021879968039806297,BIL
2015-09-08,0.0,BIL
2015-09-09,0.0,BIL
2015-09-10,-0.00021905353835316443,BIL
2015-09-11,0.00021910153331927695,BIL
2015-09-14,0.0,BIL
2015-09-15,-0.00021905353835316443,BIL
2015-09-16,0.0,BIL
2015-09-17,0.0,BIL
2015-09-18,0.0,BIL
2015-09-21,0.00021910153331927695,BIL
2015-09-22,0.0,BIL
2015-09-23,-0.00021905353835316443,BIL
2015-09-24,0.0,BIL
2015-09-25,0.0,BIL
2015-09-28,0.00021910153331927695,BIL
2015-09-29,0.0,BIL
2015-09-30,-0.00021905353835316443,BIL
2015-10-01,0.00021910153331927695,BIL
2015-10-02,0.0,BIL
2015-10-05,-0.00021905353835316443,BIL
2015-10-06,0.0,BIL
2015-10-07,0.0,BIL
2015-10-08,0.0,BIL
2015-10-09,0.0,BIL
2015-10-12,0.0,BIL
2015-10-13,0.0,BIL
2015-10-14,0.0,BIL
2015-10-15,0.0,BIL
2015-10-16,0.0,BIL
2015-10-19,0.0,BIL
2015-10-20,-0.00021910153331927695,BIL
2015-10-21,0.00021914954932156228,BIL
2015-10-22,0.0,BIL
2015-10-23,0.0,BIL
2015-10-26,-0.00021910153331927695,BIL
2015-10-27,0.0,BIL
2015-10-28,0.0,BIL
2015-10-29,0.0,BIL
2015-10-30,0.0,BIL
2015-11-02,0.0,BIL
2015-11-03,0.00021914954932156228,BIL
2015-11-04,-0.00021910153331927695,BIL
2015-11-05,0.0,BIL
2015-11-06,0.0,BIL
2015-11-09,0.00021914954932156228,BIL
2015-11-10,-0.00021910153331927695,BIL
2015-11-11,0.00021914954932156228,BIL
2015-11-12,0.0,BIL
2015-11-13,-0.00021910153331927695,BIL
2015-11-16,0.00021914954932156228,BIL
2015-11-17,-0.00021910153331927695,BIL
2015-11-18,0.0,BIL
2015-11-19,0.00021914954932156228,BIL
2015-11-20,-0.00021910153331927695,BIL
2015-11-23,0.00021914954932156228,BIL
2015-11-24,-0.00021910153331927695,BIL
2015-11-25,0.0,BIL
2015-11-27,0.00021914954932156228,BIL
2015-11-30,0.0,BIL
2015-12-01,-0.00021910153331927695,BIL
2015-12-02,0.0,BIL
2015-12-03,0.00021914954932156228,BIL
2015-12-04,0.0,BIL
2015-12-07,0.0,BIL
2015-12-08,-0.00021910153331927695,BIL
2015-12-09,-0.00021904651709336864,BIL
2015-12-10,0.00021909450898260907,BIL
2015-12-11,0.00021914954932156228,BIL
2015-12-14,0.0,BIL
2015-12-15,-0.00021910153331927695,BIL
2015-12-16,0.00021914954932156228,BIL
2015-12-17,-0.00021910153331927695,BIL
2015-12-18,0.00021914954932156228,BIL
2015-12-21,-0.00021910153331927695,BIL
2015-12-22,0.0,BIL
2015-12-23,0.0,BIL
2015-12-24,0.00021914954932156228,BIL
2015-12-28,-0.00021910153331927695,BIL
2015-12-29,0.0,BIL
2015-12-30,0.00021914954932156228,BIL
2015-12-31,-0.00021910153331927695,BIL
2016-01-04,0.00021914954932156228,BIL
2016-01-05,0.0,BIL
2016-01-06,-0.0004381000569849691,BIL
2016-01-07,0.00021909450898260907,BIL
2016-01-08,0.0,BIL
2016-01-11,0.0,BIL
2016-01-12,0.00021914954932156228,BIL
2016-01-13,-0.00021910153331927695,BIL
2016-01-14,-0.00021904651709336864,BIL
2016-01-15,0.0,BIL
2016-01-19,0.00021909450898260907,BIL
2016-01-20,0.0,BIL
2016-01-21,0.00021914954932156228,BIL
2016-01-22,-0.0004381000569849691,BIL
2016-01-25,0.00021909450898260907,BIL
2016-01-26,-0.00021904651709336864,BIL
2016-01-27,0.00021909450898260907,BIL
2016-01-28,0.0,BIL
2016-01-29,0.00021914954932156228,BIL
2016-02-01,-0.0004381000569849691,BIL
2016-02-02,0.0,BIL
2016-02-03,0.00021909450898260907,BIL
2016-02-04,0.00021914954932156228,BIL
2016-02-05,0.0,BIL
2016-02-08,-0.00021910153331927695,BIL
2016-02-09,0.00021914954932156228,BIL
2016-02-10,-0.00021910153331927695,BIL
2016-02-11,0.00021914954932156228,BIL
2016-02-12,-0.00021910153331927695,BIL
2016-02-16,0.0,BIL
2016-02-17,0.0,BIL
2016-02-18,0.00021914954932156228,BIL
2016-02-19,0.0,BIL
2016-02-22,0.0,BIL
2016-02-23,-0.00021910153331927695,BIL
2016-02-24,0.00021914954932156228,BIL
2016-02-25,-0.00021910153331927695,BIL
2016-02-26,0.0,BIL
2016-02-29,0.00021914954932156228,BIL
2016-03-01,0.0,BIL
2016-03-02,-0.00021910153331927695,BIL
2016-03-03,0.00021914954932156228,BIL
2016-03-04,0.0,BIL
2016-03-07,0.0,BIL
2016-03-08,-0.00021910153331927695,BIL
2016-03-09,0.00021914954932156228,BIL
2016-03-10,0.0,BIL
2016-03-11,-0.00021910153331927695,BIL
2016-03-14,0.0,BIL
2016-03-15,0.0,BIL
2016-03-16,0.00021914954932156228,BIL
2016-03-17,-0.00021910153331927695,BIL
2016-03-18,0.0,BIL
2016-03-21,0.00021914954932156228,BIL
2016-03-22,0.0,BIL
2016-03-23,-0.00021910153331927695,BIL
2016-03-24,0.00021914954932156228,BIL
2016-03-28,0.0,BIL
2016-03-29,0.0,BIL
2016-03-30,0.0,BIL
2016-03-31,0.0,BIL
2016-04-01,0.0,BIL
2016-04-04,0.0,BIL
2016-04-05,0.00021910153331927695,BIL
2016-04-06,0.0,BIL
2016-04-07,-0.00021905353835316443,BIL
2016-04-08,0.00021910153331927695,BIL
2016-04-11,-0.00021905353835316443,BIL
2016-04-12,0.0,BIL
2016-04-13,0.00021910153331927695,BIL
2016-04-14,0.0,BIL
2016-04-15,-0.00021905353835316443,BIL
2016-04-18,0.00021910153331927695,BIL
2016-04-19,0.0,BIL
2016-04-20,0.0,BIL
2016-04-21,-0.00021905353835316443,BIL
2016-04-22,0.00021910153331927695,BIL
2016-04-25,-0.00021905353835316443,BIL
2016-04-26,0.00021910153331927695,BIL
2016-04-27,0.0,BIL
2016-04-28,0.0,BIL
2016-04-29,0.00021884756417511753,BIL
2016-05-02,-0.00021879968039806297,BIL
2016-05-03,0.00021884756417511753,BIL
2016-05-04,-0.00021879968039806297,BIL
2016-05-05,0.0,BIL
2016-05-06,0.00021884756417511753,BIL
2016-05-09,0.0,BIL
2016-05-10,0.0,BIL
2016-05-11,-0.00043780528990700063,BIL
2016-05-12,0.0,BIL
2016-05-13,0.0,BIL
2016-05-16,0.0,BIL
2016-05-17,0.0,BIL
2016-05-18,0.00021910153331927695,BIL
2016-05-19,-0.00021905353835316443,BIL
2016-05-20,0.00021910153331927695,BIL
2016-05-23,0.00021884756417511753,BIL
2016-05-24,-0.00043780528990700063,BIL
2016-05-25,0.00021910153331927695,BIL
2016-05-26,0.0,BIL
2016-05-27,0.00021884756417511753,BIL
2016-05-31,0.0,BIL
2016-06-01,0.0,BIL
2016-06-02,-0.00021879968039806297,BIL
2016-06-03,0.00021884756417511753,BIL
2016-06-06,0.00021849078673152889,BIL
2016-06-07,0.0,BIL
2016-06-08,0.0,BIL
2016-06-09,-0.0004371949440623579,BIL
2016-06-10,0.0,BIL
2016-06-13,0.0,BIL
2016-06-14,0.0,BIL
2016-06-15,0.0,BIL
2016-06-16,0.00021884756417511753,BIL
2016-06-17,-0.00021879968039806297,BIL
2016-06-20,0.00021884756417511753,BIL
2016-06-21,0.0,BIL
2016-06-22,0.0,BIL
2016-06-23,0.0,BIL
2016-06-24,-0.00021879968039806297,BIL
2016-06-27,0.0,BIL
2016-06-28,0.0,BIL
2016-06-29,0.0,BIL
2016-06-30,0.0,BIL
2016-07-01,0.0004373861670832202,BIL
2016-07-05,0.0,BIL
2016-07-06,-0.00021844305893581328,BIL
2016-07-07,0.00021849078673152889,BIL
2016-07-08,-0.00021844305893581328,BIL
2016-07-11,0.00021849078673152889,BIL
2016-07-12,-0.0004371949440623579,BIL
2016-07-13,0.00021884756417511753,BIL
2016-07-14,0.00021849078673152889,BIL
2016-07-15,-0.00021844305893581328,BIL
2016-07-18,0.0,BIL
2016-07-19,0.00021849078673152889,BIL
2016-07-20,0.0,BIL
2016-07-21,0.0,BIL
2016-07-22,0.0,BIL
2016-07-25,-0.00021844305893581328,BIL
2016-07-26,0.0,BIL
2016-07-27,0.00021849078673152889,BIL
2016-07-28,-0.00021844305893581328,BIL
2016-07-29,0.00021849078673152889,BIL
2016-08-01,-0.00021844305893581328,BIL
2016-08-02,0.00021849078673152889,BIL
2016-08-03,-0.00021844305893581328,BIL
2016-08-04,0.0,BIL
2016-08-05,0.0,BIL
2016-08-08,0.0,BIL
2016-08-09,0.0,BIL
2016-08-10,0.0,BIL
2016-08-11,0.0,BIL
2016-08-12,0.0,BIL
2016-08-15,0.0,BIL
2016-08-16,0.0,BIL
2016-08-17,0.0,BIL
2016-08-18,0.00021849078673152889,BIL
2016-08-19,-0.00021844305893581328,BIL
2016-08-22,0.0,BIL
2016-08-23,0.0,BIL
2016-08-24,0.00021849078673152889,BIL
2016-08-25,-0.00021844305893581328,BIL
2016-08-26,0.0,BIL
2016-08-29,0.00021849078673152889,BIL
2016-08-30,0.0,BIL
2016-08-31,0.0,BIL
2016-09-01,0.0,BIL
2016-09-02,0.00021916365338081611,BIL
2016-09-06,0.0,BIL
2016-09-07,-0.00021911563119869637,BIL
2016-09-08,0.0,BIL
2016-09-09,0.00021916365338081611,BIL
2016-09-12,-0.00043751082584564394,BIL
2016-09-13,0.00021849078673152889,BIL
2016-09-14,0.0,BIL
2016-09-15,0.0,BIL
2016-09-16,0.0,BIL
2016-09-19,0.0,BIL
2016-09-20,0.0,BIL
2016-09-21,0.0,BIL
2016-09-22,0.00021916365338081611,BIL
2016-09-23,0.0,BIL
2016-09-26,0.0,BIL
2016-09-27,-0.00021911563119869637,BIL
2016-09-28,0.0,BIL
2016-09-29,0.0,BIL
2016-09-30,0.00021916365338081611,BIL
2016-10-03,-0.00021911563119869637,BIL
2016-10-04,0.00021916365338081611,BIL
2016-10-05,0.0,BIL
2016-10-06,0.0,BIL
2016-10-07,0.0,BIL
2016-10-10,0.0,BIL
2016-10-11,-0.00021911563119869637,BIL
2016-10-12,0.00021916365338081611,BIL
2016-10-13,-0.00021911563119869637,BIL
2016-10-14,0.0,BIL
2016-10-17,0.0,BIL
2016-10-18,0.0,BIL
2016-10-19,0.00021916365338081611,BIL
2016-10-20,-0.00021911563119869637,BIL
2016-10-21,0.0,BIL
2016-10-24,0.0,BIL
2016-10-25,0.0,BIL
2016-10-26,0.00021916365338081611,BIL
2016-10-27,-0.00021911563119869637,BIL
2016-10-28,0.00021916365338081611,BIL
2016-10-31,0.00021829227513969762,BIL
2016-11-01,-0.00021824463402198013,BIL
2016-11-02,0.00021829227513969762,BIL
2016-11-03,-0.00021824463402198013,BIL
2016-11-04,0.00021829227513969762,BIL
2016-11-07,-0.00021824463402198013,BIL
2016-11-08,0.00021829227513969762,BIL
2016-11-09,-0.0004373124444099208,BIL
2016-11-10,0.0,BIL
2016-11-11,-0.0004371949440623579,BIL
2016-11-14,0.0004373861670832202,BIL
2016-11-15,0.00021916365338081611,BIL
2016-11-16,0.0,BIL
2016-11-17,0.00021829227513969762,BIL
2016-11-18,-0.00021824463402198013,BIL
2016-11-21,-0.00021911563119869637,BIL
2016-11-22,0.0,BIL
2016-11-23,0.0,BIL
2016-11-25,0.00021916365338081611,BIL
2016-11-28,-0.00021911563119869637,BIL
2016-11-29,0.0,BIL
2016-11-30,0.0,BIL
2016-12-01,0.0004594304297975693,BIL
2016-12-02,-0.00021865143000610043,BIL
2016-12-05,0.0,BIL
2016-12-06,0.000218699248909493,BIL
2016-12-07,0.0,BIL
2016-12-08,0.0,BIL
2016-12-09,0.0,BIL
2016-12-12,-0.00021865143000610043,BIL
2016-12-13,0.000218699248909493,BIL
2016-12-14,0.0,BIL
2016-12-15,0.0,BIL
2016-12-16,-0.00021865143000610043,BIL
2016-12-19,0.000218699248909493,BIL
2016-12-20,-0.00021865143000610043,BIL
2016-12-21,0.000218699248909493,BIL
2016-12-22,-0.00021865143000610043,BIL
2016-12-23,0.0,BIL
2016-12-27,0.000218699248909493,BIL
2016-12-28,-2.191659039585403e-05,BIL
2016-12-29,0.00021896491334216783,BIL
2016-12-30,-0.0004373195838108801,BIL
2017-01-03,0.0004375109159024948,BIL
2017-01-04,0.0,BIL
2017-01-05,-0.0002189169782049749,BIL
2017-01-06,0.00021896491334216783,BIL
2017-01-09,0.0,BIL
2017-01-10,-0.0002189169782049749,BIL
2017-01-11,0.00021896491334216783,BIL
2017-01-12,0.0,BIL
2017-01-13,0.0,BIL
2017-01-17,0.0,BIL
2017-01-18,-0.0002189169782049749,BIL
2017-01-19,0.0,BIL
2017-01-20,0.00021896491334216783,BIL
2017-01-23,-0.0002189169782049749,BIL
2017-01-24,0.0,BIL
2017-01-25,0.00021896491334216783,BIL
2017-01-26,0.00021871122916539143,BIL
2017-01-27,-0.0004375325140963948,BIL
2017-01-30,0.00043772403259279,BIL
2017-01-31,-0.0002186634050233005,BIL
2017-02-01,6.532532009417835e-05,BIL
2017-02-02,0.0,BIL
2017-02-03,-0.00021838833931764334,BIL
2017-02-06,0.0004373865377547137,BIL
2017-02-07,0.0,BIL
2017-02-08,0.0,BIL
2017-02-09,0.0,BIL
2017-02-10,-0.00021885477042205004,BIL
2017-02-13,0.0,BIL
2017-02-14,0.00021890267831747856,BIL
2017-02-15,-0.00021885477042205004,BIL
2017-02-16,0.0,BIL
2017-02-17,0.00021890267831747856,BIL
2017-02-21,-0.00021885477042205004,BIL
2017-02-22,0.0,BIL
2017-02-23,0.0,BIL
2017-02-24,0.0,BIL
2017-02-27,0.0,BIL
2017-02-28,0.00043811396003490266,BIL
2017-03-01,-0.000394325253452954,BIL
2017-03-02,0.0,BIL
2017-03-03,0.00021899599439967332,BIL
2017-03-06,0.00021915372723824156,BIL
2017-03-07,-0.00043800578229324927,BIL
2017-03-08,0.0,BIL
2017-03-09,0.0,BIL
2017-03-10,0.00021899599439967332,BIL
2017-03-13,-0.00021894804565469883,BIL
2017-03-14,0.0,BIL
2017-03-15,0.00021899599439967332,BIL
2017-03-16,0.00021915372723824156,BIL
2017-03-17,0.0,BIL
2017-03-20,-0.0002191057094054205,BIL
2017-03-21,0.00021915372723824156,BIL
2017-03-22,0.0,BIL
2017-03-23,-0.0002191057094054205,BIL
2017-03-24,0.00021915372723824156,BIL
2017-03-27,0.0,BIL
2017-03-28,0.0,BIL
2017-03-29,0.0,BIL
2017-03-30,0.0,BIL
2017-03-31,-0.0002191057094054205,BIL
2017-04-03,8.772319537042605e-05,BIL
2017-04-04,0.0,BIL
2017-04-05,0.0,BIL
2017-04-06,0.0,BIL
2017-04-07,0.0,BIL
2017-04-10,0.0,BIL
2017-04-11,0.000218311849891073,BIL
2017-04-12,-0.00021826420022974524,BIL
2017-04-13,0.000218311849891073,BIL
2017-04-17,0.0,BIL
2017-04-18,0.00021939510282176222,BIL
2017-04-19,0.0,BIL
2017-04-20,0.0,BIL
2017-04-21,0.0,BIL
2017-04-24,-0.0002193469791685887,BIL
2017-04-25,0.0,BIL
2017-04-26,0.00021939510282176222,BIL
2017-04-27,-0.0002193469791685887,BIL
2017-04-28,0.0004382761590107087,BIL
2017-05-01,-6.597467250823996e-05,BIL
2017-05-02,-0.00021869683203046275,BIL
2017-05-03,0.0,BIL
2017-05-04,0.0002187446707970775,BIL
2017-05-05,-0.00021869683203046275,BIL
2017-05-08,0.0002187446707970775,BIL
2017-05-09,0.0,BIL
2017-05-10,0.00021900514523354175,BIL
2017-05-11,0.0,BIL
2017-05-12,-0.00021895719248177237,BIL
2017-05-15,0.00021900514523354175,BIL
2017-05-16,0.0,BIL
2017-05-17,0.000219059941046984,BIL
2017-05-18,0.0,BIL
2017-05-19,-0.0002190119642989652,BIL
2017-05-22,0.000219059941046984,BIL
2017-05-23,0.0,BIL
2017-05-24,-0.0002190119642989652,BIL
2017-05-25,0.000219059941046984,BIL
2017-05-26,0.00021829288186459017,BIL
2017-05-30,-0.0004372094064623022,BIL
2017-05-31,0.0,BIL
2017-06-01,0.00037184705752779657,BIL
2017-06-02,-0.00021856767304007096,BIL
2017-06-05,0.00021861545531143278,BIL
2017-06-06,-0.00021856767304007096,BIL
2017-06-07,0.0004375391091029357,BIL
2017-06-08,-0.00021882790802363328,BIL
2017-06-09,0.0002188758041579142,BIL
2017-06-12,-0.00021882790802363328,BIL
2017-06-13,0.0002188758041579142,BIL
2017-06-14,-0.00021882790802363328,BIL
2017-06-15,0.0,BIL
2017-06-16,0.00043795702906135325,BIL
