Date,SPY,SHY,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,HYG,IEF,DBC,BIL,GLD,SLV,FXY,UUP,VIXY,BTC,SMH,EEM,TIP,EMB,EFA
2008-02-14,0.05952235468226356,0.4073709605423973,0.0,0.0,0.0,0.04730240648378179,0.0,0.09275061652382759,0.06221581369518607,0.0,0.01491340721140428,0.09307562237253036,0.0,0.30137263537601233,0.06425441612611746,5.247428677044517,0.017883744769540612,0.039458774922403426,0.12803863514594613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017883744769540612
2008-02-15,0.07056753065408028,0.42561692637558063,0.0,0.0,0.0,0.045142833922194515,0.0,0.09335546168748365,0.06127384571819157,0.0,0.01613101179599705,0.09595647797856012,0.0,0.29774440651805767,0.06416918486163276,5.203872023895805,0.017542717033785245,0.039166590072502214,0.12558177058718528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017542717033785245
2008-02-19,0.017436217302436437,0.42124369051923444,0.0,0.0,0.0,0.04355546764742828,0.0,0.09137906831710724,0.05948170828448218,0.0,0.015926240637053904,0.09484699796052262,0.0,0.2956188454854072,0.06575698629128533,5.2704818417618995,0.017436217302436437,0.03924426336651928,0.12458262918064375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017436217302436437
2008-02-20,0.017093666755622135,0.4290160780825653,0.0,0.0,0.0,0.0421939989961313,0.0,0.09176841821340359,0.05858188568070767,0.0,0.016387886684576376,0.09559669106032086,0.0,0.28339745863424604,0.06151972459312751,5.273764423670462,0.017093666755622135,0.04142546118555877,0.1239386851448433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017093666755622135
2008-02-21,0.017181300208343492,0.4305536631020077,0.0,0.0,0.0,0.0405765871682883,0.0,0.09135427752236573,0.05737244892607278,0.0,0.016795861757784483,0.09595505173743948,0.0,0.28593200095223326,0.06200490998239697,5.258550433582547,0.017181300208343492,0.041147791907953354,0.12316920898996572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017181300208343492
2008-02-22,0.017808016616183274,0.4442404610476477,0.0,0.0,0.0,0.0386950162006171,0.0,0.09132055395429327,0.05630347362296541,0.0,0.017608457422348307,0.09817798988590418,0.0,0.27562115232734374,0.063212040000272,5.224755635640447,0.017808016616183274,0.04216877110378238,0.11850560877652995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017808016616183274
2008-02-25,0.018596314004014552,0.4424201549430274,0.0,0.0,0.0,0.036235500586206566,0.0,0.09090375392552066,0.05412496588073447,0.0,0.017889465294527902,0.09784702665883725,0.0,0.2736667866427819,0.06582174526205455,5.216158516324516,0.018596314004014552,0.04462345251921864,0.11824482272206915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018596314004014552
2008-02-26,0.01841060319187324,0.4573146327266069,0.0,0.0,0.0,0.03605991465106233,0.0,0.09245146345251909,0.0546041558337462,0.0,0.01854424118268387,0.10056853535819113,0.0,0.271456243345531,0.06555198340626989,5.18678865731211,0.01841060319187324,0.044856795311299484,0.11365898304674225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01841060319187324
2008-02-27,0.01863084349344843,0.46784076985193235,0.0,0.0,0.0,0.035810981911012105,0.0,0.09407678087765342,0.054814898325214176,0.0,0.019003916414202068,0.10376343803398984,0.0,0.27245372944183216,0.06466168757227847,5.16177424536729,0.01863084349344843,0.043347283942286485,0.10927940609580357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01863084349344843
2008-02-28,0.019143466823621853,0.4801807287708937,0.0,0.0,0.0,0.032734961720501124,0.0,0.09324484352121065,0.052373184143589616,0.0,0.019638222423088495,0.11189147995496662,0.0,0.27515913943119596,0.06534053595829346,5.151346598197266,0.019143466823621853,0.04050840511319815,0.10181035748931429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019143466823621853
2008-02-29,0.018622585135394623,0.4885503516830824,0.0,0.0,0.0,0.03211381825643262,0.0,0.09239880935721637,0.05157088558108037,0.0,0.019457067324647748,0.10792097303970395,0.0,0.2584482588991945,0.06480451678043889,5.174208678055777,0.018622585135394623,0.0396958684341203,0.09745862755198931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018622585135394623
2008-03-03,0.018268073776588255,0.522047803843265,0.0,0.0,0.06102392938235855,0.025932923932221727,0.0,0.04594408380454404,0.025932923932221727,0.0,0.020011159872322316,0.11374332429051784,0.0,0.14911722628579116,0.06341438824800168,5.165306188030475,0.018268073776588255,0.039690033086316266,0.08646364068326143,0.0,0.0,0.0,0.0,0.0,0.09686387422918166,0.0,0.018268073776588255
2008-03-04,0.01822461448155979,0.5192952556635788,0.0,0.0,0.06029810512354263,0.025091821382365726,0.0,0.04466995790995923,0.025091821382365726,0.0,0.019578136527593507,0.1134503729345742,0.0,0.14728384247977477,0.06241658649372353,5.184690287812033,0.01822461448155979,0.03962742605593703,0.08421844694397497,0.0,0.0,0.0,0.0,0.0,0.09686693295906317,0.0,0.01822461448155979
2008-03-05,0.12042272775394848,0.5252917949466548,0.0,0.0,0.058909333089853876,0.02480061564795121,0.0,0.043896233489193096,0.02480061564795121,0.0,0.019095617841241884,0.11303459999405908,0.0,0.14606415858705313,0.06355478922379845,5.085352377714797,0.01842880283489418,0.03759051721591554,0.08405339226423635,0.0,0.0,0.0,0.0,0.0,0.09663946893290434,0.0,0.01842880283489418
2008-03-06,0.12025240949128141,0.5324399879847364,0.0,0.0,0.056502757930770225,0.024923739599247943,0.0,0.04313614943019724,0.024923739599247943,0.0,0.018212409830949298,0.11175641936199374,0.0,0.14514625790660607,0.06225518009466524,5.0958080410061495,0.018408982702374004,0.03297100089392244,0.08386731815285473,0.0,0.0,0.0,0.0,0.0,0.09727532309598502,0.0,0.018408982702374004
2008-03-07,0.10544158100409795,0.5350698336009991,0.0,0.0,0.0559226193999976,0.022826353671072195,0.0,0.040858840199275645,0.022826353671072195,0.0,0.018032486528203447,0.11202949864065583,0.0,0.14199820372714514,0.06255204801878914,5.114091487991551,0.018427200772132953,0.03149210117431099,0.08024654660843202,0.0,0.0,0.0,0.0,0.0,0.09725744269250625,0.0,0.018427200772132953
2008-03-10,0.10243249694126919,0.5542420038635949,0.0,0.0,0.054492255070503315,0.022351094055569946,0.0,0.03957966677272477,0.022351094055569946,0.0,0.01722857271715483,0.11458939726057085,0.0,0.1407749134382973,0.06222316482965606,5.0974163268519215,0.01854638811436876,0.0317195015000974,0.08462468624069695,0.0,0.0,0.0,0.0,0.0,0.10417470870751223,0.0,0.01854638811436876
2008-03-11,0.09812769715552466,0.5807517571290336,0.0,0.0,0.055882504327489035,0.02174443780361314,0.0,0.03884053354830948,0.02174443780361314,0.0,0.01709609574469634,0.11220359372891238,0.0,0.13818280592449333,0.06190825536938106,5.092104447289086,0.018326090378908207,0.029898068901215987,0.0804385889222465,0.0,0.0,0.0,0.0,0.0,0.10273180792675948,0.0,0.018326090378908207
2008-03-12,0.01749266150716065,0.5486681171312753,0.0,0.0,0.04696270666767072,0.020261556154179846,0.0,0.03409226080103376,0.020261556154179846,0.0,0.013830704646853912,0.11414612565504899,0.0,0.12498981898425955,0.06094116580535182,5.244951681234454,0.01749266150716065,0.030429100220319766,0.07247033188435235,0.0,0.0,0.0,0.0,0.0,0.09943474166567441,0.0,0.01749266150716065
2008-03-13,0.017306322208444816,0.5424321167303877,0.0,0.0,0.045987247532899615,0.020097757400042916,0.0,0.03371175775075551,0.020097757400042916,0.0,0.013614000350712594,0.10789518968250589,0.0,0.11333486929596052,0.06030826561894319,5.286892096729899,0.017306322208444816,0.03002181854741711,0.06578545269849106,0.0,0.0,0.0,0.0,0.0,0.0955210292232642,0.0,0.017306322208444816
2008-03-14,0.016724377969458512,0.6578641043386058,0.0,0.0,0.0446755747220705,0.01944668467105064,0.0,0.03265364817112411,0.01944668467105064,0.0,0.013206963500073464,0.10976831107293653,0.0,0.10733386968814684,0.058156278612255245,5.2719037352539475,0.016724377969458512,0.02920420714297683,0.06413368682557628,0.0,0.0,0.0,0.0,0.0,0.09459653576897056,0.0,0.016724377969458512
2008-03-17,0.01744045739736549,0.7003201639176073,0.0,0.0,0.04762288101821665,0.019216084700024158,0.0,0.03280393778346294,0.019216084700024158,0.0,0.01358785308343878,0.11370638283650167,0.0,0.10541471582828112,0.06268180282008785,5.173375748950539,0.01744045739736549,0.030742909338216513,0.06678237735414408,0.0,0.0,0.0,0.0,0.0,0.09936321681347712,0.0,0.01744045739736549
2008-03-18,0.01810016964901295,0.6993645195585967,0.0,0.0,0.045685954768803966,0.019275048094874243,0.0,0.03261601499365631,0.019275048094874243,0.0,0.013340966898782065,0.11601261838309626,0.0,0.10494356407936374,0.05693205687209181,5.182195124713884,0.01810016964901295,0.031382433513459145,0.061295625605110884,0.0,0.0,0.0,0.0,0.0,0.09575705373781886,0.0,0.01810016964901295
2008-03-19,0.016515365772095374,0.7095637415154694,0.0,0.0,0.04268380288044758,0.017427800598594632,0.0,0.03001236453804019,0.017427800598594632,0.0,0.012584563939445556,0.11806369253767053,0.0,0.10367363107483263,0.055232527233486636,5.172914630379759,0.016515365772095374,0.029917193120302096,0.05762420155396254,0.0,0.0,0.0,0.0,0.0,0.09723164242965453,0.0,0.016515365772095374
2008-03-20,0.016677761430914793,0.744422563412083,0.0,0.0,0.03768059410568073,0.017138445927176137,0.0,0.028478559863099332,0.017138445927176137,0.0,0.011340113935923195,0.11434474724585839,0.0,0.10004619445933872,0.04989540775775872,5.172321156823826,0.016677761430914793,0.025099231567736226,0.0574066845727393,0.0,0.0,0.0,0.0,0.0,0.09856169568755624,0.0,0.016677761430914793
2008-03-24,0.013951771914146103,0.7477419351793858,0.0,0.0,0.03796926149410026,0.017184062407950347,0.0,0.028586502218059334,0.017184062407950347,0.0,0.011402439810108987,0.11547116256695228,0.0,0.10059271047823332,0.0439983508315029,5.182364486683565,0.013951771914146103,0.019567976952516896,0.05819007568891851,0.0,0.0,0.0,0.0,0.0,0.09898463316410533,0.0,0.013951771914146103
2008-03-25,0.014301907824724102,0.729064673731429,0.0,0.0,0.03863681285287472,0.017484934915489254,0.0,0.028919823858655644,0.017484934915489254,0.0,0.011434888943166391,0.11488405991200375,0.0,0.08763068558040914,0.04503882402027753,5.177779972408877,0.014301907824724102,0.020212935488252648,0.056012454792574363,0.0,0.0,0.0,0.0,0.0,0.0891428844704933,0.0,0.014301907824724102
2008-03-26,0.014448992710122645,0.742531242284161,0.0,0.0,0.03901354884153006,0.017687465564076965,0.0,0.02911133051840638,0.017687465564076965,0.0,0.011423864954329416,0.11612225205642931,0.0,0.0883132589939679,0.045548188193072894,5.148825772195648,0.014448992710122645,0.01902892252587994,0.056611191398755194,0.0,0.0,0.0,0.0,0.0,0.0901061354745703,0.0,0.014448992710122645
2008-03-27,0.014180996202301297,0.7724619946472913,0.0,0.0,0.03945243670792597,0.017609009292323702,0.0,0.029264316775870356,0.017609009292323702,0.0,0.011655307483546654,0.12027846755254493,0.0,0.08846065416888026,0.044281690139863085,5.105150911418604,0.014180996202301297,0.01896364920473373,0.05856271651246084,0.0,0.0,0.0,0.0,0.0,0.09180528572335116,0.0,0.014180996202301297
2008-03-28,0.014189939072369071,0.7808784264752051,0.0,0.0,0.0393737124006997,0.01741904258390276,0.0,0.029062783809558942,0.01741904258390276,0.0,0.011643741225656184,0.11946134685163917,0.0,0.08822719775054795,0.04417473607149261,5.098183529125508,0.014189939072369071,0.01892975372516548,0.05874781536800833,0.0,0.0,0.0,0.0,0.0,0.09218214176965059,0.0,0.014189939072369071
2008-03-31,0.014215813763435423,0.7954788115942104,0.0,0.0,0.04018133601964807,0.01763345050064791,0.0,0.029459096036465966,0.01763345050064791,0.0,0.011825645535818054,0.1217651061156931,0.0,0.08932478062599263,0.04376733497664275,5.059968743614608,0.014215813763435423,0.018820081874542056,0.05955894338941435,0.0,0.0,0.0,0.0,0.0,0.09322140609429644,0.0,0.014215813763435423
2008-04-01,0.014015410895740543,0.8472421925207856,0.0,0.0,0.028605470127888232,0.017860841171765618,0.0,0.029858832222947447,0.017860841171765618,0.0,0.0,0.12504983284276766,0.0,0.18619121184381343,0.04294206665025818,4.987643269433823,0.014015410895740543,0.018279238492742454,0.05994231585225632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014015410895740543
2008-04-02,0.012505245121467615,0.8198098253795465,0.0,0.0,0.028816429028972444,0.017155876377613746,0.0,0.02942163315128558,0.017155876377613746,0.0,0.0,0.12622360679742753,0.0,0.18169151969795488,0.0419511337483021,5.00169361744663,0.012505245121467615,0.018464140298796877,0.054532898021402536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012505245121467615
2008-04-03,0.012235755715890527,0.8293084823307381,0.0,0.0,0.02857661969819896,0.017098382126327367,0.0,0.02939836535216591,0.017098382126327367,0.0,0.0,0.12638257566890695,0.0,0.18166465679102067,0.04064699553676565,4.9963149388966785,0.012235755715890527,0.01796091111260806,0.05607936622807505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012235755715890527
2008-04-04,0.01268394656670463,0.8205258631948209,0.0,0.0,0.028277869643658065,0.0168919276114403,0.0,0.029081640218528625,0.0168919276114403,0.0,0.0,0.12917882832180383,0.0,0.1824008855793079,0.04183711021639594,5.0068492631744785,0.01268394656670463,0.01819010395210365,0.0555796349991399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01268394656670463
2008-04-07,0.01262264636888643,0.8097754112438552,0.0,0.0,0.028206950390517092,0.01673505350346194,0.0,0.028848476643937932,0.01673505350346194,0.0,0.0,0.1268690665706104,0.0,0.1780910547781504,0.04163629148459315,5.03053019711813,0.01262264636888643,0.01796721647559151,0.05464744407280997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01262264636888643
2008-04-08,0.01281449805390558,0.8000218528405153,0.0,0.0,0.02948976987671392,0.01674784884693637,0.0,0.028957220771404012,0.01674784884693637,0.0,0.0,0.12643310657140894,0.0,0.1750691032998223,0.04189932363087488,5.030998200270066,0.01281449805390558,0.017935786627540046,0.05386790065119412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01281449805390558
2008-04-09,0.012898049869081605,0.7977294763716097,0.0,0.0,0.029233929753139962,0.016695112919518727,0.0,0.028955236211235136,0.016695112919518727,0.0,0.0,0.1260848405134374,0.0,0.17455140571248712,0.042629198500248766,5.036350444108427,0.012898049869081605,0.01763530995200585,0.05368043582365542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012898049869081605
2008-04-10,0.012962248284027715,0.7836649883277076,0.0,0.0,0.029256588659270603,0.016458514245156798,0.0,0.028644755431735343,0.016458514245156798,0.0,0.0,0.1229599209710661,0.0,0.17102032448850557,0.042245958859031305,5.066972435541835,0.012962248284027715,0.017500077068964233,0.05273088647849625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012962248284027715
2008-04-11,0.012980058388093477,0.7731743596316325,0.0,0.0,0.02907618070434147,0.016239721348276538,0.0,0.028412679545497223,0.016239721348276538,0.0,0.0,0.12112218488762803,0.0,0.16763103273203417,0.04208202582833712,5.090722112292156,0.012980058388093477,0.01721622358348779,0.05205159632438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012980058388093477
2008-04-14,0.01292485344648722,0.7664353663001873,0.0,0.0,0.028858445209964046,0.01611029340491641,0.0,0.02826598958530437,0.01611029340491641,0.0,0.0,0.12410019933427537,0.0,0.16740442327346727,0.042012789957560664,5.095381324577904,0.01292485344648722,0.017281482016312657,0.05138167015339189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01292485344648722
2008-04-15,0.013124891100032381,0.7686552481889652,0.0,0.0,0.028316110353497872,0.016097345129302686,0.0,0.028264776627253265,0.016097345129302686,0.0,0.0,0.12404730924909119,0.0,0.16869671637485517,0.042189097240494855,5.090373268404672,0.013124891100032381,0.017229290157934164,0.051195620165924535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013124891100032381
2008-04-16,0.01301155832688233,0.7562518395445808,0.0,0.0,0.02845789637312922,0.015876690245456453,0.0,0.027966300068518406,0.015876690245456453,0.0,0.0,0.12000198157538956,0.0,0.16638847310205546,0.04187586135809137,5.1188026472048325,0.01301155832688233,0.0171033703969714,0.050358951618610134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01301155832688233
2008-04-17,0.012969043644887442,0.7461013294361325,0.0,0.0,0.029072075273050505,0.015633648777441785,0.0,0.028077577882918436,0.015633648777441785,0.0,0.0,0.12100303386840583,0.0,0.16500674877174876,0.042285248568772714,5.108797089365533,0.012969043644887442,0.017154559940277925,0.05046319023290579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012969043644887442
2008-04-18,0.012816392410011368,0.7296432981738115,0.0,0.0,0.02998092084334062,0.015455628214006326,0.0,0.028013303399934523,0.015455628214006326,0.0,0.0,0.12054554948549676,0.0,0.16419797067111153,0.041985528929675546,5.134816947713642,0.012816392410011368,0.01707245301509039,0.049293903259247256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012816392410011368
2008-04-21,0.01264626093770499,0.7276369094796431,0.0,0.0,0.031377288043256756,0.015393496049245954,0.0,0.02856415716438465,0.015393496049245954,0.0,0.0,0.12347837645656495,0.0,0.16571156954558314,0.042150600603846004,5.142042987505937,0.01264626093770499,0.01685859404549178,0.047976354997685655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01264626093770499
2008-04-22,0.012541442170358724,0.718455693528375,0.0,0.0,0.0309326255042264,0.015214867581540024,0.0,0.028321898287166233,0.015214867581540024,0.0,0.0,0.1227435610559347,0.0,0.1640937736695502,0.041737475043037084,5.183132772841592,0.012541442170358724,0.01652582399908843,0.047454594066893556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012541442170358724
2008-04-23,0.012555072635740462,0.7208805376107077,0.0,0.0,0.031483899286663626,0.014921374529639467,0.0,0.028351976066359686,0.014921374529639467,0.0,0.0,0.12264840321407336,0.0,0.16421266430726245,0.041302827880941216,5.24270028371453,0.012555072635740462,0.016218707193648003,0.04658694241276175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012555072635740462
2008-04-24,0.012505355858812716,0.7061399405916798,0.0,0.0,0.030748592426411002,0.014576959196307526,0.0,0.027977092908323585,0.014576959196307526,0.0,0.0,0.11998423744613784,0.0,0.1609545395368078,0.041298728119622596,5.295095441808762,0.012505355858812716,0.015641703777262643,0.04553030506249541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012505355858812716
2008-04-25,0.012170854559981204,0.6897160441295459,0.0,0.0,0.03064985627171112,0.014429260764252938,0.0,0.027659509592299906,0.014429260764252938,0.0,0.0,0.125419792000816,0.0,0.15740684279167752,0.04079353306706378,5.375999543726683,0.012170854559981204,0.01549547028447869,0.04429323690218777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012170854559981204
2008-04-28,0.012123488747465909,0.668424623588952,0.0,0.0,0.02962602842484637,0.01385305221916805,0.0,0.026746700266239654,0.01385305221916805,0.0,0.0,0.12614458829866335,0.0,0.15414978576845073,0.0399060812030172,5.501733497841093,0.012123488747465909,0.014860980065109776,0.04254407433987311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012123488747465909
2008-04-29,0.011787285815053469,0.6471221060318034,0.0,0.0,0.02931049654162297,0.013457840914810129,0.0,0.026210354102723547,0.013457840914810129,0.0,0.0,0.12250015172363189,0.0,0.14954024293425278,0.03878050066615286,5.601367008173963,0.011787285815053469,0.014521411808677246,0.04131213067051182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011787285815053469
2008-04-30,0.011808224067693112,0.6548911005461673,0.0,0.0,0.028985938351299204,0.013609031687851797,0.0,0.026543034465104743,0.013609031687851797,0.0,0.0,0.12446242570431514,0.0,0.15104630368009275,0.03816485721643446,5.582439681621363,0.011808224067693112,0.014504780621750266,0.041784559862132635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011808224067693112
2008-05-01,0.01194888687928899,0.39677203726278293,0.0,0.0,0.04252493308047484,0.0,0.0,0.0,0.0,0.0,0.0,0.12535383995012186,0.29840711855836594,0.1519631183611293,0.03875006612969538,4.436219689101513,0.01194888687928899,0.014585243849575893,0.0,0.0,0.0,0.0,0.0,1.1883386608001896,0.0,0.0,0.0
2008-05-02,0.012631224259373828,0.44155409743845386,0.0,0.0,0.04705334862067688,0.0,0.0,0.0,0.0,0.0,0.0,0.14213828718892346,0.20677768896429188,0.17199825271796532,0.04179313838788475,4.913397770100736,0.012631224259373828,0.015867593781725163,0.0,0.0,0.0,0.0,0.0,0.6162296667590951,0.0,0.0,0.0
2008-05-05,0.014055231789913872,0.46002237006088076,0.0,0.0,0.0490011332867968,0.0,0.0,0.0,0.0,0.0,0.0,0.14458727585052955,0.19636505265260212,0.17502764088942294,0.04447787464181599,5.048595181869071,0.014055231789913872,0.016574385576666663,0.0,0.0,0.0,0.0,0.0,0.4181031782404124,0.0,0.0,0.0
2008-05-06,0.014010714461628004,0.45836858753075077,0.0,0.0,0.04876026404253512,0.0,0.0,0.0,0.0,0.0,0.0,0.1471828379491964,0.1958528313755998,0.17719634054735778,0.04440133406987131,5.047965195091988,0.014010714461628004,0.016494220605078044,0.0,0.0,0.0,0.0,0.0,0.416711707682884,0.0,0.0,0.0
2008-05-07,0.01451382542387055,0.46961307407298447,0.0,0.0,0.04913407597114029,0.0,0.0,0.0,0.0,0.0,0.0,0.14847233311345992,0.19023833044704666,0.1824999285360459,0.045217616424727006,5.121851757246015,0.01451382542387055,0.0168246814682519,0.0,0.0,0.0,0.0,0.0,0.318565888160339,0.0,0.0,0.0
2008-05-08,0.014576814485169641,0.4747546792235176,0.0,0.0,0.04932150935452358,0.0,0.0,0.0,0.0,0.0,0.0,0.1503205363005844,0.1931701485765027,0.18417776049676973,0.04587752117983442,5.250738857811048,0.014576814485169641,0.017093391948319988,0.0,0.0,0.0,0.0,0.0,0.1570799905099511,0.0,0.0,0.0
2008-05-09,0.014591830017856359,0.4747933288454056,0.0,0.0,0.04898233323180024,0.0,0.0,0.0,0.0,0.0,0.0,0.16146196719763564,0.19311328376576153,0.1927903209088081,0.045876061373699,5.235356895985723,0.014591830017856359,0.017235769004892196,0.0,0.0,0.0,0.0,0.0,0.1460347350417469,0.0,0.0,0.0
2008-05-12,0.01517601165054262,0.4773144184695857,0.0,0.0,0.049223102829306385,0.0,0.0,0.0,0.0,0.0,0.0,0.1651796895546508,0.19310916822614405,0.2000112621644658,0.04781180195521462,5.217895462420341,0.01517601165054262,0.017472886932324395,0.0,0.0,0.0,0.0,0.0,0.14050376974810183,0.0,0.0,0.0
2008-05-13,0.014869821305703676,0.47365124886189447,0.0,0.0,0.04943073964976519,0.0,0.0,0.0,0.0,0.0,0.0,0.16580694234359156,0.19306205244943603,0.20055167015585806,0.04692054829478581,5.226704227486261,0.014869821305703676,0.017612509550794086,0.0,0.0,0.0,0.0,0.0,0.12790798783838764,0.0,0.0,0.0
2008-05-14,0.015935765997300552,0.47722590754525984,0.0,0.0,0.04976980827347563,0.0,0.0,0.0,0.0,0.0,0.0,0.16276328360946068,0.1935429542773039,0.19569125568969048,0.04918531782622285,5.218076176180483,0.015935765997300552,0.017674202369533862,0.0,0.0,0.0,0.0,0.0,0.1279512681158671,0.0,0.0,0.0
2008-05-15,0.01582948581830985,0.4763216741914604,0.0,0.0,0.049510427457153505,0.0,0.0,0.0,0.0,0.0,0.0,0.1660460624334692,0.19298194036173713,0.1969792115940604,0.048463482023884424,5.220933125505644,0.01582948581830985,0.017619821947127603,0.0,0.0,0.0,0.0,0.0,0.12739001677056858,0.0,0.0,0.0
2008-05-16,0.01612040284410598,0.4765743458637043,0.0,0.0,0.049519295918187226,0.0,0.0,0.0,0.0,0.0,0.0,0.17027990742902033,0.1920226126919709,0.19710185608713252,0.04930205081684847,5.228378819595468,0.01612040284410598,0.017580078616862446,0.0,0.0,0.0,0.0,0.0,0.10576852681651411,0.0,0.0,0.0
2008-05-19,0.01607069700863606,0.4784965933675493,0.0,0.0,0.04791593118609298,0.0,0.0,0.0,0.0,0.0,0.0,0.17154109732602144,0.19213135334506545,0.1975785790473379,0.04919338101238297,5.230076802470557,0.01607069700863606,0.0175980559319046,0.0,0.0,0.0,0.0,0.0,0.10090612047851073,0.0,0.0,0.0
2008-05-20,0.016545256656584933,0.4773354015556527,0.0,0.0,0.048220165567241915,0.0,0.0,0.0,0.0,0.0,0.0,0.1750098949006159,0.18976597427352343,0.2020721122562222,0.0517667554858952,5.219123132426178,0.016545256656584933,0.017908582551941644,0.0,0.0,0.0,0.0,0.0,0.10120534186510322,0.0,0.0,0.0
2008-05-21,0.016116223219653076,0.4767688475392337,0.0,0.0,0.04895146878868669,0.0,0.0,0.0,0.0,0.0,0.0,0.17564370820932082,0.18960930438450888,0.20156513245367513,0.051153150752806256,5.2239343712615085,0.016116223219653076,0.017607297942899867,0.0,0.0,0.0,0.0,0.0,0.09153546051490939,0.0,0.0,0.0
2008-05-22,0.015101647959556217,0.47281825144440814,0.0,0.0,0.047945648649048475,0.0,0.0,0.0,0.0,0.0,0.0,0.17677330203901953,0.1870928760871,0.20932241106762906,0.048513702700031414,5.250104475519998,0.015101647959556217,0.01720689272495098,0.0,0.0,0.0,0.0,0.0,0.08669912202763823,0.0,0.0,0.0
2008-05-23,0.015125435346873573,0.4721981764127967,0.0,0.0,0.04841510165542859,0.0,0.0,0.0,0.0,0.0,0.0,0.17312399299597653,0.18878260232768723,0.2080888715933133,0.048618627215663776,5.241324141958782,0.015125435346873573,0.017451240953574733,0.0,0.0,0.0,0.0,0.0,0.08731302247361893,0.0,0.0,0.0
2008-05-27,0.015018269880769231,0.46676481078322934,0.0,0.0,0.04785533477185505,0.0,0.0,0.0,0.0,0.0,0.0,0.17552958253993944,0.18373488459341408,0.21014112895712278,0.04848127324169262,5.256778865968955,0.015018269880769231,0.01733079579011159,0.0,0.0,0.0,0.0,0.0,0.08065265215002317,0.0,0.0,0.0
2008-05-28,0.014639456650226724,0.4638456353161376,0.0,0.0,0.04775647134864987,0.0,0.0,0.0,0.0,0.0,0.0,0.17193577705545907,0.17902917389682027,0.20690551467731869,0.04811453487224535,5.276995988340315,0.014639456650226724,0.017347298140240497,0.0,0.0,0.0,0.0,0.0,0.07971143186090607,0.0,0.0,0.0
2008-05-29,0.0146678211582303,0.4668064809379992,0.0,0.0,0.04797018970906761,0.0,0.0,0.0,0.0,0.0,0.0,0.16895354152488495,0.1769328325430254,0.20311128767782594,0.048248510731409414,5.275769264274787,0.0146678211582303,0.017928371108040173,0.0,0.0,0.0,0.0,0.0,0.07718009539257766,0.0,0.0,0.0
2008-05-30,0.014470856474484997,0.4710315239248699,0.0,0.0,0.046966981958079745,0.0,0.0,0.0,0.0,0.0,0.0,0.1793920982704117,0.17791592121430083,0.2187853428885019,0.04685488445265912,5.25073605052215,0.014470856474484997,0.017883393412183243,0.0,0.0,0.0,0.0,0.0,0.07706946773379657,0.0,0.0,0.0
2008-06-02,0.014596460825731666,0.5833168186817632,0.0,0.0,0.04872628071646413,0.0,0.0,0.0,0.0,0.0,0.019263065784791537,0.0931358787918286,0.1785158054292902,0.10475490103068963,0.04747153948443228,3.9592568495310885,0.03232608037507628,0.0,0.0,0.0,0.0,0.0,1.2496712820011504,0.06215742700903004,0.12800408771361155,0.0,0.014596460825731666
2008-06-03,0.01583614856416792,0.6343489766683487,0.0,0.0,0.05359002488889772,0.0,0.0,0.0,0.0,0.0,0.021390823209890754,0.10114780972246161,0.1871845648009257,0.11245843486963965,0.05186897894767556,4.2591116923695385,0.0356534894269849,0.0,0.0,0.0,0.0,0.0,0.7496218812760608,0.06537971461719207,0.14009665080721828,0.0,0.01583614856416792
