date,NOVA21,NOVA21_LO
2018-07-05,-0.0015082864648886213,0.00935310185625139
2018-07-06,0.0030263719139225534,0.012186117267642705
2018-07-09,0.0031148683853425064,0.010227815094418257
2018-07-10,-0.004774517890748287,0.002481310785630975
2018-07-11,-0.008090433409802658,-0.007097961305193369
2018-07-12,0.0037860245846796266,0.017238259558826588
2018-07-13,-0.0020694781096047285,-0.0014473508853498408
2018-07-16,0.00028357040567418296,-0.003229542862575574
2018-07-17,-0.0005501662189976163,0.006377710490554666
2018-07-18,-0.004245251643024573,0.0030809929271643946
2018-07-19,-0.0037651765238390653,-0.008450811658333814
2018-07-20,-0.005357811217126241,-0.005191334204848463
2018-07-23,0.0016274279146048843,0.002223455621228776
2018-07-24,-0.004920072555357624,0.0007649702571372654
2018-07-25,-0.0006837341475601777,0.01371372065217684
2018-07-26,0.010620912303604802,0.0062561023423352465
2018-07-27,-0.005437946937122351,-0.020857703193809196
2018-07-30,0.0013922922726353417,-0.016119664821218484
2018-07-31,0.0003012021899467033,0.004229671749037567
2018-08-01,-0.003225421918805759,0.001038921789386849
2018-08-02,-0.00931332901987197,-0.0007940116578388197
2018-08-03,-9.17264535330595e-06,0.005237295256577957
2018-08-06,0.0010901811312238776,0.005068780745285207
2018-08-07,0.00167612237496032,0.00513994667276556
2018-08-08,-0.004559219287255478,-0.0027991518450537494
2018-08-09,-0.003052954597481594,-0.0016042673904561602
2018-08-10,0.0037638656867133745,-0.00451226692344584
2018-08-13,0.0008626775025106447,-0.004308497251396393
2018-08-14,-0.005713333368633077,0.0020344187748167044
2018-08-15,-0.0003597647201239451,-0.009808556442125728
2018-08-16,0.0037939157475957,0.009006817166505834
2018-08-17,0.0032626923942155836,0.002333016296629165
2018-08-20,0.00458468214374489,0.004758617901142914
2018-08-21,-0.0012905114024286627,0.0005234067277663291
2018-08-22,0.0041154286654202284,0.007190662031183804
2018-08-23,-0.004985093649942419,-0.005976314407708361
2018-08-24,0.007426222514448389,0.012892264740995675
2018-08-27,0.001264173162865257,0.010598229452928765
2018-08-28,-0.0010763494930058903,-8.9561430730134e-05
2018-08-29,-0.0010177431003687957,0.006049305152024776
2018-08-30,-0.0038953976585927473,-0.007517318520660754
2018-08-31,0.0012711128188092067,0.0002087038908118238
2018-09-04,-0.0015196807096844898,-0.00011638514824275931
2018-09-05,-0.0014463674649503886,-0.0098227708301961
2018-09-06,0.00596366236324375,0.0023340242733206674
2018-09-07,-0.010815550584895741,-0.00536724261582009
2018-09-10,-0.004821018600348793,0.0024332118312343836
2018-09-11,0.0009972641797324493,0.0019181239485783546
2018-09-12,0.010088912947902184,0.007559930535097058
2018-09-13,-0.005363360593291199,0.0028993240558783835
2018-09-14,-0.0001157143784211276,0.0019590865916147226
2018-09-17,0.003795391889605505,-0.008449259747949411
2018-09-18,0.000918829461306581,0.006393307768980461
2018-09-19,0.002868176655660249,-0.0003690711814813396
2018-09-20,0.0032021350466000186,0.008897352437777197
2018-09-21,0.0005968295687360573,-0.0010063061230706
2018-09-24,-0.003992621008861251,-0.001372770850427729
2018-09-25,-0.0077519935666320655,-0.005587909973682747
2018-09-26,0.006714141159404741,0.0025880158449113513
2018-09-27,0.002581501106367879,0.005224404059834964
2018-09-28,-0.006187641577238357,0.0004364721628269951
2018-10-01,-0.0036580695111293146,0.003125700790037844
2018-10-02,-0.00038380045790439767,6.645510447913757e-05
2018-10-03,-0.004252308000396853,-0.00467418758796665
2018-10-04,0.001825602641085067,-0.005659623772196776
2018-10-05,0.0010444777529464494,-0.005655473352465223
2018-10-08,0.005735776003627524,0.0026122843673226925
2018-10-09,0.002790360686317607,0.0013377462551182673
2018-10-10,0.0022144564635266056,-0.027469439290827534
2018-10-11,0.0020972365195964134,-0.018147354892844525
2018-10-12,0.0003377665654585749,0.01434365230997119
2018-10-15,-0.0020285205765380515,-0.005973900623828488
2018-10-16,-0.0014972294633777599,0.02337561720261248
2018-10-17,0.0010676268844994393,0.000532250198184247
2018-10-18,-0.002272649500616221,-0.01174987506202271
2018-10-19,0.0005544041319294427,0.0005361040624718871
2018-10-22,-0.002621167041493078,-0.00039186215190136777
2018-10-23,0.002119855680959248,0.002200126866848329
2018-10-24,0.0002559222579352448,-0.03259218427059951
2018-10-25,-0.010268722176865298,0.011789471709587818
2018-10-26,-0.006409144985854364,-0.020535514455952128
2018-10-29,-0.010510987249382297,-0.004513583096024509
2018-10-30,0.011264473924981075,0.029340059522412476
2018-10-31,0.0017088890705681979,0.003705616822559876
2018-11-01,-0.0010567259972666704,0.011717521752605698
2018-11-02,-0.02625897810125516,-0.025239852379851303
2018-11-05,-0.0027774427962596656,0.003209210960550779
2018-11-06,-0.0027809706273278613,0.0021897900658696566
2018-11-07,0.010802061467678103,0.031681499160014594
2018-11-08,-0.00499441286996939,-0.007457018973645381
2018-11-09,0.00046794127070409796,-0.010041366910671456
2018-11-12,-0.0050843708719862666,-0.02940009332540494
2018-11-13,0.005414040817775512,0.00529901754066563
2018-11-14,-0.001688689835848412,-0.004307814754252126
2018-11-15,-0.006901710338837408,-0.000811491958860577
2018-11-16,-0.02023011833056283,-0.018633777336534985
2018-11-19,-0.011959791952418851,-0.03671146323967603
2018-11-20,0.009832028028171368,-0.008539826051316169
2018-11-21,-0.005453961615008407,0.002817728143928999
2018-11-23,0.00091980304130167,-0.004085260041285477
2018-11-26,0.004338808271809292,0.02439476071839958
2018-11-27,0.0010647119976067267,0.0009008943853220154
2018-11-28,0.006665356323934778,0.031405783008797095
2018-11-29,-0.0013286931128781206,-0.0033829881767086347
2018-11-30,0.006307131747825091,0.015297149952594348
2018-12-03,0.002807540855600054,0.015100784949010827
2018-12-04,-0.008034650737330368,-0.04243605653877133
2018-12-06,-0.0012797606621317561,0.00039853496026989233
2018-12-07,-0.007727244946446399,-0.02836139772432045
2018-12-10,0.0027293711980678533,0.010588298527207307
2018-12-11,-0.010593650446261805,-0.004691413649581866
2018-12-12,-0.004498486325517181,0.0004731454731738196
2018-12-13,-0.0018094769985916416,0.0005464138958857778
2018-12-14,-0.001131869658844264,-0.01694013387920722
2018-12-17,0.00041800577571112895,-0.02214509477270491
2018-12-18,0.006350646312135234,0.009170333877362314
2018-12-19,0.002392017867239404,-0.017449943706376324
2018-12-20,-0.0009790829819026341,-0.015968122310102608
2018-12-21,-0.01184509774625765,-0.027229806137484894
2018-12-24,0.01148694826014194,-0.02211556172142991
2018-12-26,-0.005008892248832872,0.04855797389962113
2018-12-27,-0.00593227716050433,0.008247023571109402
2018-12-28,-0.0004586169287410964,0.002707960014512035
2018-12-31,0.00020068775762163184,0.008293857841086282
2019-01-02,0.0032586869787137986,0.00528248623783375
2019-01-03,0.0073061240170979955,-0.03473101230470802
2019-01-04,-0.0022777074452924057,0.033336135587655163
2019-01-07,-0.008247819126392652,0.0009195251542589832
2019-01-08,-0.0006307244288565879,0.006414505173632379
2019-01-09,0.006333560111242166,0.007962051058460507
2019-01-10,0.00130746093411227,0.008285389162953793
2019-01-11,0.0011412503620678248,0.003377162281738699
2019-01-14,0.006883337608665998,0.00020370039089881995
2019-01-15,-0.0005980638667843377,0.006329636183297783
2019-01-16,0.0070962572729303735,0.0028665981460626604
2019-01-17,0.005506745210971054,0.01221343630135933
2019-01-18,-0.003445885249489588,0.014874611740248312
2019-01-22,0.0006011636555816485,-0.013324744009577727
2019-01-23,0.01404434989405987,0.007952802783152756
2019-01-24,-0.0016769704057443715,-0.0019688158104509417
2019-01-25,0.002777961449465193,0.01152525985240165
2019-01-28,0.004582799141627458,-0.016554718618596243
2019-01-29,0.00403544183804917,-0.000341232093871313
2019-01-30,-0.004548527518856801,0.018447770089151473
2019-01-31,-0.005837525192741967,0.014459435690780478
2019-02-01,-0.00037847576200987845,0.005206250378453391
2019-02-04,-0.008512020769034342,0.0028681873574953466
2019-02-05,0.004921407767428399,0.0041361815371177115
2019-02-06,0.003990206288275366,0.0038675751885254963
2019-02-07,-0.00741181482097808,-0.013467872855028217
2019-02-08,-0.0016833250548200494,0.005121591854315344
2019-02-11,0.0005319491914686282,-0.00011318462434130013
2019-02-12,0.004090845283310407,0.011303345941251774
2019-02-13,0.0012208075501814908,0.0009269073737389834
2019-02-14,0.001184930131241435,-8.549336555752074e-05
2019-02-15,-0.009942525418124949,0.00425347345710988
2019-02-19,0.0010109748028629185,-0.00042169046532711816
2019-02-20,0.001961526067818975,0.005217946239101613
2019-02-21,0.0031578964027201397,-0.000913576275394612
2019-02-22,0.003093859330474746,0.011107794212962097
2019-02-25,0.0015490094739216364,0.002204686676046097
2019-02-26,0.0037004953247296917,-1.0501362376113708e-05
2019-02-27,-0.0031162586047869707,0.0004958748485961118
2019-02-28,0.004823072610048007,0.002736918245663644
2019-03-01,-0.0014698142853099895,0.006355017652396678
2019-03-04,-0.003918180281304392,-0.008566074026503077
2019-03-05,0.007300429191459523,-0.0013938883756913216
2019-03-06,-0.016698594371851453,-0.015772130551451748
2019-03-07,-0.005103522367538882,-0.009787764586536763
2019-03-08,-0.003419681065426439,-0.0014907036036967529
2019-03-11,-0.005167385297066474,0.015453228191511192
2019-03-12,3.480359217331529e-05,0.003973714095335623
2019-03-13,0.003448414962030166,0.011992518513798234
2019-03-14,-0.0028509937184238894,-0.001467506066218716
2019-03-15,0.006520888678272165,0.01192890222801133
2019-03-18,0.0026502041713363797,0.004910019702891378
2019-03-19,0.003586874722334355,0.009422891654721767
2019-03-20,-0.006905515647539285,-0.007618931651285189
2019-03-21,-0.015427477794274492,0.006302885542854609
2019-03-22,-0.0004978691806867726,-0.018709115200167457
2019-03-25,0.0016977387271741471,0.0014389384884140543
2019-03-26,-0.003770475528544926,0.004524474813089553
2019-03-27,-0.0013181388384653323,-0.006195200867275897
2019-03-28,-0.005601788945262443,0.0013945092945066406
2019-03-29,-0.0008531432724258928,0.010516473933895255
2019-04-01,0.0022981670371158957,0.007860352872145095
2019-04-02,-0.007997254030347319,-0.005146056844600686
2019-04-03,-0.001735745329666128,0.0034970868473420797
2019-04-04,0.005892598047571318,0.0008965015526503082
2019-04-05,-0.00354133583316495,0.004070947384159996
2019-04-08,0.0010343922611626422,0.0030202287460832315
2019-04-09,-0.0010411541858413535,-0.00585125740598298
2019-04-10,-0.0027092427438339837,0.0021003519260324177
2019-04-11,7.205420618229237e-05,-0.0012156476747053556
2019-04-12,-0.006241032626075283,-0.0029699664951631237
2019-04-15,0.003954449829788276,0.003229191442521662
2019-04-16,-0.006926614118792096,-0.00588032595052993
2019-04-17,-0.001351822500085033,-0.006162523214271964
2019-04-18,0.006412275796749867,0.0059246533742461915
2019-04-22,0.00020530767175397369,0.00247939198712771
2019-04-23,-0.0026540437332633776,0.009798257835770232
2019-04-24,-0.008638582602670253,-0.003459639035812934
2019-04-25,0.007427952081243439,0.0033595887493442556
2019-04-26,0.012136656740088335,0.012484623796974348
2019-04-29,-0.005125004641035448,-0.0008972530119221616
2019-04-30,0.0014946627798659074,0.00617932507676675
2019-05-01,0.001395250812067263,-0.0021495409374005293
2019-05-02,0.000995320598685863,0.00013896037512919554
2019-05-03,0.007040882344687693,0.008548140073921774
2019-05-06,-0.006054752311090283,-0.009266009130192853
2019-05-07,0.0025179983050227506,-0.022522834613859632
2019-05-08,-0.006422871306442434,-0.007816619379905854
2019-05-09,-0.0011158841455586438,-0.006001650115593206
2019-05-10,-0.005782112829263797,-0.0007305847305015044
2019-05-13,0.00016710795547697456,-0.028826481757276576
2019-05-14,-0.0012492499418111365,0.010347523884269006
2019-05-15,0.0014732450622027653,0.009054927075356621
2019-05-16,-0.0004120206730840359,0.0016478052844583037
2019-05-17,-0.0008431011088125388,-0.0073957429720043506
2019-05-20,-0.00021349952988819563,-0.01599835361753024
2019-05-21,-0.0049724095386023855,0.008350015005179512
2019-05-22,0.01054883922474047,-0.0027044572601334525
2019-05-23,0.004472199409572043,-0.013485078359437231
2019-05-24,0.004641282607388453,-0.0010993808751621704
2019-05-28,-0.00020603815136749273,-0.014376324905384442
2019-05-29,0.0023211987683187216,0.00029473462662054067
2019-05-30,0.005476497548734027,0.006820094964791412
2019-05-31,-0.003765014335108319,-0.018193222644253826
2019-06-03,0.00494778478717618,-0.0033510648875992987
2019-06-04,-0.003861651986498865,0.023360483557101845
2019-06-05,-0.016412879697630722,3.006401595885273e-05
2019-06-06,-0.003337655800509564,0.005177439184861188
2019-06-07,-0.007955651150265816,0.0056839934113106505
2019-06-10,-0.005871777919003163,0.0009353088529967749
2019-06-11,0.013439623952082303,0.0047498891013870725
2019-06-12,0.004150267765916083,0.002255102090485817
2019-06-13,0.0040719130770772724,0.002681792018467
2019-06-14,-0.005321323325001414,-0.006300090649805779
2019-06-17,0.00956191002630502,0.0030676813819196297
2019-06-18,-0.006195556563413387,0.00890872407630151
2019-06-19,-0.002179681258175737,0.002956627114966359
2019-06-20,-0.007197907556985827,0.006015092661011957
2019-06-21,0.0078092113898402754,0.00012208648355502868
2019-06-24,0.0007048211703057912,-0.005435630843599316
2019-06-25,0.002645100306158632,-0.004339237092260917
2019-06-26,0.0005129649501598777,-0.0031163880175795193
2019-06-27,0.0016435347751403645,0.009438626854759224
2019-06-28,-0.0032138239677555686,0.0033483479501380535
2019-07-01,-0.002116968027895295,0.011844556975270272
2019-07-02,-0.005853000770001044,0.00015432694457208308
2019-07-03,-0.0028179918426218258,0.005988865395314946
2019-07-05,-0.0061780441323123336,-0.0072278097657922594
2019-07-08,-0.0026807620092816563,-0.009604157312800832
2019-07-09,0.005564595268907824,0.003875496047231609
2019-07-10,0.0026700747799010883,0.004036497921298165
2019-07-11,-0.012744367941771908,0.0006188715527443156
2019-07-12,-0.000722219681009717,0.004045006460835322
2019-07-15,-0.0013935871333743632,-0.0018249039822078154
2019-07-16,0.005680097623204582,0.0016100077339280977
2019-07-17,-0.010416451300253184,-0.015480693072563813
2019-07-18,0.00903550473558713,0.01557295111314415
2019-07-19,0.00452350062455682,-0.0023184429789936184
2019-07-22,0.0007282740991511275,0.002472936448654018
2019-07-23,-0.004281079829715017,0.003524148393831095
2019-07-24,-0.002378824408985447,0.0002175950890369047
2019-07-25,0.007277610286506409,1.9248363946866706e-05
2019-07-26,0.006940056901167038,0.01444514495442244
2019-07-29,-0.0005082873194599885,0.0008842135588231878
2019-07-30,-0.005730595177227349,-0.009758237481749055
2019-07-31,0.007449544378633755,-0.00874984443940292
2019-08-01,0.003043747827601239,-0.006151799548896265
2019-08-02,-0.010671049732850876,-0.013156539980125226
2019-08-05,0.006776262368720285,-0.02725854974142692
2019-08-06,-0.011558150632865038,0.006672861875233594
2019-08-07,-0.010659623681625641,-0.003060407946343036
2019-08-08,-0.0023411397836695666,0.016841856572646453
2019-08-09,-0.002966325784639101,-0.008532225004811711
2019-08-12,-0.0007260603430532917,-0.010479823340267681
2019-08-13,-0.004778437772527333,0.01279139247025327
2019-08-14,-0.008897418333364882,-0.03019388393171898
2019-08-15,0.00048710534405695984,0.007552375044856852
2019-08-16,0.0053812445832791345,0.01567723441818396
2019-08-19,-0.0016847979193442715,0.00795339502460174
2019-08-20,-0.007832845709345271,-0.013357014147533264
2019-08-21,0.003626712477659854,0.009579493201364819
2019-08-22,0.0006504388266072138,0.0008228649435366498
2019-08-23,0.0030480424606851306,-0.023824021920841255
2019-08-26,0.00046130660819145865,0.01092749120495582
2019-08-27,0.0016203370643278038,-0.005642164215033541
2019-08-28,-0.006399549783025116,0.0028389252036918338
2019-08-29,0.00927706825624205,0.014916107969782953
2019-08-30,-0.0034415282839265985,-0.0034801468669188986
2019-09-03,-0.006275217028508718,-0.00931659517968867
2019-09-04,-0.0016555437788305567,0.007106525606647622
2019-09-05,0.0020087269394627573,0.016188529901640956
2019-09-06,0.00023249447574455982,-0.0013873993810397554
2019-09-09,0.01390535176861799,0.004365842223532802
2019-09-10,0.016140922256869028,0.006404920065674047
2019-09-11,0.0007282096240513794,0.004716166449289528
2019-09-12,-0.005788092369429065,-0.004284175402793499
2019-09-13,-0.004702272953440988,-0.00639371631188943
2019-09-16,-0.002075612597373144,-0.0020500297673131333
2019-09-17,-0.011205215606401652,-0.002427971666792983
2019-09-18,-0.002744632696176985,-0.0008718082945532558
2019-09-19,-0.0003815771761248362,-0.0034686397364781635
2019-09-20,0.0028685896885842785,-0.0007461011360307295
2019-09-23,-0.003302920427131673,-3.4851014648040724e-05
2019-09-24,-0.002087291238015809,-0.007844679715394222
2019-09-25,0.003792905206692932,0.01071983352810374
2019-09-26,-4.154200764133753e-05,0.0019225921799725047
2019-09-27,0.007383178074268715,-0.007467731854025428
2019-09-30,0.0040531855634567855,0.007602098853864581
2019-10-01,-0.011251385156361671,-0.013627226334794608
2019-10-02,2.4606638356223717e-05,-0.016328679867996052
2019-10-03,-0.002570274639845195,0.008879704797142719
2019-10-04,-0.00010835624607621322,0.015918133604813
2019-10-07,0.00203150692272065,-0.0025148000200379108
2019-10-08,-0.003547463696728005,-0.01892213783949727
2019-10-09,-0.001969643691575285,0.008753481048906843
2019-10-10,0.005843810033596286,0.012080282086963235
2019-10-11,0.002164073851190329,0.013336565655090272
2019-10-14,-0.00046594617049191536,-0.0015661327569820862
2019-10-15,0.011520430890519616,0.015344984343643541
2019-10-16,-0.011898662580991903,-0.011498314250902742
2019-10-17,0.0031556371981214196,0.007196654894538379
2019-10-18,-0.02029082600181964,-0.013187390788204502
2019-10-21,-0.0027177282619595634,0.003787550007517149
2019-10-22,0.0003130053665088648,-0.0034425695991417973
2019-10-23,-0.010711296381888093,-0.004198573670216122
2019-10-24,-0.0012476530538158119,0.0025686064221924322
2019-10-25,0.00886705653751484,0.010457934206410113
2019-10-28,-0.0038136126059858952,0.002079748828280969
2019-10-29,0.010295742367652449,0.005470363506234166
2019-10-30,-5.424954714181615e-05,0.007368789225875572
2019-10-31,-0.005087508638200844,-0.005339814634295671
2019-11-01,-0.00556773682882329,0.016233895353589368
2019-11-04,0.0004348487977227254,0.008859126798440121
2019-11-05,0.0011104961276790285,-0.0006008613018127938
2019-11-06,-0.0011695759618860608,-0.0029304027656594685
2019-11-07,-0.003228271746922572,0.003926344543165827
2019-11-08,-0.011159093171061264,0.001646736288570994
2019-11-11,-0.0029522384398837694,-0.006676345852906219
2019-11-12,-0.007594002438578219,-0.0018698918074591898
2019-11-13,-0.00034283855112084984,-0.0020777642853091584
2019-11-14,-0.010603103212387468,-0.008595541051884715
2019-11-15,-0.004647561330910677,0.008347195319081936
2019-11-18,-0.0036326171072895153,-0.004339079796391654
2019-11-19,0.004092205910911594,-0.0016572516703950105
2019-11-20,0.003307564209135938,-0.0024551087295950685
2019-11-21,0.0024230693433109794,0.0014845639068495676
2019-11-22,0.0014848211850884145,0.0031307820147402415
2019-11-25,-0.003159694175506088,0.006996463344550563
2019-11-26,0.008704200989005918,0.006035846121643385
2019-11-27,-0.008451227327496423,-0.0007872889952097555
2019-11-29,-0.0006791126148242621,-0.006478131045170754
2019-12-02,-0.0027448226514773296,-0.0088560530911174
2019-12-03,-0.00030518749656751297,-0.008767338776776854
2019-12-04,0.0008835869117972623,0.00561264529323775
2019-12-05,0.0008936808416385887,0.0012580687857489002
2019-12-06,0.0002991423061966536,0.005519014777144949
2019-12-09,-0.00042149748796849163,-0.0032437919960634056
2019-12-10,0.0012926082850241768,0.0006825847765572933
2019-12-11,-0.0035566651353140864,0.005533029347831297
2019-12-12,0.0030857223123241916,0.015666798765974432
2019-12-13,0.008900375615014621,0.0033812488315626
2019-12-16,-0.0037755100807194907,0.007530972288685156
2019-12-17,0.006813714047360531,0.007339547414677804
2019-12-18,0.0006870262374479737,-2.2114321572763804e-05
2019-12-19,0.007031294727978577,0.006369922696621734
2019-12-20,0.003903832451899591,0.0070196251461422604
2019-12-23,-0.0007081567493616103,0.0006930498592515268
2019-12-24,0.00021574479147623544,0.0003965524218671135
2019-12-26,0.00273307080159656,0.002716247474404243
2019-12-27,0.003930974529356768,0.0010644991280988171
2019-12-30,0.0008394775452572499,-0.006578703571753585
2019-12-31,7.504190963882908e-05,0.001666226814629701
2020-01-02,0.005353908986360944,0.013499541402536031
2020-01-03,-0.0025651161846456383,-0.011338916349257374
2020-01-06,0.0023923491528073607,0.0011453095960217486
2020-01-07,-0.010207478783815562,-0.004087165997775322
2020-01-08,0.0018089763425547366,0.005348296811171949
2020-01-09,-0.002632252611727326,0.005835864163711669
2020-01-10,-0.00193519124363104,-0.004198773971349401
2020-01-13,-0.0041737490665440646,0.004229381048752101
2020-01-14,-0.0008538102537192561,0.001459319178359664
2020-01-15,0.0042398361621168385,-0.004494692885220031
2020-01-16,0.0018982687837179606,0.007113771793639201
2020-01-17,6.664294689200405e-05,0.002210543560724177
2020-01-21,0.009830706510627552,0.004832882790003202
2020-01-22,0.005331752508910681,0.006861390497776633
2020-01-23,0.0063720220622566,0.005808761525316763
2020-01-24,0.014369693449771683,-0.0017574862263994625
2020-01-27,-0.007817216657937921,-0.02369937632199727
2020-01-28,0.002852932537912213,0.014082587955813651
2020-01-29,0.0004745728676835983,-0.006205073022058227
2020-01-30,-0.01137136299228809,-0.00601222196011626
2020-01-31,0.000546636053893634,-0.020535654270723493
2020-02-03,0.002118562224447596,0.010526749863299911
2020-02-04,0.0015328405461843162,0.014175583697956077
2020-02-05,0.005443605092928372,0.014096207698081311
2020-02-06,-0.0029735232146908654,-0.002224572368161493
2020-02-07,-0.010600319458515306,-0.01588526707178252
2020-02-10,-0.0035824298815984707,0.0026147931337063284
2020-02-11,0.00243898546745206,0.009414312687425087
2020-02-12,0.0006383338839281772,0.005786325265848824
2020-02-13,-0.004157241039190052,-0.0012998479592131519
2020-02-14,0.0019071914439532489,0.0015394917031432143
2020-02-18,-0.0067638405403886775,-0.010129026509739993
2020-02-19,0.0022501078485506316,0.00734464478016509
2020-02-20,0.0003305784914560345,-0.006626891315796646
2020-02-21,-0.002666529745658496,-0.013975558688259716
2020-02-24,-0.006431257249305633,-0.035302746357020354
2020-02-25,-0.009767568242930093,-0.03544949687618916
2020-02-26,-0.0007632959768552605,-0.008169327219272127
2020-02-27,0.011240504547740927,-0.035802827707633225
2020-02-28,0.02233144576351797,0.002098974981696378
2020-03-02,-0.0023037478352332602,0.04046897085371766
2020-03-03,-0.007333919914831495,-0.02892033537869294
2020-03-04,-0.004270516411691471,0.04356561144688423
2020-03-05,-0.0014324802180093348,-0.02836173005490167
2020-03-06,-0.012613770952567006,-0.012889676696448416
2020-03-09,0.010575951806050045,-0.06976871615263765
2020-03-10,0.011122936737365662,0.04890501447800164
2020-03-11,-0.009486827111344338,-0.048240786801509075
2020-03-12,0.005618456498818609,-0.08469667220989338
2020-03-13,0.019229683051965644,0.09004222770853662
2020-03-16,-0.003075406087424964,-0.12349919757946623
2020-03-17,0.017545881876906682,0.07219966322725342
2020-03-18,0.022650050228927278,-0.04760232991231585
2020-03-19,-0.004055420048094749,0.010097169938284013
2020-03-20,0.005616370912287828,-0.036454585793326624
2020-03-23,-0.006125493876501045,-0.026548388950666413
2020-03-24,-0.009444827441693813,0.08524370676008262
2020-03-25,0.009888265782267269,0.012104163914844101
2020-03-26,0.006584755109597372,0.07338814108922179
2020-03-27,-0.00701634489612826,-0.02896562923058701
2020-03-30,-0.003933827706539495,0.03492936986517339
2020-03-31,-0.0060206373878940464,-0.016131198118408165
2020-04-01,-0.005975048528760697,-0.04956028891473749
2020-04-02,-0.016230820214084847,0.024344772168949674
2020-04-03,-0.0037977084793499394,-0.01930062976377458
2020-04-06,0.0183322845843479,0.08660083930428975
2020-04-07,0.017909155255758903,0.007615215180655178
2020-04-08,-0.000527784967762724,0.03625252042013781
2020-04-09,0.009942239329771929,0.013991714292070946
2020-04-13,-0.003203343030427584,-0.008882007617081357
2020-04-14,-0.0008976236056364205,0.0301120719265514
2020-04-15,-0.007001807622624881,-0.028992164767058633
2020-04-16,-0.019865798217514687,-0.0072868646312540634
2020-04-17,0.0030197520189543144,0.031813957891389515
2020-04-20,-0.008754083689294225,-0.027711709714589583
2020-04-21,-0.0027346057133742483,-0.03278171837999669
2020-04-22,-0.007049155065763047,0.01981793265882649
2020-04-23,-0.0044508099973369335,-0.0006040617015927383
2020-04-24,0.002847340775605889,0.015057093561795855
2020-04-27,-0.006394160322204991,0.011741290443520725
2020-04-28,0.011684539913897795,0.003831896133453949
2020-04-29,0.01713535664113197,0.03889973243265184
2020-04-30,0.009015421839653804,-0.010225454401908998
2020-05-01,0.008109335516895346,-0.026332058196917318
2020-05-04,-0.028869748798231305,-0.011995109428862293
2020-05-05,-0.0018292753956434256,0.01712101440046039
2020-05-06,-0.00474516065200351,-0.00933294514593973
2020-05-07,0.019998858426871192,0.03832104698001572
2020-05-08,0.0076226444106333065,0.026010014167601847
2020-05-11,-0.005297382560444396,-0.002349603454553495
2020-05-12,-0.004227464539306546,-0.027010322046192907
2020-05-13,0.0014705516745504568,-0.017555051240372942
2020-05-14,0.0012593630068838636,0.018518446562315216
2020-05-15,-0.0009422663986838557,-0.001972781758376495
2020-05-18,0.024418036493561945,0.051932531796383755
2020-05-19,-0.008220615558766044,-0.011612693250117302
2020-05-20,0.00529437118626317,0.024858901850560278
2020-05-21,0.0007929257888143471,-0.011518094887480302
2020-05-22,-0.0024232755387289637,0.0046750712310005505
2020-05-26,0.0050932978023108255,0.016745331228313322
2020-05-27,0.010358939379691168,0.017464668539483155
2020-05-28,-0.007558287295851517,-0.0031152691582561165
2020-05-29,-0.0006518959417149304,0.01013669041706966
2020-06-01,0.010185153747969113,0.0027052674426774285
2020-06-02,-0.016311510327376297,-0.0024726350902868326
2020-06-03,0.009946861448280345,0.01875547358415666
2020-06-04,0.008793341419653999,0.006419765500708119
2020-06-05,0.013785228378422141,0.03201853199641308
2020-06-08,0.0007870890656309082,0.004280084000849772
2020-06-09,-0.0014108704979677866,-0.009625464832463891
2020-06-10,-0.003779848953401532,-0.014470837862615927
2020-06-11,-0.008331436732317492,-0.06356026342229523
2020-06-12,0.0030349459252285377,0.015004722811798231
2020-06-15,-0.010629332303306439,0.005264762985245097
2020-06-16,0.007623134447941716,0.02402718112123994
2020-06-17,-0.008948649191499082,-0.004839339502260354
2020-06-18,0.0022628339921584753,0.0003048973771961115
2020-06-19,0.014232811209677978,0.002060982379404397
2020-06-22,-0.014878297518236484,-0.0021437288095778047
2020-06-23,0.008870255024389062,0.004656033443893571
2020-06-24,-0.010986405498814824,-0.02897439062121614
2020-06-25,-0.00418612052633517,0.009186461720455397
2020-06-26,-0.005576322401653856,-0.02054522017973404
2020-06-29,0.006163961456878698,0.01235856717778767
2020-06-30,0.00481914216562762,0.01964952338513575
2020-07-01,0.007416963517854191,0.0068405627562816654
2020-07-02,-0.008862540971280504,0.0006921392880146838
2020-07-06,-0.009573187281774819,0.006104168390740183
2020-07-07,-0.00948932745883242,-0.01538935230521117
2020-07-08,0.002668643958809436,0.012506626562116763
2020-07-09,-0.0017989387056030043,-0.006556958278953907
2020-07-10,0.011808181043281463,0.013744261314020546
2020-07-13,-0.007611630349563514,-0.010879775672738812
2020-07-14,-0.010219982304707444,0.008596493347606173
2020-07-15,-0.007109451682101553,0.0043334090391465175
2020-07-16,-0.0048027125306251426,-0.004403216179866943
2020-07-17,-0.004136327365791594,0.0018313834638200685
2020-07-20,0.0039359007097861335,0.0076103322857043135
2020-07-21,0.01218308107801419,0.010724140967168616
2020-07-22,0.005338802337140415,0.0081297162614268
2020-07-23,0.009775823844248344,-0.0007072153847472061
2020-07-24,-0.015104120386048525,-0.024212353664435506
2020-07-27,-0.023193100010587345,-0.008810315699583649
2020-07-28,0.010761471250533974,0.003992115329355662
2020-07-29,-0.002149032681853802,0.013137763138556115
2020-07-30,-0.03335665911033106,-0.00694580964741145
2020-07-31,-0.009748622189559186,-0.00506534253051072
2020-08-03,-0.015088390669517183,-0.0026154529057595194
