Date,NOVA7,p_up,position
2020-12-16,0.0049037263167039935,0.8228763341903687,UPRO
2020-12-17,0.016808845683603302,0.8228763341903687,UPRO
2020-12-18,-0.01159796615162112,0.8228763341903687,UPRO
2020-12-21,-0.009981260519342783,0.8228763341903687,UPRO
2020-12-22,-0.006675617661211386,0.8228763341903687,UPRO
2020-12-23,0.002977087562171521,0.8228763341903687,UPRO
2020-12-24,0.011627885584471587,0.8228763341903687,UPRO
2020-12-28,0.02542301987204376,0.8228763341903687,UPRO
2020-12-29,-0.005934761440074543,0.8228763341903687,UPRO
2020-12-30,0.003980093759150094,0.8228763341903687,UPRO
2020-12-31,0.015591858963403427,0.8228763341903687,UPRO
2021-01-04,-0.04098353231596186,0.5325136780738831,UPRO
2021-01-05,0.0038871839622126618,0.5325136780738831,SPY
2021-01-06,0.005978709427553408,0.5325136780738831,SPY
2021-01-07,0.014857284070920462,0.5325136780738831,SPY
2021-01-08,0.005697839158575135,0.5325136780738831,SPY
2021-01-11,-0.0067408546452379925,0.5325136780738831,SPY
2021-01-12,0.0002112210672582382,0.5325136780738831,SPY
2021-01-13,0.0026930191812275517,0.5325136780738831,SPY
2021-01-14,-0.0035019836114902336,0.5325136780738831,SPY
2021-01-15,-0.007292508130456454,0.5325136780738831,SPY
2021-01-19,0.007851721770915532,0.5325136780738831,SPY
2021-01-20,0.013838693331470253,0.5325136780738831,SPY
2021-01-21,0.0009117456355205444,0.5325136780738831,SPY
2021-01-22,-0.0035392341044161446,0.5325136780738831,SPY
2021-01-25,0.003943681410885969,0.5325136780738831,SPY
2021-01-26,-0.0015607521117826373,0.5325136780738831,SPY
2021-01-27,-0.024440664137452273,0.5325136780738831,SPY
2021-01-28,0.008600233353103448,0.5325136780738831,SPY
2021-01-29,-0.020019542440221638,0.5325136780738831,SPY
2021-02-01,0.0166455131966472,0.6948691606521606,SPY
2021-02-02,0.03981711631775331,0.6948691606521606,UPRO
2021-02-03,0.003091555435893678,0.6948691606521606,UPRO
2021-02-04,0.033534796476969886,0.6948691606521606,UPRO
2021-02-05,0.01157120284341806,0.6948691606521606,UPRO
2021-02-08,0.02264129047015695,0.6948691606521606,UPRO
2021-02-09,-0.002767341863051609,0.6948691606521606,UPRO
2021-02-10,-0.0006940297524434813,0.6948691606521606,UPRO
2021-02-11,0.004165605950300799,0.6948691606521606,UPRO
2021-02-12,0.015095817790178323,0.6948691606521606,UPRO
2021-02-16,-0.002951687800013536,0.6948691606521606,UPRO
2021-02-17,0.0009110596790473657,0.6948691606521606,UPRO
2021-02-18,-0.012626600990895853,0.6948691606521606,UPRO
2021-02-19,-0.005530129307033227,0.6948691606521606,UPRO
2021-02-22,-0.022705971335587605,0.6948691606521606,UPRO
2021-02-23,0.0030820097224060206,0.6948691606521606,UPRO
2021-02-24,0.03297086284753403,0.6948691606521606,UPRO
2021-02-25,-0.07173072192558361,0.6948691606521606,UPRO
2021-02-26,-0.017254331205278972,0.6948691606521606,UPRO
2021-03-01,0.07248537249649378,0.8992793560028076,UPRO
2021-03-02,-0.02280154428325476,0.8992793560028076,UPRO
2021-03-03,-0.03936839197660502,0.8992793560028076,UPRO
2021-03-04,-0.03786719663273941,0.8992793560028076,UPRO
2021-03-05,0.05541166792574037,0.8992793560028076,UPRO
2021-03-08,-0.014720490023115262,0.8992793560028076,UPRO
2021-03-09,0.042330895463939644,0.8992793560028076,UPRO
2021-03-10,0.018275109164116232,0.8992793560028076,UPRO
2021-03-11,0.030850504388185263,0.8992793560028076,UPRO
2021-03-12,0.004096490181008106,0.8992793560028076,UPRO
2021-03-15,0.01801917379733431,0.8992793560028076,UPRO
2021-03-16,-0.003562308833356398,0.8992793560028076,UPRO
2021-03-17,0.009160724978070744,0.8992793560028076,UPRO
2021-03-18,-0.04350676539436915,0.8992793560028076,UPRO
2021-03-19,-0.005324356217202841,0.8992793560028076,UPRO
2021-03-22,0.022923088181620255,0.8992793560028076,UPRO
2021-03-23,-0.022541948213424035,0.8992793560028076,UPRO
2021-03-24,-0.01571597021268145,0.8992793560028076,UPRO
2021-03-25,0.016439997740232304,0.8992793560028076,UPRO
2021-03-26,0.04898763518978799,0.8992793560028076,UPRO
2021-03-29,-0.0018857869456383458,0.8992793560028076,UPRO
2021-03-30,-0.008335041309588287,0.8992793560028076,UPRO
2021-03-31,0.012439609073776392,0.8992793560028076,UPRO
2021-04-01,0.031104975616075947,0.9219301342964172,UPRO
2021-04-05,0.04337083165589006,0.9219301342964172,UPRO
2021-04-06,-0.0015433254004004748,0.9219301342964172,UPRO
2021-04-07,0.004018750638205892,0.9219301342964172,UPRO
2021-04-08,0.013650846320166554,0.9219301342964172,UPRO
2021-04-09,0.021770034338758126,0.9219301342964172,UPRO
2021-04-12,0.0008919999780565568,0.9219301342964172,UPRO
2021-04-13,0.008415631338345442,0.9219301342964172,UPRO
2021-04-14,-0.009621823266365181,0.9219301342964172,UPRO
2021-04-15,0.0320213989254281,0.9219301342964172,UPRO
2021-04-16,0.010758867705597641,0.9219301342964172,UPRO
2021-04-19,-0.015016282113365476,0.9219301342964172,UPRO
2021-04-20,-0.021806142828648345,0.9219301342964172,UPRO
2021-04-21,0.027618814492459176,0.9219301342964172,UPRO
2021-04-22,-0.027068492077553352,0.9219301342964172,UPRO
2021-04-23,0.03196521992326895,0.9219301342964172,UPRO
2021-04-26,0.006405381361067608,0.9219301342964172,UPRO
2021-04-27,-0.0010448177064298347,0.9219301342964172,UPRO
2021-04-28,-0.0014265834079401074,0.9219301342964172,UPRO
2021-04-29,0.01866501086151451,0.9219301342964172,UPRO
2021-04-30,-0.018883693854800265,0.9219301342964172,UPRO
2021-05-03,0.006479038314586738,0.9305121302604675,UPRO
2021-05-04,-0.018460673684544848,0.9305121302604675,UPRO
2021-05-05,-9.641233235768709e-05,0.9305121302604675,UPRO
2021-05-06,0.024115095080574633,0.9305121302604675,UPRO
2021-05-07,0.022134089581704597,0.9305121302604675,UPRO
2021-05-10,-0.029671760877527542,0.9305121302604675,UPRO
2021-05-11,-0.02621093310828737,0.9305121302604675,UPRO
2021-05-12,-0.0636823285891791,0.9305121302604675,UPRO
2021-05-13,0.034683457868445844,0.9305121302604675,UPRO
2021-05-14,0.046205252071021,0.9305121302604675,UPRO
2021-05-17,-0.007504963677817389,0.9305121302604675,UPRO
2021-05-18,-0.02510913808189741,0.9305121302604675,UPRO
2021-05-19,-0.00865157702618291,0.9305121302604675,UPRO
2021-05-20,0.03199926700524047,0.9305121302604675,UPRO
2021-05-21,-0.002430126932507659,0.9305121302604675,UPRO
2021-05-24,0.030595296520160797,0.9305121302604675,UPRO
2021-05-25,-0.006523467255482696,0.9305121302604675,UPRO
2021-05-26,0.005900332397934971,0.9305121302604675,UPRO
2021-05-27,0.0005676433419146143,0.9305121302604675,UPRO
2021-05-28,0.005862245383999598,0.9305121302604675,UPRO
2021-06-01,-0.0029140398751926755,0.8321660161018372,UPRO
2021-06-02,0.005185283986897993,0.8321660161018372,UPRO
2021-06-03,-0.011161151869205188,0.8321660161018372,UPRO
2021-06-04,0.026368088859251904,0.8321660161018372,UPRO
2021-06-07,-0.0015709073369302162,0.8321660161018372,UPRO
2021-06-08,0.0002777110867770993,0.8321660161018372,UPRO
2021-06-09,-0.0047193386778972,0.8321660161018372,UPRO
2021-06-10,0.01385289679818702,0.8321660161018372,UPRO
2021-06-11,0.004951703827470233,0.8321660161018372,UPRO
2021-06-14,0.007026358532267629,0.8321660161018372,UPRO
2021-06-15,-0.006070994396650153,0.8321660161018372,UPRO
2021-06-16,-0.016410070882266314,0.8321660161018372,UPRO
2021-06-17,-0.00074134825548966,0.8321660161018372,UPRO
2021-06-18,-0.04025601284920255,0.8321660161018372,UPRO
2021-06-21,0.04233111733645023,0.8321660161018372,UPRO
2021-06-22,0.014927932991412485,0.8321660161018372,UPRO
2021-06-23,-0.002740650998173111,0.8321660161018372,UPRO
2021-06-24,0.017497333790325476,0.8321660161018372,UPRO
2021-06-25,0.010353778730157082,0.8321660161018372,UPRO
2021-06-28,0.006505174929728019,0.8321660161018372,UPRO
2021-06-29,0.0011508448315711295,0.8321660161018372,UPRO
2021-06-30,0.0027415226867804066,0.8321660161018372,UPRO
2021-07-01,0.01675623051139863,0.8579670190811157,UPRO
2021-07-02,0.02281210688960411,0.8579670190811157,UPRO
2021-07-06,-0.006529940832973868,0.8579670190811157,UPRO
2021-07-07,0.011182396764063407,0.8579670190811157,UPRO
2021-07-08,-0.023889980914985842,0.8579670190811157,UPRO
2021-07-09,0.03122018718132824,0.8579670190811157,UPRO
2021-07-12,0.011238021475241888,0.8579670190811157,UPRO
2021-07-13,-0.01020071203113293,0.8579670190811157,UPRO
2021-07-14,0.003435169207080424,0.8579670190811157,UPRO
2021-07-15,-0.010103491384786611,0.8579670190811157,UPRO
2021-07-16,-0.02311277306314219,0.8579670190811157,UPRO
2021-07-19,-0.04395126915810199,0.8579670190811157,UPRO
2021-07-20,0.0427204902087881,0.8579670190811157,UPRO
2021-07-21,0.023733179639030322,0.8579670190811157,UPRO
2021-07-22,0.006514889881659824,0.8579670190811157,UPRO
2021-07-23,0.03017833121655511,0.8579670190811157,UPRO
2021-07-26,0.0075071275896134715,0.8579670190811157,UPRO
2021-07-27,-0.013444475423285529,0.8579670190811157,UPRO
2021-07-28,-0.0016420283425829796,0.8579670190811157,UPRO
2021-07-29,0.012416754776376493,0.8579670190811157,UPRO
2021-07-30,-0.0151883775424414,0.8579670190811157,UPRO
2021-08-02,-0.006185654556639664,0.9368352890014648,UPRO
2021-08-03,0.024481387683564115,0.9368352890014648,UPRO
2021-08-04,-0.01425688895482835,0.9368352890014648,UPRO
2021-08-05,0.018325322185399173,0.9368352890014648,UPRO
2021-08-06,0.00564873285138856,0.9368352890014648,UPRO
2021-08-09,-0.0031293503080898066,0.9368352890014648,UPRO
2021-08-10,0.0030588373095268295,0.9368352890014648,UPRO
2021-08-11,0.007302613746394293,0.9368352890014648,UPRO
2021-08-12,0.008843293371206151,0.9368352890014648,UPRO
2021-08-13,0.005527969624020468,0.9368352890014648,UPRO
2021-08-16,0.007461009179297706,0.9368352890014648,UPRO
2021-08-17,-0.019332799623008157,0.9368352890014648,UPRO
2021-08-18,-0.03282999221244709,0.9368352890014648,UPRO
2021-08-19,0.003534111852335986,0.9368352890014648,UPRO
2021-08-20,0.02497958492102903,0.9368352890014648,UPRO
2021-08-23,0.025569466804994168,0.9368352890014648,UPRO
2021-08-24,0.00498623372870477,0.9368352890014648,UPRO
2021-08-25,0.005814425781771382,0.9368352890014648,UPRO
2021-08-26,-0.0171881039268853,0.9368352890014648,UPRO
2021-08-27,0.02572318071317148,0.9368352890014648,UPRO
2021-08-30,0.013304052823912782,0.9368352890014648,UPRO
2021-08-31,-0.003018060086355412,0.9368352890014648,UPRO
2021-09-01,0.001664844271881627,0.9201025366783142,UPRO
2021-09-02,0.008311043139256125,0.9201025366783142,UPRO
2021-09-03,-0.0011987122080909796,0.9201025366783142,UPRO
2021-09-07,-0.01027829402485314,0.9201025366783142,UPRO
2021-09-08,-0.003638442827518573,0.9201025366783142,UPRO
2021-09-09,-0.01354239655829892,0.9201025366783142,UPRO
2021-09-10,-0.023214673995084478,0.9201025366783142,UPRO
2021-09-13,0.006790481225067868,0.9201025366783142,UPRO
2021-09-14,-0.015528415465290824,0.9201025366783142,UPRO
2021-09-15,0.0250936604706824,0.9201025366783142,UPRO
2021-09-16,-0.005595143590883533,0.9201025366783142,UPRO
2021-09-17,-0.02844652743670506,0.9201025366783142,UPRO
2021-09-20,-0.04987116012123949,0.9201025366783142,UPRO
2021-09-21,-0.0028784238987181743,0.9201025366783142,UPRO
2021-09-22,0.028272970420402332,0.9201025366783142,UPRO
2021-09-23,0.03641308719958958,0.9201025366783142,UPRO
2021-09-24,0.005019270379311269,0.9201025366783142,UPRO
2021-09-27,-0.008561347779113548,0.9201025366783142,UPRO
2021-09-28,-0.06036613302986027,0.9201025366783142,UPRO
2021-09-29,0.00399934645220168,0.9201025366783142,UPRO
2021-09-30,-0.036274335013867454,0.9201025366783142,UPRO
2021-10-01,0.035616968822946626,0.9333106279373169,UPRO
2021-10-04,-0.03906250419722923,0.9333106279373169,UPRO
2021-10-05,0.03039938556604338,0.9333106279373169,UPRO
2021-10-06,0.013036135895236223,0.9333106279373169,UPRO
2021-10-07,0.025397724027886648,0.9333106279373169,UPRO
2021-10-08,-0.005779448951781063,0.9333106279373169,UPRO
2021-10-11,-0.02125869935708835,0.9333106279373169,UPRO
2021-10-12,-0.006957395422339863,0.9333106279373169,UPRO
2021-10-13,0.00991092204163424,0.9333106279373169,UPRO
2021-10-14,0.05042320524818944,0.9333106279373169,UPRO
2021-10-15,0.02303462827971714,0.9333106279373169,UPRO
2021-10-18,0.009368869540172575,0.9333106279373169,UPRO
2021-10-19,0.022775094507630378,0.9333106279373169,UPRO
2021-10-20,0.011210199948532784,0.9333106279373169,UPRO
2021-10-21,0.008069159383938818,0.9333106279373169,UPRO
2021-10-22,-0.003366346802585851,0.9333106279373169,UPRO
2021-10-25,0.015162804790018747,0.9333106279373169,UPRO
2021-10-26,0.003845010421537287,0.9333106279373169,UPRO
2021-10-27,-0.013627172046076219,0.9333106279373169,UPRO
2021-10-28,0.02852676162240453,0.9333106279373169,UPRO
2021-10-29,0.006389532741876591,0.9333106279373169,UPRO
2021-11-01,0.005410428005192314,0.6899960041046143,UPRO
2021-11-02,0.011768521947505217,0.6899960041046143,UPRO
2021-11-03,0.018652478928157246,0.6899960041046143,UPRO
2021-11-04,0.013437143969037946,0.6899960041046143,UPRO
2021-11-05,0.010854885529735014,0.6899960041046143,UPRO
2021-11-08,0.0027864300576709855,0.6899960041046143,UPRO
2021-11-09,-0.010301789124400496,0.6899960041046143,UPRO
2021-11-10,-0.023899351450774042,0.6899960041046143,UPRO
2021-11-11,0.0011226013370462251,0.6899960041046143,UPRO
2021-11-12,0.022214485767972247,0.6899960041046143,UPRO
2021-11-15,0.0004113787313726469,0.6899960041046143,UPRO
2021-11-16,0.011992058908100844,0.6899960041046143,UPRO
2021-11-17,-0.007584060246653035,0.6899960041046143,UPRO
2021-11-18,0.01003003365971411,0.6899960041046143,UPRO
2021-11-19,-0.00479613078495611,0.6899960041046143,UPRO
2021-11-22,-0.008892219005074198,0.6899960041046143,UPRO
2021-11-23,0.00472566857513268,0.6899960041046143,UPRO
2021-11-24,0.006748374118596523,0.6899960041046143,UPRO
2021-11-26,-0.06513627798663801,0.6899960041046143,UPRO
2021-11-29,0.03541661249206851,0.6899960041046143,UPRO
2021-11-30,-0.056728873527713164,0.6899960041046143,UPRO
2021-12-01,-0.03537312804373771,0.8131905794143677,UPRO
2021-12-02,0.04512628948366415,0.8131905794143677,UPRO
2021-12-03,-0.02633311197596122,0.8131905794143677,UPRO
2021-12-06,0.03573332256356632,0.8131905794143677,UPRO
2021-12-07,0.061925462176934065,0.8131905794143677,UPRO
2021-12-08,0.008791580784367703,0.8131905794143677,UPRO
2021-12-09,-0.02063059472409101,0.8131905794143677,UPRO
2021-12-10,0.028851820965581032,0.8131905794143677,UPRO
2021-12-13,-0.02669097585116431,0.8131905794143677,UPRO
2021-12-14,-0.020966198979591844,0.8131905794143677,UPRO
2021-12-15,0.04623415462035352,0.8131905794143677,UPRO
2021-12-16,-0.026772495961184473,0.8131905794143677,UPRO
2021-12-17,-0.031408637339469414,0.8131905794143677,UPRO
2021-12-20,-0.03206788041004183,0.8131905794143677,UPRO
2021-12-21,0.052964019981288635,0.8131905794143677,UPRO
2021-12-22,0.02984091221769214,0.8131905794143677,UPRO
2021-12-23,0.018305022602284504,0.8131905794143677,UPRO
2021-12-27,0.042129282550726455,0.8131905794143677,UPRO
2021-12-28,-0.0018079534432590139,0.8131905794143677,UPRO
2021-12-29,0.0036227629676481854,0.8131905794143677,UPRO
2021-12-30,-0.008573602830187821,0.8131905794143677,UPRO
2021-12-31,-0.008062429553195694,0.8131905794143677,UPRO
2022-01-03,0.017501458342595422,0.6003367304801941,UPRO
2022-01-04,-0.0008377012621840763,0.6003367304801941,UPRO
2022-01-05,-0.05809143053670773,0.6003367304801941,UPRO
2022-01-06,-0.0027381884105650567,0.6003367304801941,UPRO
2022-01-07,-0.011325199015443488,0.6003367304801941,UPRO
2022-01-10,-0.004512690556464527,0.6003367304801941,UPRO
2022-01-11,0.027477505439302607,0.6003367304801941,UPRO
2022-01-12,0.008823944762271108,0.6003367304801941,UPRO
2022-01-13,-0.04232004482039664,0.6003367304801941,UPRO
2022-01-14,0.00084336464841539,0.6003367304801941,UPRO
2022-01-18,-0.05292739303521454,0.6003367304801941,UPRO
2022-01-19,-0.03098133244401713,0.6003367304801941,UPRO
2022-01-20,-0.033348608329724194,0.6003367304801941,UPRO
2022-01-21,-0.05887008428732077,0.6003367304801941,UPRO
2022-01-24,0.012443079765589893,0.6003367304801941,UPRO
2022-01-25,-0.03720294821340109,0.6003367304801941,UPRO
2022-01-26,-0.006382661317430149,0.6003367304801941,UPRO
2022-01-27,-0.015451426331693607,0.6003367304801941,UPRO
2022-01-28,0.07370850956897956,0.6003367304801941,UPRO
2022-01-31,0.053703325653198464,0.6003367304801941,UPRO
2022-02-01,0.021976268650886865,0.9278004765510559,UPRO
2022-02-02,0.027604141676128346,0.9278004765510559,UPRO
2022-02-03,-0.0703473354593861,0.9278004765510559,UPRO
2022-02-04,0.013888804757909767,0.9278004765510559,UPRO
2022-02-07,-0.010234486058303904,0.9278004765510559,UPRO
2022-02-08,0.024021744010267687,0.9278004765510559,UPRO
2022-02-09,0.043964551900290916,0.9278004765510559,UPRO
2022-02-10,-0.05297642973355976,0.9278004765510559,UPRO
2022-02-11,-0.05955367104337117,0.9278004765510559,UPRO
2022-02-14,-0.009857806046274287,0.9278004765510559,UPRO
2022-02-15,0.04741793666372196,0.9278004765510559,UPRO
2022-02-16,0.0038666362626955664,0.9278004765510559,UPRO
2022-02-17,-0.06339276760121004,0.9278004765510559,UPRO
2022-02-18,-0.020047833331843345,0.9278004765510559,UPRO
2022-02-22,-0.031823733651816455,0.9278004765510559,UPRO
2022-02-23,-0.05562586774883205,0.9278004765510559,UPRO
2022-02-24,0.046471761621020846,0.9278004765510559,UPRO
2022-02-25,0.06524101236758528,0.9278004765510559,UPRO
2022-02-28,-0.007719969844842467,0.9278004765510559,UPRO
2022-03-01,-0.044259913676993556,0.9318328499794006,UPRO
2022-03-02,0.05426914282527462,0.9318328499794006,UPRO
2022-03-03,-0.014584680382047077,0.9318328499794006,UPRO
2022-03-04,-0.024203476579447547,0.9318328499794006,UPRO
2022-03-07,-0.08886505618662222,0.9318328499794006,UPRO
2022-03-08,-0.02369765392157941,0.9318328499794006,UPRO
2022-03-09,0.08124366296035412,0.9318328499794006,UPRO
2022-03-10,-0.014285588577571562,0.9318328499794006,UPRO
2022-03-11,-0.03745542866924412,0.9318328499794006,UPRO
2022-03-14,-0.022291672608129365,0.9318328499794006,UPRO
2022-03-15,0.06599997928904022,0.9318328499794006,UPRO
2022-03-16,0.06529078079293749,0.9318328499794006,UPRO
2022-03-17,0.03751320507587219,0.9318328499794006,UPRO
2022-03-18,0.03293159805592816,0.9318328499794006,UPRO
2022-03-21,0.0,0.9318328499794006,UPRO
2022-03-22,0.03418249696679321,0.9318328499794006,UPRO
2022-03-23,-0.03807946863888767,0.9318328499794006,UPRO
2022-03-24,0.044297669768470715,0.9318328499794006,UPRO
2022-03-25,0.015036366537483525,0.9318328499794006,UPRO
2022-03-28,0.021206687341805086,0.9318328499794006,UPRO
2022-03-29,0.03786842173359872,0.9318328499794006,UPRO
2022-03-30,-0.018390489024022072,0.9318328499794006,UPRO
2022-03-31,-0.046312839106782855,0.9318328499794006,UPRO
2022-04-01,0.0070723151816847185,0.4271995425224304,UPRO
2022-04-04,-0.003109438141636331,0.4271995425224304,BIL
2022-04-05,-0.00010925379656945289,0.4271995425224304,BIL
2022-04-06,0.00010926573426583985,0.4271995425224304,BIL
2022-04-07,0.0,0.4271995425224304,BIL
2022-04-08,-0.00010925379656945289,0.4271995425224304,BIL
2022-04-11,0.00010926573426583985,0.4271995425224304,BIL
2022-04-12,0.0,0.4271995425224304,BIL
2022-04-13,0.0,0.4271995425224304,BIL
2022-04-14,-0.00010925379656945289,0.4271995425224304,BIL
2022-04-18,0.00010926573426583985,0.4271995425224304,BIL
2022-04-19,-0.00010925379656945289,0.4271995425224304,BIL
2022-04-20,0.00021872781306742084,0.4271995425224304,BIL
2022-04-21,0.0,0.4271995425224304,BIL
2022-04-22,-0.00010943814163633103,0.4271995425224304,BIL
2022-04-25,0.00010945011965390883,0.4271995425224304,BIL
2022-04-26,-0.00010943814163633103,0.4271995425224304,BIL
2022-04-27,0.0,0.4271995425224304,BIL
2022-04-28,0.00021860575468113375,0.4271995425224304,BIL
2022-04-29,-0.00021855797664971366,0.4271995425224304,BIL
2022-05-02,0.00010945011965390883,0.800433874130249,BIL
2022-05-03,0.010460302761715726,0.800433874130249,UPRO
2022-05-04,0.09072331041786219,0.800433874130249,UPRO
2022-05-05,-0.10565758172400419,0.800433874130249,UPRO
2022-05-06,-0.01822364533642007,0.800433874130249,UPRO
2022-05-09,-0.09601023042907053,0.800433874130249,UPRO
2022-05-10,0.005428388559025832,0.800433874130249,UPRO
2022-05-11,-0.0474177672803906,0.800433874130249,UPRO
2022-05-12,-0.0034501143467301487,0.800433874130249,UPRO
2022-05-13,0.07146403710914462,0.800433874130249,UPRO
2022-05-16,-0.01153930623765087,0.800433874130249,UPRO
2022-05-17,0.05977107775446577,0.800433874130249,UPRO
2022-05-18,-0.11918925977727901,0.800433874130249,UPRO
2022-05-19,-0.020510109167108492,0.800433874130249,UPRO
2022-05-20,0.0017873075741672295,0.800433874130249,UPRO
2022-05-23,0.056589433058438665,0.800433874130249,UPRO
2022-05-24,-0.0229191246685867,0.800433874130249,UPRO
2022-05-25,0.02691366191362432,0.800433874130249,UPRO
2022-05-26,0.05866760913500291,0.800433874130249,UPRO
2022-05-27,0.07381354679955421,0.800433874130249,UPRO
2022-05-31,-0.017555162440437644,0.800433874130249,UPRO
2022-06-01,-0.0236811585797142,0.6373191475868225,UPRO
2022-06-02,0.055788245759182065,0.6373191475868225,UPRO
2022-06-03,-0.04866337889597716,0.6373191475868225,UPRO
2022-06-06,0.008122910711984233,0.6373191475868225,UPRO
2022-06-07,0.028745737668336213,0.6373191475868225,UPRO
2022-06-08,-0.03196469905786259,0.6373191475868225,UPRO
2022-06-09,-0.07194400403717693,0.6373191475868225,UPRO
2022-06-10,-0.08741735625076752,0.6373191475868225,UPRO
2022-06-13,-0.1143816335148169,0.6373191475868225,UPRO
2022-06-14,-0.009912542285509529,0.6373191475868225,UPRO
2022-06-15,0.042108353634328965,0.6373191475868225,UPRO
2022-06-16,-0.09578976989171284,0.6373191475868225,UPRO
2022-06-17,0.002187650179904299,0.6373191475868225,UPRO
2022-06-21,0.07577143219634097,0.6373191475868225,UPRO
2022-06-22,-0.006086516540149023,0.6373191475868225,UPRO
2022-06-23,0.029162793001713094,0.6373191475868225,UPRO
2022-06-24,0.09492749526924049,0.6373191475868225,UPRO
2022-06-27,-0.009834081251575033,0.6373191475868225,UPRO
2022-06-28,-0.06142202460982005,0.6373191475868225,UPRO
2022-06-29,-0.0036198209010390725,0.6373191475868225,UPRO
2022-06-30,-0.025433450962004445,0.6373191475868225,UPRO
2022-07-01,0.03097233300627722,0.4008435308933258,UPRO
2022-07-05,-0.003,0.4008435308933258,BIL
2022-07-06,0.0,0.4008435308933258,BIL
2022-07-07,0.0,0.4008435308933258,BIL
2022-07-08,-0.00010963187616419567,0.4008435308933258,BIL
2022-07-11,0.00010964389663037366,0.4008435308933258,BIL
2022-07-12,-0.00010963187616419567,0.4008435308933258,BIL
2022-07-13,0.0,0.4008435308933258,BIL
2022-07-14,0.00010964389663037366,0.4008435308933258,BIL
2022-07-15,-0.00010963187616419567,0.4008435308933258,BIL
2022-07-18,0.0,0.4008435308933258,BIL
2022-07-19,0.0,0.4008435308933258,BIL
2022-07-20,0.0,0.4008435308933258,BIL
2022-07-21,0.0003283432611076442,0.4008435308933258,BIL
2022-07-22,0.0001096079076123857,0.4008435308933258,BIL
2022-07-25,-0.0001095958950357856,0.4008435308933258,BIL
2022-07-26,0.0,0.4008435308933258,BIL
2022-07-27,0.0,0.4008435308933258,BIL
2022-07-28,0.0001096079076123857,0.4008435308933258,BIL
2022-07-29,0.00010920378092116323,0.4008435308933258,BIL
2022-08-01,7.61598498209004e-05,0.47000932693481445,BIL
2022-08-02,0.00010986961387748906,0.47000932693481445,BIL
2022-08-03,-0.00010985754387149438,0.47000932693481445,BIL
2022-08-04,0.00021934718631366756,0.47000932693481445,BIL
2022-08-05,0.00021841718387638487,0.47000932693481445,BIL
2022-08-08,0.00010972356519300952,0.47000932693481445,BIL
2022-08-09,-0.00010971152725303135,0.47000932693481445,BIL
2022-08-10,0.00010972356519300952,0.47000932693481445,BIL
2022-08-11,0.0,0.47000932693481445,BIL
2022-08-12,0.0002189332709021663,0.47000932693481445,BIL
2022-08-15,-0.00010958957772755351,0.47000932693481445,BIL
2022-08-16,0.00010960158891948346,0.47000932693481445,BIL
2022-08-17,0.0,0.47000932693481445,BIL
2022-08-18,0.00043698721699758636,0.47000932693481445,BIL
2022-08-19,0.0,0.47000932693481445,BIL
2022-08-22,0.00010963960190246702,0.47000932693481445,BIL
2022-08-23,-0.00021847211059622396,0.47000932693481445,BIL
2022-08-24,0.0003274860671567126,0.47000932693481445,BIL
2022-08-25,0.0001096156405859805,0.47000932693481445,BIL
2022-08-26,0.0,0.47000932693481445,BIL
2022-08-29,0.0,0.47000932693481445,BIL
2022-08-30,0.00010901646403049803,0.47000932693481445,BIL
2022-08-31,0.0002187919591802867,0.47000932693481445,BIL
2022-09-01,0.0002076895007723234,0.7623883485794067,BIL
2022-09-02,-0.034369674382916715,0.7623883485794067,UPRO
2022-09-06,-0.011848329401780044,0.7623883485794067,UPRO
2022-09-07,0.053557121210398906,0.7623883485794067,UPRO
2022-09-08,0.01896801505860135,0.7623883485794067,UPRO
2022-09-09,0.04641363201039117,0.7623883485794067,UPRO
2022-09-12,0.03202065386799968,0.7623883485794067,UPRO
2022-09-13,-0.1298548629887003,0.7623883485794067,UPRO
2022-09-14,0.01003689009680997,0.7623883485794067,UPRO
2022-09-15,-0.03373414918630435,0.7623883485794067,UPRO
2022-09-16,-0.023004280301195834,0.7623883485794067,UPRO
2022-09-19,0.021883648749852824,0.7623883485794067,UPRO
2022-09-20,-0.03334218549052903,0.7623883485794067,UPRO
2022-09-21,-0.05328107066393961,0.7623883485794067,UPRO
2022-09-22,-0.025770160237699846,0.7623883485794067,UPRO
2022-09-23,-0.051383478963435425,0.7623883485794067,UPRO
2022-09-26,-0.02948715806063773,0.7623883485794067,UPRO
2022-09-27,-0.007265544717231176,0.7623883485794067,UPRO
2022-09-28,0.0572189997196304,0.7623883485794067,UPRO
2022-09-29,-0.06293273718739945,0.7623883485794067,UPRO
2022-09-30,-0.046004189971089904,0.7623883485794067,UPRO
2022-10-03,0.07884561290662573,0.4285929501056671,UPRO
2022-10-04,-0.002671592326060843,0.4285929501056671,BIL
2022-10-05,0.0,0.4285929501056671,BIL
2022-10-06,0.0002183784661846655,0.4285929501056671,BIL
2022-10-07,0.0,0.4285929501056671,BIL
2022-10-10,0.00010960459289122149,0.4285929501056671,BIL
2022-10-11,0.0,0.4285929501056671,BIL
2022-10-12,0.0,0.4285929501056671,BIL
2022-10-13,0.0003278994410484959,0.4285929501056671,BIL
2022-10-14,0.0,0.4285929501056671,BIL
2022-10-17,0.0,0.4285929501056671,BIL
2022-10-18,0.0,0.4285929501056671,BIL
2022-10-19,0.0,0.4285929501056671,BIL
2022-10-20,0.00043725105859238056,0.4285929501056671,BIL
