date,NOVA27_CC,NOVA27_OVN,NOVA27_LO
2021-06-29,0.010539606282982452,0.00019459746857012348,0.006119362369003535
2021-06-30,0.0003067870800656955,-0.0019450818246597998,0.0018283825809468298
2021-07-01,-0.012936150508207712,0.001014413922211155,-0.004619535414032106
2021-07-02,-0.004939022658616531,0.0012291794429745606,0.0026531726883147326
2021-07-06,0.002017751625053121,0.004481339551885533,-0.00460330529745916
2021-07-07,-0.011429198813976395,0.0031799126180888427,-0.00808406458039923
2021-07-08,-0.00531641717815804,-0.014452649397325757,-0.009851399290736886
2021-07-09,0.0068620833118523735,0.0031535398882227674,0.012056580954114559
2021-07-12,0.009551755421558594,0.003879529498238377,0.011005731926486307
2021-07-13,-0.007514101312113098,-0.0011607886770737652,-0.00785379694100924
2021-07-14,-0.01057675610671829,0.005122006538699731,-0.006432990526615712
2021-07-15,-0.014626534040109218,-0.00023873818089485948,-0.010898950161322776
2021-07-16,-0.01515140431778096,0.0009940892870756834,-0.01542833416632713
2021-07-19,0.008956680555342655,-0.012717484877150466,-0.0032316624961894478
2021-07-20,0.01715075268032181,0.0012868584684411766,0.023121551867135482
2021-07-21,0.014853161160094875,0.0026962686709963053,0.017806201638830798
2021-07-22,0.0006282604140557032,0.0021407285515986476,0.0013437247191068202
2021-07-23,-0.00011890863929110273,0.0032010910942364525,0.004554006300808278
2021-07-26,-0.0005831611731387017,-0.0005578370716283534,0.0012393735176333908
2021-07-27,-0.01253369114462013,0.004652223413670986,-0.010208588430342835
2021-07-28,0.0167422000691246,0.004269889822302387,0.010963227630403093
2021-07-29,0.007432881285722471,-0.005493915902197132,0.011602467694316922
2021-07-30,0.0016017841330606144,-0.005720391796101999,0.001558630224613345
2021-08-02,0.012133157512165184,0.005392120923038013,0.004245889940170378
2021-08-03,0.0036762793669373292,0.003540706908743164,0.004931713206242772
2021-08-04,0.013510263016178026,0.00311871649108505,0.006190451701374411
2021-08-05,-0.0005676242360120546,0.0005061104307383492,0.004555998968355323
2021-08-06,-0.007462659435799546,-0.003970128771873182,-0.006151904987767576
2021-08-09,0.0001729192128156695,0.0009718325805505579,6.039886080155821e-05
2021-08-10,-0.017044694508369873,0.0016165338295362152,-0.012587133920934381
2021-08-11,-0.012290531834945863,-0.0012322666789818303,-0.006724104573955237
2021-08-12,-0.0007173823070945728,-0.003013774933249724,0.0009975766936541454
2021-08-13,-0.0010841516888263408,0.0002703833975365111,0.0035088707274243854
2021-08-16,-0.011291248547006305,-0.0044170926522133286,-0.007995768366280055
2021-08-17,-0.01894957650328708,-0.004931857891430003,-0.017022030098764986
2021-08-18,0.006543162311888019,0.0017980945855080143,-0.00364125326443242
2021-08-19,-0.002617549673371878,-0.002413873331754724,-0.00027064515163499614
2021-08-20,0.0008894699071055326,0.00739289482626,0.007075790241094515
2021-08-23,0.027149537329575976,0.005906147427405662,0.027774841018813355
2021-08-24,0.024727592725102478,0.015797737621927554,0.022308362424974224
2021-08-25,0.009681282295626804,0.0007287153162108595,0.008858681036246296
2021-08-26,0.006216557449951454,0.0035715098319577866,0.0012102224018702085
2021-08-27,0.015191688987658792,0.0013751883246419742,0.0172607973018446
2021-08-30,0.0003611042484510051,0.004818645357276408,0.002936977137295826
2021-08-31,-0.004392637681570211,0.00136430554103546,-0.0010125249301699002
2021-09-01,-0.004036861870505615,0.00047629544653012836,-0.001652903310102571
2021-09-02,-0.0016109032169428932,0.00011148684481274824,0.0035471617718779496
2021-09-03,0.008192206529271507,-0.00011961137471818719,0.00673073915028708
2021-09-07,-0.0033641346362737407,0.0011679258921231449,-0.009507762026260014
2021-09-08,-0.016033021231518688,-0.001864832864691868,-0.008435143558137358
2021-09-09,0.0101882981301052,-0.0009109332928253334,0.0013341643806295432
2021-09-10,0.00465362632734575,0.006556166751383041,0.00038662690580820724
2021-09-13,0.0016902719759058788,0.0003460060618530991,0.007835047725052693
2021-09-14,-0.0009011825545323985,-0.0010043937094455168,-0.004875665283669629
2021-09-15,0.00017357967933016036,-0.000372212002792638,0.005485528676447583
2021-09-16,0.006436749471355252,-0.005976810735207072,0.00377503963507021
2021-09-17,-0.009007610615144202,0.0005458416151700398,-0.013634291184250991
2021-09-20,-0.010844589131955972,-0.014592557014353837,-0.02242945140696081
2021-09-21,-0.0025405636504217564,0.0035896197036729754,-0.003461196747023898
2021-09-22,0.016178271938968595,0.0028179562508327868,0.017342349607164832
2021-09-23,0.02042904798279277,0.006702380804399888,0.026056177252186986
2021-09-24,0.008496468331608964,-0.005884420011809832,0.006123087263764938
2021-09-27,0.00504340065349388,-0.005695703452999345,0.001372124389728768
2021-09-28,-0.018187731564025,-0.012453004598416507,-0.029205734376174543
2021-09-29,-0.01884974084075658,0.003005995976084819,-0.012253038020308672
2021-09-30,0.008043047309855103,0.0013261408283672727,-0.0051569696142249825
2021-10-01,0.00555440132485664,0.003970486314805888,0.007733915399184289
2021-10-04,-0.012987386445336356,-0.0019786261816052463,-0.020673109015660433
2021-10-05,0.0047252350139263335,0.0045000279117817015,0.00953540878925986
2021-10-06,0.0042046993100803625,-0.004768189024509749,0.0041595548111249105
2021-10-07,0.005044776070876012,0.004450122759769126,0.01058832155658046
2021-10-08,-0.008376228931496588,-0.0005015053610957999,-0.008448973704943408
2021-10-11,0.0037576509709312256,-0.002696351331494629,-0.004334268735259439
2021-10-12,0.005387869987076343,0.0028356514315417526,-0.0019406802231544344
2021-10-13,0.0004627433920456278,0.005546450508522316,0.005020833426425486
2021-10-14,0.0018926523699220885,0.002625388261255857,0.016742585921828146
2021-10-15,0.006482202550215033,0.0013249355405026918,0.00975795396139858
2021-10-18,0.01583545085007968,0.0007997058998013283,0.009363432023914365
2021-10-19,-0.002290936249909625,0.0010024225143669186,0.008192055441248703
2021-10-20,-0.008799564907371826,-0.0020926188739784912,0.0015901407227874808
2021-10-21,0.0035220609695357117,-0.00253057823996633,0.004189210870078807
2021-10-22,0.010550874944904944,0.011693007901954234,0.0026997855534748867
2021-10-25,0.021359050473421973,0.004732411840258288,0.018762774028437255
2021-10-26,-0.0018243615076156345,0.005941770136973902,-0.0023356572216663976
2021-10-27,0.009778809540331135,0.000364685616245408,-0.0037841382636716997
2021-10-28,0.01977518504822727,0.005755467354272903,0.021690173309982665
2021-10-29,0.010864956953701078,0.0020656831672143825,0.007646312550051094
2021-11-01,0.01974979213744076,0.004749752239380468,0.02400732271882535
2021-11-02,-0.006415707973905991,-0.00791082036755415,-0.0007836852906203721
2021-11-03,-0.007348971671257532,-0.0026787993683392024,0.00018929005113478277
2021-11-04,0.03011269636813131,0.009878842680734535,0.026212741678603435
2021-11-05,0.0022872379869962487,-0.002918291930369632,0.0025838224819479286
2021-11-08,0.010150319366290718,0.0002484686805941834,0.007452782687092385
2021-11-09,-0.011920086392083485,0.00541780157447007,-0.010932232386858112
2021-11-10,-0.0179229193301507,-0.0126619975313331,-0.015283569657538621
2021-11-11,0.014478927012033717,0.009729073779032283,0.011914187096238572
2021-11-12,-0.000698332653286348,-0.004625124884524501,0.0027675854706446074
2021-11-15,-0.004155518525384616,0.0004264664835256334,-6.514422337066121e-05
2021-11-16,0.01874352311673161,-0.0013707080892127244,0.013134331439203818
2021-11-17,-0.006137316960659378,0.0001754480360506846,-0.008246874328474053
2021-11-18,0.02134556192642296,0.02478465343009616,0.01022598981072248
2021-11-19,-0.0034337874275988563,-0.007647899899066512,-0.0066043433477748666
2021-11-22,-0.007215271148238911,0.003642621805320468,-0.002392916132951928
2021-11-23,-0.003215178060896638,-6.80286950629507e-06,-0.001382289540519587
2021-11-24,0.011259014219211806,-0.0010595267301093277,0.013138281728001078
2021-11-26,-0.016920338084590324,-0.010615372584390815,-0.02588251374015304
2021-11-29,0.02242159842879521,0.013257811349292603,0.027363368304385627
2021-11-30,0.005987686451349827,0.00021997716493122872,-0.0179447858734785
2021-12-01,-0.01507906019100801,0.0005749666848321022,-0.02226242071531981
2021-12-02,-0.010852902896846936,-0.004979099604435243,0.004261948760694459
2021-12-03,-0.018636972641780394,0.003127689601081396,-0.0142959568228469
2021-12-06,-0.02272890696415272,-0.010623433590009602,-0.010703440110669628
2021-12-07,0.04608842675455101,0.018636883042564,0.04210192096426282
2021-12-08,0.01006668862443887,0.0008483556380538214,0.005395338345891543
2021-12-09,-0.018803046631088085,-0.0025073975050875384,-0.02153107576307256
2021-12-10,-0.01898809649281892,-0.012561416978349341,0.00573960967749786
2021-12-13,-0.015209642959860926,0.004832649228550645,-0.012927122633700274
2021-12-14,-0.020656527101890667,-0.009935985267873294,-0.015624517525413264
2021-12-15,0.027486812783046377,0.003045875972367917,0.03767888656220815
2021-12-16,-0.037969748616173166,0.0030074427668636884,-0.024432611020374674
2021-12-17,0.0035534652648155146,-0.005084052080645685,-0.007105582907889497
2021-12-20,0.0007006722572530434,-0.004476093334552513,-0.008576289344441492
2021-12-21,0.02341208941473897,0.011440023510477636,0.028652336672159752
2021-12-22,0.015534024767728718,0.0015750014375287334,0.018115323897933935
2021-12-23,0.009879611440191583,0.0017136667747924992,0.011908617322862282
2021-12-27,0.01978582560256483,0.00507401126245266,0.025240664622595468
2021-12-28,-0.016284467551646108,0.004440818129382474,-0.012494877073374024
2021-12-29,-0.002137323889651322,-5.312392541962919e-05,-0.0003073473453145462
2021-12-30,-0.005012267250677694,-0.0035518719794335406,-0.006545556635371309
2021-12-31,-0.0007021183308944191,0.0008204339801784144,-0.0022153392430162124
2022-01-03,-0.0017283360064938805,0.012217252628604581,0.006264377323164783
2022-01-04,-0.01663971056301418,-0.001972001342159179,-0.016074787122735447
2022-01-05,-0.030158408856755033,-0.005504268583048722,-0.02815482010159165
2022-01-06,0.010038342844599878,-0.006134343584674008,0.009526159948777436
2022-01-07,-0.03189080117388265,-0.0011613245494508815,-0.027671781977067947
2022-01-10,0.0071255929308407856,-0.019144788537120816,0.005628248797462011
2022-01-11,0.0115586591706317,-0.006128603893476137,0.010936023299071864
2022-01-12,0.01678756597200808,0.011206405533556363,0.014157679091611388
2022-01-13,-0.03274320535885577,0.011359070480517165,-0.03264406843619342
2022-01-14,0.017298900585382672,-0.006790293117293534,0.017493430550783697
2022-01-18,-0.016963606275646394,-0.008580353828838382,-0.032929984871242254
2022-01-19,-0.02131854438840569,0.011013427686026023,-0.022662401456767
2022-01-20,-0.009320011448695122,0.009902795506661911,-0.01669372754817257
2022-01-21,-0.023407837393649947,-0.010191815207014033,-0.029513316689778347
2022-01-24,0.01662042050393172,-0.022824581648578816,0.015211410286845285
2022-01-25,-0.029419895104160553,-0.014976679535549275,-0.03359722287193341
2022-01-26,0.030326292181949877,0.03340068295561387,0.008134617731040595
2022-01-27,-0.03135917033597414,0.01035837377448785,-0.029880376811547236
2022-01-28,-0.001029236966959013,-0.0030364611892644503,0.02204013941514843
2022-01-31,0.03861724718467628,0.011416700052080397,0.04799140681023333
2022-02-01,0.0028545990481320784,0.006013969954695809,0.002077216534246296
2022-02-02,0.011313339039864914,0.015642501704677167,0.006659437895117783
2022-02-03,-0.010815779521736506,-0.009788995365734611,-0.02583511120488763
2022-02-04,0.023412978452827526,0.005058845867709039,0.015080592077301868
2022-02-07,0.004028974779867668,-0.0007312513806135735,-0.0018817124403999299
2022-02-08,0.016784470032806954,0.0012885393912276943,0.01717235866453426
2022-02-09,0.01261842819350998,0.004215036723522115,0.023841901230356868
2022-02-10,0.00021136484851368327,-0.003838881484055368,-0.018155581987184245
2022-02-11,-0.02108579715775223,0.00013509367266869584,-0.035732988961538995
2022-02-14,0.004314971681892587,-0.0008202870211901467,-0.0019323376114785073
2022-02-15,0.031502440751628315,0.016497960672694004,0.03312533749283331
2022-02-16,0.005271137027440621,-0.005890755313702289,0.0021628418451149047
2022-02-17,-0.03346969313758877,-0.0089262268914054,-0.039420572605517824
2022-02-18,-0.016659526125696236,0.002764532438088274,-0.016848575931272716
2022-02-22,-0.003061493982769537,-0.009231141392763143,-0.014337147326608035
2022-02-23,-0.010396231073159179,0.01077785427349527,-0.027726681619998174
2022-02-24,0.02139362298780423,-0.02649551418046847,0.029476326587458978
2022-02-25,0.0010862686074436306,-0.0014507019092185101,0.024137153416151462
2022-02-28,0.013532309054065229,0.0002670143583376038,0.0056487822748151235
2022-03-01,-0.015843880248279055,0.002064279559244131,-0.02798060632083444
2022-03-02,0.009554477269628329,0.001128881114543325,0.024565566580591558
2022-03-03,-0.0024163267847615924,-0.0032294649726643523,-0.007429317150237004
2022-03-04,-0.008295366218100519,-0.0013903088906656485,-0.009414468905734875
2022-03-07,-0.019032227937089564,0.010809213471370217,-0.04432303575782475
2022-03-08,0.013140625999114454,0.005156295057094397,0.00039005368601968725
2022-03-09,0.016769695300098378,0.005200231750438822,0.037360171520332476
2022-03-10,0.0012962521119601286,-0.0011786272530426634,-0.00802870951885476
2022-03-11,0.0023945100183722983,0.0072933620442134596,-0.011509064327387544
2022-03-14,-0.013498605187466726,-0.003935411372665288,-0.0139944895263039
2022-03-15,0.0035322742011176236,-0.0012636265278138325,0.027523977281772347
2022-03-16,0.017449486055897676,0.004437323270897286,0.0335181616343871
2022-03-17,0.0008030689333496602,-0.004739985560933236,0.015447933386052305
2022-03-18,0.017023368497058697,-0.002157640635095004,0.026526631935492165
2022-03-21,0.011680773081076734,0.002807037251640454,0.0028321574939052857
2022-03-22,0.007625300525241672,-0.0008465436092191083,0.01912600106610467
2022-03-23,0.0037389201611385714,-0.0037894588953625748,-0.013046036818875006
2022-03-24,0.019898276947520492,0.0012664945167274342,0.029517413399955
2022-03-25,-0.0027632933889822795,-0.0029607707074547074,0.002039443787419959
2022-03-28,0.005103255711193645,0.0038049616860970203,0.013770921468000952
2022-03-29,-0.018711374691032203,-0.0042867560653731315,0.003426329429074594
2022-03-30,-0.0014186915824309647,0.002289548893095561,-0.007705881806989967
2022-03-31,-0.0024857053859374313,-0.002474210464671267,-0.01329246440597124
2022-04-01,-0.025904640160753258,-0.00047637807865426025,-0.01323218043084844
2022-04-04,0.003198713187120785,0.0007382949382406154,0.015896052672054274
2022-04-05,-0.01659707876226433,-0.0006813931640027194,-0.02402024487985509
2022-04-06,-0.01722609051892241,-0.008840568645396406,-0.0196470753295427
2022-04-07,0.0022263525487624886,0.0014183793188074284,0.004416567675384097
2022-04-08,-0.011740712919574847,-0.0012879725431245938,-0.011921087635178197
2022-04-11,-0.007162830179427052,-0.008645375611688478,-0.021062982447864954
2022-04-12,0.004267638598610169,0.010252193256282481,-0.0028057439032456275
2022-04-13,0.009280472822171305,0.0032244665152755822,0.014781560661673299
2022-04-14,-0.008921689092576403,-1.3852362706689731e-05,-0.020999013593889573
2022-04-18,0.012270405306618482,0.0005438219140861292,0.007531229606187784
2022-04-19,-0.006495568733601064,-0.0019096245493052443,0.01528497600713178
2022-04-20,0.03149620423969945,0.039350699321552024,-0.004762824433390022
2022-04-21,-0.007790311549961505,0.014827474648989838,-0.019411812262860328
2022-04-22,-0.005213665031022063,-0.0002793711013502232,-0.029230322100777053
2022-04-25,0.002198038486608999,-0.008871546303754786,0.009014959473233964
2022-04-26,-0.029450410476048752,-0.012465135476467128,-0.04322584064705457
2022-04-27,0.006538085341137137,0.003803888383610077,-0.0003664322080470187
2022-04-28,-0.012802804396812684,-0.00912428671768597,0.02558151710617035
2022-04-29,-0.0006722742681142119,0.008397907822005614,-0.03505666619279443
2022-05-02,0.011684430289517156,-0.002028986706984515,0.022020928701133747
2022-05-03,0.0034221009997969626,-0.00408365139016562,0.008612149811941838
2022-05-04,0.0028645841761123707,0.0017966477463172929,0.03534843531090901
2022-05-05,-0.014114800950692384,-0.002045216663485128,-0.04895615924290604
2022-05-06,0.002881994824099321,0.0010924752384979257,-0.008931932979361235
2022-05-09,-0.017511197632873232,-0.006734275346985053,-0.044517897206028376
2022-05-10,0.004780066525586024,0.009072217439140662,0.012125966581866932
2022-05-11,-0.003390483398468723,-0.0006157523971530689,-0.027085361056976377
2022-05-12,-0.00599368734871808,-0.0028964790224440874,0.0007353671444900512
2022-05-13,0.008787978623521528,0.007572951604304046,0.03472254459553522
2022-05-16,-0.013899210097696204,-0.005938925061406931,-0.015556775955279878
2022-05-17,0.010166455541332465,0.012064686524881397,0.03265810904024649
2022-05-18,-0.013822709739094715,-0.0035642311527521397,-0.048540645198525176
2022-05-19,0.01318375125892688,0.010207967004866916,-0.003424295723477911
2022-05-20,-0.03179654612992412,-0.007222750960941671,-0.022346333990636073
2022-05-23,0.0035780611302175464,-0.008497946807560575,0.018288835031153073
2022-05-24,-0.007698844538681261,9.153890468825872e-05,-0.022212501979379396
2022-05-25,0.015217723155546172,0.0004503125713079532,0.02579451591847466
2022-05-26,0.0222115654473549,0.0010678079350250561,0.03179116125673423
2022-05-27,0.030830280229140552,0.009751730323131848,0.043515960417678204
2022-05-31,-0.004434307154446147,0.0022469006926978067,-0.006058591126353119
2022-06-01,0.0026210802212960254,0.0037549949118918947,-0.010194169992223133
2022-06-02,0.018101987004090485,-0.0020642102323672794,0.0372471549627418
2022-06-03,-0.006681451460421538,-0.011478679503373113,-0.025366098541735493
2022-06-06,0.0044496905418625055,0.0094441803644873,0.004522838476983483
2022-06-07,0.0014258650771777582,-0.0024651390186409493,0.008717158033793361
2022-06-08,-0.009282421024072774,-0.0036098964597749967,-0.011409502025219056
2022-06-09,0.003546270846003241,0.0018876290816945865,-0.02506222244998998
2022-06-10,-0.018876347201892907,-0.006563237875807161,-0.03946319764310831
2022-06-13,-0.017062363039827236,-0.016247514182919476,-0.04996786044881992
2022-06-14,0.013535969626179301,0.004642681109476132,0.006966686297246949
2022-06-15,0.0067078917007248225,0.0041137764180760655,0.024494148467515322
2022-06-16,-0.03389950384630682,-0.009040692279507923,-0.05475780380517994
2022-06-17,0.010010662638454949,0.00014582763225655664,0.016930223224740273
2022-06-21,0.016149632731017837,0.010967245055558815,0.030349251668054487
2022-06-22,-0.014688042551850454,-0.012410920168966121,-0.00942128402752621
2022-06-23,-0.017071798314877505,-0.0005814253185405626,-0.00496378798094641
2022-06-24,0.013509968182711283,0.003740715261089745,0.04324804266428983
2022-06-27,-0.005154051425309248,0.003999333121831183,-0.007128955991437258
2022-06-28,-0.00449125176305767,0.0038178892833274918,-0.027715122899332523
2022-06-29,-0.017641759078340914,-0.00863879586375328,-0.01308139222079304
2022-06-30,0.003774558683444929,-0.003900731879874853,-0.008938190663256563
2022-07-01,-0.015483466756370369,-0.004411488492380755,-0.006004138234584821
2022-07-05,-0.010022196313342556,-0.003781103613736369,0.0019270645872603315
2022-07-06,-0.006095104530070128,0.0014991558770477528,-0.0022966626535693927
2022-07-07,0.01812530723497681,0.009413774556036104,0.029418261485715615
2022-07-08,0.0024090211629028916,-0.0017285657191361435,0.002116929918474064
2022-07-11,-0.0034406607986768754,0.0006041951726153077,-0.01984489860449682
2022-07-12,-0.015194221291568943,-0.0030358037050554083,-0.01830295096188993
2022-07-13,0.003555735689299711,-0.002340993538923242,0.000851296355450381
2022-07-14,-0.0012452271060790169,-0.0011428317662982804,-0.006674286292156818
2022-07-15,-0.011493807425704317,0.0019219898095926837,0.01593507685491442
2022-07-18,0.006787027001671598,0.006258199235431806,0.0008042837295762391
2022-07-19,-0.0017853391025444108,0.0023125169886292433,0.031613405479074985
2022-07-20,-0.0035417300335832454,-0.00450695987505334,0.013728537695598897
2022-07-21,0.0011963339139038926,-0.001479700429097707,0.012794224238398998
2022-07-22,0.0005075096241871194,0.006743811674689583,-0.011348950178679842
2022-07-25,0.007861768181026874,-0.0018476849901049482,0.0010576570531289128
2022-07-26,0.0016187024478950497,0.006922038257336781,-0.013198401308878671
2022-07-27,0.0010137036365510535,0.004750920119520564,0.02959400886753344
2022-07-28,0.003698580237004545,0.000636993295688859,0.010074965495372977
2022-07-29,0.015855918603752697,-0.0008546202234928088,0.020696589600584583
2022-08-01,-0.007690425405962499,0.0011246821546722077,-0.0028066420101468203
2022-08-02,-0.0007804940124984659,-0.0062773711140290496,-0.003702380564447848
2022-08-03,-0.010277315054426084,-0.00024315496272475602,0.0058957472678552
2022-08-04,0.0009741044496639597,-0.0009672743218998581,-0.006061101135607783
2022-08-05,0.006788068328419128,0.003739973991759716,-0.0012726413272783005
2022-08-08,-0.011117297406708837,-0.002808655687981265,-0.0016057538116325044
2022-08-09,0.008774408776711907,0.005026822742505122,0.0024280776611179883
2022-08-10,-0.012158907377202722,-0.004858430659026049,0.01728941266580132
2022-08-11,0.012543060230535807,0.006345264051706468,0.011722944096508203
2022-08-12,0.0036909561878236442,-0.002595668356962621,0.021243982522923185
2022-08-15,-0.008613114434508984,-0.009395575141967018,0.001893679245056146
2022-08-16,-0.0008227826685406447,-0.0010035821527139884,0.002604867435347669
2022-08-17,0.007695888984354216,0.0018250687118670952,-0.005073898628060724
2022-08-18,0.005929777912648571,-0.004433684917914249,0.008592494030661825
2022-08-19,-0.004586120462786425,0.0006444347821034533,-0.01675404230043409
2022-08-22,0.004629711239172583,-0.001936454263009057,-0.020986125062666217
2022-08-23,0.020695974457861935,0.006049777118067079,0.008582175823255612
2022-08-24,0.0017225664309531658,-6.839442534870563e-05,0.0034678489047187846
2022-08-25,-0.004445312199617536,0.0009244580314875961,0.011074442640275973
2022-08-26,0.004327276985049177,0.0011185123057501631,-0.027914124394337516
2022-08-29,-0.0002483465734411601,-2.5149798245927175e-05,-0.00280985445833295
2022-08-30,-0.003793646595358514,-0.0029253731830502505,-0.012350780076188795
2022-08-31,-0.013929637927645044,-0.015943204343141656,-0.009822123797150617
2022-09-01,-0.009626218917271489,-0.002593837696194856,0.0008518713309728868
2022-09-02,0.007181337103450494,0.0033809504864042695,-0.00526478514445956
2022-09-06,0.011044012683555229,0.005007467538229582,-0.0004599172522733229
2022-09-07,-0.008485484407070877,-0.004889763323015528,0.012855095556710994
2022-09-08,0.005911085442420251,0.01081241843058779,0.009491440111853435
2022-09-09,-0.01391652788033686,-0.0009869496956210753,0.01168992950974026
2022-09-12,-0.004753113745911532,-0.0019155724375986443,0.004131241290860399
2022-09-13,0.02042120154728938,0.015555040692960589,-0.032304476384012175
2022-09-14,0.007619516301013474,0.0006917756530089192,0.01090191159612942
2022-09-15,-0.0021938077766170423,-0.003097365224809257,-0.009268532097622195
2022-09-16,-0.0002674682274396707,0.007397021799364879,-0.004081719226181613
2022-09-19,0.007963797584563516,-0.0031621534110595987,0.006864534365667563
2022-09-20,0.00041292481374714004,0.005300441972163783,-0.011184788410334157
2022-09-21,0.004393766872932793,0.0010886827921338213,-0.017982852658772662
2022-09-22,0.006048748015305338,0.008619002851042612,-0.00599246268182131
2022-09-23,-0.008498048829405969,-0.0027079993930959495,-0.024196059141156315
2022-09-26,0.005945855685455715,-0.0009808789186337655,-0.014250085072459031
2022-09-27,0.0035292224112827624,-0.0055807754896513686,-0.00021208051456510463
2022-09-28,-0.012083866127873866,0.0007930357439493879,0.01865858862483958
2022-09-29,0.0002573987061554651,0.0056405783867494955,-0.017682234270540886
2022-09-30,0.0014831751923454874,0.006057081321371827,-0.013492865057732808
2022-10-03,-0.013342690780541101,-0.0023190464711472024,0.017567755380359963
2022-10-04,-0.009968207403852347,-0.013984504139895501,0.02363560757274691
2022-10-05,-0.007187520437023899,0.005581554323485161,-0.009012841978477825
2022-10-06,-0.010714928820246184,0.0009245435692380675,-0.01884288893719883
2022-10-07,0.01563136288263347,0.013867202726155416,-0.0266716505058777
2022-10-10,0.009632810073892006,0.004110099906137122,-0.007307563545103901
2022-10-11,0.0280052101734391,0.00974555548467926,0.001339193424364827
2022-10-12,-0.003193321794254556,0.0039269316510396005,-0.003634180299085977
2022-10-13,-0.009697982116523174,0.017797550771734907,0.027213067209764463
2022-10-14,0.012427422502622378,-0.0015578326898718856,-0.0210918873884234
2022-10-17,-0.009966127213099186,-0.014222320106417906,0.018996753402569757
2022-10-18,0.001974467520840051,-0.00863330496196495,0.0094860102361654
2022-10-19,-0.035363259409375715,-0.02608268080510112,-0.007591324525865084
2022-10-20,-0.029878215348731783,-0.01970630675400542,-0.02196878470744819
2022-10-21,-0.008488562518079203,0.00730710382229567,0.01936425350066112
2022-10-24,0.011167905602828421,-0.00016750003282485146,0.015589419778047377
2022-10-25,-0.02534097322661173,-0.012295621163260273,0.011989654074397027
2022-10-26,0.001215746719945822,0.018821904278884395,0.005969709655511425
2022-10-27,0.02284930584119175,0.025362467210263924,-0.0010112887037073916
2022-10-28,-0.001957486103054638,0.002252504485105422,0.02336330378742815
2022-10-31,0.0109712579629365,-0.003759396298783124,-0.006046190111854189
2022-11-01,-0.0034218829145339583,-0.009453693041190238,0.002284557497006401
2022-11-02,0.024342383378528606,-0.005028943003914798,-0.014351312036994567
2022-11-03,0.038878277001800327,0.018892411746069593,-0.0028378330474429503
2022-11-04,-0.014690789281299577,-0.013666487227594185,0.010247032743455798
2022-11-07,-0.021613091467134853,-0.008859302004409476,0.007049925692397364
2022-11-08,0.0012153116157544107,-0.005970499331546187,0.014268839463078154
2022-11-09,0.008030010737956651,0.00511976410794961,-0.010825594003821725
2022-11-10,-0.06440075235744062,-0.0323077949894445,0.026732557859044284
2022-11-11,-0.037144790838572465,0.00043331184251663743,-0.010650645468316677
2022-11-14,-7.266908958809565e-05,0.00890074312864787,-0.0031328188345051025
2022-11-15,-0.009243046870472128,-0.015414293097259014,0.008069787176994081
2022-11-16,0.03161740025899082,0.019425554531859703,0.00021816579491302796
2022-11-17,0.012654633809086945,0.016511084757403538,0.001120756596231531
2022-11-18,0.011979572030535002,-0.01175209035268946,0.0071032220244442
2022-11-21,0.0171006256654785,0.00713681369558189,0.00604290110417508
2022-11-22,-0.019123920870622337,0.0020009292356540694,0.006044543925580092
2022-11-23,-0.010518162167828436,0.0020243765676879245,0.003564961303879777
2022-11-25,0.009074773359465016,0.006150898110319503,0.0028614911944613297
2022-11-28,0.0069215384415401635,0.0038427183198855184,-0.009989145063549889
2022-11-29,0.0024515212234169307,-0.0010312365623749821,0.0002716713843208706
2022-11-30,-0.03969632087880558,-0.0029961288041228887,0.022100370552510504
2022-12-01,0.005557719610622014,0.007889584627007652,0.0023608964713370375
2022-12-02,-0.0003085981205015005,0.007031936373456718,-0.0009583858482694603
2022-12-05,0.005296921544206801,-0.0012623356940740455,-0.013256306288924768
2022-12-06,0.02344770798848608,0.0046133845034069705,-0.0032610685635133477
2022-12-07,-0.006198251688697388,-1.9714801078041244e-05,-0.007494825305138253
2022-12-08,-0.014155342937408211,-0.004581904639352652,0.006273134508487432
2022-12-09,0.002831021821655422,0.004920821211069915,0.0036449675552771123
2022-12-12,-0.00736654264866392,-0.0014781092584869155,0.005945546969585779
2022-12-13,-0.028158331605599777,-0.023700846139623068,-0.005521845248020707
2022-12-14,0.0018488097727770163,0.0022274329374010636,-0.00461956889654338
2022-12-15,0.03008280185390484,0.009592736766493925,-0.012898306056530761
2022-12-16,-0.004237312794859383,-0.006880738491901851,-0.008916019572160674
2022-12-19,0.014723793840865876,0.005931755095334935,-0.0007198393637798618
2022-12-20,-0.008187854348259693,0.00938373247256501,-0.004955925515649161
2022-12-21,-0.0011297847043777016,0.0020835793716556085,0.015969822818387727
2022-12-22,0.01783686549044701,0.012025441837510864,-0.012992849548751885
2022-12-23,0.004370132953368267,0.005982937992729188,0.005067547876974066
2022-12-27,0.01016770885968401,0.0027899363020734047,-0.0074221366463034354
2022-12-28,0.010821777131559752,0.0087329775239267,-0.0037392778686919587
2022-12-29,-0.016766042261902148,-0.002539118088300208,0.01583858359669683
2022-12-30,-0.0032981664943369524,0.009059721807070698,-0.001985937576390884
2023-01-03,-0.01212374032817142,-0.015352162166864459,-0.013518224861304598
2023-01-04,-0.0197927086858222,-0.022397915141509947,0.0017836741653499027
2023-01-05,0.009270813484898511,0.005111109962481553,-0.005986796938846762
2023-01-06,-0.014018503467751887,-0.00346342333324674,0.0248989425060425
