Date,raw_ret,dd_mult,vol_mult,total_mult,gross_ret,tc_drag,net_ret
2008-10-24,-0.0070269587845851415,1.0,2.2788084973887446,2.2788084973887446,-0.015994474836678763,1.0901392548946815e-05,-0.016005376229227708
2008-10-27,-0.001330068093829075,1.0,2.263050297243296,2.263050297243296,-0.003030970474323346,7.658716842893653e-07,-0.003031736346007635
2008-10-28,-0.0019195446408848372,1.0,2.263183066638912,2.263183066638912,-0.004344026070126209,6.2187471943550256e-06,-0.004350244817320563
2008-10-29,-0.002271197935713921,1.0,2.2999653869396846,2.2999653869396846,-0.005140136709092997,7.744176753944963e-05,-0.005217578476632447
2008-10-30,-0.004551470574517633,1.0,2.3005700047197166,2.3005700047197166,-0.010468224781065035,4.6405342938354696e-05,-0.01051463012400339
2008-10-31,-0.006486664465166917,1.0,2.294475122471501,2.294475122471501,-0.014923025699244271,4.6632957298313404e-05,-0.014969658656542584
2008-11-03,0.001071838129154776,1.0,2.2811320112761644,2.2811320112761644,0.0024593059226620294,3.687651367186627e-05,0.002422429408990163
2008-11-04,0.013292196079051136,1.0,2.281517836970315,2.281517836970315,0.03032125397608306,3.984592090997551e-05,0.030281408055173084
2008-11-05,0.0017320425634761187,1.0,2.2070581635870585,2.2070581635870585,0.003951686002962553,3.1598045818023e-06,0.003948526198380751
2008-11-06,-0.005536890190025928,1.0,2.2067124774990665,2.2067124774990665,-0.012220238694781824,2.580420114015681e-05,-0.012246042895921981
2008-11-07,-0.0015015835503962727,1.0,2.1976119792867634,2.1976119792867634,-0.003313563156666802,1.719879509961263e-06,-0.0033152830361767634
2008-11-10,0.0022938740352245104,1.0,2.1979905773672934,2.1979905773672934,0.005041045058784251,3.0388040325350295e-05,0.005010657018458901
2008-11-11,-0.0005177421998747158,1.0,2.196398069843443,2.196398069843443,-0.001137992476830039,3.7053649331717087e-07,-0.0011383630133233562
2008-11-12,0.0007608949513001056,1.0,2.200310038799942,2.200310038799942,0.0016712282023891721,4.3280148363553064e-05,0.001627948054025619
2008-11-13,-0.008454528505353975,1.0,2.2001852921601213,2.2001852921601213,-0.01860258394365062,6.736417969146355e-07,-0.018603257585447532
2008-11-14,0.007812056765291804,1.0,2.1824330655922193,2.1824330655922193,0.017187972396515004,4.9472605427745965e-05,0.01713849979108726
2008-11-17,0.0014724809726200708,1.0,2.1719728951415727,2.1719728951415727,0.0032135911631014334,3.335968970951111e-05,0.0031802314733919224
2008-11-18,0.0069791856738263556,1.0,2.175631825613886,2.175631825613886,0.015158602113711216,4.119772264017273e-06,0.015154482341447199
2008-11-19,0.009945744644668155,1.0,2.1777486945314335,2.1777486945314335,0.021638278578368905,3.56348043926108e-07,0.021637922230324978
2008-11-20,0.022399100553526605,1.0,2.141800059985027,2.141800059985027,0.04877961198912089,6.885003768427916e-06,0.04877272698535246
2008-11-21,-0.0007531161859362055,1.0,1.9913405702264453,1.9913405702264453,-0.0016130242922138601,3.260162170215048e-05,-0.0016456259139160105
2008-11-24,-0.0028304952414751686,1.0,1.9921553991395833,1.9921553991395833,-0.005636480008182401,4.4536547221243005e-05,-0.005681016555403644
2008-11-25,0.012177455035403227,1.0,2.0016537330834283,2.0016537330834283,0.024259382796558045,6.036421957749199e-06,0.024253346374600294
2008-11-26,0.001939391641999506,1.0,1.9617189331656117,1.9617189331656117,0.0038819905201191106,6.219356896186351e-06,0.0038757711632229244
2008-11-28,0.004767220061313793,1.0,1.9629981653836395,1.9629981653836395,0.009351945852846197,1.0387911004031395e-05,0.009341557941842165
2008-12-01,0.008551700346595678,1.0,1.9583283326446452,1.9583283326446452,0.016786972091277948,4.5635033391164263e-07,0.016786515740944037
2008-12-02,0.0037705885160720662,1.0,1.9399733740490428,1.9399733740490428,0.007384050321768458,6.438937421906629e-06,0.007377611384346551
2008-12-03,0.0021732929313338896,1.0,1.944823160756391,1.944823160756391,0.00421613042079674,7.1075901326923975e-06,0.004209022830664048
2008-12-04,0.005654809007734856,1.0,1.9442485993117382,1.9442485993117382,0.010997603527896613,4.862835292458969e-07,0.010997117244367367
2008-12-05,-0.00559461543208031,1.0,1.9638007421951171,1.9638007421951171,-0.010877323217509977,6.472620884347164e-07,-0.010877970479598412
2008-12-08,0.0010377612165941637,1.0,1.956997022689054,1.956997022689054,0.002037956247368926,1.7142295131620396e-06,0.0020362420178557643
2008-12-09,0.006703925545018689,1.0,1.9696634711581553,1.9696634711581553,0.01311956233193067,1.4868032776163874e-06,0.013118075528653053
2008-12-10,0.0014231024716083482,1.0,2.1627912472151163,2.1627912472151163,0.002803032954041849,6.6167338682783665e-06,0.0027964162201735707
2008-12-11,0.0010635888187326373,1.0,2.164438708277153,2.164438708277153,0.002300320587790813,3.5477795944075995e-05,0.002264842791846737
2008-12-12,0.00042712148928657396,1.0,2.1656042019128505,2.1656042019128505,0.0009244782845488457,5.809712571200036e-06,0.0009186685719776457
2008-12-15,0.004927826899565797,1.0,2.1765124496356565,2.1765124496356565,0.010671722639998864,5.6907299578051325e-06,0.01066603191004106
2008-12-16,0.013055825164371187,1.0,2.251047891459228,2.251047891459228,0.028416166010520383,1.3475421539110002e-05,0.02840269058898127
2008-12-17,0.010880152002944172,1.0,2.204060471820952,2.204060471820952,0.024491743224983376,2.1272118518389193e-05,0.024470471106464987
2008-12-18,0.006548102622105518,1.0,2.1882817089495306,2.1882817089495306,0.014432414154809902,2.1269085013214092e-05,0.014411145069796688
2008-12-19,-0.0009352218642063595,1.0,2.1781097911228775,2.1781097911228775,-0.0020465288992524587,1.4340596870402415e-05,-0.002060869496122861
2008-12-22,-0.002912442169182986,1.0,2.177468256474853,2.177468256474853,-0.006343618804776615,2.4037666855287048e-06,-0.006346022571462144
2008-12-23,-0.0013357412479010897,1.0,2.173109593020647,2.173109593020647,-0.00290853416616873,9.181161804229468e-07,-0.002909452282349153
2008-12-24,-3.6510329073395826e-05,1.0,2.174422827642846,2.174422827642846,-7.934094635373714e-05,2.7302937852729413e-06,-8.207124013901008e-05
2008-12-26,0.0031095436360592393,1.0,2.2405338739017537,2.2405338739017537,0.006761462665798749,1.1867475364649013e-05,0.0067495951904341
2008-12-29,-1.7206182117494883e-05,1.0,2.252083027406578,2.252083027406578,-3.85510338747698e-05,2.3209108183959215e-05,-6.176014205872902e-05
2008-12-30,0.004445689006264996,1.0,2.284884289640491,2.284884289640491,0.010012060756137415,2.2355217037419565e-06,0.010009825234433672
2008-12-31,-0.00865711200906959,1.0,2.2811893154523433,2.2811893154523433,-0.019780499223181137,8.365940708086769e-06,-0.019788865163889224
2009-01-02,-0.010468464686841364,1.0,2.242391779147626,2.242391779147626,-0.02388054979281268,3.385774988713447e-06,-0.023883935567801395
2009-01-05,-0.011117137148843829,1.0,2.230680781928617,2.230680781928617,-0.024928976950224075,1.1774866950728245e-05,-0.024940751817174804
2009-01-06,-0.00328982136435268,1.0,2.221510546047882,2.221510546047882,-0.007338541293439706,6.240683588733408e-06,-0.00734478197702844
2009-01-07,-0.0010851198119695995,1.0,2.2986292970386053,2.2986292970386053,-0.0024106051060159596,3.240587099537747e-05,-0.002443010977011337
2009-01-08,0.001189320522072944,1.0,2.3823762502986447,2.3823762502986447,0.0027338069956061185,4.4373756267997896e-05,0.0026894332393381207
2009-01-09,-6.808635855579581e-05,1.0,2.5014357041180255,2.5014357041180255,-0.000162207323592646,1.9438539417648436e-05,-0.00018164586301029444
2009-01-12,0.0019660089540739483,1.0,2.539915274134536,2.539915274134536,0.004917844992336309,5.3434245269158116e-05,0.004864410747067151
2009-01-13,0.0007118409246880295,1.0,2.54083282308749,2.54083282308749,0.001808015637369178,1.527575810684716e-05,0.001792739879262331
2009-01-14,0.005895089875115756,1.0,2.5532297374970576,2.5532297374970576,0.014978437849744846,1.50984473486504e-06,0.01497692800500998
2009-01-15,0.0011038783311043258,1.0,2.5677951246007655,2.5677951246007655,0.0028184549815541875,3.0257375740479842e-06,0.0028154292439801394
2009-01-16,-0.005616183546066272,1.0,2.5895694958365363,2.5895694958365363,-0.014421208728452015,3.678919543049222e-06,-0.014424887647995065
2009-01-20,-0.0009061460618123352,1.0,2.562414659974231,2.562414659974231,-0.002346528200441632,6.310051097924453e-05,-0.0024096287114208767
2009-01-21,-0.01145314190446219,1.0,2.571293678006989,2.571293678006989,-0.0293476987187591,7.156165003711282e-06,-0.02935485488376281
2009-01-22,-0.008064154237415341,1.0,2.486300354551353,2.486300354551353,-0.020735308809139336,4.090282353466323e-06,-0.0207393990914928
2009-01-23,6.00582798530023e-05,1.0,2.4769692880120253,2.4769692880120253,0.00014932292249226434,2.1571471607612213e-05,0.00012775145088465213
2009-01-26,-0.0027878403523333346,1.0,2.479436147095965,2.479436147095965,-0.006905394932610292,3.066381132753978e-06,-0.006908461313743047
2009-01-27,0.009070496743891534,1.0,2.4763403741894816,2.4763403741894816,0.022489717498920925,3.999827825931821e-06,0.022485717671094994
2009-01-28,-0.008832161040764083,1.0,2.450424570676789,2.450424570676789,-0.021871436976587492,2.642524824603404e-06,-0.021874079501412097
2009-01-29,-0.00894288505324786,1.0,2.4170567479619076,2.4170567479619076,-0.021913865267216764,7.837306762875313e-06,-0.02192170257397964
2009-01-30,-0.000816069452699651,1.0,2.3962793006537333,2.3962793006537333,-0.001972486177453272,1.010319986118124e-05,-0.0019825893773144534
2009-02-02,0.005066204402548905,1.0,2.394503596510765,2.394503596510765,0.012140040742708753,4.068480496697602e-06,0.012135972262212056
2009-02-03,-0.008430050776321354,1.0,2.459865449453758,2.459865449453758,-0.02018578690266985,2.7818246287996865e-06,-0.02018856872729865
2009-02-04,-0.001277224203998298,1.0,2.417167843785694,2.417167843785694,-0.0031417996906214917,1.7612983479572073e-05,-0.003159412674101064
2009-02-05,0.0021612204991311255,1.0,2.434830366417783,2.434830366417783,0.005224032693830224,1.8292637378951973e-05,0.005205740056451272
2009-02-06,-0.00047083808427054,1.0,2.4369241753954975,2.4369241753954975,-0.0011464108652478864,7.53844687649572e-06,-0.0011539493121243821
2009-02-09,-0.0004132287819533934,1.0,2.436911784575138,2.436911784575138,-0.0010070072087114594,8.790733082915337e-07,-0.001007886282019751
2009-02-10,0.008199352096333285,1.0,2.437052303304805,2.437052303304805,0.019981097749435444,5.259078239717719e-07,0.01998057184161147
2009-02-11,0.007434772550806596,1.0,2.411534525339139,2.411534525339139,0.01811892956949055,3.331390298345063e-06,0.018115598179192206
2009-02-12,-0.001507317266833219,1.0,2.437234161210538,2.437234161210538,-0.0036349476296081333,9.385966795140637e-05,-0.0037288072975595397
2009-02-13,-0.011807619631235496,1.0,2.4553821033433123,2.4553821033433123,-0.028777933927827324,9.654794453563895e-06,-0.028787588722280887
2009-02-17,0.016958113552403647,1.0,2.3762804653093057,2.3762804653093057,0.0416386485230356,3.1761087166095544e-06,0.04163547241431899
2009-02-18,-4.7648102692397516e-05,1.0,2.2817731844687485,2.2817731844687485,-0.00011322525563699573,2.3104016237414057e-05,-0.0001363292718744098
2009-02-19,-0.009575338514415024,1.0,2.3145894229989503,2.3145894229989503,-0.021848750654403025,1.99099168510525e-05,-0.021868660571254077
2009-02-20,0.007470844901109194,1.0,2.488849105957714,2.488849105957714,0.017291938588972978,3.0207142829309697e-05,0.01726173144614367
2009-02-23,0.0013136934791518795,1.0,2.463956702758138,2.463956702758138,0.0032695848410896357,7.167781332236677e-05,0.003197907027767269
2009-02-24,-0.005460978421355456,1.0,2.469498655236689,2.469498655236689,-0.01345561438491633,4.651128744496628e-06,-0.013460265513660826
2009-02-25,-0.009401409863630892,1.0,2.5243800390906577,2.5243800390906577,-0.023216769015565436,1.8923665197470357e-05,-0.023235692680762907
2009-02-26,-0.005452258062488993,1.0,2.4768543907979192,2.4768543907979192,-0.013763571420918316,2.3921777195367623e-05,-0.013787493198113683
2009-02-27,-0.005323625502283648,1.0,2.473103644232455,2.473103644232455,-0.013185845200295032,2.194975572978337e-05,-0.013207794956024815
2009-03-02,5.357975228135071e-05,1.0,2.4993782820321933,2.4993782820321933,0.00013250828062407946,5.13581982058849e-05,8.115008241819456e-05
2009-03-03,-0.0018022205790788686,1.0,2.5083409437727613,2.5083409437727613,-0.004504430974781207,0.00034305821938972,-0.0048474891941709276
2009-03-04,-0.0009021791230115654,1.0,2.51085431222841,2.51085431222841,-0.002262972832866912,1.7914279641300972e-05,-0.002280887112508213
2009-03-05,0.004706250994806302,1.0,2.531417873149048,2.531417873149048,0.01181671060473865,1.5607217356603156e-05,0.011801103387382045
2009-03-06,-0.0007864632846191792,1.0,2.531279043479331,2.531279043479331,-0.0019908672152604964,3.6823525093137465e-05,-0.002027690740353634
2009-03-09,-0.007942253170811127,1.0,2.53231359533539,2.53231359533539,-0.02010405900928148,0.0004088756962965299,-0.02051293470557801
2009-03-10,-0.011266954805196136,1.0,2.5307513264113477,2.5307513264113477,-0.028531462831227573,2.78441984664418e-05,-0.028559307029694014
2009-03-11,0.0023195635791738124,1.0,2.474080827017816,2.474080827017816,0.0058702386046895795,0.00041116990639132725,0.005459068698298253
2009-03-12,0.0028534080041806246,1.0,2.470788902932667,2.470788902932667,0.007059562034802455,1.5585374712808797e-05,0.0070439766600896465
2009-03-13,-0.00022824176687070955,1.0,2.464670145666417,2.464670145666417,-0.0005639372247698942,9.135345994277858e-06,-0.0005730725707641721
2009-03-16,-0.002124010390077812,1.0,2.4816620104427503,2.4816620104427503,-0.005234984997510064,2.3433292127235505e-05,-0.005258418289637299
2009-03-17,-0.0007429612147546216,1.0,2.59113879192791,2.59113879192791,-0.0018437786218889424,2.868978481217681e-06,-0.0018466476003701601
2009-03-18,0.007131009762887961,1.0,2.682836913496651,2.682836913496651,0.01847743602223564,3.7688388589248746e-05,0.01843974763364639
2009-03-19,0.0008249706657648393,1.0,2.6765801200901653,2.6765801200901653,0.0022132617546658188,4.114764010733703e-05,0.002172114114558482
2009-03-20,-0.0015774190163118818,1.0,2.67370549807222,2.67370549807222,-0.004222088380112566,2.5609454119305475e-05,-0.004247697834231872
2009-03-23,-0.0013205640218405218,1.0,2.6753939142677203,2.6753939142677203,-0.003530799285751366,1.9337957521129237e-05,-0.003550137243272495
2009-03-24,-0.0003095345397208702,1.0,2.675395141622852,2.675395141622852,-0.0008281268238248764,1.9770204168758525e-05,-0.0008478970279936349
2009-03-25,-0.001678407533942711,1.0,2.675786644743024,2.675786644743024,-0.00449040336197352,0.0003821046612873738,-0.004872508023260894
2009-03-26,0.005092726668308357,1.0,2.688579622736784,2.688579622736784,0.013627050004386139,3.7369407515110864e-06,0.013623313063634629
2009-03-27,-0.0015839540686966645,1.0,2.6628539839578527,2.6628539839578527,-0.004258586632448872,6.669967541173123e-05,-0.004325286307860603
2009-03-30,-0.0020711982521944574,1.0,2.6844838209760713,2.6844838209760713,-0.005515298517422552,8.856924907323684e-06,-0.005524155442329875
2009-03-31,0.004184610624852872,1.0,2.7204857730225083,2.7204857730225083,0.011233519519502102,9.397811266390705e-06,0.011224121708235711
2009-04-01,0.0021220303714637296,1.0,2.761895812261365,2.761895812261365,0.005772953435488746,0.000425502210523192,0.005347451224965554
2009-04-02,-0.003594848211857761,1.0,2.8331010619901735,2.8331010619901735,-0.009928596222045206,1.4668445507907952e-05,-0.009943264667553114
2009-04-03,-0.003951242340513051,1.0,2.831846456351564,2.831846456351564,-0.011194268871088065,1.2129919959595824e-05,-0.01120639879104766
2009-04-06,-0.0028465336295098965,1.0,2.8243239740499537,2.8243239740499537,-0.008060946171613157,4.2058869830298815e-05,-0.008103005041443456
2009-04-07,0.004598891173252303,1.0,2.8246294401122882,2.8246294401122882,0.012988758594663198,0.0004334016725532771,0.012555356922109922
2009-04-08,0.003331619096423846,1.0,2.8023418006018526,2.8023418006018526,0.009410589382999096,3.117636573102983e-06,0.009407471746425993
2009-04-09,-0.004252945016820112,1.0,2.795240055194605,2.795240055194605,-0.011918205596296352,0.00018997127307285137,-0.012108176869369203
2009-04-13,0.005964193204936043,1.0,2.7884598450355487,2.7884598450355487,0.016671351743356717,6.998738136548865e-05,0.01660136436199123
2009-04-14,0.0009371855331865484,1.0,2.78776153024393,2.78776153024393,0.0026133042266389215,3.7533902721279484e-05,0.002575770323917642
2009-04-15,0.00044894640564372643,1.0,2.7882341230325896,2.7882341230325896,0.001251555518794867,0.0001605250848836682,0.0010910304339111988
2009-04-16,-0.006169243709805002,1.0,2.8039902768940146,2.8039902768940146,-0.01720129582498247,5.950358795258176e-06,-0.017207246183777728
2009-04-17,-0.008526653336856198,1.0,2.7828253840728894,2.7828253840728894,-0.023908653050990675,5.8824926528380095e-06,-0.023914535543643513
2009-04-20,0.010905845684659856,1.0,2.8230410540852007,2.8230410540852007,0.030349064206053225,0.00013180073704019963,0.030217263469013024
2009-04-21,-0.0031238882676385,1.0,2.7638287021722934,2.7638287021722934,-0.008818864827918582,1.3589209138851861e-05,-0.008832454037057434
2009-04-22,-0.00260385567864277,1.0,2.7592990753401474,2.7592990753401474,-0.007196611060947204,1.5307687210681075e-05,-0.007211918748157885
2009-04-23,0.005914973744799389,1.0,2.7598611952830385,2.7598611952830385,0.016321181584686206,1.1926215859183185e-06,0.016319988963100288
2009-04-24,-0.0013979161004727758,1.0,2.7972629073580966,2.7972629073580966,-0.0038580543999561998,6.010181210967219e-06,-0.003864064581167167
2009-04-27,0.0006442961756672255,1.0,2.8493624366000554,2.8493624366000554,0.0018022657935466042,3.498720780410694e-05,0.0017672785857424972
2009-04-28,-0.011963063745513107,1.0,2.9076946273382456,2.9076946273382456,-0.03408710446311701,6.0995242006649524e-05,-0.03414809970512366
2009-04-29,0.003910789216075106,1.0,2.802107389894114,2.802107389894114,0.011371380792233935,0.00019063487223735625,0.01118074591999658
2009-04-30,-0.004554688344203252,1.0,2.8108687941388073,2.8108687941388073,-0.01276272586795652,2.158474385404743e-05,-0.012784310611810568
2009-05-01,-0.0016613016520361705,1.0,2.8467388683728743,2.8467388683728743,-0.004669700971359719,5.757766049085486e-05,-0.004727278631850574
2009-05-04,0.01162081488221454,1.0,2.8461397125416252,2.8461397125416252,0.03308142540736607,4.365667444311924e-05,0.03303776873292295
2009-05-05,-0.001743480034450881,1.0,2.743273668745113,2.743273668745113,-0.004962187764074094,3.6166259488781915e-05,-0.004998354023562876
2009-05-06,0.0047259562133506955,1.0,2.741889412533952,2.741889412533952,0.012964591239727326,2.199206014210101e-05,0.012942599179585224
2009-05-07,-0.007377088054360999,1.0,2.724253488514484,2.724253488514484,-0.020227159631583114,6.882299776856338e-07,-0.0202278478615608
2009-05-08,0.0035589462942856934,1.0,2.741668793357706,2.741668793357706,0.009695471857643495,1.5557263667120483e-05,0.009679914593976375
2009-05-11,0.0001869506890844559,1.0,2.775298172954345,2.775298172954345,0.0005125568701595722,3.1765920399252315e-05,0.00048079094976031985
2009-05-12,0.004418713259720775,1.0,2.775519800270371,2.775519800270371,0.012263246836512205,0.00015125960291786456,0.012111987233594341
2009-05-13,-0.0010252132877176159,1.0,2.8565385548998465,2.8565385548998465,-0.0028454997795605273,0.0001040693443164841,-0.0029495691238770115
2009-05-14,0.0015254010492811378,1.0,3.0,3.0,0.004357366908956251,0.00013123724149818015,0.004226129667458071
2009-05-15,0.0008672036666992006,1.0,3.0,3.0,0.0026016110000976005,0.00010572759972850214,0.0024958834003690985
2009-05-18,-0.0006411111054744388,1.0,3.0,3.0,-0.0019233333164233191,0.00022128892666839747,-0.0021446222430917166
2009-05-19,0.0033520863690631947,1.0,3.0,3.0,0.010056259107189585,6.754154491219535e-05,0.009988717562277389
2009-05-20,0.00452338200200021,1.0,3.0,3.0,0.013570146006000629,2.052937133470413e-05,0.013549616634665924
2009-05-21,-0.0014358592536882426,1.0,3.0,3.0,-0.0043075777610647285,9.191231144637597e-06,-0.004316768992209366
2009-05-22,-0.0006598099213626663,1.0,3.0,3.0,-0.0019794297640879995,2.0547358605116642e-05,-0.001999977122693116
2009-05-26,0.004930915093409871,1.0,3.0,3.0,0.01479274528022961,2.558314680342488e-05,0.014767162133426185
2009-05-27,-0.005247549163178087,1.0,3.0,3.0,-0.01574264748953426,2.0847386369767095e-05,-0.015763494875904026
2009-05-28,0.009629824715807127,1.0,3.0,3.0,0.028889474147421386,7.498204311426551e-06,0.02888197594310996
2009-05-29,0.014516639396034751,1.0,3.0,3.0,0.043549918188104254,4.698687579641977e-06,0.04354521950052461
2009-06-01,0.005820262559039162,1.0,2.7469848865601936,2.7469848865601936,0.015988173285492735,7.531314902827708e-05,0.01591286013646446
2009-06-02,0.0020087354678907385,1.0,2.4387753859276584,2.4387753859276584,0.004898854615931809,0.00015462612820917688,0.004744228487722633
2009-06-03,-0.01201482111906481,1.0,2.4834898910449863,2.4834898910449863,-0.029301450011499065,2.3592217093939414e-05,-0.029325042228593005
2009-06-04,0.012599956250137347,1.0,2.464028022171559,2.464028022171559,0.031046645278474106,4.1896565495351785e-05,0.031004748712978755
2009-06-05,-0.012619876261127679,1.0,2.3610832817242584,2.3610832817242584,-0.029796578857577402,3.4107862157258696e-05,-0.02983068671973466
2009-06-08,-0.002781219374394992,1.0,2.4285209510202828,2.4285209510202828,-0.006566690567691616,2.5650242924898364e-05,-0.006592340810616514
2009-06-09,0.005408241264905822,1.0,2.525978400344242,2.525978400344242,0.013134027219996222,5.392223357823334e-05,0.01308010498641799
2009-06-10,-0.001926153420017729,1.0,2.353554487510689,2.353554487510689,-0.004533307025316788,3.835844702166307e-05,-0.004571665472338451
2009-06-11,0.0017444673121121076,1.0,2.4089677344035656,2.4089677344035656,0.004105698870737162,2.209939107485583e-05,0.004083599479662306
2009-06-12,-0.00835896449889274,1.0,2.320038578606006,2.320038578606006,-0.019393120114629177,2.6452442571048718e-05,-0.019419572557200226
2009-06-15,-0.014208312026718135,1.0,2.4216487705614487,2.4216487705614487,-0.032963832038857756,2.820636580034987e-05,-0.03299203840465811
2009-06-16,-0.0012670976605465068,1.0,2.450600456674926,2.450600456674926,-0.0030684654918437335,4.0256688438991085e-05,-0.0031087221802827245
2009-06-17,0.0028215404401504903,1.0,2.371161386685744,2.371161386685744,0.006690327742657142,0.00014727913468732441,0.006543048607969817
2009-06-18,-0.005539795414573837,1.0,2.503399864537016,2.503399864537016,-0.013135748977176225,7.024975879379433e-05,-0.01320599873597002
2009-06-19,0.008460773025563615,1.0,2.4780259294646463,2.4780259294646463,0.020966014940661675,3.836345034748618e-05,0.02092765149031419
2009-06-22,-0.02327280080322863,1.0,2.4786618929099595,2.4786618929099595,-0.05767060384166618,2.523237914602569e-06,-0.057673127079580784
2009-06-23,0.001837158665891334,1.0,2.317046189422811,2.317046189422811,0.00455369517637415,7.613697571714811e-06,0.004546081478802435
2009-06-24,0.01102270586579096,1.0,2.316144081658344,2.316144081658344,0.025540118623459417,6.209050490765049e-05,0.025478028118551765
2009-06-25,0.018711159596361104,1.0,2.267448696607438,2.267448696607438,0.043337741560076505,2.3863016447085872e-05,0.04331387854362942
2009-06-26,0.001354828642206121,1.0,2.1473552774797495,2.1473552774797495,0.003072004438896694,4.840599590776699e-05,0.003023598442988927
2009-06-29,0.003317560940715492,1.0,2.1481031010852307,2.1481031010852307,0.007123981994406094,6.07436735610951e-05,0.0070632383208449985
2009-06-30,-0.006845649054326505,1.0,2.150394312553855,2.150394312553855,-0.014705159962539942,1.5879948874185976e-05,-0.014721039911414128
2009-07-01,0.0061131740809306214,1.0,2.1391114465492604,2.1391114465492604,0.01314573477528485,8.011641561029602e-05,0.013065618359674553
2009-07-02,-0.016523956942439483,1.0,2.1319592417310003,2.1319592417310003,-0.035346585437859415,5.7270295925332936e-05,-0.035403855733784746
2009-07-06,-0.004910759892915392,1.0,2.049008099996034,2.049008099996034,-0.010469539937622906,1.819396979045834e-05,-0.010487733907413364
2009-07-07,-0.010909977808121763,1.0,2.044769555061104,2.044769555061104,-0.022354632899618473,6.941794968643263e-05,-0.022424050849304905
2009-07-08,-0.0038762410802873973,1.0,2.016040435040854,2.016040435040854,-0.007926019749048833,3.0232155698895093e-06,-0.007929042964618722
2009-07-09,0.002909936327985244,1.0,2.0227843968173027,2.0227843968173027,0.005866549300612557,1.2152002690762155e-05,0.005854397297921795
2009-07-10,0.0014442617669505817,1.0,2.020375322357829,2.020375322357829,0.0029214301671074234,5.616534665918359e-06,0.002915813632441505
2009-07-13,0.009915120428166724,1.0,2.0197242532128796,2.0197242532128796,0.02003226463127404,1.999012635647196e-06,0.020030265618638392
2009-07-14,0.0033472017801624296,1.0,2.0023350592191953,2.0023350592191953,0.006760424615791384,8.000644660236478e-06,0.006752423971131147
2009-07-15,0.022363376095198007,1.0,2.020496454019994,2.020496454019994,0.04477897199791944,2.1470271989178643e-05,0.044757501725930265
2009-07-16,0.00696643402053568,1.0,1.9229093846269532,1.9229093846269532,0.014075655235656591,0.00014498137921254746,0.013930673856444043
2009-07-17,0.0036030433410071455,1.0,1.916147049020576,1.916147049020576,0.006928325853640291,0.0001697359957310606,0.00675858985790923
2009-07-20,0.018765137808448865,1.0,1.9166573066107355,1.9166573066107355,0.03595676343612373,2.5028462231612535e-06,0.03595426058990057
2009-07-21,0.0020883898279073416,1.0,1.8492185311765952,1.8492185311765952,0.004002727622710142,3.6124594227526765e-05,0.0039666030284826155
2009-07-22,0.002463497398182464,1.0,1.8501536658562934,1.8501536658562934,0.004555545040224341,3.7163717506794935e-05,0.0045183813227175455
2009-07-23,0.014323679016183647,1.0,1.8497253128826863,1.8497253128826863,0.02650100724034104,1.3459289460350282e-05,0.026487547950880687
2009-07-24,-0.0007836135617171585,1.0,1.8504485685427303,1.8504485685427303,-0.0014494698406263876,1.9156218983576007e-05,-0.0014686260596099637
2009-07-27,0.004593413330613324,1.0,1.8507327397403017,1.8507327397403017,0.008499875122358523,7.69820688001616e-06,0.008492176915478506
2009-07-28,-0.00878148824021386,1.0,1.8564723737214999,1.8564723737214999,-0.01625218778980824,4.8553396588197775e-06,-0.01625704312946706
2009-07-29,-0.008992579723421806,1.0,1.835960475843404,1.835960475843404,-0.016694475825020712,4.2775550181669865e-05,-0.01673725137520238
2009-07-30,0.010396497098711658,1.0,1.8365482958283852,1.8365482958283852,0.019087557760455225,1.8474263483628175e-05,0.019069083496971596
2009-07-31,0.008813224636321067,1.0,1.8205688461483576,1.8205688461483576,0.016185912686588193,2.1696872375230004e-05,0.016164215814212964
2009-08-03,0.016054145934254627,1.0,1.8114382341571205,1.8114382341571205,0.029227677939423286,1.0040315635189354e-05,0.029217637623788095
2009-08-04,0.0015695411416481089,1.0,1.7853819865779614,1.7853819865779614,0.0028431268340640007,4.660157486771358e-05,0.002796525259196287
2009-08-05,-0.00640776189284993,1.0,1.7860360663811088,1.7860360663811088,-0.011440302657774966,3.254142844806721e-05,-0.011472844086223033
2009-08-06,-0.0047612800952275295,1.0,1.7739426129081017,1.7739426129081017,-0.008503817972218846,3.434898078742795e-06,-0.008507252870297589
2009-08-07,0.000887456900685267,1.0,1.7680617105805814,1.7680617105805814,0.0015742976132449467,4.435831786011819e-06,0.001569861781458935
2009-08-10,-0.006491443989326054,1.0,1.769164219417388,1.769164219417388,-0.011477273563905857,9.423063691897108e-06,-0.011486696627597754
2009-08-11,-0.008653585834032425,1.0,1.7574859234728224,1.7574859234728224,-0.015309614427227343,3.259499750520292e-06,-0.015312873926977864
2009-08-12,0.008874001984665229,1.0,1.739567149734841,1.739567149734841,0.015595933572919031,6.222915607529302e-06,0.015589710657311502
2009-08-13,0.011064442246530371,1.0,1.7298669414630539,1.7298669414630539,0.0192473402622026,3.0332923316560077e-05,0.019217007338886042
2009-08-14,-0.012668153195094876,1.0,1.714240753446422,1.714240753446422,-0.021914219421584186,5.424525376356244e-06,-0.021919643946960544
2009-08-17,-0.028230800350116065,1.0,1.6831728373492447,1.6831728373492447,-0.04839438846257848,1.1240553805343072e-05,-0.048405629016383823
