Date,raw_ret,regime_mult,dd_mult,vol_mult,total_mult,gross_ret,tc_drag,net_ret
2015-10-30,-0.006089018506875136,0.5,1.0,2.124237649383753,2.124237649383753,-0.012756861709728649,1.9158470340262043e-05,-0.01277602018006891
2015-11-02,0.011832050975521629,0.5,1.0,2.1903749650384814,2.1903749650384814,0.0251340881516308,0.00019858208046642385,0.024935506071164376
2015-11-03,0.0017306116664479922,0.5,1.0,2.124316325813412,2.124316325813412,0.0037906884683912108,0.0004633832581374507,0.00332730521025376
2015-11-04,0.00022346918424563493,1.0,1.0,2.244363216607998,2.244363216607998,0.0004747192364092077,6.0546614949951115e-05,0.0004141726214592566
2015-11-05,-0.004771889472157471,1.0,1.0,2.3428467986252466,2.3428467986252466,-0.010709853205029183,0.00033273998419064676,-0.011042593189219829
2015-11-06,0.012135898861143642,1.0,1.0,1.2013140799417303,1.2013140799417303,0.01457902617464067,0.0002662218111158425,0.014312804363524828
2015-11-09,-0.019991838451436386,0.5,1.0,1.2371099866343278,1.2371099866343278,-0.024016477015631,2.315799072266441e-05,-0.024039635006353664
2015-11-10,-0.0025027565316200623,1.0,1.0,1.2340073352228205,1.2340073352228205,-0.003088419918295981,0.0006317669970304587,-0.00372018691532644
2015-11-11,-0.001171382024113225,1.0,1.0,2.1462351200017986,2.1462351200017986,-0.0014454940101038742,0.0003839425861750999,-0.0018294365962789742
2015-11-12,-0.019028450317927187,0.5,1.0,1.244562354622735,1.244562354622735,-0.02368209293250119,0.00038404570589324583,-0.024066138638394435
2015-11-13,-0.018662909807155157,1.0,1.0,2.0053020390765455,2.0053020390765455,-0.023227154973704752,0.0003059781605131807,-0.023533133134217933
2015-11-16,0.00739368360866729,1.0,1.0,2.097161892884488,2.097161892884488,0.014826568816747345,9.169560460185581e-05,0.01473487321214549
2015-11-17,0.002608648325293608,1.0,1.0,1.5262375206972703,1.5262375206972703,0.003981416952367202,0.0007876898925651239,0.0031937270598020786
2015-11-18,0.020655921931328966,1.0,1.0,1.4803113383574953,1.4803113383574953,0.030577195439173515,0.0002474893511798624,0.030329706087993652
2015-11-19,0.005657703383773492,1.0,1.0,1.9590042761903126,1.9590042761903126,0.008375162468063468,0.0002633799956856614,0.008111782472377807
2015-11-20,0.0015414930736582966,1.0,1.0,1.9522521061945386,1.9522521061945386,0.0030093830997337022,0.00017721638805673497,0.002832166711676967
2015-11-23,-0.007781190270096459,1.0,1.0,1.9320410260836662,1.9320410260836662,-0.015033578833589403,4.780725795478146e-06,-0.015038359559384882
2015-11-24,0.006488234870190507,1.0,1.0,1.932140145805388,1.932140145805388,0.012535535956074692,0.00032776166799935855,0.012207774288075334
2015-11-25,0.0009147758176782618,1.0,1.0,1.4288157292939556,1.4288157292939556,0.0013070460770764397,0.0003665951267045994,0.0009404509503718403
2015-11-27,0.004444235095540265,1.0,1.0,1.4232606417390827,1.4232606417390827,0.006325304894117994,8.745579558165123e-06,0.006316559314559829
2015-11-30,0.0046616058984980824,1.0,1.0,1.4187457324211827,1.4187457324211827,0.006613633474723565,1.7960463785358592e-06,0.006611837428345029
2015-12-01,0.01958093817353646,1.0,1.0,1.4194674773562992,1.4194674773562992,0.027780372470507887,0.0002872907643219148,0.027493081706185973
2015-12-02,-0.006763070491001098,1.0,1.0,1.944469579623443,1.944469579623443,-0.009599958609044156,0.00048540319745936296,-0.01008536180650352
2015-12-03,-0.02398444672836457,1.0,1.0,1.9569032624434874,1.9569032624434874,-0.04663702704740391,0.0002109150692350663,-0.04684794211663898
2015-12-04,0.03979596656733837,1.0,1.0,1.4458047005162293,1.4458047005162293,0.05753719552464453,0.0001646557648776094,0.057372539759766916
2015-12-07,-0.0035770996468942697,1.0,1.0,1.4981179073158597,1.4981179073158597,-0.005171787483694679,2.793542833666998e-05,-0.005199722912031348
2015-12-08,-0.002081487253028326,1.0,1.0,1.526119389402545,1.526119389402545,-0.003118313327611433,5.53430941211855e-05,-0.0031736564217326184
2015-12-09,-0.0179026760147228,1.0,1.0,1.5248056674654835,1.5248056674654835,-0.027321620988260346,0.0005445341296981631,-0.02786615511795851
2015-12-10,0.0006176357892649655,1.0,1.0,1.4757174468683867,1.4757174468683867,0.0009417745519007365,7.477532720364999e-07,0.0009410267986287
2015-12-11,-0.021540395701529155,1.0,1.0,1.4758153895511714,1.4758153895511714,-0.03178753774919538,3.8755033464522193e-05,-0.0318262927826599
2015-12-14,0.0032914750794295483,1.0,1.0,1.4132503231113909,1.4132503231113909,0.004857609576546293,0.0002759261906888901,0.004581683385857403
2015-12-15,0.004969174045503431,1.0,1.0,1.4123737571716328,1.4123737571716328,0.00702268682540446,2.6772609312406164e-05,0.006995914216092054
2015-12-16,0.009830539311838814,1.0,1.0,1.4106819359277751,1.4106819359277751,0.013884395742885225,0.00042529610988097306,0.013459099633004252
2015-12-17,-0.012573321281365738,1.0,1.0,1.3999659838184195,1.3999659838184195,-0.01773695720623891,0.00010980036998392632,-0.017846757576222835
2015-12-18,-0.0034829623222739758,1.0,1.0,1.3802719233211012,1.3802719233211012,-0.004876028774104775,0.00011611701217951876,-0.004992145786284294
2015-12-21,0.007872900712865416,1.0,1.0,1.378872243394419,1.378872243394419,0.010866743809062818,1.0786409699319402e-05,0.010855957399363498
2015-12-22,0.0020864729541924445,1.0,1.0,1.3728471653779313,1.3728471653779313,0.0028769796431291172,2.3876747033866496e-06,0.002874591968425731
2015-12-23,0.005952035847753883,1.0,1.0,1.37314334023258,1.37314334023258,0.008171235541816754,0.0003966972822090665,0.007774538259607687
2015-12-24,0.00016706933646908062,1.0,1.0,1.369834612051914,1.369834612051914,0.0002294101467295944,0.00010860021631051007,0.00012080993041908432
2015-12-28,-0.0009618061051593867,1.0,1.0,1.3698348899487611,1.3698348899487611,-0.0013175152929301708,3.6224658788767847e-06,-0.0013211377588090475
2015-12-29,0.0155048930174276,1.0,1.0,1.3696770050115532,1.3696770050115532,0.02123914342019525,0.0001341170627077407,0.021105026357487507
2015-12-30,-0.011456943350266983,1.0,1.0,1.3450368590689263,1.3450368590689263,-0.015692311854580712,5.947269602861322e-07,-0.015692906581541
2015-12-31,-0.013674677775838459,1.0,1.0,1.3303646277005514,1.3303646277005514,-0.01839294564439341,0.00025177282225288854,-0.0186447184666463
2016-01-04,-0.0049373810966966865,1.0,1.0,1.3113064100802152,1.3113064100802152,-0.006568517164522629,0.00022799771931379805,-0.006796514883836428
2016-01-05,0.0024585609293205414,1.0,1.0,1.3088204759575388,1.3088204759575388,0.003223926706190797,4.756363253046425e-06,0.0032191703429377506
2016-01-06,-0.002525584478666277,1.0,1.0,1.308349291584525,1.308349291584525,-0.00330553667943897,2.748768095900872e-06,-0.003308285447534871
2016-01-07,-0.014228911845881504,1.0,1.0,1.3077348437743517,1.3077348437743517,-0.01861638673357772,1.2993879768515822e-06,-0.018617686121554573
2016-01-08,-0.006318766666594117,1.0,1.0,1.2885641413612376,1.2885641413612376,-0.008263271339585038,0.00014534972965076458,-0.008408621069235803
2016-01-11,0.002595021371849803,1.0,1.0,1.2851436174754352,1.2851436174754352,0.0033438514858317027,1.769162051104313e-05,0.0033261598653206597
2016-01-12,0.005282213574450979,1.0,1.0,1.2852338019853298,1.2852338019853298,0.00678840306134778,3.63541423806089e-06,0.00678476764710972
2016-01-13,-0.014352180324935907,1.0,1.0,1.2823426436900902,1.2823426436900902,-0.018445907285796426,2.128768268679236e-06,-0.018448036054065104
2016-01-14,0.007831316866187177,1.0,1.0,1.264495928725011,1.264495928725011,0.010042431573761258,3.4218704128902003e-06,0.010039009703348367
2016-01-15,-0.012558172147715862,1.0,1.0,1.2586506655741503,1.2586506655741503,-0.015879757553014535,0.0001158918729900133,-0.01599564942600455
2016-01-19,0.0005554137406448959,1.0,1.0,1.2461387094929888,1.2461387094929888,0.0006990718743317271,5.473978738210001e-06,0.0006935978955935171
2016-01-20,-0.00436522104857657,1.0,1.0,1.2460421756489843,1.2460421756489843,-0.005439670924124838,1.13884696471559e-05,-0.005451059393771994
2016-01-21,0.0013688308332301486,1.0,1.0,1.2473836665782387,1.2473836665782387,0.0017056209495335069,4.962790447407814e-07,0.001705124670488766
2016-01-22,0.015142447668732385,1.0,1.0,1.2486856765103729,1.2486856765103729,0.018888441893992507,1.9377448580030446e-06,0.018886504149134505
2016-01-25,-0.012423759332659493,1.0,1.0,1.2281527789992572,1.2281527789992572,-0.015513370327103978,0.00017050565985170506,-0.015683875986955684
2016-01-26,0.01093105136202509,1.0,1.0,1.2169188518965195,1.2169188518965195,0.013425001107654731,1.6586940435284954e-05,0.013408414167219447
2016-01-27,-0.004678112048982815,1.0,1.0,1.2099922456896377,1.2099922456896377,-0.0056928827436914416,8.71754763263614e-06,-0.005701600291324078
2016-01-28,0.005322020155037607,1.0,1.0,1.209202967500854,1.209202967500854,0.006439603118999469,6.52577381925323e-06,0.006433077345180216
2016-01-29,0.010666695168681406,1.0,1.0,1.2089197212800127,1.2089197212800127,0.012898199451396579,1.460158298260565e-06,0.012896739293098319
2016-02-01,-0.0009531552166893224,1.0,1.0,1.2110524433719942,1.2110524433719942,-0.0011522881388966457,0.0001984392107858205,-0.0013507273496824663
2016-02-02,0.002429735878893188,1.0,1.0,1.2114219848318426,1.2114219848318426,0.002942537572882196,6.29371076113954e-06,0.0029362438621210562
2016-02-03,-0.0016806323455877375,1.0,1.0,1.2107925346949957,1.2107925346949957,-0.002035954971864492,2.131795937478448e-07,-0.0020361681514582397
2016-02-04,0.0012570971846382526,1.0,1.0,1.2121395159666588,1.2121395159666588,0.001522083886546093,1.190087426619979e-06,0.001520893799119473
2016-02-05,-0.0038852794620377923,1.0,1.0,1.224659383705092,1.224659383705092,-0.00470950076650969,1.2016811557033215e-07,-0.00470962093462526
2016-02-08,0.004050334314364037,1.0,1.0,1.2557433122047506,1.2557433122047506,0.004960279925228648,6.258709027380264e-05,0.004897692834954845
2016-02-09,0.000818660558358583,1.0,1.0,1.2545364211294021,1.2545364211294021,0.0010280275211245976,3.757716795334369e-06,0.0010242698043292633
2016-02-10,0.002900819679153413,1.0,1.0,1.2545245904022178,1.2545245904022178,0.0036391839386268636,1.5026389786925025e-06,0.003637681299648171
2016-02-11,0.005155631025628142,1.0,1.0,1.2864732337222857,1.2864732337222857,0.006467865900691112,9.052665163218482e-08,0.006467775374039479
2016-02-12,-0.0028584335964211786,1.0,1.0,1.3195901376138266,1.3195901376138266,-0.003677298312168377,5.610545472068581e-06,-0.0036829088576404456
2016-02-16,0.00692146230633473,1.0,1.0,1.3233156390844887,1.3233156390844887,0.009133493397305159,0.00025366524057887695,0.008879828156726282
2016-02-17,0.003826774252969484,1.0,1.0,1.3195119188536417,1.3195119188536417,0.005064030216200381,1.7486708813727214e-06,0.005062281545319009
2016-02-18,0.0006474226747467966,1.0,1.0,1.3621350950682374,1.3621350950682374,0.0008542819358645026,4.586496854557125e-06,0.0008496954390099454
2016-02-19,-0.004043886474701244,1.0,1.0,1.3655057329592697,1.3655057329592697,-0.005508319687662338,0.00022351948214164184,-0.00573183916980398
2016-02-22,0.011061201844749123,1.0,1.0,1.3638643734821767,1.3638643734821767,0.015104134532424577,1.224543388128503e-06,0.015102909989036448
2016-02-23,-0.0002793444418363023,1.0,1.0,1.3577032001019929,1.3577032001019929,-0.0003809879321507967,0.00022690644128750916,-0.0006078943734383059
2016-02-24,0.01088475132644568,1.0,1.0,1.361959535965903,1.361959535965903,0.014778261708229712,2.8838052463040497e-06,0.014775377902983408
2016-02-25,-0.0033192433379427475,1.0,1.0,1.349673890770594,1.349673890770594,-0.004520675116302419,1.0605611944361825e-06,-0.004521735677496855
2016-02-26,-0.006228696270792295,1.0,1.0,1.350090602752992,1.350090602752992,-0.008406708730228528,4.251388777773621e-06,-0.008410960119006302
2016-02-29,0.0005422001226659365,1.0,1.0,1.3478651785147993,1.3478651785147993,0.0007320192904228007,1.5899149536776346e-07,0.0007318602989274329
2016-03-01,0.001341923741679266,1.0,1.0,1.3916759034799784,1.3916759034799784,0.0018087322836317732,0.0001479525561087074,0.001660779727523066
2016-03-02,0.002185772921106032,1.0,1.0,1.3965787668796399,1.3965787668796399,0.0030418875047823085,1.559333268609624e-05,0.0030262941720962124
2016-03-03,-0.006242644035635592,1.0,1.0,1.471416945894303,1.471416945894303,-0.008718344109356495,1.6214889306836123e-06,-0.00871996559828718
2016-03-04,-0.0016210610076006844,1.0,1.0,1.753938860983093,1.753938860983093,-0.00238525663691214,3.0093599478253687e-05,-0.0024153502363903935
2016-03-07,-0.0012827431273604146,1.0,1.0,1.7559644017539942,1.7559644017539942,-0.0022498530197364165,9.392867710874819e-05,-0.0023437816968451645
2016-03-08,0.009848932436495886,1.0,1.0,1.756451970630298,1.756451970630298,0.01729437475376701,0.00018562056012274997,0.017108754193644257
2016-03-09,-0.014450169262235434,1.0,1.0,1.8100289158344796,1.8100289158344796,-0.025381028276594785,9.34069803058435e-08,-0.025381121683575092
2016-03-10,-0.0017063639705805875,1.0,1.0,1.7582844979342944,1.7582844979342944,-0.003088568127688999,1.8270302372375327e-05,-0.0031068384300613743
2016-03-11,0.0002644088296178621,1.0,1.0,1.8802838039163186,1.8802838039163186,0.00046490594623403714,1.7593530346589963e-05,0.00044731241588744715
2016-03-14,0.001420489306665274,1.0,1.0,1.8832379560131276,1.8832379560131276,0.0026709230369590356,4.164639760838761e-05,0.002629276639350648
2016-03-15,0.0007482408961346635,1.0,1.0,1.683693567093648,1.683693567093648,0.0012598083834583194,0.00032833013835381397,0.0009314782451045054
2016-03-16,0.006418935481224406,1.0,1.0,1.6821514068324854,1.6821514068324854,0.010797621350108592,5.166055491034883e-07,0.010797104744559489
2016-03-17,0.01638470411590127,1.0,1.0,1.6767022821640274,1.6767022821640274,0.02747227078371399,1.577522915241797e-06,0.027470693260798748
2016-03-18,-0.0018789052873531764,1.0,1.0,1.6713571650066699,1.6713571650066699,-0.003140321814386647,1.6895732024415412e-06,-0.0031420113875890885
2016-03-21,-0.010216887175168051,1.0,1.0,1.6708738588070917,1.6708738588070917,-0.017071129699369726,5.750515278539626e-05,-0.01712863485215512
2016-03-22,0.0004286279570990853,1.0,1.0,1.6746575837114386,1.6746575837114386,0.0007161832486707492,0.00012178207487428222,0.000594401173796467
2016-03-23,0.004115543624319967,1.0,1.0,1.702326683073964,1.702326683073964,0.006892126341562693,1.2712694988807216e-05,0.006879413646573886
2016-03-24,0.00103577316022506,1.0,1.0,1.2686642398108627,1.2686642398108627,0.0013140483689334202,0.00038645725121266215,0.000927591117720758
2016-03-28,0.006402423946249249,1.0,1.0,1.2738532205085502,1.2738532205085502,0.00812252630871517,3.1232134933855323e-06,0.008119403095221784
2016-03-29,0.02767196518067218,1.0,1.0,1.2715640163768411,1.2715640163768411,0.03518667518617562,3.2012761542104532e-06,0.035183473910021405
2016-03-30,-0.003528338711413771,1.0,1.0,1.257744168773195,1.257744168773195,-0.004437747439737402,0.00015313007422070718,-0.004590877513958109
2016-03-31,0.003238880765038216,1.0,1.0,1.310441525229448,1.310441525229448,0.00407368339557848,0.0002342979352349512,0.003839385460343529
2016-04-01,0.002574067710236117,1.0,1.0,1.731593729153369,1.731593729153369,0.0033731652162456898,0.00023910519670450602,0.003134060019541184
2016-04-04,-0.0017423355753806487,1.0,1.0,1.7390561988286664,1.7390561988286664,-0.0030170173564099587,0.0001841036685368362,-0.003201121024946795
2016-04-05,-0.0019772337169735583,1.0,1.0,1.7521404040029733,1.7521404040029733,-0.003438520552035912,4.4916393631346106e-06,-0.0034430121913990464
2016-04-06,0.008885712534452726,1.0,1.0,1.2973957759590806,1.2973957759590806,0.011528285908585623,0.00046103220057040474,0.011067253708015218
2016-04-07,-0.004377342914038133,1.0,1.0,1.2837617633077638,1.2837617633077638,-0.00561946545792834,1.6493090338404793e-05,-0.0056359585482667444
2016-04-08,0.003749908652292796,1.0,1.0,1.2842706260811603,1.2842706260811603,0.00481398934371044,1.1355603181871469e-06,0.004812853783392253
2016-04-11,0.001304102040856958,1.0,1.0,1.30469627818904,1.30469627818904,0.0016748199444850845,0.000286125449883922,0.0013886944946011625
2016-04-12,0.008649357844184392,1.0,1.0,1.313287108614292,1.313287108614292,0.011284784988032556,7.745784384945332e-06,0.01127703920364761
2016-04-13,0.02551475625589808,1.0,1.0,1.3038241456916324,1.3038241456916324,0.03326675527787654,0.0006936911499245799,0.03257306412795196
2016-04-14,-0.010710716220726288,1.0,1.0,1.3089965188817176,1.3089965188817176,-0.013964890426233964,3.4986419343377575e-06,-0.013968389068168302
2016-04-15,-0.005889142340879046,1.0,1.0,1.3367268622712092,1.3367268622712092,-0.007708866823409601,0.00018891705737901325,-0.007897783880788614
2016-04-18,0.0017385448529442212,1.0,1.0,1.344517971797892,1.344517971797892,0.0023239596061938902,0.00021702389416979252,0.0021069357120240976
2016-04-19,-0.008554617945469013,1.0,1.0,1.3596897978899014,1.3596897978899014,-0.011501837569547847,1.0350767479123557e-05,-0.01151218833702697
2016-04-20,0.00021765439283763467,1.0,1.0,1.301600082252336,1.301600082252336,0.0002832989756200465,0.0005025154622837248,-0.00021921648666367827
2016-04-21,-0.0074110732624474525,1.0,1.0,1.311171997842581,1.311171997842581,-0.00964625356797969,0.00020478333393628536,-0.009851036901915975
2016-04-22,-0.0019580318499121136,1.0,1.0,1.3004291933116736,1.3004291933116736,-0.002546281779059776,1.4949291140436045e-05,-0.002561231070200212
2016-04-25,-0.0058026175346368595,1.0,1.0,1.2898690209779926,1.2898690209779926,-0.0074846165985117796,0.00038083282124968355,-0.007865449419761463
2016-04-26,0.003673285026730571,1.0,1.0,1.3014270659267055,1.3014270659267055,0.004738056561202081,5.731050897324974e-06,0.004732325510304757
2016-04-27,0.011175683157060136,1.0,1.0,1.3060523973753935,1.3060523973753935,0.014544336540819275,0.00028529280931832116,0.014259043731500953
2016-04-28,-0.006377276213404636,1.0,1.0,1.3062727540600803,1.3062727540600803,-0.008329056887242198,0.00019526116834049447,-0.008524318055582692
2016-04-29,-0.003094381089594026,1.0,1.0,1.3187146561666416,1.3187146561666416,-0.004042105708015421,6.887803386664754e-06,-0.004048993511402086
2016-05-02,-0.000248204023650249,1.0,1.0,1.352871088517197,1.352871088517197,-0.00032731028370711535,0.00019174443735995087,-0.0005190547210670662
2016-05-03,-0.003675487903711137,1.0,1.0,1.3659803837809497,1.3659803837809497,-0.004972461321125476,0.0001821067918356494,-0.005154568112961126
2016-05-04,-0.004640066251728787,1.0,1.0,1.3158051808791174,1.3158051808791174,-0.006105423213647085,0.00016705907891432644,-0.006272482292561411
2016-05-05,0.007029123326690236,1.0,1.0,1.3427374225677928,1.3427374225677928,0.009248956890297267,1.3567462787106452e-05,0.009235389427510161
2016-05-06,0.004405958815105618,1.0,1.0,1.3418014239713902,1.3418014239713902,0.0059119218120680175,1.6742044382300772e-05,0.005895179767685717
2016-05-09,-0.0021544335610054763,1.0,1.0,1.3437908445036915,1.3437908445036915,-0.002890822020008901,1.0784209425339531e-06,-0.0028919004409514353
2016-05-10,0.015180301337725202,1.0,1.0,1.344458779378481,1.344458779378481,0.020399149954442267,1.6856223798529717e-06,0.020397464332062413
2016-05-11,0.0008118943020424462,1.0,1.0,1.7810029151668219,1.7810029151668219,0.001091558422308332,0.0005789752611960239,0.0005125831611123081
2016-05-12,-0.0064101514178850835,1.0,1.0,1.7776513432431658,1.7776513432431658,-0.011395014278395503,0.00017479913020419728,-0.011569813408599701
2016-05-13,-0.005495883634102388,1.0,1.0,1.401678019187482,1.401678019187482,-0.007703459285933532,0.0003023717276501985,-0.008005831013583731
2016-05-16,0.013210147924141935,1.0,1.0,1.4036785875319504,1.4036785875319504,0.01851637397548489,9.956006525990686e-07,0.01851537837483229
2016-05-17,-0.004565399462121818,1.0,1.0,1.4170386180704617,1.4170386180704617,-0.006408353468510281,6.638165069985743e-06,-0.006414991633580267
2016-05-18,-0.016348787525260457,1.0,1.0,1.3608500534188386,1.3608500534188386,-0.022248248377083935,0.0006073692591799681,-0.022855617636263904
2016-05-19,-0.007960291664079034,1.0,1.0,1.3587566446667507,1.3587566446667507,-0.010816099192052737,9.38514344894184e-06,-0.01082548433550168
2016-05-20,0.0067561542770155966,1.0,1.0,1.378365671005974,1.378365671005974,0.00917996951628863,1.0255858451787546e-05,0.009169713657836842
2016-05-23,-0.0012453838616461946,1.0,1.0,1.3694437690723555,1.3694437690723555,-0.0017054831694346497,1.0833769212139849e-05,-0.0017163169386467895
2016-05-24,0.0012867987716253019,1.0,1.0,1.6721363753091363,1.6721363753091363,0.0017621985598522331,0.00014743449795683213,0.001614764061895401
2016-05-25,0.006822694966804006,1.0,1.0,1.6965476012571061,1.6965476012571061,0.011408476431631539,0.00046370803652785476,0.010944768395103683
2016-05-26,0.0003578107350933027,1.0,1.0,1.6888809698908924,1.6888809698908924,0.0006070429443265843,5.660548931012233e-06,0.0006013823953955721
2016-05-27,-0.002070373032069126,1.0,1.0,1.6892130975564714,1.6892130975564714,-0.0034966136144368534,3.422184746656459e-06,-0.00350003579918351
2016-05-31,0.0009163849967031461,1.0,1.0,1.6981942895073634,1.6981942895073634,0.001547969538835198,3.2100463211666153e-07,0.0015476485342030813
2016-06-01,0.001845156501293411,1.0,1.0,1.699591263519851,1.699591263519851,0.0031334342337438563,5.921523400764905e-06,0.0031275127103430915
2016-06-02,0.0013860397640177323,1.0,1.0,1.7005216230698759,1.7005216230698759,0.0023557010738156537,0.00018154561505997178,0.002174155458755682
2016-06-03,0.012981156450695292,1.0,1.0,1.5099755941829454,1.5099755941829454,0.0196012294248204,0.0002294413094424488,0.01937178811537795
2016-06-06,0.0038625740360505277,1.0,1.0,1.501545535399469,1.501545535399469,0.005799830798981575,4.99229088629885e-06,0.005794838508095276
2016-06-07,0.0100664734192442,1.0,1.0,1.5080063225369211,1.5080063225369211,0.015115268219883555,3.039808652077347e-06,0.015112228411231478
2016-06-08,0.008557075116452243,1.0,1.0,1.5161306302873658,1.5161306302873658,0.012904123378033344,3.7299503373986065e-06,0.012900393427695946
2016-06-09,0.004619112307309639,1.0,1.0,1.7141277702711835,1.7141277702711835,0.007003177653849493,0.0005537453241205002,0.006449432329728993
2016-06-10,-0.0013020793131212297,1.0,1.0,1.7124666695498214,1.7124666695498214,-0.0022319303097167293,7.249103858613352e-05,-0.0023044213483028628
2016-06-13,0.0007647399321784021,1.0,1.0,1.53242994202799,1.53242994202799,0.0011719103699346376,0.0002302291760332829,0.0009416811939013547
2016-06-14,-0.0024256945360538297,1.0,1.0,1.537401801169444,1.537401801169444,-0.0037172069372625838,6.582300367841109e-05,-0.0037830299409409946
2016-06-15,0.004408404941834217,1.0,1.0,1.5403605250094667,1.5403605250094667,0.006777489697860202,5.528029048671965e-06,0.00677196166881153
2016-06-16,0.0009397045596783269,1.0,1.0,1.5405302845967277,1.5405302845967277,0.0014474838088998979,0.0006184153615630434,0.0008290684473368545
2016-06-17,-0.003580613516966093,1.0,1.0,1.5387487078421562,1.5387487078421562,-0.005509664422513733,0.0001050553617763013,-0.005614719784290035
2016-06-20,0.0063295685712381755,1.0,1.0,1.539442470582268,1.539442470582268,0.009739615460191068,3.1799917921828124e-07,0.00973929746101185
2016-06-21,0.0017309571800540975,1.0,1.0,1.5401284405991984,1.5401284405991984,0.002664708997734597,0.00015707990454785745,0.00250762909318674
2016-06-22,-0.0015688517896612936,1.0,1.0,1.5548572888247723,1.5548572888247723,-0.0024162332603423096,6.825274395386763e-06,-0.0024230585347376965
2016-06-23,-0.004641647951405172,1.0,1.0,1.9419054260163402,1.9419054260163402,-0.007217100149400906,0.0006281984859335094,-0.007845298635334416
2016-06-24,0.01755316100803578,1.0,1.0,1.9275999431729725,1.9275999431729725,0.03383547216159581,0.00013911919872271308,0.0336963529628731
2016-06-27,0.01601279356389162,1.0,1.0,1.9089193799346458,1.9089193799346458,0.03086625996379802,2.130582026395389e-06,0.030864129381771625
2016-06-28,0.004064671085559376,1.0,1.0,1.8464327838346775,1.8464327838346775,0.007759129408284287,0.00012257667094574176,0.007636552737338545
2016-06-29,0.0012236028201183292,1.0,1.0,1.847495491773356,1.847495491773356,0.002259300361459049,9.22084618972082e-05,0.0021670918995618407
2016-06-30,0.011971879314169202,1.0,1.0,1.8509647015867534,1.8509647015867534,0.022117993060982295,0.0005666779706826923,0.021551315090299603
2016-07-01,0.006652822751730092,1.0,1.0,1.835932319742476,1.835932319742476,0.012314140079365654,1.918716917852825e-06,0.012312221362447801
2016-07-05,-0.004426854133345018,1.0,1.0,1.8395430178604177,1.8395430178604177,-0.00812740457819369,5.156205943409711e-06,-0.0081325607841371
2016-07-06,0.004208330491809212,1.0,1.0,1.6283282426090138,1.6283282426090138,0.006852543394045621,0.00023405797428907457,0.006618485419756546
2016-07-07,0.005469446188970387,1.0,1.0,1.6309302059995752,1.6309302059995752,0.008906053700930719,1.767929887214345e-06,0.008904285771043505
2016-07-08,0.031029861087205145,1.0,1.0,1.4710525489066792,1.4710525489066792,0.04564655624455333,0.0004474891937146291,0.0451990670508387
2016-07-11,0.000756808790606495,1.0,1.0,1.7625167924753835,1.7625167924753835,0.0011133055004566659,0.00016579179271183808,0.0009475137077448278
2016-07-12,0.0030592101765981525,1.0,1.0,1.8017482153164788,1.8017482153164788,0.0053919093079658285,0.00011696990001596093,0.005274939407949868
2016-07-13,0.0037444161461152375,1.0,1.0,1.8179404350132171,1.8179404350132171,0.006746495108665337,1.4470718417375674e-05,0.006732024390247961
2016-07-14,0.0006138383324561144,1.0,1.0,1.8172961415538902,1.8172961415538902,0.0011159215251330548,8.144979585975492e-06,0.0011077765455470793
2016-07-15,-0.0073153807348848195,1.0,1.0,1.8481667883361028,1.8481667883361028,-0.013294213183503841,0.0007274185119334538,-0.014021631695437296
2016-07-18,0.0003690761858568731,1.0,1.0,1.8243335841241526,1.8243335841241526,0.0006821143490664357,9.21784897139249e-06,0.0006728965000950433
2016-07-19,0.005175490884547061,1.0,1.0,1.8488525367255846,1.8488525367255846,0.009441821835007622,7.264787678704854e-06,0.009434557047328916
2016-07-20,-0.006094381829240877,1.0,1.0,1.8518824122929365,1.8518824122929365,-0.011267613304766302,1.2192514987962666e-05,-0.011279805819754265
2016-07-21,0.004722947128387049,1.0,1.0,1.850514606620605,1.850514606620605,0.008746342721249406,2.6221275922007515e-06,0.008743720593657205
2016-07-22,0.0007883027486859258,1.0,1.0,1.8494786470796123,1.8494786470796123,0.0014587657508824772,5.1947973436958586e-05,0.0014068177774455186
2016-07-25,-0.002158514463917626,1.0,1.0,1.8708838195370452,1.8708838195370452,-0.003992126410428146,1.81515443331568e-06,-0.003993941564861461
2016-07-26,0.0013855620665128492,1.0,1.0,1.8871110707574483,1.8871110707574483,0.0025922256512032004,8.426027792559958e-06,0.0025837996234106403
2016-07-27,0.01129586839729937,1.0,1.0,1.8957502006251685,1.8957502006251685,0.021316558306362834,7.226013182125323e-06,0.02130933229318071
2016-07-28,-0.0001073882827273123,1.0,1.0,1.8751623384627525,1.8751623384627525,-0.0002035813585250948,3.8360731051237606e-06,-0.00020741743163021857
2016-07-29,0.004650838926113313,1.0,1.0,1.654739356418006,1.654739356418006,0.007695926211400554,0.0007462386683808927,0.006949687543019661
2016-08-01,-0.0014350010294335188,1.0,1.0,1.6374091250843068,1.6374091250843068,-0.0023496837800998176,7.164751822297172e-06,-0.002356848531922115
2016-08-02,-0.017028933072942332,1.0,1.0,1.6374322687728138,1.6374322687728138,-0.027883330404085718,0.00018744342703565266,-0.02807077383112137
2016-08-03,0.0019537044451606736,1.0,1.0,1.6382528436567374,1.6382528436567374,0.003199058702150972,0.00012520740199841026,0.003073851300152562
2016-08-04,0.005383057203520319,1.0,1.0,1.6771434001758543,1.6771434001758543,0.00881880877123405,0.00012523565919333126,0.008693573112040718
