Date,V1_MOM_LEV,V2_RISK_SAFE,V3_SECTOR,V4_ML5,V5_ML63,V6_SHORT_MR,V7_CALENDAR,V9_VOL_REG
2010-03-26,0.010209094272199409,0.003945621904985782,-0.005644961250084043,0.0010133794015162124,0.004657246262734539,-0.001547456683679378,0.0,0.0008681673626092094
2010-03-29,0.0036353362055662627,0.007947206167966812,-1.771136384252525e-07,0.0046366167048639,-0.0050411667499421055,0.0071981283492228414,0.0,0.009557768916834934
2010-03-30,-0.0018579107323714991,0.0018554786781947482,-0.006059067148569578,-0.0007651194257536297,0.0038912868262141053,0.0039071229832047345,0.0,0.0017201453640545274
2010-03-31,0.0024231114272408693,0.0011470758266111506,0.0008883448720861352,-0.0027427782828922634,0.008478032394967683,-0.006210479986616497,-0.004129531147824934,-0.005971338147282624
2010-04-01,0.006010247066786401,0.0076659699198853735,0.007492446369293347,0.0055767745294413185,-0.00451303574632483,-0.0002994116033074955,0.00781285986767911,0.01221714939282845
2010-04-05,0.009024005363370651,0.006645302180612996,0.010617849624774607,0.01126937727535718,-0.02402848286380666,0.012730003822234893,0.021015113108622457,0.0157665979680321
2010-04-06,0.0027764202071804203,0.0034535393987473314,0.01047400767135028,0.006332571169330407,0.0030898601732129707,0.002015874040726864,0.01530734927439685,0.004684979134788235
2010-04-07,0.006130707784610501,0.001829029446703405,-0.021010218316606547,-0.00021962103605960547,0.01851375128637728,-0.0022353861865072743,-0.008576701040239785,-0.01027832785738762
2010-04-08,0.0016273269755784543,0.00302442546042192,-0.00027000711722308015,0.0010855280552522846,-0.0006686968839681616,-0.00030390918276961253,-0.0005875118460414055,0.005757160235883655
2010-04-09,0.00911816692648636,0.008136725767653724,0.015762345886864645,0.004958597997822555,0.002242766803100491,0.0,0.0,0.012518020605798506
2010-04-12,-0.002611037071420788,-0.0004925313378415663,-0.007573577014540973,0.0024757461143173295,0.008382843357410527,0.0,0.0,0.0034608343361139707
2010-04-13,0.0014918150885704679,0.0009010566780041953,0.022190452582113843,0.0033412806474808895,0.005079667470931647,0.0,0.0,0.001517405018588944
2010-04-14,0.010258744910237632,0.011881625942517151,0.0007084086846917752,0.014191952843885114,-0.010736655596770613,0.0,0.0,0.021382016074141443
2010-04-15,0.006000096929885475,0.003731623202178051,-0.022948106246361708,0.0033570035207062796,0.0033057750169861507,0.0,0.0,0.0019447704257767352
2010-04-16,-0.02068696453313697,-0.018721783537723673,-0.022071637997577803,-0.01765834768466754,0.011945361297936729,0.0,0.0,-0.03038708102162032
2010-04-19,-0.0011090106203429347,-0.0026891044959352645,0.004081073140514982,-0.002894542290873596,-0.0032792524207413895,0.010799781340763289,0.0,0.007075847013356384
2010-04-20,0.005362670588143219,0.007107812293349548,0.014326895093097272,0.007381909940119752,0.0031249909226991894,0.01242434157661839,0.0,0.016627123714988524
2010-04-21,0.008715705364954668,0.005515521224910552,0.014218170162058768,0.008666233747273957,0.009787040666668497,-0.0018164061678169023,0.0,-0.0038106031006100503
2010-04-22,0.001067577587554552,0.0019913073582336475,0.01641008045124927,0.011863921727346136,-0.0049205428574171425,0.013864159838286743,0.0,0.006053577830667178
2010-04-23,0.010537597254172963,0.006449335378119585,0.010999927568118906,0.010577247692256935,0.001739708544602134,-0.00040802154974159334,0.0,0.012481000893945104
2010-04-26,-0.003924568167625293,-0.002264467645334205,0.00786067810594953,0.0010920959690432926,-0.0007146884622626276,0.0,0.0,-0.007043992164856294
2010-04-27,-0.005160542905960647,-0.01368251807229652,-0.028133452480435014,-0.034355381561770745,0.021074936201253985,0.0,0.0,-0.04677429450914805
2010-04-28,-0.001354444761263774,-0.0009341605356988634,0.011031027596871135,-0.007262228161343241,-0.00923391114528124,0.00831142090406747,0.0,0.013953126515003467
2010-04-29,0.012664739761239885,0.014903726520594367,0.018318887577164412,0.0016545423822656965,0.0024057581602815454,0.023749090772981853,0.0,0.02454101916564433
2010-04-30,-0.008605057955762706,-0.011149010105341271,-0.01992973748370578,0.009727799241069267,0.014129952617206332,-0.03227854846268276,-0.0537957608021895,-0.0006
2010-05-03,0.012735571558608607,0.009911749000060876,0.013709632441364536,-0.000565958926432509,-0.0008239290096383182,0.02050193471374854,0.0386890966389837,0.0
2010-05-04,-0.028829103223893725,-0.03202550187460939,-0.02112965345997119,0.006791129391382092,0.009845437538164305,-0.0004138356328820408,-0.05999327518513622,0.0
2010-05-05,-0.003159898554043366,-0.00776832605932107,-0.014965138473361816,-0.006128067639463955,0.007275859516802995,0.0,-0.01618088322982484,0.0
2010-05-06,-0.007020085666859008,-0.020003536313449016,-0.03481686921337239,0.00845881151610404,0.04131785777344669,-0.04829891226700559,-0.07781291314511515,0.0
2010-05-07,-0.0004895653246460789,-0.004371657004579751,-0.00023151396201554077,-0.006773896845798483,-0.011544901431221603,-0.027740618810689628,-0.0005669861817071381,0.0
2010-05-10,0.0,-0.006380419154649492,0.0,0.022134279854361595,-0.018118200485615254,0.06339539174278659,0.0,0.0
2010-05-11,0.018814128719476898,0.0016424565993674056,0.003642528642582547,-0.0005618059855958863,0.011081138068124581,-0.0030662769194110037,0.0,0.0
2010-05-12,0.02260763994339563,0.019281812034872038,0.01276257988336586,0.020417214918075428,-0.0027137671933728075,0.014440240454980446,0.0,0.0
2010-05-13,-0.019785572774825747,-0.014893979074989884,-0.011302031690481273,-0.021808857537123142,0.0010385070758225313,-0.00026409100363520796,0.0,0.0
2010-05-14,-0.01879398644851803,-0.017477677751906177,-0.026100648285845404,-0.03382374516036983,0.012867570599591451,0.0,0.0,0.0
2010-05-17,-0.000525052753854978,-0.004937393312497779,-0.00021612609061361811,-0.008510918403841486,-0.007835488077365099,0.0013216091462287835,0.0,0.0
2010-05-18,0.0,0.004760658728365757,0.0,-0.017974483114386434,0.025166135734812745,-0.016981607312070622,0.0,0.0
2010-05-19,0.0,-0.007070724748232972,0.0,-0.007962123891287828,0.006283120282892384,-0.0052175287452847705,0.0,0.0
2010-05-20,0.0,0.0030673119590098868,0.0,-0.036377414314476386,0.030659011735575933,-0.03629372301519377,0.0,0.0
2010-05-21,0.0,-0.001643231681469368,0.0,0.015395605012953398,0.002411926831410594,-0.00025534795565255514,0.0,0.0
2010-05-24,0.0,0.0048889203736203115,0.0,-0.007551488045296962,-0.004817489330860084,0.0,0.0,0.0
2010-05-25,0.0,0.004033964693288589,0.0,0.00032895847344866777,0.008413231636541667,0.0,0.0,0.0
2010-05-26,0.0,0.002339331682249743,0.0,-0.007019804372148954,-0.004690464961260818,0.0,0.0,0.0
2010-05-27,0.0,-0.006478277796833296,0.0,0.05967582194358394,-0.034604029272940394,0.0,0.0,0.0
2010-05-28,-0.0038156527700453826,-0.004872919272935559,-0.010021326833060017,-0.02022271872659881,0.011858284406487835,0.0,-0.018975859002843938,0.0
2010-06-01,-0.0005307591879748333,0.003537859682163619,-0.0002045539018331334,-0.021548250968023246,0.005817745731701508,0.0,-0.00042908665460342866,0.0
2010-06-02,0.0,-0.003664931863957261,0.0,0.026869862290583135,-0.01357338863297925,0.0,0.0,0.0
2010-06-03,0.0,-0.008105289956948775,0.0,-0.0063857902510830135,-0.009763826906667075,0.0,0.006645798487313853,0.0
2010-06-04,-0.017954215034429857,-0.026418116449283904,-0.04380240929286742,0.022099306719321466,0.03821025242160638,0.0,-0.026083386109354047,0.0
2010-06-07,-0.0005378888098540542,0.009902871392957459,-0.00021038250184602508,0.005625552752414076,0.009665908409092663,0.0,-0.00021131876008618588,0.0
2010-06-08,0.0,-0.003171379555128574,0.0,-0.004034593327666214,-0.006606764855934117,0.0,0.0,0.0
2010-06-09,0.0,-0.0014548907197187528,0.0,-0.00029367193335907553,-0.00047908035759058697,0.0,0.0,0.0
2010-06-10,0.0,-0.011581526016299077,0.0,0.03626028648545294,-0.024334012064902735,0.0,0.0,0.0
2010-06-11,0.0,0.007679038187880782,0.0,0.011797521928984752,0.016889151513651952,0.0,0.0,0.0
2010-06-14,-0.003235585504427323,-0.0010625224251758895,0.0,0.006460171788197935,-0.005753078249075066,0.0,0.0,0.0
2010-06-15,0.03230108898376078,0.04148921798001735,0.0,0.03213105430714351,-0.006861674213443621,0.0,0.0,0.0
2010-06-16,-0.0009616481102440134,0.005848256061868186,-0.006434341876755323,0.0008884095548257884,0.006800531694689942,0.0,0.0,0.0
2010-06-17,0.015553813716498575,0.008854175886009326,-0.00019562623955180164,0.005631848179167386,0.0009257063726988883,0.0,0.0,0.0
2010-06-18,0.008901981189528074,0.0016897539095614977,0.0,-0.0015187527914251127,-0.0013053007476807302,0.0,0.0,0.0
2010-06-21,-0.025594673236216812,-0.01663310426675545,0.0,-0.0018140927449259486,-0.005744013966601703,-0.009174876965457312,0.0,0.0
2010-06-22,0.0017390382060329833,-0.005157892251562457,0.0,0.008385039849315224,-0.016316325008717672,-0.01775417139505885,0.0,0.0
2010-06-23,-0.005619026501721211,-0.00046938902740111194,0.0,0.004758226109249572,-0.004673785860607155,-0.0002694326730033402,0.0,0.0
2010-06-24,-0.007757850834758586,-0.023111534411203123,0.0,-0.0034410456324820795,-0.010408844050990799,0.0,0.0,0.0
2010-06-25,0.011106045329727952,0.004805841873103484,0.0,0.002352151137466294,0.027232065512197524,0.0,0.0,0.0
2010-06-28,-0.01625764800937783,-0.0008217929372043988,0.0,0.007028157885644506,-0.006250485604146856,0.0,0.0,0.0
2010-06-29,-0.02400469497816282,-0.03613753451607104,0.0,0.007665867023687867,-0.024094984492751017,0.0,0.0,0.0
2010-06-30,-0.0005095390320909318,0.002952887775053886,0.0,0.003778981963210253,-0.007311730696916408,0.0,0.0,0.0
2010-07-01,0.0,-0.011371053401258926,0.0,0.00017129913196579856,-0.012698049823615715,0.0,0.0,0.0
2010-07-02,0.0,0.001061376481089793,0.0,-0.000319755676677572,-0.013083379024591483,0.0,0.0,0.0
2010-07-06,0.0,-0.0022623170064273806,0.0,0.008236147352149935,-0.008568157423406301,0.0,0.0,0.0
2010-07-07,0.029564087080053772,0.03709816302170021,0.0,0.03279903553932791,0.030503592387807397,0.0,0.0,0.0
2010-07-08,-0.0012516097987178058,-0.000981532369852186,0.0,0.002284955952409841,0.01085738501153417,0.0,0.0,0.0
2010-07-09,0.015440915229096823,0.007264731996131059,0.0,-0.0004547827519718139,0.005275790109924463,0.0,0.0,0.0
2010-07-12,-0.006224352629051848,0.004706790771677629,0.0,-0.001551282170863386,-0.0031023754391450225,0.0,0.0,0.0
2010-07-13,0.015346924190430137,0.012113722997649474,0.0,-0.0013936470246939763,0.01824758861043713,0.0,0.0,0.0
2010-07-14,0.0024103827386865876,0.007627519499812589,0.0,0.0034415308902006492,-0.0018374795835948902,0.0,0.0,0.0
2010-07-15,0.00027252832638181124,0.004189568163583337,0.0,0.0031234699964818365,0.0008277088745851123,0.0,0.0,0.0
2010-07-16,-0.030314914625230872,-0.027345656719385672,0.0,-0.0001454686272659861,-0.016681713334522338,0.0,0.0,0.0
2010-07-19,-0.009847527079705598,0.007774163740989752,0.0,-0.0033862550349006847,0.02047367157239275,0.0,0.0,0.0
2010-07-20,0.0064516724262711515,0.007727062128106575,0.0,0.0019984193170092777,0.011758469046410402,0.0,0.0,0.0
2010-07-21,0.004991869318748251,-0.007291231120759751,0.0,0.004061036086255884,-0.023372164096921385,0.0,0.0,0.0
2010-07-22,-0.0012442152885129517,0.019219130640884527,0.0,-0.0020149863506980317,0.040105637407674866,0.0,0.0,0.0
2010-07-23,-0.011146674478195713,-0.00035086243937061917,0.0,0.004115979765637129,0.00746173144379794,0.0,0.0,0.0
2010-07-26,-0.00372835156077254,0.005127565045476999,0.0,0.009834603029220026,0.014264806185211828,0.0,0.0,0.0
2010-07-27,-0.016091157209857574,-0.010526064721869387,0.0,-0.003524546945322204,-0.007339943457372678,0.0,0.0,0.0
2010-07-28,0.00597036244743393,-0.008034991916399755,0.0,-0.002209959298529445,-0.010133550160295941,0.0,0.0,0.0
2010-07-29,0.004581755837465532,-0.009118435656308535,0.0,-0.0028392461487507493,-0.0053148909160594,0.0,0.0,0.0
2010-07-30,0.015928902004916437,0.0057829720344568444,0.0,0.009347896231871896,-0.000646078413596422,0.0,0.0,0.0
2010-08-02,-0.006448310563852522,0.01056754331337707,0.0,-0.006617745202532003,0.027428245707734222,0.0,0.0,0.0
2010-08-03,0.009184954255511604,-0.0018627573820042575,0.0,0.0032190844835928724,-0.00396208653102741,0.0,0.0,-0.009726757637986205
2010-08-04,-0.0004342004836332189,0.00617789251528716,0.0,-0.002738565467194476,0.005928236737784831,0.0,0.0,0.013158193722454525
2010-08-05,0.0067144394498599,-0.0016263167153356029,0.0,0.0028194522093105477,-0.008968040581717192,0.0,0.0,-0.0018185831577115508
2010-08-06,0.014709908768241717,0.005686708084361367,0.0,0.007474062676208162,-0.005155803976753482,0.0,0.0,-0.008586682686425928
2010-08-09,-0.0026951701022476736,0.0019233123649060927,0.0,-0.0017336981502521975,0.008867512891227329,0.010136510284095358,0.0,0.010761253501690549
2010-08-10,0.009878404122335852,-0.012558050724551153,0.0,0.002324898859699546,-0.017732869762607083,-0.013677809982224499,0.0,-0.010387488153367097
2010-08-11,0.006087772121807323,-0.02272217054534031,0.0,0.008800132965415352,-0.03226161324767069,-0.05239887427451545,0.0,-0.05510337268914256
2010-08-12,0.0049812142377184945,-0.010106994795094297,0.0,-0.0022398874048690713,-0.015063517196216408,-0.000509197173045755,0.0,-0.0006
2010-08-13,0.008473072027359443,-0.0012226290022975697,0.0,-0.0007949742685861856,-0.004450796682624114,0.0,0.0,0.0
2010-08-16,0.01802930970804886,0.010620886985518647,0.0,0.006053903061754366,-0.00012031519177091814,0.0,0.0,0.0
2010-08-17,-0.0067149537476402,0.008744614242618675,0.0,0.010487280312248541,0.009248909276669832,0.0,0.0,0.0
2010-08-18,0.00787612045398802,0.005124849173217988,0.0,0.0005223528293705488,0.003491691851357565,0.0,0.0,0.0
2010-08-19,0.016554070321514836,-0.007031554456726341,0.0,-0.007556456370141621,-0.016061880370090893,0.0,0.0,0.0
2010-08-20,-0.004565311969115355,-0.0029734846334363244,0.0,-0.002014492221233153,-0.0019758500387815118,0.0,0.0,0.0
2010-08-23,-0.0020478547548737646,-0.007389097490945782,0.0,-0.010028793217200266,-0.009314701684245148,0.0,0.0,0.0
2010-08-24,0.020330130261744014,-0.005946610500702006,0.0,-0.013477777903917345,-0.01574401246017621,0.0,0.0,0.0
2010-08-25,0.005918460538805722,0.006198120615004419,0.0,0.0027750312699828202,0.009240095236205965,0.0,0.0,0.0
2010-08-26,0.005817501656074035,-0.004634793188829831,0.0,-0.00204344870485338,-0.007137906663372729,0.0,0.0,0.0
2010-08-27,-0.028215679744185672,-0.0017957294757892164,0.0,0.019493702005885443,0.02068226881512119,0.0,0.0,0.0
2010-08-30,0.01886396558139204,-0.0018940232024064244,0.0,-0.021875389409605803,-0.017494895439165548,0.0,0.0,0.0
2010-08-31,0.018352883867220365,0.005322014481678158,0.0,-0.008710184878424853,-0.011131988809113329,0.0,0.0,0.0
2010-09-01,-0.022856152035827276,0.013357031660771299,0.0,0.036552392504331295,0.028551663998478534,0.0,0.0,0.0
2010-09-02,-0.005740939285475863,0.005191477182230132,0.0,0.015602846684807343,0.01286329183442664,0.0,0.0,0.0
2010-09-03,-0.014112381529927297,0.009305382995606088,0.0,0.001632409559292353,0.009683428954139523,0.0,0.0,0.0
2010-09-07,0.02417372609232704,-0.0014167319860438237,0.0,-0.0014141774365701914,-0.01320210147772763,0.0,0.0,0.0
2010-09-08,-0.006958198128695065,0.004746128210152124,0.0,0.0027074863601778457,0.002965625623513975,0.0,0.0,0.0
2010-09-09,-0.024462086718050363,-0.0032849861639689263,0.0,-0.005570251994011864,0.0017703933684075665,0.0,0.0,0.0
2010-09-10,-0.003316581554384123,0.001138079692018463,0.0,-0.0008756334887828079,0.0013765573137110325,0.0,0.0,0.0
2010-09-13,0.00273370129936165,0.016492749455692436,0.04057659823863315,0.004789331336366129,0.0182451798737988,0.0,0.0,0.02135435663626033
2010-09-14,0.024639574415443035,0.011832076019831281,-0.003851349334366372,0.010125122829711687,0.0024531134347801895,0.0,0.0,-0.0018336568742108872
2010-09-15,-0.013207579834064287,0.001628379036370083,0.025640988028058365,-0.012910279949023527,-0.001947722841576565,0.0,0.0,0.007611277151724716
2010-09-16,-0.009660215087757072,0.003636903358620417,-0.015277750251465605,-0.007180781187509875,0.0029530072849867062,0.0,0.0,-0.0007809805357524846
2010-09-17,0.004631842440713369,0.002997954311416257,0.005440153641442125,0.0027408144484099843,0.0002873359882159673,0.0,0.0,0.0020847810231399144
2010-09-20,0.008740778874327636,0.018022925825473334,0.07555101870669412,0.011596159737101357,0.011394303597783607,0.0,0.0,0.029397378514047112
2010-09-21,0.02076933980767236,0.006601850213692122,-0.04322704005398459,0.010335014788538618,-0.003281080928188249,0.0,0.0,-0.0038529781308540567
2010-09-22,0.007478894021261561,0.0032981187152884505,-0.037530840102086835,0.004638447389591358,-0.010885228189749603,0.0,0.0,-0.00890609391185282
2010-09-23,0.00355863908301068,-0.002680644607699655,-0.0691056818150072,0.0009749316797187792,-0.0032608953828867876,-0.014989633449200823,0.0,-0.017458074637123788
2010-09-24,-0.013827173191078299,0.011871846283260342,0.06433424903126934,0.0013590976817555419,0.02644437773797607,0.05828090082616255,0.0,0.04050133739411188
2010-09-27,0.020737021547875944,0.00818316799898459,-0.020141229362179235,-0.0015376495344377708,-0.0049740755195707845,-0.011996205074023103,0.0,-0.008537909946292221
2010-09-28,0.008868600688986941,0.009125316546239801,0.008039911637592535,0.006091507418975473,0.005705320022413372,0.0014160846134648204,0.0,0.007344920483238537
2010-09-29,-0.005165117987649987,0.0023780959801049995,-0.013644214413925802,-0.0076493396944838565,0.0007508202916777811,-0.0006615594580798596,0.0,-0.004776912559434354
2010-09-30,-0.001921064536079807,0.0008263819297315077,0.0035966851755694982,0.0005708995448362079,-0.004250675554433053,0.0,-0.017040103151329453,-0.005306040466819151
2010-10-01,-0.0027749969622402042,0.004335318819875366,0.007284173486916128,0.0026863042281094316,0.0009360826695065307,0.0032847851845654156,-0.002891085688503603,0.008127748061153683
2010-10-04,0.006607142699964571,-0.004563103298440966,0.01459765552750889,0.0034742805783867774,-0.009512478575478467,-0.025156640226360626,-0.02907061447557999,-0.01536890594515583
2010-10-05,-0.003646255541677766,0.029629049418674214,0.026259875737556927,-0.004842440658060405,0.01962490968465493,0.05458072244729901,0.06686176016346546,0.04068597416529651
2010-10-06,0.015982702396509212,0.003228906855262449,-0.007080652097383626,0.013461726714940421,-0.0060788350377512625,-0.01919405708065656,-0.012399196386307043,0.0002457087563265681
2010-10-07,-0.0033633493087821447,-0.012359682620193756,0.0036764940996496798,-0.005930139164797382,-0.00020382501634185138,0.006080410282719437,-0.0008,-0.002291613562669831
2010-10-08,-0.0015952196718084578,0.009696792395956532,0.002565624000927817,-0.003092998114018226,0.005879118207464988,-0.0005401904698821009,0.0,0.009646239289451162
2010-10-11,0.0014032694798995148,0.0019934505814686084,0.0001961372195500483,-0.00019981562600907194,0.0018509398921983339,0.0,0.0,0.0019969528360265026
2010-10-12,-0.010313819002159089,-0.004165722029385212,0.009420329806058938,0.0014656295196496182,0.007815583902271574,0.0,0.0,0.005501279654782977
2010-10-13,-0.0013384221460981491,0.018473440345429477,0.015896401805563176,0.00852607392216658,0.0039150360968801525,0.0,0.0,0.013567417360649635
2010-10-14,-0.018026703020973003,-0.009286331268977904,-0.0026052501388656615,-0.009341912979526223,-0.005139381286595199,0.0,0.0,-0.005597586624142991
2010-10-15,-0.013610787552896917,-0.001593568242317679,-0.0012037285543280186,0.0043133385928284815,-0.005131101369005703,0.0,0.0,0.002566433389237646
2010-10-18,0.013206243400574648,0.004018282798839222,0.018184595346110503,0.00930444114968086,0.007294823739735468,0.0,0.0,0.009376931003842558
2010-10-19,0.006134721065479053,-0.02586177058252177,-0.0189631226585475,0.005138777681048973,-0.01767664839185153,0.0,0.0,-0.02488587188833243
2010-10-20,5.67169472406116e-05,0.013313932775494966,0.03389341728105825,0.0011676417344828453,0.011395007892707271,0.01669450969304077,0.0,0.01792093481491105
2010-10-21,-0.013272820044273543,-0.006765041210396225,-0.0034068762425603955,-0.011585602891391383,-0.006429786875805828,0.004086340001146789,0.0,0.003431620093996388
2010-10-22,0.003084526584896381,0.006557786905399809,0.0006831433229666547,0.004808282999587485,0.010159895014866397,0.008795624447963737,0.0,0.003767833620422185
2010-10-25,0.0016388094002289112,0.014567830114138081,0.0019263149356640841,0.009742528606753955,0.003412396185903687,-0.0005201124592316307,0.0,0.0039557509325205045
2010-10-26,-0.018568920260472025,0.0001360532919709063,0.0028839072594500884,0.0011227664299170495,-0.00044255257582525903,0.0,0.0,0.0003935159196776973
2010-10-27,-0.013678450846974293,-0.012971455541894062,-0.005502565869231326,-0.010740990224060987,0.008510324060305012,0.0,0.0,-0.004521735327712369
2010-10-28,0.00826177639295646,0.01155225428356671,-0.0012769448047037382,0.008676041477413758,-0.000792616610458317,0.0,0.0,0.0011859868400243207
2010-10-29,0.011755052766736218,0.0053124291669175575,-0.0012771731674024766,0.004617712867978529,0.0002346681732506936,0.0,-0.002203625895167848,0.0003945909589025008
2010-11-01,-0.0035869450275267476,0.0037625210824052554,0.004024536994863165,0.008173131548140209,0.0026861356430974564,0.0,0.006367768874850688,0.0005942893934776035
2010-11-02,0.011348977400785804,0.014957873972165551,0.01061998975457606,0.014288369306259934,0.006165770948372218,0.0,0.027083396814589378,0.01315000176629323
2010-11-03,-0.007246173401915029,0.00648188302521894,0.007911036841008842,-0.0045083036814163825,0.009347796043213771,0.0,0.01611328095572495,0.007486363300673378
2010-11-04,0.015087861467206495,0.03471228615687989,0.01953999668600974,0.025849447135216305,0.02525449593803218,0.0,0.03978353620389663,0.031862914952320014
2010-11-05,-0.01495511064092315,0.00040841524420563225,0.0003987283856541768,-0.0013816245045428265,0.009662956291303286,0.0,-0.0008,0.006766145076281502
2010-11-08,0.0016016584148520114,0.006729907274603728,0.0031239076061825035,0.002413052891922668,-0.0030210082109134147,0.0,0.0,-0.0031777915114842735
2010-11-09,-0.023084105179206046,-0.026314770865070253,-0.005245975920882719,-0.02152167030225062,-0.01368867430570405,0.0,0.0,-0.014390846605211137
2010-11-10,0.005632127271403438,0.015137865583251735,0.002852553750572899,0.002591743725990396,0.010768399906418579,0.004683570207938218,0.0,0.007608424957245451
2010-11-11,-0.0017226141385523225,-0.003485399855234429,-0.0219158918202227,-0.0006707447742533609,-0.00885204569928223,-0.02005659910701968,0.0,-0.00721164970451841
2010-11-12,-0.013518322021315383,-0.04389784412455485,-0.0172420503595706,-0.008372074014992003,-0.014055787375834313,-0.015880775349234464,0.0,-0.02196437258081563
2010-11-15,-0.018354025614574058,-0.018179883533549938,-0.0099508489209908,-0.017309860221029323,-0.006704811407913315,-0.011132158125383804,0.0,-0.002745460851710983
2010-11-16,0.0012668108677746223,-0.024197625720083805,-0.01733612449045667,-0.005453737532631152,-0.0066277750208379674,-0.039253824598160396,0.0,-0.027734797651697222
2010-11-17,-0.005280556578557664,-0.000614236669592234,-0.0011781184239792915,0.0010118293078152452,-0.00687680575106404,0.00194263004847266,0.0,0.00020954379445595287
2010-11-18,0.004880491755816539,0.018807363215448295,0.022130759227057328,0.0040675790287404675,0.007221284377488987,0.03579731209971966,0.0,0.025818413607051796
2010-11-19,0.0015832009335539526,0.0019760492028718132,0.01927226636435624,0.005305867036262427,-0.0013726198751739397,0.012679419671603033,0.0,0.0040500971741295735
2010-11-22,0.0109942424726236,0.011675154592706667,-0.003730863621084837,0.002209094243578058,0.003386866929109586,0.012873007769808873,0.0,-0.0011288607827847452
2010-11-23,0.005896240967161354,-0.014569686060477937,-0.021313068494472034,-0.002451847950427267,0.0017985211371207926,-0.0005427988445539657,0.0,-0.023363905886881853
2010-11-24,-0.012533874384699021,0.012693649136547313,0.019215610559795544,0.020303870199530307,0.0032459916244837674,0.028475844370038257,0.0,0.023669099215790974
2010-11-26,-0.0011636642980193993,-0.00685080977795343,-0.0120450016115416,-0.006543138512188109,-0.001846930171380741,-0.017435067829218873,0.0,-0.01676093769750437
2010-11-29,0.005647408576020871,0.000532981489236793,0.00550150624612941,0.010084671435060515,0.008288086796308831,0.001236000882810556,0.0,-0.00046464942409275514
2010-11-30,0.009152143795700545,-0.007591510013484565,-0.004044080042248956,-0.021179967640733925,-0.0013312500697444554,-0.025116038452852964,-0.03859602983754022,0.0
2010-12-01,-0.013547899054397686,0.014606697631595745,0.029607613921354924,0.04174456734285243,0.003522116528223966,0.04671645296044668,0.0617668357898796,0.0
2010-12-02,-0.0034993275801465953,0.010223579897644228,0.01562670055305242,0.024959322234733603,0.0029129804020164205,0.025147770038712998,0.03052895209909335,0.0
2010-12-03,0.011946517055954764,0.009425000677576253,0.005461875280991514,0.004956058285225909,0.010184470436842325,0.005692608833737361,0.0064388979945168255,0.0
2010-12-06,0.011876842124201452,0.0050600533268044005,0.0033339130708629375,-0.0012058411917729235,0.004527285133769011,-0.0004272856159766716,-0.0001498363350518518,0.0
2010-12-07,-0.0309802061131507,-0.015373327034535278,-0.0011286595789003866,-0.008015123511328928,-0.015955087579765968,0.0,-0.0005686086992204593,0.0
2010-12-08,-0.01727972411201081,-0.006290241643015694,0.009106340390405367,-0.011188122301278856,-0.006099198738999662,0.013803812109243923,0.0,0.0
2010-12-09,0.00469553130693697,0.001193670155448974,0.0024120433457937556,0.004621600964997582,0.0017872958642783194,0.0037379541944605453,0.0,0.0
2010-12-10,-0.009432969047531561,0.000997549003633834,0.0009033695296124411,0.004653360007979203,-0.005240095044431984,0.001387323415932576,0.0,0.0
2010-12-13,0.006598154563133639,0.0027518596747827086,-0.006267451408466601,0.0029118874137004478,0.004583590011619019,-0.0004111801405549596,0.0,0.0
2010-12-14,-0.011669589554806573,-0.007226458227232602,-0.008586922560326948,-0.005814173843211395,-0.004170974512675829,0.0,0.0,0.0
2010-12-15,-0.00951265129430366,-0.012457912392773437,-0.01039400316401593,-0.008956447477234085,-0.006856133028454735,-0.011816626645466262,0.0,0.0
2010-12-16,0.0009780411762540123,0.0028129059040213037,0.006102699086381561,0.003613014582580053,0.00269400220774519,0.005135486676673519,0.012031765880150614,0.0
2010-12-17,0.003081373918958502,0.006611894854067328,0.007118536972751694,0.0070841550055491,0.005262213485608914,0.006420897321059859,0.004360600894500173,0.0
2010-12-20,0.004413754757995581,0.002691087041198083,-0.004034536931799426,0.003287596360434,0.002479634513997471,-0.00027312132835870316,0.0011050340088718013,0.0
2010-12-21,0.004875489300587856,0.007445329896087456,0.007888628452308408,0.020223206449333002,0.004152829083430841,0.020751290901686772,0.013842332179639257,0.0
2010-12-22,-0.0006789635791691625,-0.000844786463987346,0.00037586036958766716,0.010896653358021147,-0.00012055575803058859,-0.0004080674773309335,-0.0007038619551427206,0.0
2010-12-23,-0.004211933867445455,-0.004565779734370095,-0.0033255909418363283,-0.006554452258781855,-0.0035184357739604967,0.0,-0.004425948805748204,0.0
2010-12-27,0.0018218867039899564,0.003313193008925435,0.001197006477921323,0.0017368936335621886,0.0026069234756996916,0.003055751915180786,0.0024485731203635853,0.0005513829821835643
2010-12-28,0.009243658880897674,0.0005046156767929903,-0.005134684688564288,-0.002543330272679005,0.0014086086106225334,-0.000541433286130512,-0.0018928944965246905,0.0015877924978256112
2010-12-29,0.003925605499487901,0.007467016646114755,0.009155477428318756,-0.00038350785434534225,0.0068213157400945894,0.0019266059519105737,0.0030258609422182023,0.001234234909587968
2010-12-30,-0.005403415525731244,-0.0027512070444400145,0.001795007988102373,-0.007908351458846136,-0.003127667237831417,-0.003297532370331663,-0.004615746139659657,-0.00212067093816929
2010-12-31,0.005261080397974609,0.004175600329917949,0.0008951288143819732,0.007881481428387807,0.00609704663224614,0.001284952724689169,-0.004920830364496343,0.0010699920700804658
