Date,VANGUARD,ORION,HELIOS,PAA,TREND,RPAR_CF,MREV,CALENDAR,ML
2005-02-11,0.015205886351948405,0.0,0.018094536058947192,0.013306261968219735,0.009798227662898134,0.0,0.0,0.0,0.0
2005-02-14,0.004593944269589559,0.0,0.005445798236834627,0.0026378418494405744,0.003012943531350676,0.0,0.0,0.0,0.0
2005-02-15,0.006622485654953164,0.0,0.007743973483432907,0.0024469094684301898,0.0025605773147331728,0.0,0.0,0.0,0.0
2005-02-16,-0.0038622224337481166,0.0,-0.004444465419617469,-0.005682535747206946,-0.006001484340352853,-0.003553209536320056,0.0,0.0,0.0
2005-02-17,-0.013885994548081287,0.0,-0.015897967902518764,-0.00601804113109068,-0.016229185869576588,0.009742740804959071,0.0,0.0,0.0
2005-02-18,-0.003449850031076999,0.0,-0.0038568390156370268,0.0008698832154782051,0.000786463799590603,0.0008012112620108258,0.0,0.0,0.0
2005-02-22,-0.01293618720220494,0.0,-0.014269985622119659,-0.010726588247784762,-0.019435933006162164,0.038227638187265045,0.0,0.0,0.0
2005-02-23,0.0013435999163052804,0.0,0.001468263909368293,0.007882674709238233,0.0024901438108284693,-0.007020462380596726,0.0,0.0,0.0
2005-02-24,0.013145672565066721,0.0,0.014306305023181727,0.009633618859709803,0.009443774163157784,-0.0042803071704267115,0.0,0.0,0.0
2005-02-25,0.0057613391192774775,0.0,0.006261213034640281,0.016355563390634712,0.014484201702206892,0.007711751959654345,0.0,0.0,0.0
2005-02-28,-0.010921674206074048,0.0,-0.01186040017595133,-0.006595434456233965,-0.012014371260228019,0.001244333585625812,0.0,0.0,0.0
2005-03-01,0.01112690748013371,0.0,0.012045219475127603,0.0069516623453449305,0.016020279261136035,-0.014383018362872146,0.0,0.0,0.0
2005-03-02,-0.0006448461605392158,0.0,-0.0006713055835558734,-0.011197336511765476,-0.011301530713366386,0.0012481102901538144,0.0,0.0,0.0
2005-03-03,-0.008651732863830908,0.0,-0.008937177695315157,0.0005239742123547668,-0.003406786909747391,-0.013087999794992533,0.0,0.0,0.0
2005-03-04,0.00606655825980388,0.0,0.006242573789527358,0.013742546611798934,0.007280612966289442,0.018942994210192632,0.0,0.0,0.0
2005-03-07,0.014856653155632712,0.0,0.015262950227719995,0.0035974120597204503,0.012955998456580416,0.004009305161055909,0.0,0.0,0.0
2005-03-08,-0.010677570899377159,0.0,-0.010687873708367303,-0.005388638505091696,-0.01222515465184479,0.02562470291549057,0.0,0.0,0.0
2005-03-09,-0.003117708275101048,0.0,-0.0031291053625819368,-0.010351564746614531,-0.003993587397999086,-0.0005942388840622925,0.0,0.0,0.0
2005-03-10,-0.0014540709812716917,0.0,-0.0014658096061464108,-0.0023091230334365263,-0.006273562394170637,0.0080380352784446,0.0,0.0,0.0
2005-03-11,-0.009743593719111458,0.0,-0.009755599589513764,-0.008170164962751653,-0.018560266548880437,0.010267139560996785,0.0,0.0,0.0
2005-03-14,0.004711138388992023,0.0,0.004699576194122871,-0.0013956610506778379,-0.00556279385760074,-0.018145999830143977,0.0,0.0,0.0
2005-03-15,-0.008456860235236176,0.0,-0.008468816210692686,-0.018180236857110323,-0.016460513169952493,0.0012227457462508085,0.0,0.0,0.0
2005-03-16,-0.00031300557651286944,0.0,-0.011884063511793485,-0.010134284656031963,-0.0001755622461761613,0.011208081879034992,0.0,0.0,0.0
2005-03-17,0.0,0.0,0.0024768665771796347,0.020311796620448953,0.0,-0.02225705807328382,0.0,0.0,0.0
2005-03-18,0.0,0.0,-0.005708793436746091,-0.005102289675143197,0.0,0.0030547949074772873,0.0,0.0,0.0
2005-03-21,0.0,0.0,-0.00027519337812121177,-0.015576253596528344,0.0,-0.036594818402931106,0.0,0.0,0.0
2005-03-22,0.0,0.0,0.0,-0.02010611547274641,0.0,-0.0205623873321662,0.0,0.0,0.0
2005-03-23,0.0,0.0,0.0,-0.01351321973620712,0.0,-0.010639540851435522,0.0,0.0,0.0
2005-03-24,0.0,0.0,0.0,-0.0012203858581711917,0.0,-0.0014774792326285823,0.0,0.0,0.0
2005-03-28,0.0,0.0,0.0,0.006900103614253862,0.0,0.0064303406361904064,0.0,0.0,0.0
2005-03-29,0.0,0.0,0.0,-0.026458626955054628,0.0,0.0007422021314437299,0.0,0.0,0.0
2005-03-30,0.0,0.0,0.0,0.023045914036998023,0.0,0.002038933644599506,0.0,0.0,0.0
2005-03-31,0.0,0.0,0.0,0.010188871870125325,0.0,0.008975935785367746,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,0.0053301803689769405,0.0,-0.010954998929631357,0.0,0.0,0.0
2005-04-04,0.0,0.0,0.0,0.0019347998026985156,0.0,-0.0036200143874089786,0.0,0.0,0.0
2005-04-05,0.0,0.0,0.0,-0.00032643741652385334,0.0,0.006594358855409131,0.0,0.0,0.0
2005-04-06,0.0,0.0,0.0,0.013080526556722491,0.0,0.008232463357749218,0.0,0.0,0.0
2005-04-07,0.0,0.0,0.0,0.009617750727259924,0.0,0.004498625822741836,0.0,0.0,0.0
2005-04-08,0.0,0.0,0.0,-0.00456674698162644,0.0,-0.009005632189947,0.0,0.0,0.0
2005-04-11,0.0,0.0,0.0,-0.009106179483583225,0.0,0.0028759724364717785,0.0,0.0,0.0
2005-04-12,0.0,0.0,0.0,0.011760868700676419,0.0,0.00696692826224433,0.0,0.0,0.0
2005-04-13,0.0,0.0,0.0,-0.018801635655421055,0.0,-0.011753697499314257,0.0,0.0,0.0
2005-04-14,0.0,0.0,0.0,-0.023992789125406543,0.0,-0.028645705486958006,0.0,0.0,0.0
2005-04-15,0.0,0.0,0.0,-0.02345414388228864,0.0,-0.013136672369821125,0.0,0.0,0.0
2005-04-18,0.0,0.0,0.0,0.0041039994921960995,0.0,0.009428226184179461,0.0,0.0,0.0
2005-04-19,0.0,0.0,0.0,0.012166416031430366,0.0,0.020759308697353873,0.0,0.0,0.0
2005-04-20,0.0,0.0,0.0,-0.01867038698979952,0.0,-0.01133260525670673,0.0,0.0,0.0
2005-04-21,0.0,0.0,0.0,0.026270969548515283,0.0,0.0134930632758691,0.0,0.0,0.0
2005-04-22,0.0,0.0,0.0,-0.006095419216662377,-0.00970144034074919,0.0008259907169583277,0.0,0.0,0.0
2005-04-25,0.0,0.0,0.0,0.01107404814315731,-0.0002269028266415847,0.006140129393734506,0.0,0.0,0.0
2005-04-26,0.0,0.0,0.0,-0.002519441027502798,-0.008866889633269287,-0.003964682288679953,0.0,0.0,0.0
2005-04-27,0.0,0.0,0.0,-0.008471779097856175,-0.007606024819816918,-0.0020128483211343507,0.0,0.0,0.0
2005-04-28,0.0,0.0,0.0,-0.007490557108662604,-0.00022220500505142359,-0.005501975617087359,0.0,0.0,0.0
2005-04-29,0.0,0.0,0.0,0.01606693677921274,0.0,0.011814624468515444,0.0,0.0,0.0
2005-05-02,0.0,0.0,0.0,0.0030886961887249525,0.0,-0.0040973595542996245,0.0,0.0,0.0
2005-05-03,0.0,0.0,0.0,-0.004550554211275361,0.0,0.0008238968765366466,0.0,0.0,0.0
2005-05-04,0.0,0.0,0.0,0.0156652917955538,0.0,0.0002683671470042006,0.0,0.0,0.0
2005-05-05,0.0,0.0,0.0,0.002520661652077347,0.0,0.0013550696617987868,0.0,0.0,0.0
2005-05-06,0.0,0.0,0.0,0.001959146731363216,0.0,-0.012661316764669835,0.0,0.0,0.0
2005-05-09,0.0,0.0,0.0,0.0016272723299500353,0.0,0.004457856687350897,0.0,0.0,0.0
2005-05-10,0.0,0.0,0.0,-0.013151433057086125,-0.018353603187732086,0.00039318823447376017,0.0,0.0,0.0
2005-05-11,0.0,0.0,0.0,0.002994494800140936,-0.00021446862184013485,0.005579376352247888,0.0,0.0,0.0
2005-05-12,0.0,0.0,0.0,-0.013992428231825076,0.0,-0.01122105535063127,0.0,0.0,0.0
2005-05-13,0.0,0.0,0.0,-0.0035074452069975295,-0.008395959619491977,-0.001663288422099154,0.0,0.0,0.0
2005-05-16,0.0,0.0,0.0,0.0030140147335051383,0.009317178786388346,0.0029396461001464074,0.0,0.0,0.0
2005-05-17,0.0,0.0,0.0,0.006455301101619092,0.0001258126135802306,0.004924983624716973,0.0,0.0,0.0
2005-05-18,0.0,0.0,0.0,0.007186503328129403,-0.0002092496629263789,0.0125198968468358,0.0,0.0,0.0
2005-05-19,0.0,0.0,0.0,0.00968108567034744,0.002645087318599747,-0.0007756188578255554,0.0,0.0,0.0
2005-05-20,0.0,0.0,0.0,0.001473181691602382,0.002367999542538808,-0.005403555373647634,0.0,0.0,0.0
2005-05-23,0.0,0.0,0.0,0.0015855940696799797,0.010902337328216221,0.007855677060488321,0.0,0.0,0.0
2005-05-24,0.0,0.0,0.004226730191236827,-0.010228683265194213,0.005159055143090132,0.002242651979967202,0.0,0.0,0.0
2005-05-25,0.0,0.0,-0.006448759876823695,-0.009184078381536771,-0.015349987426654351,-0.0033028082708830703,0.0,0.0,0.0
2005-05-26,0.0,0.0,0.014946966127049044,-0.0032052386744952604,0.031220751849707313,-0.0003045339203125746,0.0,0.0,0.0
2005-05-27,0.0,0.0,0.0006564829923717541,0.003733280349245323,0.004971760412111355,0.004550863794879655,0.0,0.0,0.0
2005-05-31,0.0,0.0,-0.005232622855079805,0.0076456779258126575,-0.01780853041985944,0.0013723289803449818,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.012073653331133971,0.008322409374207957,0.02839220346618668,0.011175439549585876,0.0,0.0,0.0
2005-06-02,0.0,0.0,0.010411003318599676,-0.002626583311164117,0.01138125545362388,0.012331009829386064,0.0,0.0,0.0
2005-06-03,0.0,0.0,-0.021867030280718958,5.8875876717271516e-05,-0.030272293721510808,-0.007677956565423058,0.0,0.0,0.0
2005-06-06,0.0,0.0,0.00025584402226119796,0.00541586507280895,0.0076733846930096584,0.008257769912212257,0.0,0.0,0.0
2005-06-07,0.0,0.0,-0.012734016036067441,0.006154446767737429,-0.015992101815744172,0.004587408041349372,0.0,0.0,0.0
2005-06-08,0.0,0.0,-0.0033131939742135907,0.0029450186335549505,-0.0036018292079535693,-0.005409474914563372,0.0,0.0,0.0
2005-06-09,0.0,0.0,0.009407060599951556,0.0006814796771640305,0.015325627580330499,0.0007713146744104496,0.0,0.0,0.0
2005-06-10,0.0,0.0,-0.015948708235818343,-0.0015626025777187576,-0.013180308020872923,-0.004355117319894221,0.0,0.0,0.0
2005-06-13,0.0,0.0,0.007052523392777843,0.0033433069206648346,0.007202569089946646,-0.00017034370176490703,0.0,0.0,0.0
2005-06-14,0.0,0.0,-0.0061021023279789754,0.005995296010627879,-0.006412704399719574,-0.006622169998476544,0.0,0.0,0.0
2005-06-15,0.005630798339165622,0.0,0.0046518685956440375,0.0033648334959645878,0.01242188661781097,0.004598986480443285,0.0,0.0,0.0
2005-06-16,0.010453029113535184,0.0,0.007818541676421265,0.0036642315851889143,0.015042346539015358,0.020105176465562178,0.0,0.0,0.0
2005-06-17,0.0001082831307299692,0.0,5.998218931735355e-05,0.008786269821511553,0.0123249550184754,0.00781903217549302,0.0,0.0,0.0
2005-06-20,-0.0001563492063494376,0.0,-0.00013849206349209053,-0.0038907047651444656,-0.009418994680320517,0.0009167368736518362,0.0,0.0,0.0
2005-06-21,-0.0012133210269700268,0.0,-0.0009312209289578655,-0.005261956299930865,0.001766407797981153,0.004331314203607377,0.0,0.0,0.0
2005-06-22,-0.002269519647491447,0.0,-0.0017233698943487363,0.0029984296087705743,0.008505782997772965,-0.0017701572833698546,0.0,0.0,0.0
2005-06-23,-0.022373194838533728,0.0,-0.016801126287630364,-0.008255441522942273,-0.03209700223022856,-0.005733382590003346,0.0,0.0,0.0
2005-06-24,-0.022620966638285944,0.0,-0.016986955137444693,-0.00232056254079127,-0.01632821717133872,-0.010355603100760336,0.0,0.0,0.0
2005-06-27,-0.0093536338106468,0.0,-0.007036455516715223,0.0019883700822756344,0.004709455655503437,0.001435472650534446,0.0,0.0,0.0
2005-06-28,0.018865229718050935,0.0,0.014127692129807912,0.0051160626098612095,0.0061120009967963575,-0.004261851867533116,0.0,0.0,0.0
2005-06-29,-0.004463528257540483,0.0,-0.003368876351885486,-0.0011437822312826199,-0.0012486605793417082,0.00203619010156719,0.0,0.0,0.0
2005-06-30,-0.01580281675323314,0.0,-0.011873342723654978,-0.0012773161980772143,-0.007888191759194406,-0.010401574865629445,0.0,0.0,0.0
2005-07-01,-0.0028826582290198965,0.0,-0.0021854063701777227,0.004958614990616993,0.003637396486297033,-0.017025136976535276,0.0,0.0,0.0
2005-07-05,0.020524855084480098,0.0,0.015370228614947412,0.007096078328426703,0.010067182432719608,-0.0032040700055914507,0.0,0.0,0.0
2005-07-06,-0.009865055624131647,0.0,-0.007422204416511424,-0.003179030807875402,-0.010095370617633461,-0.002560866712793317,0.0,0.0,0.0
2005-07-07,0.006874661977693375,0.0,-0.0004,0.0015666840410754705,0.0038182654904952485,0.006150112235921774,0.0,0.0,0.0
2005-07-08,0.0381513546766854,0.0,0.0,0.011516795961928858,0.016202263709006934,0.002517668699592869,0.0,0.0,0.0
2005-07-11,0.01836787964543518,0.0,0.0,0.011606982210396296,0.02329272485523653,0.008319122519637961,0.0,0.0,0.0
2005-07-12,0.009278478962629233,0.0,0.0,0.005017974696391267,0.01234100184692879,-0.0010305795123706446,0.0,0.0,0.0
2005-07-13,0.004535560557796803,0.0,0.0,-0.0030585625712468926,0.005552372034578374,-0.0061128797487355726,0.0,0.0,0.0
2005-07-14,0.01963138614107174,0.0,0.01430012690739131,-0.005380373529296149,0.015981525889223986,-0.008374899516537884,0.0,0.0,0.0
2005-07-15,0.006024228392889741,0.0,0.004494758596254478,0.0028270096698417933,0.0012948199503563485,0.004757169853645752,0.0,0.0,0.0
2005-07-18,-0.008391723408474827,0.0,-0.006317205254768921,0.00013697398910041635,-0.009218473070392875,-0.011057408981372426,0.0,0.0,0.0
2005-07-19,0.023071848852165733,0.0,0.017280473940711638,0.012118626334411362,0.01930141309431606,0.005263157996406344,0.0,0.0,0.0
2005-07-20,0.01412795023404878,0.0,0.01057254997712409,0.007978540669008792,0.006848884186022909,0.013704961558751266,0.0,0.0,0.0
2005-07-21,0.000342338733830605,0.0,0.00023334135196029226,-0.016956972153414775,-0.006461702013017755,-0.012428742921731694,0.0,0.0,0.0
2005-07-22,-0.0026696285528982756,0.0,-0.002047347412540812,0.006069780213584659,0.0028108254620373575,0.012223535779051976,0.0,0.0,0.0
2005-07-25,-0.007668930383130183,0.0,-0.005854998122171717,-0.003677174577869793,-0.009285614905488954,-0.004666696101115874,0.0,0.0,0.0
2005-07-26,0.007360285240830237,0.0,0.005582355775870407,0.017515468312125387,0.0122453133760567,-0.002862494762910684,0.0,0.0,0.0
2005-07-27,0.014709381612552742,0.0,0.01126781892135753,-0.00519071093549553,0.009671761367514336,0.005534051063398632,0.0,0.0,0.0
2005-07-28,0.009158957811752619,0.0,0.0070277080928383695,0.009259690302513385,0.014079264716612576,0.019005099989310464,0.0,0.0,0.0
2005-07-29,-0.016029841267872713,0.0,-0.012548751882079323,-0.001003772362251788,-0.010153779694221102,-0.013185038210962828,0.0,0.0,0.0
2005-08-01,0.003207559611194308,0.0,0.0024955602625862383,-0.0021979644699173465,0.0070215576970324685,0.002084364908710448,0.0,0.0,0.0
2005-08-02,0.019949937313960213,0.0,0.0161107884533761,0.021305798026733706,0.020921334265191667,0.002892572580570868,0.0,0.0,0.0
2005-08-03,-0.0010884218976115096,0.0,-0.0009054292232392736,-0.007257358232505538,0.0007976471231214311,0.013762982528285733,0.0,0.0,0.0
2005-08-04,-0.017706470467026315,0.0,-0.014760008762617405,-0.02210569873010474,-0.020125402934209707,-0.006608070464681699,0.0,0.0,0.0
2005-08-05,-0.008779346708894816,0.0,-0.007341563480854241,-0.024322804091207177,-0.027701389970616146,-0.014581162543088338,0.0,0.0,0.0
2005-08-08,-0.01294582758883251,0.0,-0.011174243089735858,-0.024202774726336567,-0.005880318091476277,-0.008283982652758357,0.0,0.0,0.0
2005-08-09,0.0112802114510726,0.0,0.009794943168318193,0.007597862616580576,0.0196357148079921,0.006953546958185073,0.0,0.0,0.0
2005-08-10,-0.014743111234036217,0.0,-0.013084893395299946,0.0015886027539535785,-0.005511444858824233,0.007271600541612345,0.0,0.0,0.0
2005-08-11,0.013572190307541468,0.0,-0.0004,0.010266878235371587,0.00116719216560079,0.025564655085335553,0.0,0.0,0.0
2005-08-12,-0.00930035016686907,0.0,0.0,-0.01045795470302775,-0.009174339000847432,-0.007702042085528294,0.0,0.0,0.0
2005-08-15,0.009750110532290796,0.0,0.0,0.010093314085861508,0.007188325004369505,-0.00046679084618980683,0.0,0.0,0.0
2005-08-16,-0.026117422183756463,0.0,0.0,-0.021336010281046935,-0.01867393986161438,-0.007957760412418592,0.0,0.0,0.0
2005-08-17,0.009282434945258392,0.0,0.0,0.00048126688585592897,0.00014676045636136397,-0.01607437215604164,0.0,0.0,0.0
2005-08-18,-0.0077977185006791174,0.0,0.0,-0.02329518496292384,-0.00984436772698031,-0.0023083272442770025,0.0,0.0,0.0
2005-08-19,-0.0008954698393142533,0.0,0.0,-0.0026142086029781507,-0.002137418563694427,-0.0026527755556526385,0.0,0.0,0.0
2005-08-22,0.0006271151633625387,0.0,0.0,0.011032337191531292,0.006493456929146,0.0021609584434677982,0.0,0.0,0.0
2005-08-23,-0.004297272413721759,0.0,0.0,-0.014514430613454619,-0.005061905088608448,-0.0013409479126215637,0.0,0.0,0.0
2005-08-24,-0.008870680872155978,0.0,0.0,-0.014536661531468579,-0.007133837348029765,-0.016328836196323977,0.0,0.0,0.0
2005-08-25,0.0033041012934278456,0.0,0.0,0.010683303350687559,-0.00014478443057435353,0.008026152614140023,0.0,0.0,0.0
2005-08-26,-0.005036744004726722,0.0,0.0,0.0009193315185739058,0.0,-0.012058968949976549,0.0,0.0,0.0
2005-08-29,0.0112241837236093,0.0,0.0,0.006209038411128996,0.0,0.008846182301070685,0.0,0.0,0.0
2005-08-30,-0.005369194772541551,0.0,0.0,-0.008222748807135496,0.0,-0.02091623159262513,0.0,0.0,0.0
2005-08-31,0.013255019962922311,0.0,0.0,0.01121340998819897,0.0,0.02517936656754588,0.0,0.0,0.0
2005-09-01,-0.002332913235356389,0.0,0.0,0.013392998831000907,0.0,0.007941608303766669,0.0,0.0,0.0
2005-09-02,-0.00556808951974519,0.0,0.0,0.002394739837310132,0.0,-0.0006873350231393834,0.0,0.0,0.0
2005-09-06,0.02059225524762091,0.0,0.0,0.006778046545031797,0.01934386149376194,0.004481543359532063,0.0,0.0,0.0
2005-09-07,0.0023705276489897034,0.0,0.0,-0.0002757121215626058,-0.0007157031899354211,-0.005694836806381458,0.0,0.0,0.0
2005-09-08,-0.00047969427736786757,0.0,0.0,-0.004441778444454092,-0.002795769434350151,0.0020011347582617927,0.0,0.0,0.0
2005-09-09,0.007444785167241564,0.0,0.0,0.01042950002753992,0.00983838762053065,0.013504652804183063,0.0,0.0,0.0
2005-09-12,0.0036398867626909024,0.0,0.0,-0.0004957872141808803,-0.000786689079400191,-0.006902038933083583,0.0,0.0,0.0
2005-09-13,-0.0035212686192185425,0.0,0.0,-0.011327213099295812,-0.010169174124252662,-0.005641259217901234,0.0,0.0,0.0
2005-09-14,-0.00040521076583569486,0.0,0.0,-0.002439776889895868,-0.007340780381359332,-4.398780391966781e-05,0.0,0.0,0.0
2005-09-15,0.0,0.0,0.0,0.002888212784220985,0.003361853171835323,-0.00021174385049269143,0.0,0.0,0.0
2005-09-16,0.0,0.0,0.0,0.008209676739490036,0.012377889333738349,0.0065820487347574355,0.0,0.0,0.0
2005-09-19,0.0,0.0,0.0,-0.0045250113053309175,-0.00851185516667678,0.005507905887493224,0.0,0.0,0.0
2005-09-20,0.0,0.0,0.0,-0.0025001293470089682,-0.005364249540791758,-0.005722704114594329,0.0,0.0,0.0
2005-09-21,0.0,0.0,0.0,-0.0061217019295225815,-0.0008872781599146156,0.012133950760597385,0.0,0.0,0.0
2005-09-22,0.0,0.0,0.0,-0.002266903803091622,-0.011879952993943987,-0.008258739116140645,0.0,0.0,0.0
2005-09-23,0.0,0.0,0.0,-0.00010570019260853454,0.00017880346088772455,-0.007221807879362292,0.0,0.0,0.0
2005-09-26,0.0,0.0,0.0,0.007911110100855812,0.007509568377278838,0.0010553800257883347,0.0,0.0,0.0
2005-09-27,0.0,0.0,0.0,-0.004468962479135656,-0.007409538911052018,-0.0037870437915742054,0.0,0.0,0.0
2005-09-28,0.0,0.0,0.0,0.0007101049628905178,0.005185367759580968,0.014553609257583297,0.0,0.0,0.0
2005-09-29,0.0,0.0,0.0,0.01711831066427245,0.012292621311864767,0.007354364660343149,0.0,0.0,0.0
2005-09-30,0.0,0.0,0.0,0.006740249142037135,-0.0007007164969621711,-0.006361613232383505,0.0,0.0,0.0
2005-10-03,0.0,0.0,0.0,0.0014686188621778498,-0.00035408778892004073,-0.014391001484164249,0.0,0.0,0.0
2005-10-04,0.0,0.0,0.0,-0.012297181494357608,-0.010987433179089087,-0.007151940865170911,0.0,0.0,0.0
2005-10-05,0.0,0.0,0.0,-0.0217177172260093,-0.01867813788928846,-0.009177459536749423,0.0,0.0,0.0
2005-10-06,0.0,0.0,0.0,-0.01724430805843783,-0.013426461317114667,0.005527013615472807,0.0,0.0,0.0
2005-10-07,0.0,0.0,0.0057558718772019795,0.006457592513752796,0.0010173686593790549,0.008312134107584985,0.0,0.0,0.0
2005-10-10,0.0,0.0,-0.008255920023626795,-0.00727939753077295,4.4248092399858185e-05,-0.00783051778706177,0.0,0.0,0.0
2005-10-11,0.0,0.0,-0.007303443589669167,-0.00012484250782263836,0.00012530062652000223,-0.002985484656991884,0.0,0.0,0.0
2005-10-12,0.0,0.0,-0.029437222957664322,-0.02157449560366725,-0.004392416849745479,-0.022790451896293414,0.0,0.0,0.0
2005-10-13,0.0056521485009461865,0.0,0.014980569831730683,-0.0019595451162520293,0.001358533644472939,-0.0015963593924846029,0.0,0.0,0.0
2005-10-14,-0.008666761950401286,0.0,0.006186931239937521,-0.0030689892493383944,-0.0018810849284264086,0.0040438006715881126,0.0,0.0,0.0
2005-10-17,0.017869063236275854,0.0,0.014308364141273233,0.007535436818482278,0.003850407138370841,0.008682475556658983,0.0,0.0,0.0
2005-10-18,-0.010191140558722205,0.0,-0.016361777650096387,-0.012802875576738842,-0.0022148059856613583,-0.01139322596919517,0.0,0.0,0.0
2005-10-19,-0.025055658491975535,0.0,0.015778184825890662,0.0043625852593971795,-0.005591304233778418,0.004597072159173992,0.0,0.0,0.0
2005-10-20,-0.013857861751015273,0.0,-0.021984595212521496,-0.019654727990878355,-0.005891325027297976,-0.016005200794412398,-0.0690648848143128,0.0,0.0
2005-10-21,0.01947956736045587,0.0,0.020890778848301816,0.015052557232477875,-0.0001589575301810826,0.01889182092192232,-0.0007,0.0,0.0
2005-10-24,-0.0048320360601443405,0.0,0.02068914157438656,0.010621913216288503,-0.001289201496053378,0.00200413817491313,0.0,0.0,0.0
2005-10-25,0.02330424354211179,0.0,0.008445776694261498,-0.004285135565546595,-0.006473514604992904,-0.0010257107277052621,-0.016043224091431017,0.0,0.0
2005-10-26,-0.004710968957903496,0.0,-0.010703597422154265,0.0006562316736297921,-0.00045290196828688456,-0.011056791479758648,0.002393633106341664,0.0,0.0
2005-10-27,0.008188412016984094,0.0,-0.025072184571319323,-0.008396659254640232,-0.0015987975026203116,-0.0012564343998517527,-0.030523620153646125,0.0,0.0
2005-10-28,0.0012080835600295633,0.0,0.012036335993745761,0.011283010344560526,0.011025258561941892,0.010561148847598244,-0.0007,0.0,0.0
2005-10-31,-0.027909136330952936,0.0,0.003911749661700992,0.00260575426186251,-0.005461434282087611,-0.007360485553779398,0.0,0.004882015911610704,0.0
2005-11-01,-0.023808931101676797,0.0,-0.015870628265804376,0.0032996691957312904,-0.002628343212544713,-0.007954736904979604,0.0,-0.0056004279457758654,0.0
2005-11-02,0.01321671912300803,0.0,0.028168621707290398,0.00914327095420682,0.0058437576202684405,0.007757253286817037,0.0,-0.0004,0.0
2005-11-03,-0.005620314617240045,0.0,0.018532204204918745,-0.000693094174267719,0.015200966428367808,-0.006177458185634137,0.0,0.0004052836705186861,0.0
2005-11-04,-0.01455713109339017,0.0,-0.004703259195680786,-0.003890097776695703,0.002697161962912748,-0.008628373524426865,-0.00975464814477604,0.006957960690276721,0.0
2005-11-07,0.00836338062307819,0.0,0.007019673866375698,0.0019314890835586962,0.005958898638113262,0.007267165686847344,0.00537679082289546,-0.0008,0.0
2005-11-08,0.004391432254150977,0.0,0.0030302872742319045,-0.0033599206654907512,-0.004729403605288215,0.0119465134559878,0.0028184506387954234,0.0,0.0
2005-11-09,0.020826613681882,0.0,0.013976186847103599,0.010884217791076305,0.007986476823286712,-0.001011857120311869,0.013325475530431079,0.0,0.0
2005-11-10,-0.0027084670831907976,0.0,0.013792183664710115,0.00010977179074414545,0.028366632212554102,0.016778264741284955,-0.0017181949218088867,0.0,0.0
2005-11-11,0.006583938600921156,0.0,0.01001982739093303,0.0022805028447032,0.004245924775368128,0.007218296587819176,-0.0002838434414945878,0.0,0.0
2005-11-14,-0.0030173226775173072,0.0,-0.0038241373137571665,-0.0010365008332184403,0.0022115697676237203,-0.010462953370656104,0.0,0.0,0.0
2005-11-15,-0.0031356001245873436,0.0,-0.005903303779144528,-0.007225246441233663,-0.011776150003150675,0.003922564617773321,0.0,0.0,0.0
2005-11-16,0.022559800009290153,0.0,0.030255503875721533,0.0013658852950450306,0.001735465842195673,0.026260265445092277,0.0,0.0,0.0
2005-11-17,0.02104905292266369,0.0,0.0312677705571976,0.012690927471511598,0.025414893130249534,0.01798317142269373,0.0,0.0,0.0
2005-11-18,0.002065174446649847,0.0,-0.007211447417670213,0.003705328152532152,0.009584505055569842,-0.0018922584263562918,0.013713148876795074,0.0,0.0
2005-11-21,0.009219931583833439,0.0,0.012003212573712401,0.002500452438432576,0.005271324316147961,0.012166530663906817,-0.00626221453775738,0.0,0.0
2005-11-22,0.007175103372232568,0.0,0.006667557068748931,0.004006904953702659,0.015879533363977245,0.007807758407780472,0.025318491967662084,0.0,0.0
2005-11-23,-0.0008015699490574817,0.0,-0.007448511528728428,0.008971285541832769,0.009813624738805631,-0.0014786894333455726,0.005714584489140741,0.0,0.0
2005-11-25,0.005266031318782282,0.0,0.008357828835381106,0.000607053892502767,0.005745053101803197,0.006688798563232134,0.010131320384013359,0.0,0.0
2005-11-28,-0.0016962878992053594,0.0,-0.005526926477997033,-0.005561904668658004,-0.011349017279013576,0.002807848792895193,-0.00034034618281201677,0.0,0.0
2005-11-29,-0.002847666838964199,0.0,-0.004856433583574125,-0.004886735936236665,-0.0045134981853748,-0.00943125379596915,0.0,0.0,0.0
2005-11-30,-0.011917917108470007,0.0,-0.013793914913764997,-0.005391156449601397,-0.007869672202512088,-0.014202481201949915,0.0,-0.02383236973546857,0.0
2005-12-01,0.029231474747975977,0.0,0.03787830609591399,0.015928641336083946,0.035717436605246136,0.019206272202262134,0.0,0.03564175909350675,0.0
2005-12-02,0.003828466051157173,0.0,0.004686888109436913,0.00039927123899599225,0.0010404319022447755,0.0027006334310537327,0.0,0.006482502893378261,0.0
2005-12-05,0.0008346694432419522,0.0,-0.0015241562443826459,0.002990401792763789,-0.00612720470218205,-0.0009405286227147153,-0.008013954926723335,-0.01421272284468883,0.0
2005-12-06,0.0036906910273691814,0.0,0.004651577010174554,0.002919896372498701,0.0031567866544524223,0.011866732770418574,-0.00831929272763473,-2.1333343661111837e-05,0.0
2005-12-07,0.004258258894398625,0.0,0.0035699623412974216,-0.009021022295655077,-0.007661935050493346,-0.0034592071741153005,-0.017026394753317214,-0.0008,0.0
2005-12-08,0.0024774590701738416,0.0,0.00018008351217090735,-0.004219762771556226,-0.007155125087920884,0.011605911095908385,0.008299740688627098,0.0,0.0
