Date,PX_VANGUARD,PX_ORION,PX_HELIOS,V3_SECTOR,V4_ML5,V6_SHORT_MR,CRYPTO
2004-03-01,0.01186072689420193,0.00802750579248429,0.0161600583638891,0.0,0.0,0.0,0.0
2004-03-02,-0.010716301771952937,-0.005130725737867603,-0.008926005364786934,0.0,0.0,0.0,0.0
2004-03-03,-0.005013283321778946,-0.0010884260730286974,-0.005246410677165073,0.0,0.0,0.0,0.0
2004-03-04,0.008488047410888695,0.0051346554612901425,0.007152515597298289,0.0,0.0,0.0,0.0
2004-03-05,-0.0032822837205365857,-0.0006688494573711028,2.3750245629051632e-05,0.0,0.0,0.0,0.0
2004-03-08,-0.021982146005643455,-0.012620006468612544,-0.015149353382492181,0.0,0.0,0.0,0.0
2004-03-09,-0.0029112694161944662,-0.002447981993140428,-0.004429093427428573,0.0,0.0,0.0,0.0
2004-03-10,-0.012335118817594578,-0.011733123281450486,-0.016854615420605186,0.0,0.0,0.0,0.0
2004-03-11,-0.008518465559346001,-0.009104804568664655,-0.014340310220285868,0.0,0.0,0.0,0.0
2004-03-12,0.017466604038774904,0.013180436414557998,0.012400117224810376,0.0,0.0,0.0,0.0
2004-03-15,-0.008433722979936416,-0.006470714648566274,-0.008818879506313538,0.0,0.0,0.0,0.0
2004-03-16,-0.000142131738793606,-9.999999999999999e-05,-0.00012157315875071846,0.0,0.0,0.0,0.0
2004-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-31,-0.0011326783313821607,0.00011529429642961243,0.0012883966542505591,0.0,0.0,0.0,0.0
2004-04-01,0.008661883888901946,0.007251980076801813,0.00871814578546599,0.0,0.0,0.0,0.0
2004-04-02,0.025955204710274783,0.0118035011662992,0.01749066686711799,0.0,0.0,0.0,0.0
2004-04-05,0.009396223620340982,0.005160643492057766,0.007760021369006617,0.0,0.0,0.0,0.0
2004-04-06,-0.012231041597571927,-0.0059463019040789005,-0.002426941081378441,0.0,0.0,0.0,0.0
2004-04-07,-0.0010856358726805267,-0.002532986904497667,-0.004890959759039537,0.0,0.0,0.0,0.0
2004-04-08,-3.891771490742784e-05,3.142752498275225e-05,0.001334449901990585,0.0,0.0,0.0,0.0
2004-04-12,0.00607984048632447,0.0036541016517918634,0.005100374252619768,0.0,0.0,0.0,0.0
2004-04-13,-0.01443796608854179,-0.012086850829879248,-0.012502549897447836,0.0,0.0,0.0,0.0
2004-04-14,0.0048187317150351835,-0.0020525316408822603,-0.008177572139095406,0.0,0.0,0.0,0.0
2004-04-15,-0.017478364373598138,-0.008914677057922787,-0.0102664192508017,0.0,0.0,0.0,0.0
2004-04-16,-0.001667111358607937,-7.235049986369525e-05,-0.0010567660187682918,0.0,0.0,0.0,0.0
2004-04-19,0.011616579420437517,0.005448234960442795,-0.00018773019702617754,0.0,0.0,0.0,0.0
2004-04-20,-0.02230481907507199,-0.01585661088817164,-0.011487518727518882,0.0,0.0,0.0,0.0
2004-04-21,0.008166490137997872,0.005827654084172721,-0.0050032722338550426,0.0,0.0,0.0,0.0
2004-04-22,0.02341941540510712,0.010557860289150173,0.0065703681454617685,0.0,0.0,0.0,0.0
2004-04-23,0.007193516427579569,0.002495985447879675,0.001110794760919247,0.0,0.0,0.0,0.0
2004-04-26,-0.006575455940796998,-0.005926175466067264,-0.005715474605046427,0.0,0.0,0.0,0.0
2004-04-27,-0.0017731285982498517,-0.0012182577773187557,0.004733470091911506,0.0,0.0,0.0,0.0
2004-04-28,-0.016625347645010915,-0.015310212736162555,-0.02125434575811277,0.0,0.0,0.0,0.0
2004-04-29,-0.01417540779805437,-0.015997160006199516,-0.02719417807818909,0.0,0.0,0.0,0.0
2004-04-30,-0.021827239511830833,-0.01662534443002058,-0.010091654565616842,0.0,0.0,0.0,0.0
2004-05-03,0.00829805834909763,0.006273382289230485,0.012821483314571948,0.0,0.0,0.0,0.0
2004-05-04,-0.0002634613802871888,0.008369497181076416,0.010142954323099857,0.0,0.0,0.0,0.0
2004-05-05,0.0,0.00384016450137629,0.0022809154175310845,0.0,0.0,0.0,0.0
2004-05-06,0.0,-0.00900892410486954,-0.012441870681549365,0.0,0.0,0.0,0.0
2004-05-07,0.0,-0.015038896514207579,-0.020123762810166868,0.0,0.0,0.0,0.0
2004-05-10,0.0,-0.01900183135136906,-0.03472165733898474,0.0,0.0,0.0,0.0
2004-05-11,0.0,0.011565585672321502,0.020944576105419256,0.0,0.0,0.0,0.0
2004-05-12,0.0,0.003907883635152006,0.002001973670495734,0.0,0.0,0.0,0.0
2004-05-13,0.0,-0.0005902900609183524,-0.0020081921034056636,0.0,0.0,0.0,0.0
2004-05-14,0.0,0.001971063916457849,-0.0084956770427701,0.0,0.0,0.0,0.0
2004-05-17,0.0,-6.283068783058399e-06,-0.006231135517560374,0.0,0.0,0.0,0.0
2004-05-18,0.0,-0.002463029870210668,-0.0008578082951406647,0.0,0.0,0.0,0.0
2004-05-19,0.0,-0.0007430057640112804,-0.0010542318731218336,0.0,0.0,0.0,0.0
2004-05-20,0.0,-0.00011351616362214505,0.0005586238435829048,0.0,0.0,0.0,0.0
2004-05-21,0.0,-0.00040199017160739514,0.0006665323603548176,0.0,0.0,0.0,0.0
2004-05-24,0.0,0.001886250285431046,0.003852404509784443,0.0,0.0,0.0,0.0
2004-05-25,0.0,0.0013964862314666906,0.005961214996728372,0.0,0.0,0.0,0.0
2004-05-26,0.0,-0.0014078595723381446,9.156350925671139e-05,0.0,0.0,0.0,0.0
2004-05-27,0.0,-0.001800530652447163,-0.0033563363469193493,0.0,0.0,0.0,0.0
2004-05-28,0.0,0.001003698206495688,0.0019468974648416213,0.0,0.0,0.0,0.0
2004-06-01,0.0,0.0013191233116906602,0.0008055652891829523,0.0,0.0,0.0,0.0
2004-06-02,-0.002456181799444081,0.0008808116115999094,-0.0006827073794580608,0.0,0.0,0.0,0.0
2004-06-03,-0.011772534845604544,-0.006616507611209167,-0.013817517529232649,0.0,0.0,0.0,0.0
2004-06-04,0.005789441764528559,0.00270783775652425,0.005635334611761075,0.0,0.0,0.0,0.0
2004-06-07,0.023725312112996555,0.012582243324421483,0.012833533689645009,0.0,0.0,0.0,0.0
2004-06-08,0.0013115947674589012,-0.0007495261424893633,-0.0021663969471671886,0.0,0.0,0.0,0.0
2004-06-09,-0.013676014216635864,-0.007444187967675209,-0.007868786498604742,0.0,0.0,0.0,0.0
2004-06-10,0.007061530650615702,0.0042061406085349565,0.006790610465118827,0.0,0.0,0.0,0.0
2004-06-14,-0.014043226047852214,-0.01045744122081585,-0.009733001292489888,0.0,0.0,0.0,0.0
2004-06-15,0.012734993071864948,0.007901977759072734,0.006796227377087824,0.0,0.0,0.0,0.0
2004-06-16,-0.0016247139457644386,-0.0011019292443975777,0.007388904555007853,0.0,0.0,0.0,0.0
2004-06-17,-0.00888383340255035,-0.004051075220340616,0.0028019955987732045,0.0,0.0,0.0,0.0
2004-06-18,0.0012757093583117831,0.0012649610646247034,0.0014950757885144124,0.0,0.0,0.0,0.0
2004-06-21,-0.007586486137129224,-0.0035069522899707955,-0.0023509797044670155,0.0,0.0,0.0,0.0
2004-06-22,0.013866924936802446,0.007382813860213425,0.004660628277664997,0.0,0.0,0.0,0.0
2004-06-23,0.011282294692457997,0.009246336306271696,0.006803231724598798,0.0,0.0,0.0,0.0
2004-06-24,-0.0017875044482438414,-0.0011000006730923736,-0.0009652323537734818,0.0,0.0,0.0,0.0
2004-06-25,0.006879962233018093,4.5951076147382475e-05,-0.0036236374080147226,0.0,0.0,0.0,0.0
2004-06-28,-0.0076342980035409985,-0.004656144472443927,-0.005078318865830445,0.0,0.0,0.0,0.0
2004-06-29,0.008576879997136739,0.0021997923550537606,-0.0003040569912740134,0.0,0.0,0.0,0.0
2004-06-30,0.00893553196006341,0.004783744440773174,0.004574684218674912,0.0,0.0,0.0,0.0
2004-07-01,-0.016834210667958757,-0.009177832645352393,-0.003105346770869901,0.0,0.0,0.0,0.0
2004-07-02,-0.005694054455857012,-0.003586704366318185,0.00271067682306724,0.0,0.0,0.0,0.0
2004-07-06,-0.02003844538736467,-0.010320550384878916,-0.002813479424731299,0.0,0.0,0.0,0.0
2004-07-07,0.0017841781575171083,0.0031063644752859867,0.0009298257320216653,0.0,0.0,0.0,0.0
2004-07-08,-0.010117710817157956,-0.0029157940946177795,-0.005633621349109622,0.0,0.0,0.0,0.0
2004-07-09,0.001233273193850089,0.0009263727926612323,0.0019220149969242208,0.0,0.0,0.0,0.0
2004-07-12,-0.003837211607151319,0.00020318732191610756,0.00042219961999624136,0.0,0.0,0.0,0.0
2004-07-13,-0.0013314056975972574,-0.00017158745397959546,-0.00036310669032981526,0.0,0.0,0.0,0.0
2004-07-14,-0.009349167121917275,0.0008266989824223061,0.0017436149975747774,0.0,0.0,0.0,0.0
2004-07-15,-0.0032559783115725196,0.0010182111877743167,-0.0026520878025708084,0.0,0.0,0.0,0.0
2004-07-16,-0.010702772236010879,0.0020077122847258115,0.004432620112809753,0.0,0.0,0.0,0.0
2004-07-19,-0.0019590718117154407,-0.0005686601011475981,-0.001349902627514181,0.0,0.0,0.0,0.0
2004-07-20,0.023478588507073364,-0.0005193403547143112,-0.0011126143840493711,0.0,0.0,0.0,0.0
2004-07-21,-0.028814875395937092,-0.0029869415093135934,-0.006404569535465095,0.0,0.0,0.0,0.0
2004-07-22,0.013599563462628495,0.0005159497558725097,0.0011125231668420936,0.0,0.0,0.0,0.0
2004-07-23,-0.017870472976796607,-0.0006329486429735113,-0.0013632332901187066,0.0,0.0,0.0,0.0
2004-07-26,-0.004101292851603167,-0.0014727557337603225,-0.0031755409574036574,0.0,0.0,0.0,0.0
2004-07-27,0.01242413082944792,0.0016827800667666426,0.0036399465842758116,0.0,0.0,0.0,0.0
2004-07-28,-0.004053234111742317,0.0011429608476834126,0.0025610566214394432,0.0,0.0,0.0,0.0
2004-07-29,0.010669229683503539,0.0011870534937055144,0.0028487105880772175,0.0,0.0,0.0,0.0
2004-07-30,0.002991931139790458,0.0006115008538563615,0.0014855103110319758,0.0,0.0,0.0,0.0
2004-08-02,0.0018811943438619386,-0.00021258279562628526,-0.0005321147659947212,0.0,0.0,0.0,0.0
2004-08-03,-0.0002877135517103461,0.001998422783869506,0.005054078000576805,0.0,0.0,0.0,0.0
2004-08-04,0.0,-0.003868938829112656,-0.009801834276385113,0.0,0.0,0.0,0.0
2004-08-05,0.0,-0.0025040420067673945,-0.006455468802356399,0.0,0.0,0.0,0.0
2004-08-06,0.0,-0.0033341618096676684,-0.00904824965244729,0.0,0.0,0.0,0.0
2004-08-09,0.0,0.0026871702324592532,0.008047099766196114,0.0,0.0,0.0,0.0
2004-08-10,0.0,-0.00034677857867984884,-0.0010403357360395465,0.0,0.0,0.0,0.0
2004-08-11,0.0,-2.5e-05,-7.5e-05,0.0,0.0,0.0,0.0
2004-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-18,0.0,0.0010607113173994847,0.0031821339521984544,0.0,0.0,0.0,0.0
2004-08-19,0.0,0.00026529692692754214,0.0007958907807826265,0.0,0.0,0.0,0.0
2004-08-20,0.0,0.0008538972876505808,0.0025616918629517427,0.0,0.0,0.0,0.0
2004-08-23,0.0,-0.0021009753285542282,-0.009159514917290225,0.0,0.0,0.0,0.0
2004-08-24,0.0,-0.00043675021977571116,-2.8127779360814786e-05,0.0,0.0,0.0,0.0
2004-08-25,0.0,0.0010698402183025682,0.009742890091701206,0.0,0.0,0.0,0.0
2004-08-26,0.0,0.0016996465137782153,0.005298939541334646,0.0,0.0,0.0,0.0
2004-08-27,0.0,0.0013039565972454148,0.003911869791736244,0.0,0.0,0.0,0.0
2004-08-30,0.0,-0.002228103166629506,-0.006684309499888519,0.0,0.0,0.0,0.0
2004-08-31,0.0,0.004044233099542827,0.01213269929862848,0.0,0.0,0.0,0.0
2004-09-01,0.0,0.0019469563325647903,0.005840868997694371,0.0,0.0,0.0,0.0
2004-09-02,0.0,0.004091814643050602,0.012275443929151808,0.0,0.0,0.0,0.0
2004-09-03,0.0,0.00024813927538024544,0.0007444178261407364,0.0,0.0,0.0,0.0
2004-09-07,0.0,0.0027839926052893316,0.008351977815867995,0.0,0.0,0.0,0.0
2004-09-08,0.0,-0.0017383782885923014,-0.005215134865776905,0.0,0.0,0.0,0.0
2004-09-09,0.0,0.0021075164181623973,0.006322549254487192,0.0,0.0,0.0,0.0
2004-09-10,0.0,0.00027648340106065095,0.0008294502031819528,0.0,0.0,0.0,0.0
2004-09-13,0.0,0.00045345370738985214,0.0013603611221695566,0.0,0.0,0.0,0.0
2004-09-14,0.0,0.0010695300130373155,0.003208590039111947,0.0,0.0,0.0,0.0
2004-09-15,0.0,-0.0015082500324618182,-0.004524750097385455,0.0,0.0,0.0,0.0
2004-09-16,0.0,0.00176262189578541,0.00528786568735623,0.0,0.0,0.0,0.0
2004-09-17,0.0,0.0033741126358687312,0.010122337907606194,0.0,0.0,0.0,0.0
2004-09-20,0.0,-0.002538694972235735,-0.007616084916707205,0.0,0.0,0.0,0.0
2004-09-21,0.0,0.006178356191839077,0.018535068575517233,0.0,0.0,0.0,0.0
2004-09-22,0.0,-0.005618904980759121,-0.016856714942277362,0.0,0.0,0.0,0.0
2004-09-23,0.0,-0.003070195900422066,-0.01229094381167603,0.0,0.0,0.0,0.0
2004-09-24,0.0,0.0021279502650106974,0.00854113303200632,0.0,0.0,0.0,0.0
2004-09-27,0.0,-0.002850312837856417,-0.004044077032608395,0.0,0.0,0.0,0.0
2004-09-28,0.0,0.0068764809420491044,0.011373439651789385,0.0,0.0,0.0,0.0
2004-09-29,0.0,-6.398102214471191e-05,-0.004105584734830164,0.0,0.0,0.0,0.0
2004-09-30,0.0,0.0022306751518639182,0.0011181427425158708,0.0,0.0,0.0,0.0
2004-10-01,0.0,0.007144886806791539,0.019735819271586408,0.0,0.0,0.0,0.0
2004-10-04,0.0,0.004054536125991945,0.00040212917774942736,0.0,0.0,0.0,0.0
2004-10-05,0.0,-7.953571678124649e-05,0.001157471342216554,0.0,0.0,0.0,0.0
2004-10-06,0.0,0.005939501658025,0.014620396737317243,0.0,0.0,0.0,0.0
2004-10-07,0.0,-0.004205132180446118,-0.005980006948698213,0.0,0.0,0.0,0.0
2004-10-08,0.0,-0.002543115842492838,-0.0021075517050404002,0.0,0.0,0.0,0.0
2004-10-11,0.0,0.0005292013933176816,-0.004509152771850871,0.0,0.0,0.0,0.0
2004-10-12,0.0,-0.006056276701043925,-0.005740118468230582,0.0,0.0,0.0,0.0
2004-10-13,0.0,-0.008547395553285486,-0.010457605732725278,0.0,0.0,0.0,0.0
2004-10-14,0.0,-0.008194498058090407,0.0040046758311910735,0.0,0.0,0.0,0.0
2004-10-15,0.0,0.004369423251317395,0.0021158444999245796,0.0,0.0,0.0,0.0
2004-10-18,0.0,0.0014573809307131624,-0.006709895118681697,0.0,0.0,0.0,0.0
2004-10-19,0.0,-0.0058937216571754245,-0.0014677683709641842,0.0,0.0,0.0,0.0
2004-10-20,0.0,0.0007889036666101632,0.010958956771417783,0.0,0.0,0.0,0.0
2004-10-21,0.0,0.004451935338990476,0.0028028969025632455,0.0,0.0,0.0,0.0
2004-10-22,0.0,-0.002139836628222628,-0.0010108727542240403,0.0,0.0,0.0,0.0
2004-10-25,0.0,0.0007946109626602951,0.0003960764913250592,0.0,0.0,0.0,0.0
2004-10-26,0.0,0.0027124297992635786,0.005465111716501381,0.0,0.0,0.0,0.0
2004-10-27,0.0,0.0013938071282345033,-0.00866149856565357,0.0,0.0,0.0,0.0
2004-10-28,0.0,-0.0041911100075763905,-0.008813150449659357,0.0,0.0,0.0,0.0
2004-10-29,0.0,0.0032608888170288135,0.006898021863694148,0.0,0.0,0.0,0.0
2004-11-01,0.0,0.0008389961786411937,-0.0030160868263784946,0.0,0.0,0.0,0.0
2004-11-02,0.0,-0.0019327395881296634,-0.007471452109140436,0.0,0.0,0.0,0.0
2004-11-03,0.0,0.00695918196596218,0.009997737540987428,0.0,0.0,0.0,0.0
2004-11-04,0.0,0.009895380837212671,0.005955109055593044,0.0,0.0,0.0,0.0
2004-11-05,0.0,0.0013842744288190545,0.002927870887016959,0.0,0.0,0.0,0.0
2004-11-08,0.0,-0.005954214736136544,-0.009551460746155533,0.0,0.0,0.0,0.0
2004-11-09,0.0,-0.00020289445816676355,-0.005394526292331697,0.0,0.0,0.0,0.0
2004-11-10,0.0,0.002888027861616737,0.007856607685091221,0.0,0.0,0.0,0.0
2004-11-11,0.0,0.004852050631095552,0.006066767832128422,0.0,0.0,0.0,0.0
2004-11-12,0.0,0.008696835116070648,0.013477138070932593,0.0,0.0,0.0,0.0
2004-11-15,0.0,-0.0026704914010715524,-0.011091760738346496,0.0,0.0,0.0,0.0
2004-11-16,0.0,-0.004986064332078784,-2.8075396825394394e-05,0.0,0.0,0.0,0.0
2004-11-17,0.0,0.00880448040259039,0.007802281167228031,0.0,0.0,0.0,0.0
2004-11-18,0.0,0.0011349042744355775,0.0038969576341019163,0.0,0.0,0.0,0.0
2004-11-19,0.0,-0.00482360328344747,0.005952410806965014,0.0,0.0,0.0,0.0
2004-11-22,0.0,0.0050430933210917255,0.010623591181472691,0.0,0.0,0.0,0.0
2004-11-23,0.0,0.0020239688386583334,0.004336422010879082,0.0,0.0,0.0,0.0
2004-11-24,0.0,0.005025916118935399,0.01207753974681064,0.0,0.0,0.0,0.0
2004-11-26,0.0,0.0049904954540875845,0.014512614875910268,0.0,0.0,0.0,0.0
2004-11-29,0.0,-0.0036369556300526,-0.0028833974351810897,0.0,0.0,0.0,0.0
2004-11-30,0.0,0.00038989112036056744,0.0006391125848470569,0.0,0.0,0.0,0.0
2004-12-01,0.0,0.00278116819186693,-0.01202718680389353,0.0,0.0,0.0,0.0
2004-12-02,0.0033964441882407773,-0.005245009110557271,-0.013278233903204262,0.0,0.0,0.0,0.0
2004-12-03,0.0014359596843873668,0.0026426847408509238,0.004880125713849104,0.0,0.0,0.0,0.0
2004-12-06,0.0034288592910756144,-0.0004737635886253866,-0.001069739347824361,0.0,0.0,0.0,0.0
2004-12-07,-0.017195342432460126,-0.009434142151288589,-0.022000941000880514,0.0,0.0,0.0,0.0
2004-12-08,0.005750095151509038,0.00044659188349773426,-0.0006250965934492814,0.0,0.0,0.0,0.0
2004-12-09,0.0059682619533336645,-0.00136628165122966,-0.008069831945425238,0.0,0.0,0.0,0.0
2004-12-10,-0.003056685571162676,-0.0010419553843154794,-0.004324654027120595,0.0,0.0,0.0,0.0
2004-12-13,0.008703793510531743,0.008372723742041269,0.020176847506374995,0.0,0.0,0.0,0.0
2004-12-14,0.004904398733648563,0.003589000986491508,0.008338408422940313,0.0,0.0,0.0,0.0
2004-12-15,-0.003765453204691238,0.005977598529350406,0.014029519416767167,0.0,0.0,0.0,0.0
2004-12-16,-0.00948365737559892,-0.004710180826543295,-0.008914557516384009,0.0,0.0,0.0,0.0
2004-12-17,-0.0026132809905995424,-0.0014330186372224403,-0.0019303412414516663,0.0,0.0,0.0,0.0
2004-12-20,-0.006900595164359036,0.0048357533945376785,0.0004906628071476131,0.0,0.0,0.0,0.0
2004-12-21,0.01218417621410417,0.007025039717792928,0.013349125646908877,0.0,0.0,0.0,0.0
2004-12-22,0.00119936795194453,-0.000971470542478416,-0.005930506305779987,0.0,0.0,0.0,0.0
2004-12-23,0.0006942483341129124,0.003112440890698287,0.003376935894037869,0.0,0.0,0.0,0.0
2004-12-27,-0.004336171476750361,-0.004463159725703501,-0.012053482369320134,0.0,0.0,0.0,0.0
2004-12-28,0.009537318742937617,0.0035642656174975085,0.010601182945783105,0.0,0.0,0.0,0.0
2004-12-29,0.0011903378728995717,0.002006270850964137,0.004593701531666772,0.0,0.0,0.0,0.0
2004-12-30,-0.0008104300515845431,-0.001084943996475074,-0.002843081476423287,0.0,0.0,0.0,0.0
2004-12-31,-0.0018106171279825278,0.0024299474025471037,-0.00015222774909237624,0.0,0.0,0.0,0.0
2005-01-03,-0.010582125670813292,-0.009695508724508462,-0.026420539191811532,0.0,0.0,0.0,0.0
2005-01-04,-0.018288156436049363,-0.010982676476945036,-0.016325749796604117,0.0,0.0,0.0,0.0
2005-01-05,-0.00624975433678393,-0.0042384075377485675,-0.006879043301520477,0.0,0.0,0.0,0.0
2005-01-06,-0.004990593566756352,0.003918136903055758,0.004878497915450558,0.0,0.0,0.0,0.0
2005-01-07,0.005154415662299128,-0.002207765341915903,-0.00014240251258212933,0.0,0.0,0.0,0.0
2005-01-10,-0.0005797771571320331,0.0017575825490216597,0.003246237138336383,0.0,0.0,0.0,0.0
2005-01-11,-0.0070681578569734005,-0.0013574819270474416,-0.004628252512920539,0.0,0.0,0.0,0.0
2005-01-12,0.008303731867856379,0.005621040119288526,0.014977999264889408,0.0,0.0,0.0,0.0
2005-01-13,-0.013280542263613748,-0.0023853488542410943,-0.00665440905579201,0.0,0.0,0.0,0.0
2005-01-14,0.009395750680120107,0.006745896949162444,0.011437640399409754,0.0,0.0,0.0,0.0
2005-01-18,0.007485761301283977,0.005106236271417218,0.00311772967050315,0.0,0.0,0.0,0.0
2005-01-19,-0.016590739894782602,-0.0065596321079190445,-0.012179144200708675,0.0,0.0,0.0,0.0
2005-01-20,-0.019230483818603816,-0.0066680210112769756,-0.014436342757997184,0.0,0.0,0.0,0.0
2005-01-21,-0.008092854835826002,0.0024641572338039244,0.011119754030401264,0.0,0.0,0.0,0.0
2005-01-24,-0.014095605677093836,0.0011177766949866386,0.003053577627105609,0.0,0.0,0.0,0.0
2005-01-25,0.0048664794072719175,0.0030697248464648013,0.00842639679209998,0.0,0.0,0.0,0.0
2005-01-26,0.011925737143723802,0.006421023783915292,0.015272135938280924,0.0,0.0,0.0,0.0
2005-01-27,-0.0014069119146853937,0.0016234568738584087,0.0049195419837253914,0.0,0.0,0.0,0.0
2005-01-28,-0.004912448318098228,-0.0017969462389153255,-0.005150327120815239,0.0,0.0,0.0,0.0
2005-01-31,0.01294005793472397,0.00524139784789838,0.01500146583408265,0.0,0.0,0.0,0.0
2005-02-01,0.0031413642073787607,0.004951575739785941,0.014208604711043446,0.0,0.0,0.0,0.0
2005-02-02,0.0015315217948000948,0.0030723826625583626,0.008710255453854919,0.0,0.0,0.0,0.0
2005-02-03,-0.011509233058299428,-0.0007171777394306948,0.0014738663463927475,0.0,0.0,0.0,0.0
2005-02-04,0.01608269287511721,0.007449837715473306,0.012450562534101648,0.0,0.0,0.0,0.0
2005-02-07,-0.002187119596849474,-0.00012485255624046054,-0.0009921381796629428,0.0,0.0,0.0,0.0
2005-02-08,0.0017911663812242296,0.0006508613965900225,0.0046153637270591906,0.0,0.0,0.0,0.0
2005-02-09,-0.016760389995311542,-0.001817092832946639,-0.003182136318208838,0.0,0.0,0.0,0.0
2005-02-10,0.0010108279731759762,0.006477275662666704,0.01609275865878475,0.0,0.0,0.0,0.0
2005-02-11,0.014737278654945785,0.005817618217301923,0.010901286022791546,0.0,0.0,0.0,0.0
2005-02-14,0.0044416145430875575,0.0015369995552968752,0.005508832076440513,0.0,0.0,0.0,0.0
2005-02-15,0.006534079667465109,0.0014861765171719403,0.002592019853954725,0.0,0.0,0.0,0.0
2005-02-16,-0.0037400073034394854,0.0021496964653280513,0.010829541977880114,0.0,0.0,0.0,0.0
2005-02-17,-0.013495490426238987,-0.00492541720316809,-0.007483219782018078,0.0,0.0,0.0,0.0
2005-02-18,-0.0032704083106021575,0.004055644513634438,0.018648288412938134,0.0,0.0,0.0,0.0
2005-02-22,-0.012383181390644482,-0.005846985963891964,-0.0059067907341026505,0.0,0.0,0.0,0.0
2005-02-23,0.0012874367926510866,0.0055191575845655585,0.008721911038951537,0.0,0.0,0.0,0.0
2005-02-24,0.012656163997932124,0.007054119756837037,0.019248992407259725,0.0,0.0,0.0,0.0
2005-02-25,0.005546092159297467,0.0086726179132021,0.023626816665417483,0.0,0.0,0.0,0.0
2005-02-28,-0.010699700896205533,-0.001657683396357958,-0.004401706967141771,0.0,0.0,0.0,0.0
2005-03-01,0.01094520547257316,-0.0025588401409593156,-0.006525867469532702,0.0,0.0,0.0,0.0
2005-03-02,-0.0006016740071266291,-0.001710724484594852,-0.004404649655464476,0.0,0.0,0.0,0.0
2005-03-03,-0.008312433404774944,0.003408944532017029,0.008858446429787786,0.0,0.0,0.0,0.0
2005-03-04,0.005828175811825154,0.005094417869616119,0.013192092344015117,0.0,0.0,0.0,0.0
2005-03-07,0.014321634679305473,0.00046244318157991527,0.0011925724544627411,0.0,0.0,0.0,0.0
2005-03-08,-0.010053682620486393,-0.0021232672214929007,-0.005680742076013716,0.0,0.0,0.0,0.0
2005-03-09,-0.0029888413138268177,-0.006063329858889845,-0.01620684647184003,0.0,0.0,0.0,0.0
2005-03-10,-0.0014013665509945428,-0.006235211955493274,-0.015586597543269765,0.0,0.0,0.0,0.0
2005-03-11,-0.009398708253966936,-0.0024172609355734747,-0.00017750738023508095,0.0,0.0,0.0,0.0
2005-03-14,0.004503813500868814,0.00038481304063269373,-0.0019092425950138672,0.0,0.0,0.0,0.0
2005-03-15,-0.008104509836012186,-0.01060941986327272,-0.02220936739445903,0.0,0.0,0.0,0.0
2005-03-16,-0.011408750913883048,-0.004459340307780307,-0.004191120378509446,0.0,0.0,0.0,0.0
2005-03-17,0.002387196346920417,0.006581475853535888,0.01850788740691777,0.0,0.0,0.0,0.0
2005-03-18,-0.005517667161126838,-0.00036728423892296025,0.0022382090977493547,0.0,0.0,0.0,0.0
2005-03-21,0.001846595369285664,-0.0073560813891761865,-0.012368186696829825,0.0,0.0,0.0,0.0
2005-03-22,-0.012371742926562734,-0.011286368438699734,-0.016278402000873993,0.0,0.0,0.0,0.0
2005-03-23,0.00352830717970698,-0.005875475210862763,-0.015411169890530142,0.0,0.0,0.0,0.0
2005-03-24,0.00020563556127994875,-0.0004922822812694608,-0.0010065237907399421,0.0,0.0,0.0,0.0
2005-03-28,0.0007799788048063307,0.0008872654103084733,0.002050241096782348,0.0,0.0,0.0,0.0
2005-03-29,-0.004025051584716111,-0.0045964523143028945,-0.010692194919449676,0.0,0.0,0.0,0.0
2005-03-30,0.009396201775453528,0.004080003086062646,0.009495347859478117,0.0,0.0,0.0,0.0
2005-03-31,-0.00015,-5.833333333333333e-05,-0.0001357596013768825,0.0,0.0,0.0,0.0
2005-04-01,-0.005245356836154863,0.002725010855724503,0.006226028039070149,0.0,0.0,0.0,0.0
2005-04-04,-0.00015,-0.0004619838183914972,-0.001108878318975821,0.0,0.0,0.0,0.0
2005-04-05,0.0,-0.001099830823239195,-0.0026731755135692647,0.0,0.0,0.0,0.0
2005-04-06,0.0,-5.833333333333333e-05,-0.00014165410999506,0.0,0.0,0.0,0.0
2005-04-07,0.0,0.0008614187352918421,0.0020981565319488638,0.0,0.0,0.0,0.0
2005-04-08,0.0,-0.002121182368514625,-0.005166740598417608,0.0,0.0,0.0,0.0
2005-04-11,0.0,-0.001243911979238396,-0.003030125490326774,0.0,0.0,0.0,0.0
