Date,PX_VANGUARD,PX_ORION,PX_HELIOS,PX_CRYPTO
2006-08-28,-0.012587629314742776,-0.0061280423209396084,-0.01298777460465908,0.0
2006-08-29,-0.0011056528798684684,0.001260256585783881,0.005960507289403338,0.0
2006-08-30,0.007754568790626859,0.00445803013515401,0.011244486233063289,0.0
2006-08-31,0.014042788507613424,0.007403079845741859,0.01157068751729265,0.0
2006-09-01,-0.002530139456886238,0.0010196985181408027,0.004740252013046009,0.0
2006-09-05,0.019511082606411434,0.012471014110877799,0.025303567734204502,0.0
2006-09-06,-0.008013437874919427,-0.011560561279621684,-0.022449494771596606,0.0
2006-09-07,-0.03875175814633185,-0.020083641331322826,-0.03027045266346964,0.0
2006-09-08,-0.015121826171874936,0.003008529247981201,-0.004540800379010723,0.0
2006-09-11,-0.07097450313315991,-0.026316615252231317,-0.06187413717408226,0.0
2006-09-12,-0.006397904206253746,0.02213935748882357,0.0239457317347756,0.0
2006-09-13,0.010043992114504574,0.015032128322561011,0.02164304228913605,0.0
2006-09-14,-0.04903286820014041,-0.021030770441693297,-0.041215667426501235,0.0
2006-09-15,0.007099995193076136,0.008381500521641808,0.008623138486157478,0.0
2006-09-18,0.02867574312288168,0.008099677984548543,0.006660260700295107,0.0
2006-09-19,-0.045238084493144703,-0.007657398197029032,-0.00810866248557901,0.0
2006-09-20,0.008626912375805245,0.013996827021734274,0.023885381574593793,0.0
2006-09-21,0.01789247410842676,0.0016901125905682823,-0.018359777426241702,0.0
2006-09-22,0.014053355048946448,0.0071770798944521125,-0.0015421524345994447,0.0
2006-09-25,-0.00027202380952391896,0.00936377384855691,0.0104629144909261,0.0
2006-09-26,0.003980568984780275,-0.0025641520490727225,-0.011177621983840369,0.0
2006-09-27,0.018093837005074387,0.010024450267184367,0.011017788503714487,0.0
2006-09-28,-0.0004564236975767022,9.401666152220045e-05,0.0011701318638888958,0.0
2006-09-29,-0.005474084186246675,-0.005162971341981543,-0.0029777545495777435,0.0
2006-10-02,-0.005502882868810621,-0.002496284688321563,-0.005747272774758172,0.0
2006-10-03,-0.0003,-0.012917185225682425,-0.033710074780849975,0.0
2006-10-04,0.0,0.00657754173696215,-0.0019656457080499123,0.0
2006-10-05,0.0,0.003173534386607594,0.011153930544658797,0.0
2006-10-06,0.0,-0.01212847227828041,-0.009747099985155449,0.0
2006-10-09,0.0,0.0031081707891848775,-0.0035445055615217318,0.0
2006-10-10,0.0,-0.0012344407248768951,0.014096734246278586,0.0
2006-10-11,0.0,-0.003925142239574991,0.0002441813083641775,0.0
2006-10-12,0.0,0.022008227502122443,0.042263099869355725,0.0
2006-10-13,0.0,0.01289736754406923,0.011004721322260621,0.0
2006-10-16,0.0,0.006901989529992172,0.008212156994128306,0.0
2006-10-17,0.0,-0.00817814585460254,-0.013124012199735136,0.0
2006-10-18,0.0,0.0057246469941214795,0.016761085383221852,0.0
2006-10-19,0.0,0.0034805427628792907,-0.0006359188156919021,0.0
2006-10-20,0.0,-0.006533215133288195,-0.0011728754228667315,0.0
2006-10-23,0.0,-0.006241969901721822,0.006931305488044187,0.0
2006-10-24,0.0,0.0039358380079035915,-0.0008526514029508908,0.0
2006-10-25,0.0,0.011923748355497837,0.008246522731951672,0.0
2006-10-26,0.0,0.012611217896867503,0.012101378202795143,0.0
2006-10-27,0.0,-0.005542994705696478,-0.020466518991474142,0.0
2006-10-30,0.0,0.005180700027917068,0.002253040902872344,0.0
2006-10-31,0.0,0.009878429555608331,0.012982238289741488,0.0
2006-11-01,0.0,0.00774774443355202,-0.007161936537562891,0.0
2006-11-02,-0.0047682087490828915,0.0008584363092314298,-0.005356326666763583,0.0
2006-11-03,-0.011609141412957213,-0.003849655653831238,-0.0048607820513166256,0.0
2006-11-06,0.0012301215285339673,0.011224499133831268,0.014811067291051106,0.0
2006-11-07,0.004866753102253263,-0.0020607928048532263,-0.010767905385528992,0.0
2006-11-08,0.003036143137207792,-0.004782964208457113,-0.013804064151819673,0.0
2006-11-09,-0.00040721368445062467,0.020085491026311325,0.04383697908112144,0.0
2006-11-10,0.0030296822434837667,0.00016487738382231498,-0.00309509655504725,0.0
2006-11-13,-0.000949027751198428,0.00303050525834748,0.009634517603006432,0.0
2006-11-14,0.0028442464641539322,0.0056502011867267665,0.004257988076785069,0.0
2006-11-15,-0.004371566805684068,0.003207076933419909,0.012540455714984411,0.0
2006-11-16,-0.004020522984378216,-0.008899501595933354,-0.0030264027971468876,0.0
2006-11-17,0.005209841726635078,0.008145821111465223,0.009128887706974537,0.0
2006-11-20,0.0006754907448178749,0.008519706737207228,0.025594832592761463,0.0
2006-11-21,0.0019398130629941779,0.014550912018779505,0.022659603787089144,0.0
2006-11-22,0.0021160951380646553,0.011150774592243451,0.023117240617685275,0.0
2006-11-24,0.0013912212784324973,0.009919564587354027,0.020651765510645292,0.0
2006-11-27,0.0012123425725768522,-0.014268224683914754,-0.0304757322336645,0.0
2006-11-28,0.002466105656422246,-0.00306824327360707,-0.012400987669781066,0.0
2006-11-29,-0.002018435841335098,0.011027101403029416,0.024305349822130895,0.0
2006-11-30,0.007667329420834146,0.017333015837700416,0.03903076693689489,0.0
2006-12-01,0.00324942983792631,-0.005439663158420658,-0.011017891246029782,0.0
2006-12-04,0.0025744667436802997,0.012216852906602264,0.021143534429873878,0.0
2006-12-05,-0.002869030862154793,0.004651438989699802,0.003401063011903349,0.0
2006-12-06,-0.004968847053055451,-0.014136989263028513,-0.02835341876932687,0.0
2006-12-07,-0.003115992180050799,-0.006078485551597198,-0.013981716071925804,0.0
2006-12-08,-0.006069242597562988,-0.011108114093111854,-0.018835425810472095,0.0
2006-12-11,0.0053001223262926405,0.012726904490890423,0.03070114523535411,0.0
2006-12-12,0.00025997017823991815,-0.004423361197000791,-0.00511181540625083,0.0
2006-12-13,-0.006468074580819022,-0.008122412334926166,-0.021140220954885852,0.0
2006-12-14,-0.0010615656193071602,0.004823937621094777,0.007574113936356153,0.0
2006-12-15,-0.0015473564888984553,-0.00815315646029428,-0.01889111699508017,0.0
2006-12-18,-0.0020249163043763565,8.463544256554888e-05,0.00517693305981029,0.0
2006-12-19,0.0004547914242342822,0.0004364219506470075,0.0010936396257076042,0.0
2006-12-20,-0.0014594509423419462,0.008296691264702227,0.018417991290650748,0.0
2006-12-21,0.0019743767614820596,-0.00255683423287137,-0.0032003955666613793,0.0
2006-12-22,-0.00718381590284322,-9.094189478263837e-05,-0.005030544348179927,0.0
2006-12-26,0.00263634587357745,0.017367140066082438,0.042588279422284825,0.0
2006-12-27,-0.0030165369260083813,0.013863695035391227,0.029098729298443593,0.0
2006-12-28,-0.0018265082168690576,0.0042714834411546505,0.01191554355927782,0.0
2006-12-29,-0.0001732823135041511,0.000415848445739303,0.00035427416677491497,0.0
2007-01-03,0.0026379869110382897,0.008157087858054541,0.02987806122611575,0.0
2007-01-04,0.0028823501986222377,-0.014557137453701935,-0.0270403615159045,0.0
2007-01-05,-0.00960894819690443,-0.04080565745064481,-0.0874045994673889,0.0
2007-01-08,0.00221230488403292,0.012325680061598454,0.030301456852885766,0.0
2007-01-09,0.00026541812997369274,-0.004222777504736056,-0.006477846349344279,0.0
2007-01-10,-0.00018943216980585637,-0.0036794785511165104,-0.011534564605542941,0.0
2007-01-11,0.0,-0.0030641809350231528,-0.00845478068966421,0.0
2007-01-12,0.0,0.01026072315946891,0.01810006724719121,0.0
2007-01-16,0.0,-0.000651305704238464,0.002711170464748303,0.0
2007-01-17,-0.0005429301286541353,0.0018871177635539436,-0.009249212280540592,0.0
2007-01-18,0.0006677668752364513,-0.007503190024401171,-0.007218748727922991,0.0
2007-01-19,-6.066219249628926e-05,0.011412509785336089,0.014051529846347222,0.0
2007-01-22,0.0012623706054193562,-0.0019163428066664525,0.0014075504904278446,0.0
2007-01-23,-0.0001706389565840809,0.015053535746096292,0.006554971255184394,0.0
2007-01-24,0.00016497234663575102,0.010086032749231023,0.02016717569765547,0.0
2007-01-25,-0.007146004108353568,-0.020631122215188258,-0.04635028350395631,0.0
2007-01-26,-0.0002859470210943056,0.0038075489622917957,0.006897819390446425,0.0
2007-01-29,-0.0030269449828537786,-0.008859197185279073,-0.014781293864250589,0.0
2007-01-30,0.002522494829773148,0.013772132880807197,0.027802172220160792,0.0
2007-01-31,0.012146253407021548,0.0028009998014302847,-0.010096644731022989,0.0
2007-02-01,2.4113366501091714e-06,0.007905680282429078,0.007693946617069208,0.0
2007-02-02,0.0027485776847357064,-0.006938196086776274,-0.0008698765606046238,0.0
2007-02-05,0.0012360267971118107,-0.0008298425013770483,-0.002831856845434355,0.0
2007-02-06,0.005554231675869648,0.019600237026140666,0.04488202771759808,0.0
2007-02-07,0.0081015698181197,0.011448733379755771,0.033833759919158324,0.0
2007-02-08,0.0005723062620439534,0.006505012173685751,0.0035537111989786124,0.0
2007-02-09,-0.012545025959675606,-0.012561301707500624,-0.040653629235345684,0.0
2007-02-12,-0.0045491439686494795,-0.011097565983233817,-0.02030358790782051,0.0
2007-02-13,-0.0005828348040051263,0.011290421034119896,0.02065013148388714,0.0
2007-02-14,0.01722297649393828,0.009459235042079281,0.007287269330315996,0.0
2007-02-15,0.006703030881499815,0.005717924084294823,0.01536277798256267,0.0
2007-02-16,0.0034658354331296905,0.0019200483583781862,0.010620919796530681,0.0
2007-02-20,0.00598194756121837,0.0005547843825066019,0.018636962370687016,0.0
2007-02-21,-0.0004735233602054791,0.01503002372836737,0.002825449049670581,0.0
2007-02-22,-0.0062577567385456775,-0.008406010081152965,-0.016695131782299644,0.0
2007-02-23,0.009531914491296156,-0.01856419506606303,-0.052249246067257615,0.0
2007-02-26,0.007821039402438749,-0.001363555714512946,0.0017726589282278105,0.0
2007-02-27,0.0007963326994003938,-0.1020369412990738,-0.1762652405365468,0.0
2007-02-28,-0.004389404324694085,0.03967489385425985,0.06838964362732763,0.0
2007-03-01,-0.0019412280203531009,-0.023786384144303375,-0.053654678332069106,0.0
2007-03-02,0.0011546236116432987,-0.030953064024640233,-0.029252414317879165,0.0
2007-03-05,-0.000598696800261591,-0.02723932403391154,-0.045001994869536474,0.0
2007-03-06,0.000432760635989423,0.02171591031088448,0.03128628205785589,0.0
2007-03-07,-0.00018981238944830897,0.002241207152667835,0.005401281477601417,0.0
2007-03-08,0.0,0.0011367551222848382,-0.0015534541772913024,0.0
2007-03-09,0.0,-0.006173393925744064,-0.015998324256946084,0.0
2007-03-12,0.002091802298658155,0.005284802345354633,0.01312502640372657,0.0
2007-03-13,0.0017571228886967742,-0.02599728698217285,-0.045081613468556846,0.0
2007-03-14,-0.000323092182362583,0.007855401417237617,0.015768181762229494,0.0
2007-03-15,-0.0013299876219996795,0.00395440510615375,0.0072610286588213335,0.0
2007-03-16,-0.0007437376198088288,-0.0027700744928835317,-0.014616453532384915,0.0
2007-03-19,-4.5283300559290475e-05,0.015676918580501797,0.038385071854846096,0.0
2007-03-20,0.001069730472258157,0.007274205786122735,0.014154491988135986,0.0
2007-03-21,0.002438916892829616,0.01327498995600491,0.028741387763095788,0.0
2007-03-22,-0.006955362235732752,-0.0066289990767611036,-0.026553606424951935,0.0
2007-03-23,-0.00540242713230791,-0.0022001235414984663,0.0006532354599672942,0.0
2007-03-26,0.0033791316363183826,-0.003001716100956481,0.011278797444668786,0.0
2007-03-27,-0.004360361423214578,-0.01145268616573795,-0.02232932601206905,0.0
2007-03-28,-0.006526659671486649,-0.009515110849705586,-0.03955870004108741,0.0
2007-03-29,-0.003978570748962207,0.020350112371844094,0.0639894360488133,0.0
2007-03-30,-0.0031517061025028597,-0.0022266121919260464,-0.028619996237327083,0.0
2007-04-02,0.002014681616528811,0.01785960504895978,0.04203542617396618,0.0
2007-04-03,0.0017565524190731477,0.01937361352700462,0.03414625740506527,0.0
2007-04-04,0.007647691854853307,0.012415147745205007,0.018769026260169297,0.0
2007-04-05,-0.004749357418277171,-0.0014991495473652325,-0.0057679718478658715,0.0
2007-04-09,-0.013737054176138809,0.0007657752569673968,-0.0030279671205404868,0.0
2007-04-10,0.008569513197356953,0.013038553855621044,0.027528794815513513,0.0
2007-04-11,-0.006016002401383284,-0.017293788446830556,-0.035341576709641276,0.0
2007-04-12,0.0034475039558469847,0.009662887990505067,0.025223888883672385,0.0
2007-04-13,-0.0008833062598336415,0.010827777711782652,0.022013642983744197,0.0
2007-04-16,0.010343445604354892,0.021999972676348196,0.043897091830893964,0.0
2007-04-17,0.008631634303881745,0.008538270122653438,0.020755949082981395,0.0
2007-04-18,0.007530024085239198,8.533794264405613e-05,-0.007718002131704593,0.0
2007-04-19,-0.005173392643814921,-0.018894287894413643,-0.04838879637682375,0.0
2007-04-20,0.003404566014016946,0.020953961229411556,0.04239088436767041,0.0
2007-04-23,0.0034532425007061805,-0.0064141949935589415,-0.036268636572806136,0.0
2007-04-24,0.004145525017363415,-0.0042059406014468,-0.0018370138624713706,0.0
2007-04-25,0.0013016757771213729,0.007264204314229094,0.02937655845465853,0.0
2007-04-26,-0.0123622120539781,-0.012365297739301392,-0.041166470613233364,0.0
2007-04-27,0.002542633853788301,-0.007316842975564647,-0.013310396695546789,0.0
2007-04-30,0.007483301355060898,-0.01247529692085865,-0.05987586901726222,0.0
2007-05-01,-0.0004613898247100617,0.0030832167645608224,0.017234565612813446,0.0
2007-05-02,-0.0004558816482882049,0.012152084532237734,0.046858174334873215,0.0
2007-05-03,0.001422752290077215,0.00827216318806175,0.043260950147628485,0.0
2007-05-04,0.009488834321167702,0.005674697453325865,0.025487900826306642,0.0
2007-05-07,0.0026743124397680803,0.008974352288805165,0.013960719802542921,0.0
2007-05-08,-0.0036981166028461,-0.011532511334749843,-0.011135839954608706,0.0
2007-05-09,-0.008270703682193467,0.008748149499943726,0.013514067595084223,0.0
2007-05-10,-0.005568051292251505,-0.02199376778737703,-0.04285315024318598,0.0
2007-05-11,0.00012842120787814708,0.033801773849609515,0.09288820785785273,0.0
2007-05-14,-0.007298839168944649,-0.00985438646033493,-0.023671467788403632,0.0
2007-05-15,-0.0019428679278568719,-0.01001105262889676,-0.025341419440011115,0.0
2007-05-16,-0.002790613653767842,0.006455615939909075,-0.003085229177564708,0.0
2007-05-17,-0.011086952056621104,-0.01206949727501186,-0.05292670571638619,0.0
2007-05-18,-0.004423396148412803,-0.004899913762964716,-0.028284379408235527,0.0
2007-05-21,0.006582607758790682,0.0046399947125146945,0.006066232942077055,0.0
2007-05-22,-0.00981080338919274,-0.011105277129747718,-0.025272473771009607,0.0
2007-05-23,-0.004981428864071451,-0.009439758455447598,-0.013458407597526034,0.0
2007-05-24,-0.005979918103984277,-0.03155636295504559,-0.08863278215123693,0.0
2007-05-25,-0.0009331437496031811,0.017858302339311627,0.04949824175584916,0.0
2007-05-29,-0.0005426438347793776,-0.005346582666445646,-0.022309638609686922,0.0
2007-05-30,0.003793616437031656,0.013093831247815064,0.015465962795254473,0.0
2007-05-31,0.0035498729873249795,0.0065492146203993025,0.03282852999175201,0.0
2007-06-01,-0.006096320853210521,0.015174665611255057,0.07958165400929196,0.0
2007-06-04,0.0018432480687439671,0.0038605611790048697,-0.008636293242336446,0.0
2007-06-05,-0.0018671506671519402,-0.006704126664923019,0.006752669664908784,0.0
2007-06-06,-0.011378304068113142,-0.026697483844405342,-0.05956120914430746,0.0
2007-06-07,-0.03410301773922131,-0.04169021726903531,-0.05327519746815129,0.0
2007-06-08,-0.0015394697567333027,0.027069033060005132,0.048019114422700404,0.0
2007-06-11,0.004997769749710652,0.006690398130512382,0.03595250894635782,0.0
2007-06-12,-0.01605129586516519,-0.04263133872455424,-0.06451508415563223,0.0
2007-06-13,0.012293850504266908,0.03361490834690049,0.049243416748093634,0.0
2007-06-14,0.007559747738266543,0.018806185507170538,0.04735577264221713,0.0
2007-06-15,0.006537638147881618,0.01798169564809825,0.03843334315583289,0.0
2007-06-18,0.00046910614058116184,0.009957689796780873,0.027841059010142007,0.0
2007-06-19,0.005316936753067259,0.01029203881980821,0.01685640466765434,0.0
2007-06-20,-0.020872431178431575,-0.017344570998512387,-0.029460188176246314,0.0
2007-06-21,0.007378351342138599,0.01978099570870791,0.06160718671224252,0.0
2007-06-22,-0.006981945608525328,-0.012893885308469945,-0.032801163809769884,0.0
2007-06-25,-0.007865452707640752,-0.009331508997876103,-0.02777277549907209,0.0
2007-06-26,-0.018061612887888007,-0.01915481572183102,-0.0457580294538838,0.0
2007-06-27,0.012450548455298109,0.02458767184823792,0.057623519913652554,0.0
2007-06-28,0.0074436093180837186,0.006144486356539253,0.01295955116392628,0.0
2007-06-29,0.0024511670341646648,0.0017000202458767738,-0.0021799915392562846,0.0
2007-07-02,0.008707450307636304,0.018408055919368567,0.04012978763492862,0.0
2007-07-03,0.00547187808858539,0.004308732847158991,0.01703865137118077,0.0
2007-07-05,0.005695210838525089,-0.0057500735159434855,-0.004597977165631456,0.0
2007-07-06,0.00890538941408468,0.018525016251276717,0.05522958470957998,0.0
2007-07-09,0.0006766646097834395,0.016570258167720814,0.03244087667788975,0.0
2007-07-10,-0.016476484205989034,-0.015029394979632377,-0.0444188856308946,0.0
2007-07-11,0.016902918170354386,0.005417365647853167,0.017311758706587244,0.0
2007-07-12,0.025833290847664392,0.024405064573551037,0.06994640088323056,0.0
2007-07-13,0.010904476114010391,0.009438173442628806,0.017451188729154167,0.0
2007-07-16,-0.0007937008419776348,-0.00026724994340009134,-0.03015055146835742,0.0
2007-07-17,0.007510750520209386,-0.002196957666326882,-0.002966415446882781,0.0
2007-07-18,0.0007866637661236853,-0.009435638431109741,-0.022374360143702865,0.0
2007-07-19,0.004231351492764196,0.01521430908666558,0.04048386643290989,0.0
2007-07-20,-0.008439865441992933,0.0026685545175495484,-0.001957610741138649,0.0
2007-07-23,-0.0016253784001739602,0.029419812658049938,0.08828929249821432,0.0
2007-07-24,-0.02720305097616471,-0.031207018064635786,-0.0895815659042497,0.0
2007-07-25,0.0013788181332077265,0.014355172460055465,0.027554075065829575,0.0
2007-07-26,-0.016743280561120528,-0.045733547505302875,-0.12189120699426748,0.0
2007-07-27,-0.020059616710536594,-0.013448142645376776,-0.026337114940872174,0.0
2007-07-30,0.014085532242522958,0.020471782718200417,0.05576182355190597,0.0
2007-07-31,-0.010793733826098984,0.0007246096051513539,0.004819498038671008,0.0
2007-08-01,0.003031946163217447,-0.001878339020076516,-0.010296097527540168,0.0
2007-08-02,-0.00015,0.0025384768800860774,0.0026456447686627805,0.0
2007-08-03,0.0,0.008133148859130801,0.021767463403222664,0.0
2007-08-06,0.0,-0.009265447743132205,-0.003066654981071548,0.0
2007-08-07,0.0,-0.001170025626011817,-0.0007186823281499777,0.0
2007-08-08,0.0,-0.015357828876807672,0.004244652671250515,0.0
2007-08-09,0.0,0.004349990533949311,-0.01973701437549974,0.0
2007-08-10,0.0,-0.002420872134064278,0.016839469500384285,0.0
2007-08-13,0.0,0.002472438476354366,-0.004774175955358284,0.0
2007-08-14,-0.0010547860497670991,-0.0037783356924084954,-0.014931102808128214,0.0
2007-08-15,-0.0022483747518718443,-0.012317486816853698,-0.03285999069855855,0.0
2007-08-16,-0.0033313647479475527,0.0028557203212285893,-0.037187778990170756,0.0
2007-08-17,-0.00017273261013799678,-0.0017336936958910587,0.004784608784235123,0.0
2007-08-20,0.0,0.0017467535163455117,-0.0003,0.0
2007-08-21,0.00300673880314552,0.008629608554042682,0.0009246986785668516,0.0
2007-08-22,-0.00017273261013799678,-0.003492261795992085,-0.000175,0.0
2007-08-23,-0.0005786874841558578,-0.0009535719498290884,0.0022181921547677983,0.0
2007-08-24,0.007296816000363729,0.023284300190269603,0.04094656369613706,0.0
2007-08-27,-0.0022941247546096784,0.02074715416416827,0.07574945116855351,0.0
2007-08-28,-0.005967171077277544,-0.04539357289329732,-0.14300363316058634,0.0
2007-08-29,0.013103618467378737,0.0528384565967184,0.14475767184257268,0.0
2007-08-30,0.008407069623485424,0.00575588174460762,-0.02850160443171018,0.0
2007-08-31,0.010815271153475678,0.022098969531767893,0.08821701397023962,0.0
2007-09-04,0.014217467390013495,0.022740229770336226,0.06353503159788776,0.0
2007-09-05,0.0051195553892030825,-0.014931968100070636,-0.060132676274254115,0.0
2007-09-06,0.007786213529546166,0.016115203127942956,0.047056375732241196,0.0
2007-09-07,0.012494727748918948,-0.02146232752487868,-0.06396465147393915,0.0
2007-09-10,0.004597208487270821,0.011774291403427412,0.030162440433586735,0.0
2007-09-11,0.010100182828888912,0.02828632034281583,0.0610384552975336,0.0
2007-09-12,-0.0033744331828225887,0.004143622721327381,0.01871765201219583,0.0
2007-09-13,-0.011047038741520476,0.003790175277329416,0.02059640457543116,0.0
2007-09-14,0.0007872663162962073,0.009023965690413555,0.024156988446801753,0.0
2007-09-17,0.00540335379930994,-0.004471760444262358,-0.00865568205599071,0.0
2007-09-18,0.015875932108810727,0.06846236263516713,0.16544846694125637,0.0
2007-09-19,-0.006353957142061311,0.0015451206635963182,0.0112319635465164,0.0
2007-09-20,-0.0068973629404666635,-0.003839381332894832,0.006777419044306621,0.0
2007-09-21,0.006444567293071746,0.024401139472883877,0.05897735839548823,0.0
2007-09-24,0.003474308847482182,0.02053252587225063,0.06139910469386434,0.0
2007-09-25,0.004129027396895691,-0.005210818085322042,0.0006614219517028785,0.0
2007-09-26,-0.0005833091148764011,0.010728489654308346,0.031337360814663706,0.0
2007-09-27,0.013132529940847782,0.03581875627423468,0.08281261851361521,0.0
2007-09-28,0.005696990542528608,-0.006499801280241857,-0.016101982137246618,0.0
2007-10-01,0.008421643847961223,0.03931640098456,0.09570226108981117,0.0
2007-10-02,-0.01006046886761874,0.00042848774543231306,0.02304950361746355,0.0
2007-10-03,-0.008648188453693728,-0.04754688487634271,-0.131567666820883,0.0
2007-10-04,0.011764320783260784,0.018838270706384774,0.042458766683419524,0.0
2007-10-05,0.0026017305480860037,0.043669553104593806,0.14287248937062558,0.0
2007-10-08,-0.0010824027475367093,-0.023753265839601023,-0.059424592400081196,0.0
2007-10-09,0.002874940157130494,0.028308876784568476,0.06321039535089362,0.0
2007-10-10,0.004655835202397313,0.008325663860019279,0.020187172971665168,0.0
2007-10-11,-0.0019109956362792432,-0.0021266146077755597,0.0016301908647176622,0.0
2007-10-12,0.00743177097524845,0.04100004254713919,0.09161690417333274,0.0
2007-10-15,0.0019640297261815896,0.0008073460537653307,0.01561229545823306,0.0
2007-10-16,0.002340532486664171,-0.016412127219449908,-0.026646769116281444,0.0
2007-10-17,0.007759613798944036,0.058368162579412866,0.14762304255765896,0.0
2007-10-18,0.019236164118367496,0.00401809306192317,-0.005525459892220808,0.0
2007-10-19,-0.0017483083948289977,-0.06412923666203266,-0.1227530957022408,0.0
2007-10-22,-0.007284171087529076,-0.003688654820090861,-0.007981962366072192,0.0
2007-10-23,0.012554644311757401,0.0435222292575779,0.05872061453653149,0.0
2007-10-24,0.005655898402550481,-0.0017968222915333803,0.019724935719139976,0.0
2007-10-25,0.0002422542412315893,0.004032581358498552,0.030743418572900305,0.0
2007-10-26,0.009722258919017578,0.028701123972532078,0.03835296574654051,0.0
2007-10-29,0.0049296818374657565,0.023923980778647935,0.046020588191018626,0.0
2007-10-30,-0.003742828311099668,-0.017512078544666868,-0.05697378020897041,0.0
2007-10-31,0.005950434792126956,0.028995049632981162,0.06022558317392246,0.0
2007-11-01,-0.0009739692766883466,-0.03819529750528905,-0.06423103136627248,0.0
2007-11-02,0.017363578089360326,0.01992431712479182,0.04546948245182345,0.0
2007-11-05,-0.004540860430183108,-0.06625348805196458,-0.14207793137074753,0.0
2007-11-06,0.006699627383769746,0.05570922026054476,0.11326468870417172,0.0
2007-11-07,0.0007309245809748546,-0.04455782315099647,-0.1006682467582482,0.0
2007-11-08,-0.012244037777483082,-0.022934638366365463,-0.02065376195254709,0.0
2007-11-09,0.001476409684020384,-0.03123964050837926,-0.02667950900094107,0.0
2007-11-12,-0.019870233313567454,-0.07872776809280756,-0.15603163833624858,0.0
2007-11-13,0.005325418056373536,0.04762041118804538,0.07771724179494015,0.0
2007-11-14,-0.0003596485881279907,0.007505080099710438,0.015652000187577248,0.0
2007-11-15,0.0,-0.010458662347927361,-0.015215946224778953,0.0
2007-11-16,0.0,-0.0014343422073106182,-0.00075557653246483,0.0
2007-11-19,0.0009577682106328391,-0.009441928463893861,-0.02008035872486493,0.0
2007-11-20,0.00489714269835002,0.03693985150211892,0.07744865762312024,0.0
2007-11-21,0.0030603060703142597,-0.029132787072304777,-0.06269222960909557,0.0
2007-11-23,0.006760343225142247,0.030946228717723595,0.0812957533919525,0.0
2007-11-26,0.00577016597146408,0.001519015095057752,0.011252740081550134,0.0
2007-11-27,-0.004479006029072318,-0.005439601590776435,-0.012806781603601214,0.0
2007-11-28,-0.00017982429406399535,-0.006215751494079113,-0.01723518986378316,0.0
2007-11-29,0.0,-0.00403148638641504,-0.0035951496266144467,0.0
2007-11-30,0.0,-0.0052546151661704565,-0.01984152277283896,0.0
2007-12-03,0.0027417645237094927,0.005437255536785057,0.01054283651989534,0.0
2007-12-04,0.0020330535533843487,0.006944550986437046,0.02094301218791598,0.0
2007-12-05,-0.008146596044659593,0.02825822293475679,0.08817607717907514,0.0
2007-12-06,-0.0036840457779887294,0.018217902371092387,0.02344244956356975,0.0
2007-12-07,-0.018556328142787085,-0.043965002816596654,-0.10663760611342085,0.0
2007-12-10,0.0006443846315747617,0.001655575863179521,-0.006453822667474629,0.0
2007-12-11,0.01602897522079885,-0.038014864259738615,-0.12088492126775885,0.0
2007-12-12,-0.0067026570879107315,0.0500401292975116,0.09142625584354813,0.0
2007-12-13,-0.02898233542635461,-0.05558362242135772,-0.1439240112391466,0.0
2007-12-14,-0.009723741121872348,-0.03135658349680105,-0.08187968075116886,0.0
2007-12-17,0.002602810492046121,-0.05124369713311585,-0.14584390415727422,0.0
2007-12-18,0.012656756815056843,0.04671844063063476,0.14933907249475675,0.0
2007-12-19,0.020199247591197383,0.014091449785843486,0.02988972002050888,0.0
2007-12-20,0.000721333501065339,0.0015638364395047133,0.00951464313734155,0.0
2007-12-21,-0.004360469924238874,0.03217751093695537,0.06436533119341545,0.0
2007-12-24,-0.002504504118706085,0.007362867281291271,0.008605357758213745,0.0
2007-12-26,-0.0028701796483028147,0.01131651728610725,0.01747570292481334,0.0
2007-12-27,0.007790584814841283,-0.016136502617469656,-0.021149558768529392,0.0
2007-12-28,0.02650568841702091,0.012423518735712319,0.028571941842521743,0.0
2007-12-31,0.0034683111325789985,-0.009173407215970004,-0.024305276446844236,0.0
2008-01-02,0.023818332790798605,0.01591899411737755,0.0032627727213526136,0.0
2008-01-03,0.005443057739351807,0.005295447052132818,0.008831027774799938,0.0
2008-01-04,-0.012464882566570919,-0.02063516720612579,-0.060927972610433305,0.0
2008-01-07,0.00010444399104073306,0.0016415574333284648,0.011313509127388733,0.0
2008-01-08,0.00026027944298066927,0.010603961287531027,0.017989138184992336,0.0
2008-01-09,0.0011482780129349961,0.005359915992970221,0.020706207770752702,0.0
2008-01-10,-0.0001800599637463757,0.007545948073753352,-0.0011001734910878384,0.0
2008-01-11,0.0,0.00648983497079153,0.01515170716823766,0.0
2008-01-14,0.0,0.005606414706529006,0.016107600917853793,0.0
2008-01-15,0.0,-0.0038981018195149986,-0.0007967372778279191,0.0
2008-01-16,0.0,-0.008911100318763493,-0.025789413301228803,0.0
2008-01-17,0.0,0.004761219165487662,0.016827378576607432,0.0
2008-01-18,0.0,0.004079765648295625,3.6178530151420585e-05,0.0
2008-01-22,0.0,0.012508460198440152,0.024299337339991123,0.0
2008-01-23,0.0,-0.005216013838501676,-0.006898063317333392,0.0
2008-01-24,0.0,0.005487688716723699,-0.005449847092936666,0.0
2008-01-25,0.0,0.008035948647144353,0.027414495751582835,0.0
2008-01-28,0.0,0.005133005170515681,0.010126378456097596,0.0
