Date,crypto_apex_ret
2017-05-02,0.0014949855767060678
2017-05-03,0.02301587670518708
2017-05-04,0.010120326280474514
2017-05-05,0.008546973719158664
2017-05-06,0.005534615478335055
2017-05-07,0.0076667771033906654
2017-05-08,0.02429859508682347
2017-05-09,0.017271445332218166
2017-05-10,0.00323251807909534
2017-05-11,0.01007651678537891
2017-05-12,-0.03220227267282336
2017-05-13,0.020962639589853543
2017-05-14,0.00048422966161161063
2017-05-15,-0.010971657668758742
2017-05-16,-0.005060176000553639
2017-05-17,0.009398278587635991
2017-05-18,0.014236217367566764
2017-05-19,0.001920605275247352
2017-05-20,0.0032493736392316475
2017-05-21,-0.0041393634747460255
2017-05-22,0.0028817213080916957
2017-05-23,0.035413903920912655
2017-05-24,0.02038364033486129
2017-05-25,-0.019487852271537202
2017-05-26,-0.016261421375273487
2017-05-27,-0.019753308491169956
2017-05-28,0.014544856477359102
2017-05-29,0.01099217316603132
2017-05-30,-0.008455360293409368
2017-05-31,0.015277292153938207
2017-06-01,0.01793258913578513
2017-06-02,0.009056017598020528
2017-06-03,0.0017396404801848697
2017-06-04,-0.00035820506652227207
2017-06-05,0.010736780081234113
2017-06-06,0.017412994239425036
2017-06-07,-0.014563174142170385
2017-06-08,0.009088053565435298
2017-06-09,0.0011673895476358412
2017-06-10,0.012296782664752209
2017-06-11,0.0034862154107381835
2017-06-12,-0.029543269211577135
2017-06-13,0.00689074677019876
2017-06-14,-0.01876555405337701
2017-06-15,-0.003926080399703331
2017-06-16,0.009684445832214995
2017-06-17,0.03135217465415306
2017-06-18,-0.009458534380609573
2017-06-19,0.00865608682095275
2017-06-20,-0.001466125357708327
2017-06-21,0.00011080615777617381
2017-06-22,0.0005536313667282519
2017-06-23,0.0018002480577886451
2017-06-24,-0.011882479526050179
2017-06-25,-0.002030031256267488
2017-06-26,-0.010782041578438364
2017-06-27,0.0036684566078145782
2017-06-28,0.0037958985679401695
2017-06-29,-0.0034004717541357837
2017-06-30,-0.0023364233794260975
2017-07-01,-0.003150523241221269
2017-07-02,0.005773173726737407
2017-07-03,0.008735969998995532
2017-07-04,0.014374326760422775
2017-07-05,-0.0027275638261548244
2017-07-06,-0.002548702768012939
2017-07-07,-0.007950995054074834
2017-07-08,0.011073695331802233
2017-07-09,-0.0066996828369417635
2017-07-10,-0.007741365068434792
2017-07-11,-0.0015654076253370343
2017-07-12,0.0031388578135114436
2017-07-13,-0.0049005004441779534
2017-07-14,-0.00520565449694395
2017-07-15,-0.008424822986679356
2017-07-16,-0.0005999520962449724
2017-07-17,-0.0002528441678811627
2017-07-18,0.0
2017-07-19,-0.008015080299097695
2017-07-20,0.01603519781835317
2017-07-21,-0.005305697757191004
2017-07-22,0.010018336154081976
2017-07-23,-0.009185847546553725
2017-07-24,0.002076640586116422
2017-07-25,-0.018216646521938707
2017-07-26,-0.004946936565596759
2017-07-27,0.006438915518628155
2017-07-28,0.005251363602056319
2017-07-29,-0.008744854932298757
2017-07-30,0.0027228468044292443
2017-07-31,0.015764771621361542
2017-08-01,-0.017342032388958203
2017-08-02,-0.0018396045978134375
2017-08-03,0.011753495927118909
2017-08-04,0.010928936183334344
2017-08-05,0.041952295053229345
2017-08-06,-0.005420741583262988
2017-08-07,0.014745067786213982
2017-08-08,0.00600564865892562
2017-08-09,-0.006891035765182
2017-08-10,0.0019495946748223094
2017-08-11,0.02311893340162727
2017-08-12,0.01759148140089792
2017-08-13,0.01408861358499852
2017-08-14,0.01828560420633848
2017-08-15,-0.012941511667485405
2017-08-16,0.015045583502801897
2017-08-17,-0.003358558059296338
2017-08-18,-0.008918577173766267
2017-08-19,0.00034539185993267234
2017-08-20,-0.007732173889170981
2017-08-21,-0.004995503113748073
2017-08-22,0.00692994979988566
2017-08-23,0.013027783748927919
2017-08-24,0.01166164180791395
2017-08-25,0.004197407840196083
2017-08-26,-0.0008655758882847272
2017-08-27,0.013989157183704103
2017-08-28,0.0011606155474942386
2017-08-29,0.012877279212747032
2017-08-30,-0.0008169055220564335
2017-08-31,0.017336723759396797
2017-09-01,0.04563343349062098
2017-09-02,-0.02984879916009387
2017-09-03,-0.004021445991221248
2017-09-04,-0.03899903266229397
2017-09-05,0.021112709651709152
2017-09-06,0.018284045752390968
2017-09-07,-0.002953072627334582
2017-09-08,-0.03253253937746011
2017-09-09,-0.0035532134654536834
2017-09-10,-0.012163101081002247
2017-09-11,0.010112145729023202
2017-09-12,-0.004425977115742824
2017-09-13,-0.01461275906881137
2017-09-14,-0.0665052215314452
2017-09-15,0.012945762082354333
2017-09-16,-0.00026547198437786105
2017-09-17,-0.00045171092069693625
2017-09-18,0.01510088339274819
2017-09-19,-0.004225829062903436
2017-09-20,-0.0009433883061665384
2017-09-21,-0.008674797227885209
2017-09-22,0.0007718817493562484
2017-09-23,0.004534267326674687
2017-09-24,-0.0033698051631561726
2017-09-25,0.007998867224653849
2017-09-26,-0.0007910518943249234
2017-09-27,0.009324070413426349
2017-09-28,-0.0015004925249512706
2017-09-29,-0.0008977496787090053
2017-09-30,0.004891901232009308
2017-10-01,0.001083446194654829
2017-10-02,-0.0005590110686778538
2017-10-03,-0.004212952726760375
2017-10-04,-0.004134506941256909
2017-10-05,0.002002783960199076
2017-10-06,0.0011570407166055187
2017-10-07,0.0014850977047331786
2017-10-08,0.004381586545341887
2017-10-09,0.002043469265026592
2017-10-10,0.0004901908642550168
2017-10-11,0.0010101050374069936
2017-10-12,0.01779567968913955
2017-10-13,0.0035089357608390896
2017-10-14,0.005108557127453729
2017-10-15,-0.002067217582435516
2017-10-16,0.0005204769588379817
2017-10-17,-0.00414887952285078
2017-10-18,0.0002563189020820335
2017-10-19,0.0017478336997476434
2017-10-20,0.005680887380050056
2017-10-21,-0.0005432736019038491
2017-10-22,-0.0009934981589248065
2017-10-23,-0.00217061229824763
2017-10-24,-0.006519277785891806
2017-10-25,0.004425073470739205
2017-10-26,0.002385977028291478
2017-10-27,-0.002322043833790947
2017-10-28,-0.0008104937673719895
2017-10-29,0.00831578374833296
2017-10-30,-0.0007347904853654353
2017-10-31,0.005272024611571229
2017-11-01,0.0033477471279372193
2017-11-02,0.006118088141350699
2017-11-03,0.003007539500757684
2017-11-04,0.002127601353653679
2017-11-05,0.0003700995179220193
2017-11-06,-0.016323186052308414
2017-11-07,0.01009312145307834
2017-11-08,0.014947142962217838
2017-11-09,-0.014083268330624616
2017-11-10,-0.02881927493973936
2017-11-11,-0.011385241745829376
2017-11-12,-0.022528304351131984
2017-11-13,0.01024579413849432
2017-11-14,0.0033308114590970945
2017-11-15,0.028757296176727724
2017-11-16,0.032037583101999265
2017-11-17,-0.009803297418395914
2017-11-18,0.005020823357837094
2017-11-19,0.011228545368352418
2017-11-20,0.006644860956426074
2017-11-21,-0.007218854606182001
2017-11-22,0.00898928737160834
2017-11-23,0.002558146005389329
2017-11-24,0.021509045713634965
2017-11-25,0.047621150872684134
2017-11-26,-0.0026323597576366955
2017-11-27,0.021231469675180328
2017-11-28,0.014702770097096774
2017-11-29,-0.0286546943005301
2017-11-30,0.011325224193633084
2017-12-01,0.03338474374804581
2017-12-02,0.0036702135638296387
2017-12-03,0.003837696857753152
2017-12-04,0.008555436169683458
2017-12-05,-0.0016655373984876699
2017-12-06,0.013565831674366693
2017-12-07,0.016619305908283723
2017-12-08,0.0050214384549006254
2017-12-09,0.01108796107422514
2017-12-10,-0.00016856249709220662
2017-12-11,0.08812428539721609
2017-12-12,0.05996872686821856
2017-12-13,-0.020501110182758485
2017-12-14,-0.0048736627737269575
2017-12-15,0.02186964216201107
2017-12-16,0.022373101167126857
2017-12-17,0.0017782691255450555
2017-12-18,0.010245316667240453
2017-12-19,-0.01530451286185088
2017-12-20,-0.020949230998699116
2017-12-21,-0.008225130517460323
2017-12-22,-0.03422041686929769
2017-12-23,0.01731911821181021
2017-12-24,-0.010587773645603609
2017-12-25,0.00035012208640183953
2017-12-26,0.02346151142585483
2017-12-27,-0.005640927004886373
2017-12-28,-0.015032537287184693
2017-12-29,-0.0007666257214091648
2017-12-30,-0.011495407018525007
2017-12-31,0.0072645223839789
2018-01-01,-0.00030340872671350813
2018-01-02,0.010297154247655477
2018-01-03,-0.0005013790156016378
2018-01-04,0.0005243131865968974
2018-01-05,0.004602121074412561
2018-01-06,0.0042255825262035515
2018-01-07,-0.0025857378955894935
2018-01-08,-0.0050661085472554854
2018-01-09,-0.0019787041985066508
2018-01-10,0.0011330355003574793
2018-01-11,-0.009887559280580377
2018-01-12,0.008307827416746603
2018-01-13,-0.0002956103124489972
2018-01-14,-0.007816602587060776
2018-01-15,-0.0038145013734197986
2018-01-16,-0.018239857526592695
2018-01-17,-0.0037630791872944537
2018-01-18,-0.00029619122221954036
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.027144310637268708
2019-04-05,0.01473368833329454
2019-04-06,-0.005701645749897312
2019-04-07,0.016980181152028886
2019-04-08,-0.036355055876239155
2019-04-09,-0.03215681325328793
2019-04-10,0.03353015898389806
2019-04-11,-0.0732265212408841
2019-04-12,0.012446743785572057
2019-04-13,-0.00018654450274034943
2019-04-14,0.00865124583964614
2019-04-15,-0.01735907374007599
2019-04-16,0.026219522709713474
2019-04-17,0.0014876669999962962
2019-04-18,0.009804685003656072
2019-04-19,0.0005379438495096589
2019-04-20,0.0038507995419802005
2019-04-21,-0.005020382594576493
2019-04-22,0.010731588754831767
2019-04-23,0.01878644862466412
2019-04-24,-0.01511283407964118
2019-04-25,-0.03422481057062437
2019-04-26,0.00867878437633694
2019-04-27,0.00037599805910347147
2019-04-28,0.0007864174618124771
2019-04-29,-0.005255601542811535
2019-04-30,0.015450545714153165
2019-05-01,0.0040139627082262045
2019-05-02,0.010463183201285302
2019-05-03,0.028154360696521854
2019-05-04,0.002689627387766618
2019-05-05,-0.003317600290737769
2019-05-06,0.0025690371993869225
2019-05-07,0.004791288324250861
2019-05-08,0.012921573622339557
2019-05-09,0.014378196723293284
2019-05-10,0.016919183363325298
2019-05-11,0.07149689487347177
2019-05-12,-0.01813006902123223
2019-05-13,0.039584371952090774
2019-05-14,0.015203590175061423
2019-05-15,0.0164247864654249
2019-05-16,-0.013052379843654349
2019-05-17,-0.022293050080664227
2019-05-18,-0.003578489211181075
2019-05-19,0.03394809367286262
2019-05-20,-0.0023330064943478885
2019-05-21,0.0032942561592883093
2019-05-22,-0.007288369249939067
2019-05-23,0.0074361558870364355
2019-05-24,0.0023233776354972145
2019-05-25,-0.004951697120906044
2019-05-26,0.011718334609294908
2019-05-27,0.008319173440062645
2019-05-28,-0.000410881299163896
2019-05-29,-0.0036600566472730946
2019-05-30,-0.014672166390066929
2019-05-31,0.006084158847488615
2019-06-01,-0.0038451421096323737
2019-06-02,0.007394393268387251
2019-06-03,-0.01588253056805087
2019-06-04,-0.009107657877248588
2019-06-05,0.0028223987591648484
2019-06-06,-0.0009041863794544054
2019-06-07,0.0073799600501904435
2019-06-08,-0.002836784330655495
2019-06-09,-0.009915743043403846
2019-06-10,0.017112021208881886
2019-06-11,8.121621630863957e-05
2019-06-12,0.00969753121746441
2019-06-13,-0.004562315841248285
2019-06-14,0.0037827111554172873
2019-06-15,0.0039453841731261746
2019-06-16,0.0028671692381417517
2019-06-17,0.009019537993770695
2019-06-18,-0.007973597247147437
2019-06-19,0.003793278938377855
2019-06-20,2.9264977444336397e-05
2019-06-21,0.01688580710129222
2019-06-22,0.013510795049457652
2019-06-23,0.002363035921396517
2019-06-24,0.0031423121733628514
2019-06-25,0.014729974598301207
2019-06-26,0.024158501192572134
2019-06-27,-0.03519130027916451
2019-06-28,0.02351254725283024
2019-06-29,-0.004148126145682563
2019-06-30,-0.01896464383321736
2019-07-01,-0.0026473604376648905
2019-07-02,0.0024652558752261697
2019-07-03,0.016681886750845167
2019-07-04,-0.011751938260099529
2019-07-05,-0.002251880531406612
2019-07-06,0.0058853729991433954
2019-07-07,0.005331037463513922
2019-07-08,0.010710949736737987
2019-07-09,0.0023814960368641206
2019-07-10,-0.00722038442417096
2019-07-11,-0.012050949341774317
2019-07-12,0.00753423311901555
2019-07-13,-0.006693638144065905
2019-07-14,-0.025522858951826155
2019-07-15,0.010764449900735072
2019-07-16,-0.027693325708169236
2019-07-17,0.007082224754843874
2019-07-18,0.01865195275412192
2019-07-19,-0.0031293174492208263
2019-07-20,0.005555106585626122
2019-07-21,-0.0033573780695372556
2019-07-22,-0.0059035980727137624
2019-07-23,-0.008096857301837986
2019-07-24,-0.0002233634625389348
2019-07-25,0.002291463008145654
2019-07-26,-0.0006640558275297799
2019-07-27,-0.009761447860225732
2019-07-28,0.002384374768790212
2019-07-29,-0.0005520891775346627
2019-07-30,0.0012817119825672232
2019-07-31,0.010615150230479506
2019-08-01,0.004950453133201594
2019-08-02,0.001896368906623468
2019-08-03,0.006101753685924457
2019-08-04,0.0023998111563803557
2019-08-05,0.01668499149658997
2019-08-06,-0.007132077820959466
2019-08-07,0.01123365102659025
2019-08-08,-0.008411468257641053
2019-08-09,-0.0047846358522110315
2019-08-10,-0.008426458216434337
2019-08-11,0.009290835700782377
2019-08-12,-0.0038993352615034403
2019-08-13,-0.008244261808474174
2019-08-14,-0.020288407709272545
2019-08-15,0.005145280066740508
2019-08-16,1.1298630269247612e-05
2019-08-17,-0.00221632410472766
2019-08-18,0.004739508820071501
2019-08-19,0.012038521682324294
2019-08-20,-0.004320993202108286
2019-08-21,-0.012676727849303538
2019-08-22,0.0013439156366895693
2019-08-23,0.0058203868005350205
2019-08-24,-0.005214991789351584
2019-08-25,-0.0018118609427092412
2019-08-26,0.004759773042292965
2019-08-27,-0.003987426824383185
2019-08-28,-0.015289012376738275
2019-08-29,-0.0009088159072196407
2019-08-30,0.0
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,0.004654403732012035
2019-09-04,-0.003266728243317401
2019-09-05,-0.0014920322940259027
2019-09-06,-0.0011796429389084287
2019-09-07,0.008364800890110609
2019-09-08,-0.0006281957101290332
2019-09-09,-0.003349010217098942
2019-09-10,-0.007576182730243837
2019-09-11,-0.0012640907251896727
2019-09-12,0.0
2019-09-13,0.0
2019-09-14,0.0030184007242243954
2019-09-15,-0.0014337586888982005
2019-09-16,-0.0027598691091054372
2019-09-17,-0.0009751559061318995
2019-09-18,-0.0013850517742574047
2019-09-19,-0.0022973036205832277
2019-09-20,-0.012416481588674543
2019-09-21,-0.0067732591625499295
2019-09-22,-0.008960501812859789
2019-09-23,-0.019927861433805608
2019-09-24,-0.04637133460158431
2019-09-25,-0.0009329177355124575
2019-09-26,0.0
2019-09-27,0.0
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,-0.011906094858028106
2019-10-29,0.006605928596147587
2019-10-30,-0.0010726550018529794
2019-10-31,-0.0012967540716875918
2019-11-01,0.002348102217690304
2019-11-02,0.00242118151770181
2019-11-03,-0.011524664086110947
2019-11-04,0.01919339562438549
2019-11-05,-0.007445856545328811
2019-11-06,0.001964408386214478
2019-11-07,-0.003
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.029367822906018883
2020-01-31,-0.02295877792867746
2020-02-01,0.01796980341351236
2020-02-02,-0.002553467049889509
2020-02-03,0.0016593998791651506
2020-02-04,-0.014839104119993413
2020-02-05,0.04715439951168288
2020-02-06,0.02237728557715181
2020-02-07,0.0058987048236280055
2020-02-08,-0.0011233625666369844
2020-02-09,0.020380295311275522
2020-02-10,-0.014924042671375946
2020-02-11,0.03988004089749262
2020-02-12,0.007278151645013605
2020-02-13,-0.022671612645814413
2020-02-14,0.039140192916121606
2020-02-15,-0.05499936995008794
2020-02-16,-3.37674941074767e-05
2020-02-17,-0.013627842233531424
2020-02-18,0.038072270726376596
2020-02-19,-0.03494167067371464
2020-02-20,0.013405303563017097
2020-02-21,0.004444133335167503
2020-02-22,-0.001274126911913367
2020-02-23,0.017347348364177295
