Date,crypto_titan_ret
2016-12-25,-0.00167701961084126
2016-12-26,0.006817076624401396
2016-12-27,0.015283795069150008
2016-12-28,0.024796334266342368
2016-12-29,-0.0009310117290138193
2016-12-30,-0.004230061468772416
2016-12-31,0.0008814564370015727
2017-01-01,0.012229194233568962
2017-01-02,0.008126703358029433
2017-01-03,0.007493125834479778
2017-01-04,0.037317686266837145
2017-01-05,-0.04504803972159725
2017-01-06,-0.034407799684567246
2017-01-07,0.0016751822370231258
2017-01-08,0.0006155384511679668
2017-01-09,-0.002029540258928242
2017-01-10,0.0011959410535783844
2017-01-11,-0.03278908068234867
2017-01-12,0.0027686511653652068
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,-0.00015507366865917226
2017-01-18,-0.0019349059808812196
2017-01-19,0.00028642913681905006
2017-01-20,-9.413765186446067e-05
2017-01-21,0.0006304411745922016
2017-01-22,6.642367169144514e-05
2017-01-23,-8.712804098781176e-05
2017-01-24,-0.0006831134277300061
2017-01-25,0.00021864006501032344
2017-01-26,0.0003550636071851676
2017-01-27,4.725127703688477e-05
2017-01-28,4.0651835055760265e-05
2017-01-29,-4.845381495604013e-05
2017-01-30,1.987255057144858e-05
2017-01-31,0.0011799908571811346
2017-02-01,0.0003606530803801058
2017-02-02,0.0012347143620518193
2017-02-03,0.0009753609186489417
2017-02-04,0.0006982037843392602
2017-02-05,-0.0008438888072402082
2017-02-06,0.0006019013506646738
2017-02-07,0.0013014960713123767
2017-02-08,-3.9260537439155245e-05
2017-02-09,-0.008209464856018717
2017-02-10,-0.0007419122477418892
2017-02-11,0.002060754255693526
2017-02-12,-0.0006944037131252478
2017-02-13,-0.0011469408718821476
2017-02-14,0.0019036447962000574
2017-02-15,0.0003466117766168399
2017-02-16,0.0021752824216436347
2017-02-17,0.0020394347771584527
2017-02-18,0.0008880028309005046
2017-02-19,-0.0007211602289369173
2017-02-20,0.003593706201186635
2017-02-21,0.0038997004054917195
2017-02-22,6.387043878754641e-05
2017-02-23,0.009049389422847486
2017-02-24,0.001244381272986906
2017-02-25,-0.005331172716997343
2017-02-26,0.003972203479892742
2017-02-27,0.002717716795520786
2017-02-28,-7.017484827738951e-06
2017-03-01,0.007963036256077964
2017-03-02,0.00543382530448861
2017-03-03,0.0044938646918520255
2017-03-04,-0.0037084819858073962
2017-03-05,0.0022963367333958735
2017-03-06,0.0010923908730989596
2017-03-07,-0.009622401450603488
2017-03-08,-0.015359628593488928
2017-03-09,0.011558552509219859
2017-03-10,-0.020286754702148822
2017-03-11,0.017654807089986634
2017-03-12,0.01217830348326273
2017-03-13,0.0026266912625263813
2017-03-14,0.0019767916860401625
2017-03-15,0.0021568186057381567
2017-03-16,-0.009570514495489756
2017-03-17,-0.01449586620504656
2017-03-18,-0.022481169937681747
2017-03-19,0.012299891193084271
2017-03-20,0.003002298723518549
2017-03-21,0.011096602060706742
2017-03-22,-0.01159242268683704
2017-03-23,-0.0009186428340816225
2017-03-24,-0.008800174600140194
2017-03-25,0.0034560161933796987
2017-03-26,-0.0005755796268804633
2017-03-27,0.00763138691966867
2017-03-28,0.00012432780814779996
2017-03-29,-0.0007737054255557599
2017-03-30,-0.00046557941866034666
2017-03-31,0.0016013706087863013
2017-04-01,0.0002984347667614075
2017-04-02,0.0007503020790759601
2017-04-03,0.001438277413466811
2017-04-04,-0.0003589462857876458
2017-04-05,-0.0002969087891519305
2017-04-06,0.0020923327422930024
2017-04-07,-0.000203438190087566
2017-04-08,-3.5330105870587764e-05
2017-04-09,0.000431635488881915
2017-04-10,-2.8521493937721335e-05
2017-04-11,0.0006638008756209237
2017-04-12,-0.0003573129265898816
2017-04-13,-0.0035554924879645654
2017-04-14,-0.00021134167356766514
2017-04-15,0.0005981657275950333
2017-04-16,0.0012724253430679354
2017-04-17,0.0013503353952320385
2017-04-18,0.002204835036694828
2017-04-19,-0.0003213689454125888
2017-04-20,0.0034964060181435466
2017-04-21,-0.0013193170919209743
2017-04-22,0.0018331316765337474
2017-04-23,-0.0047148960890908195
2017-04-24,0.008549432162819816
2017-04-25,0.0029842628713289392
2017-04-26,0.0028714638837799168
2017-04-27,0.008941777600628826
2017-04-28,-0.0002964895684256242
2017-04-29,0.0012606974835360396
2017-04-30,0.006171680828597438
2017-05-01,0.01709218390055035
2017-05-02,0.006864057543850876
2017-05-03,0.007619479765949668
2017-05-04,0.01634500166265399
2017-05-05,0.005918867872658104
2017-05-06,0.0076843116153533855
2017-05-07,0.005806823583238422
2017-05-08,0.040599176631080196
2017-05-09,0.00936416221420035
2017-05-10,0.00785753709251032
2017-05-11,0.016940679523619436
2017-05-12,-0.033619743418421465
2017-05-13,0.022844395797034834
2017-05-14,0.0008727098189016745
2017-05-15,-0.015307500174969634
2017-05-16,-0.000947114782272336
2017-05-17,0.022902634001980147
2017-05-18,0.00845637450988562
2017-05-19,0.015538450471839872
2017-05-20,0.014624183645643938
2017-05-21,-0.006179967759062406
2017-05-22,0.019037017471368912
2017-05-23,0.019851103414699044
2017-05-24,0.015026053967148652
2017-05-25,-0.012182228797802874
2017-05-26,-0.009524157196297688
2017-05-27,-0.015373733396831318
2017-05-28,0.011687029586505538
2017-05-29,0.009046084780834213
2017-05-30,-0.00696627191377621
2017-05-31,0.009998667325580492
2017-06-01,0.00812096734721354
2017-06-02,0.005153430573505855
2017-06-03,0.0016722075712190723
2017-06-04,-0.00022785813656306478
2017-06-05,0.01119963347340176
2017-06-06,0.01070814335684831
2017-06-07,-0.007515698502331234
2017-06-08,0.004188793466507729
2017-06-09,0.0009983448455787311
2017-06-10,0.006899867081887918
2017-06-11,0.0005592995853657475
2017-06-12,-0.016364462097653798
2017-06-13,0.003533597324224677
2017-06-14,-0.012129582873826391
2017-06-15,-0.002199108544629598
2017-06-16,0.002807212353740788
2017-06-17,0.007083808093031443
2017-06-18,-0.005357670327057874
2017-06-19,0.0021672256545427378
2017-06-20,0.006860300211005669
2017-06-21,-0.001717032136015513
2017-06-22,0.0006001213924638377
2017-06-23,0.001467756198457639
2017-06-24,-0.005083649803151441
2017-06-25,-0.0007718945919202694
2017-06-26,-0.004492477152575081
2017-06-27,0.0031739104542995934
2017-06-28,0.0009117971026656018
2017-06-29,-0.0012934058281771645
2017-06-30,-0.002195777983467255
2017-07-01,-0.0018058418064710725
2017-07-02,0.002891229454578338
2017-07-03,0.0022802102973865147
2017-07-04,0.001477197042849182
2017-07-05,-4.018976499762888e-05
2017-07-06,0.0001886926806776911
2017-07-07,-0.002653897767243338
2017-07-08,0.0016334109382573864
2017-07-09,-0.0016324980385116132
2017-07-10,-0.0046684227770377295
2017-07-11,-0.0011995356581751104
2017-07-12,0.0020869195917167563
2017-07-13,-0.00199251280792249
2017-07-14,-0.006261347658791845
2017-07-15,-0.012621620829074023
2017-07-16,-0.004418818100517579
2017-07-17,0.0
2017-07-18,-0.0002307854286361371
2017-07-19,-0.002315974580049147
2017-07-20,0.01941277938596728
2017-07-21,-0.004769982412971094
2017-07-22,0.004565328315226507
2017-07-23,-0.0024544235619288085
2017-07-24,0.0007832519487086383
2017-07-25,-0.005760509349829336
2017-07-26,-0.001672818775068798
2017-07-27,0.004450054513659827
2017-07-28,0.004124242355464096
2017-07-29,-0.002398045836549755
2017-07-30,0.0009301781954749832
2017-07-31,0.00359312041576017
2017-08-01,-0.004663600571175705
2017-08-02,-0.00026679855559500365
2017-08-03,0.003436689639761265
2017-08-04,0.0032386668379834754
2017-08-05,0.012284683098900745
2017-08-06,-0.0011937447561764043
2017-08-07,0.005115635832658698
2017-08-08,0.0012090849562620641
2017-08-09,-0.0023831572874220166
2017-08-10,0.001888299887054127
2017-08-11,0.012954302702340758
2017-08-12,0.010428218252890196
2017-08-13,0.007893365859803268
2017-08-14,0.010056069651550202
2017-08-15,-0.0053843980538000775
2017-08-16,0.007321569082513669
2017-08-17,-0.00295312118107173
2017-08-18,-0.01135807244785528
2017-08-19,0.002286636070457027
2017-08-20,-0.007272137588875159
2017-08-21,-0.006045158685678346
2017-08-22,0.007099191173002092
2017-08-23,0.0035109147470352526
2017-08-24,0.014146526345416946
2017-08-25,0.002731050040183794
2017-08-26,-0.0014082869777970184
2017-08-27,0.0022454936764628414
2017-08-28,-1.6074924314620986e-05
2017-08-29,0.014366165636729381
2017-08-30,-0.0010750504881567344
2017-08-31,0.01142738136678253
2017-09-01,0.01515055814718821
2017-09-02,-0.02419035815916758
2017-09-03,0.0003457099423684917
2017-09-04,-0.02857575868479157
2017-09-05,0.012421247989209096
2017-09-06,0.01670352875201464
2017-09-07,0.0001193649416387327
2017-09-08,-0.01717426871977786
2017-09-09,-0.00015755247697395644
2017-09-10,-0.005039927860982756
2017-09-11,0.0019452568369059946
2017-09-12,-0.00155708470607559
2017-09-13,-0.013032539594466716
2017-09-14,-0.031216653361503508
2017-09-15,0.024687119284741498
2017-09-16,-0.00026595644601261717
2017-09-17,-0.0015510270436207563
2017-09-18,0.018196768471403533
2017-09-19,-0.00475175257196801
2017-09-20,-0.0008204650552149497
2017-09-21,-0.0028151997565777033
2017-09-22,-5.008980501186293e-06
2017-09-23,0.0018355036155237713
2017-09-24,-0.001212894391841708
2017-09-25,0.002813517457927658
2017-09-26,-0.000373393035144451
2017-09-27,0.0034644475788157773
2017-09-28,-0.00021027137270226314
2017-09-29,-9.720814738786402e-05
2017-09-30,0.0014740900206305651
2017-10-01,0.0005316967421878125
2017-10-02,4.457838605622701e-05
2017-10-03,-0.0007666878036533598
2017-10-04,-0.0008511202441921764
2017-10-05,0.0019083574044252646
2017-10-06,0.0008098180267620609
2017-10-07,0.0010788635044125217
2017-10-08,0.0035521102629535134
2017-10-09,0.003051121989798137
2017-10-10,0.00018205693307029374
2017-10-11,0.0006886887145651305
2017-10-12,0.021011142887639816
2017-10-13,0.006028967156141928
2017-10-14,0.0051255039262154386
2017-10-15,-0.004192169225528883
2017-10-16,0.0013428139745346127
2017-10-17,-0.003419398759345233
2017-10-18,-0.0006948105752970094
2017-10-19,0.006206922397080902
2017-10-20,0.015628041845337975
2017-10-21,0.0009871411341679836
2017-10-22,-0.001131800137692722
2017-10-23,-0.0038280434317159856
2017-10-24,-0.02004676679892561
2017-10-25,0.011908289971589815
2017-10-26,0.008374568220583693
2017-10-27,-0.0065337438286200405
2017-10-28,-0.0015104025838934543
2017-10-29,0.021929353491285466
2017-10-30,-0.001225461140888693
2017-10-31,0.01656810131982563
2017-11-01,0.01402614318424182
2017-11-02,0.012070967450584669
2017-11-03,0.004755639113602162
2017-11-04,0.006212754290470826
2017-11-05,0.0009768156469415808
2017-11-06,-0.013948202314910289
2017-11-07,0.004704111569374512
2017-11-08,0.011577557223797911
2017-11-09,-0.011897861778551436
2017-11-10,-0.020676258052544454
2017-11-11,-0.010853061363274154
2017-11-12,-0.016423025971843634
2017-11-13,0.026019078108948497
2017-11-14,0.002808422657414749
2017-11-15,0.022908821400745686
2017-11-16,0.012421514307419218
2017-11-17,-0.0031602840767929142
2017-11-18,0.0016043038590163627
2017-11-19,0.004879663208592201
2017-11-20,0.0032034551299796417
2017-11-21,-0.0025208361435542143
2017-11-22,0.003581237065898584
2017-11-23,-0.0052593471685443895
2017-11-24,0.0054820552597996544
2017-11-25,0.013429912883907283
2017-11-26,0.01284979485391244
2017-11-27,0.010860485909339239
2017-11-28,0.0050712330905870115
2017-11-29,-0.0036066295308561933
2017-11-30,0.008748373322012204
2017-12-01,0.018334921648215086
2017-12-02,0.002292151347738884
2017-12-03,0.005583036033215415
2017-12-04,0.007459837979919178
2017-12-05,0.0057188659267418274
2017-12-06,0.05186193926339787
2017-12-07,0.06998048978298686
2017-12-08,-0.01763014928587256
2017-12-09,-0.014788531001857123
2017-12-10,0.0030841343849506864
2017-12-11,0.015618030847396734
2017-12-12,0.004678869255874001
2017-12-13,-0.009639210023865209
2017-12-14,0.0006659637649884482
2017-12-15,0.004783200017645101
2017-12-16,0.007121698969526674
2017-12-17,-0.00131117175949495
2017-12-18,-0.00010269642789819114
2017-12-19,-0.005144058964876421
2017-12-20,-0.004877362476453318
2017-12-21,-0.0025941377177860366
2017-12-22,-0.0065845992495236795
2017-12-23,0.003242121140453279
2017-12-24,-0.00010873125781302333
2017-12-25,0.00028478615966736536
2017-12-26,0.0
2017-12-27,-6.321049719557685e-05
2017-12-28,-0.002459361154119461
2017-12-29,0.0001083303067733613
2017-12-30,-0.003777676589245308
2017-12-31,0.003002627915119111
2018-01-01,-6.77947221955463e-05
2018-01-02,0.00322062407627232
2018-01-03,-4.0448427445315196e-05
2018-01-04,0.000529121986180743
2018-01-05,0.0024112792949057553
2018-01-06,0.00011618456083311387
2018-01-07,-0.0012726766726544592
2018-01-08,-0.0017136789237039386
2018-01-09,-0.0008306264875965645
2018-01-10,0.000555602811082945
2018-01-11,-0.0033650569633904607
2018-01-12,0.0013353175188528562
2018-01-13,0.0
2018-01-14,-6.834652643896138e-05
2018-01-15,5.0261904248353074e-05
2018-01-16,0.0
2018-01-17,-3.186313493511254e-05
2018-01-18,0.0003455343558557653
2018-01-19,4.350086113746932e-05
2018-01-20,0.0018373935390762262
2018-01-21,-0.0015295369440613508
2018-01-22,-0.0007504022962657276
2018-01-23,-0.0003267213436373593
2018-01-24,0.0
2018-01-25,-7.09377198517366e-06
2018-01-26,-3.00599572055921e-06
2018-01-27,0.00017722985723038332
2018-01-28,0.00045990298726751117
2018-01-29,-0.0001904939182331206
2018-01-30,-0.0003565864195002219
2018-01-31,0.00016414254805469645
2018-02-01,-8.018573563652434e-05
2018-02-02,-0.000130504513264372
2018-02-03,5.758022035704081e-05
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,-2.2551931063580825e-09
2018-03-23,1.952652238246795e-08
2018-03-24,-2.6857756058251835e-08
2018-03-25,-2.2418911039613992e-08
2018-03-26,-3.800957161860957e-08
2018-03-27,-5.394991074490386e-08
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-21,-7.159770643029949e-13
2018-04-22,-3.747471640180569e-12
2018-04-23,5.222728593490249e-12
2018-04-24,3.072883349970589e-11
2018-04-25,-3.2105852383118196e-11
2018-04-26,2.3572661894797852e-12
2018-04-27,-1.5161073131478577e-12
2018-04-28,1.924197599390711e-12
2018-04-29,3.612006051953049e-13
2018-04-30,-9.069054507708136e-13
2018-05-01,-6.28286469853626e-13
2018-05-02,-3.40724065884835e-11
2018-05-03,9.564229021840138e-10
2018-05-04,-7.692524189362909e-11
2018-05-05,2.8215675157617336e-10
2018-05-06,-3.5872957800529387e-10
2018-05-07,-5.075742692878019e-10
2018-05-08,-2.563969395619241e-10
2018-05-09,-7.325245158430563e-07
2018-05-10,-1.1250152880171998e-05
2018-05-11,-2.4336927845621446e-05
2018-05-12,2.882303706585474e-06
2018-05-13,1.2275925711003024e-05
2018-05-14,-5.095223095355762e-07
2018-05-15,-9.067542771488053e-06
2018-05-16,-5.7910412952851576e-06
2018-05-17,-6.8370301827416726e-06
2018-05-18,4.43955778615135e-06
2018-05-19,3.349894105525904e-07
2018-05-20,4.3650268292411845e-06
2018-05-21,-3.005876162932587e-06
2018-05-22,-1.0153926509550666e-05
2018-05-23,-1.3922136073601927e-05
2018-05-24,4.6223608857353833e-07
2018-05-25,-1.0607211640995965e-07
2018-05-26,-1.0529587718915201e-07
2018-05-27,8.997894073167291e-09
2018-05-28,-1.690457857441108e-07
2018-05-29,2.5299271782287435e-07
2018-05-30,-5.671721370725347e-08
2018-05-31,8.472561680579775e-09
2018-06-01,4.516832100057356e-09
2018-06-02,9.683287094520753e-09
2018-06-03,3.150078161067043e-09
2018-06-04,-1.0195143392506319e-07
2018-06-05,6.700135740968119e-08
2018-06-06,-1.0078340067482227e-08
2018-06-07,-5.581166125094107e-10
2018-06-08,-2.4964372208651223e-09
2018-06-09,-2.7430482868635313e-09
2018-06-10,-4.156776902017878e-08
2018-06-11,4.459993416962664e-09
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,-6.068085872486828e-14
2018-07-09,-1.439107951071603e-13
2018-07-10,-1.8532551467475478e-12
2018-07-11,2.5782262118437467e-13
2018-07-12,-1.050693015219046e-13
2018-07-13,-2.0922545276952995e-15
2018-07-14,-8.099916872026791e-15
2018-07-15,5.3895177491945733e-14
2018-07-16,2.4333594842023067e-13
2018-07-17,3.4799578456627746e-13
2018-07-18,2.0497041082888304e-14
2018-07-19,7.046919677514233e-15
2018-07-20,-8.16170401534839e-15
2018-07-21,4.789941740541705e-15
2018-07-22,-3.1115465153287764e-15
2018-07-23,-7.916378305106579e-15
2018-07-24,1.4656922434674215e-13
2018-07-25,-1.2972115651341005e-06
2018-07-26,-1.82189244060792e-05
2018-07-27,1.7409335500007708e-05
2018-07-28,2.155976083668697e-06
2018-07-29,2.0830353586281617e-06
2018-07-30,-2.9974027206471035e-06
2018-07-31,-3.1717976877332086e-05
2018-08-01,-1.4729075748713282e-05
2018-08-02,-1.1592937235461004e-05
2018-08-03,-2.6849318174777632e-05
2018-08-04,-8.265756944494692e-05
2018-08-05,7.753220849313286e-06
2018-08-06,-2.526214154127385e-05
2018-08-07,-4.3737638724966775e-05
2018-08-08,-0.00010402307257211545
2018-08-09,8.501950823778534e-06
2018-08-10,-1.1928468390206381e-05
2018-08-11,3.6671355030648604e-06
2018-08-12,8.748189086856779e-07
2018-08-13,-8.11642485546799e-07
2018-08-14,-3.1745093406404736e-06
2018-08-15,3.231402289140514e-06
2018-08-16,1.1329551759964654e-07
2018-08-17,1.0585322359959297e-06
2018-08-18,-6.500497498134145e-07
2018-08-19,3.4941171328943256e-07
2018-08-20,-8.279617145159448e-07
2018-08-21,7.790632486560413e-07
2018-08-22,-5.181526583736689e-07
2018-08-23,9.028797645919804e-08
2018-08-24,1.030919485667169e-07
2018-08-25,2.3416449026334655e-08
2018-08-26,-3.0102133896952814e-08
2018-08-27,9.62638254444577e-08
2018-08-28,1.1189700707174922e-07
2018-08-29,-3.150399110244885e-08
2018-08-30,-4.752550843622835e-09
2018-08-31,4.1324507539037325e-09
2018-09-01,1.0747634410736299e-08
2018-09-02,5.36797840445005e-09
2018-09-03,-8.4581174716375e-10
2018-09-04,6.799632472264627e-09
2018-09-05,-1.324371847573569e-06
2018-09-06,-2.4992638860718177e-05
2018-09-07,-6.124246623068305e-06
2018-09-08,-2.4004337540667623e-05
2018-09-09,7.744186363721885e-06
2018-09-10,2.9472623411624146e-06
2018-09-11,-8.646774736592177e-07
2018-09-12,2.0010856088846824e-06
2018-09-13,2.239624999567139e-06
2018-09-14,-6.066607139716127e-08
2018-09-15,4.023891189830786e-07
2018-09-16,-3.417941406357599e-07
2018-09-17,-3.112165158349771e-06
2018-09-18,1.2328989305727893e-06
2018-09-19,2.1852229078551082e-07
2018-09-20,2.171933141119677e-07
2018-09-21,3.788389939209716e-07
2018-09-22,-2.2094736598903412e-08
2018-09-23,-1.9372177092258077e-08
2018-09-24,-1.9698792285945966e-07
2018-09-25,-2.590868775275558e-07
2018-09-26,6.64868682868218e-08
2018-09-27,4.2854867323724236e-08
2018-09-28,-7.482130739183718e-09
2018-09-29,-9.720074050512109e-09
2018-09-30,5.474516949423148e-09
2018-10-01,-8.307295525541815e-09
2018-10-02,-7.79020300238328e-09
2018-10-03,-1.5153670929661725e-08
2018-10-04,2.32951844467215e-09
2018-10-05,1.423303053357557e-09
2018-10-06,-1.054768293210174e-09
2018-10-07,4.542603563420806e-10
2018-10-08,1.5256837436538792e-09
2018-10-09,-2.946985577656709e-10
2018-10-10,-2.1118255137749882e-09
2018-10-11,-1.3644254438652597e-09
2018-10-12,7.99916753231938e-11
2018-10-13,4.962145604405904e-11
2018-10-14,2.1444240732469877e-11
2018-10-15,1.325607888815718e-09
2018-10-16,-1.779476805293133e-12
2018-10-17,-2.6108352853775437e-10
2018-10-18,-3.7691021755016784e-11
2018-10-19,-6.35488813327456e-12
2018-10-20,1.339686766662648e-11
2018-10-21,-3.839256395797874e-12
2018-10-22,2.702771346711657e-12
2018-10-23,-6.412094803898003e-12
2018-10-24,4.993044388530328e-12
2018-10-25,-1.4632798085724139e-12
2018-10-26,-1.1561806911250674e-13
2018-10-27,4.227626547702403e-13
2018-10-28,4.5093362415509685e-13
2018-10-29,-1.1525540113813736e-11
2018-10-30,1.259262328195488e-13
2018-10-31,-2.1214109726269603e-12
2018-11-01,6.181242102120668e-13
2018-11-02,1.0847837233208965e-13
2018-11-03,-2.7612552479765786e-13
2018-11-04,1.5171215242516897e-13
2018-11-05,4.43081226844129e-13
2018-11-06,4.1803099385926964e-13
2018-11-07,5.819376781103365e-13
2018-11-08,-1.0138227704753919e-13
2018-11-09,-9.141459809170241e-14
2018-11-10,3.2017592629488974e-14
2018-11-11,2.770672800984695e-15
2018-11-12,-5.404977325311937e-14
2018-11-13,-1.6017300067489737e-14
2018-11-14,-8.611594667675381e-13
2018-11-15,-1.820141648905174e-14
2018-11-16,-1.4839794478095206e-14
2018-11-17,-4.401076125741167e-15
2018-11-18,1.440932762437157e-14
2018-11-19,-1.5464775085169906e-13
2018-11-20,-9.960961497348132e-14
2018-11-21,3.672836817811813e-14
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,-3.126491976836887e-36
2019-01-08,-1.6930781013108414e-35
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,-4.173363008631757e-37
2019-01-16,2.1721070296210702e-36
2019-01-17,0.0
2019-01-18,-3.1116904450934715e-23
2019-01-19,3.008425798101434e-22
2019-01-20,-5.322561692112375e-22
2019-01-21,-1.0793317115206352e-22
2019-01-22,1.2419098776648228e-22
2019-01-23,-1.1093312337982358e-22
2019-01-24,9.119331109442708e-24
2019-01-25,-6.342007787856301e-25
2019-01-26,1.554576413028476e-24
2019-01-27,-1.0662072579466722e-23
2019-01-28,-6.577882110824414e-23
2019-01-29,-1.3364911911302094e-23
2019-01-30,1.9327221505781288e-23
2019-01-31,-2.257474621690238e-24
2019-02-01,2.4174066584239542e-24
2019-02-02,2.6319973401682602e-24
2019-02-03,-4.4914454676097236e-24
2019-02-04,-3.888883439422779e-25
2019-02-05,5.772844316106459e-25
2019-02-06,-4.686249877760256e-24
2019-02-07,-1.549664956566412e-25
2019-02-08,2.909741549275495e-24
2019-02-09,4.463939941963107e-26
2019-02-10,1.9135787462550472e-25
2019-02-11,-4.1873532787517035e-25
2019-02-12,5.170567000054215e-26
2019-02-13,-2.814648232366688e-25
2019-02-14,-2.065744510885358e-26
2019-02-15,5.367011902414726e-27
2019-02-16,1.2246100107209467e-26
2019-02-17,5.994217607574341e-26
2019-02-18,3.2520608237546193e-25
2019-02-19,3.958452688424776e-26
2019-02-20,5.742235023295263e-26
2019-02-21,-7.533712414587324e-27
2019-02-22,8.572262321323657e-27
2019-02-23,2.255133876964238e-26
2019-02-24,-5.285831591918858e-26
2019-02-25,1.250511655724174e-26
2019-02-26,-4.81229443772152e-27
2019-02-27,-6.72547706565628e-06
2019-02-28,3.2641115786194514e-06
2019-03-01,4.1858004918672e-06
2019-03-02,4.209100188877071e-06
2019-03-03,-1.500141729798825e-05
2019-03-04,-7.483770572125342e-05
2019-03-05,0.00012052446528687707
2019-03-06,7.040768728451819e-07
2019-03-07,8.676471000076537e-07
2019-03-08,-1.1888481242503254e-06
2019-03-09,7.15918279814004e-06
2019-03-10,-1.327504020305388e-06
2019-03-11,-5.270820962280685e-06
2019-03-12,4.5188717633197977e-07
2019-03-13,-1.0288391882993885e-06
2019-03-14,4.677348204837351e-07
2019-03-15,1.3390885360412822e-06
2019-03-16,2.5853515774046016e-06
2019-03-17,-8.064166806268705e-07
2019-03-18,9.157999176572317e-08
2019-03-19,1.0105656775308328e-06
2019-03-20,-3.34597413489319e-06
2019-03-21,-2.8592024629045317e-05
2019-03-22,-2.432870019133276e-06
2019-03-23,5.985584039480938e-06
2019-03-24,-6.8812177669450225e-06
2019-03-25,-2.897503128100377e-05
2019-03-26,1.08727117082558e-05
2019-03-27,4.762208175897511e-05
2019-03-28,-1.1928350767226644e-06
2019-03-29,1.9712626221731236e-06
2019-03-30,5.100234140700874e-07
2019-03-31,-9.905957464983316e-08
2019-04-01,3.3420317185532624e-06
2019-04-02,4.573142313883965e-05
2019-04-03,-0.0001862381257958999
2019-04-04,-0.0009676092165614961
2019-04-05,0.0022164633441514032
2019-04-06,0.0004401084947329636
2019-04-07,0.0026335669879470635
2019-04-08,0.0016747282335927791
2019-04-09,-0.0015361632498991427
2019-04-10,0.001473759614530632
2019-04-11,-0.02250656680187372
2019-04-12,0.002243244478318485
2019-04-13,0.0006277456736750976
2019-04-14,0.006435219520671092
2019-04-15,-0.009005626858080432
2019-04-16,0.015293413417001498
2019-04-17,0.001406391889564767
2019-04-18,0.0042543198000081234
2019-04-19,0.0004676661789088117
2019-04-20,0.0029523133216793397
